Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Colts,4.0,7.23,1.0,4.39,0.0,-12.01,-13.45,-1.38,2.86,10.08,3.12,5.46,5.16,-1.78,-1.88
Titans,-4.0,12.01,13.45,1.38,-2.86,-7.23,-1.0,-4.39,0.0,-10.08,-5.46,-3.12,1.78,-5.16,1.88
