Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
1,4:32,2,10,DET 40,0,0,Matthew Stafford pass complete short left to Golden Tate for 15 yards (tackle by Kenny Clark),1.050,2.590
1,3:47,1,10,GNB 45,0,0,Jamal Agnew for 4 yards (tackle by Ha Ha Clinton-Dix),2.590,2.580
1,3:11,2,6,GNB 41,0,0,Ameer Abdullah left end for 11 yards (tackle by Ha Ha Clinton-Dix and Kyler Fackrell),2.580,3.580
1,2:31,1,10,GNB 30,0,0,Ameer Abdullah right end for 5 yards (tackle by Mike Daniels and Chris Odom),3.580,3.710
1,1:50,2,5,GNB 25,6,0,"Matthew Stafford pass complete deep right to Marvin Jones for 25 yards, touchdown",3.710,7.000
1,1:45,,,GNB 15,7,0,Matt Prater kicks extra point good,0.000,0.000
1,1:45,,,DET 35,7,0,"Sam Martin kicks off 68 yards, returned by Trevor Davis for 20 yards (tackle by Jamal Agnew)",0.000,0.060
1,1:39,1,10,GNB 17,7,0,Brett Hundley pass complete short right to Aaron Jones for -3 yards (tackle by Tahir Whitehead),-0.060,-0.970
1,1:00,2,13,GNB 14,7,0,Brett Hundley pass complete short left to Randall Cobb for -3 yards (tackle by Quandre Diggs),-0.970,-2.120
1,0:14,3,16,GNB 11,7,0,Brett Hundley middle for 12 yards (tackle by Cornelius Washington),-2.120,-1.830
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,4,GNB 23,7,0,"Justin Vogel punts 48 yards, returned by Jamal Agnew for no gain",-1.830,-0.870
2,14:50,1,10,DET 29,7,0,Ameer Abdullah for 2 yards (tackle by Damarious Randall),0.870,0.600
2,14:12,2,8,DET 31,7,0,Ameer Abdullah left end for -2 yards (tackle by Dean Lowry),0.600,-0.360
2,13:28,3,10,DET 29,7,0,Matthew Stafford pass complete deep middle to Marvin Jones for 16 yards (tackle by Josh Jones),-0.360,1.930
2,12:44,1,10,DET 45,7,0,Matthew Stafford pass complete short right to Eric Ebron for 19 yards (tackle by Morgan Burnett),1.930,3.180
2,12:07,1,10,GNB 36,7,0,Theo Riddick right tackle for -4 yards (tackle by Josh Jones and Blake Martinez),3.180,2.100
2,11:29,2,14,GNB 40,7,0,Matthew Stafford pass complete short right to Theo Riddick for -2 yards (tackle by Morgan Burnett),2.100,1.160
2,10:46,3,16,GNB 42,7,0,"Matthew Stafford pass incomplete deep left intended for Marvin Jones (defended by Damarious Randall). Penalty on Clay Matthews: Defensive Offside, 5 yards (no play)",1.160,1.820
2,10:40,3,11,GNB 37,7,0,Matthew Stafford pass incomplete short middle intended for Eric Ebron,1.820,0.790
2,10:36,4,11,GNB 37,7,0,Matt Prater 55 yard field goal no good,0.790,-1.930
2,10:31,1,10,GNB 45,7,0,Brett Hundley pass incomplete short right intended for Lance Kendricks,1.930,1.380
2,10:27,2,10,GNB 45,7,0,Randall Cobb left end for 1 yard (tackle by D.J. Hayden),1.380,0.830
2,9:50,3,9,GNB 46,7,0,Brett Hundley pass incomplete deep left intended for Davante Adams (defended by D.J. Hayden),0.830,-0.320
2,9:44,4,9,GNB 46,7,0,"Justin Vogel punts 37 yards, fair catch by Jamal Agnew. Penalty on Nevin Lawson: Offensive Holding, 8 yards",-0.320,0.380
2,9:37,1,10,DET 9,7,0,Ameer Abdullah right guard for 2 yards (tackle by Blake Martinez),-0.380,-0.630
2,8:59,2,8,DET 11,7,0,Matthew Stafford pass complete short middle to Ameer Abdullah for 9 yards (tackle by Clay Matthews and Morgan Burnett),-0.630,0.280
2,8:19,1,10,DET 20,7,0,Ameer Abdullah right guard for 7 yards (tackle by Nick Perry),0.280,0.680
2,7:41,2,3,DET 27,7,0,Ameer Abdullah middle for no gain (tackle by Josh Jones),0.680,-0.030
2,7:09,3,3,DET 27,7,0,Matthew Stafford pass complete deep right to Golden Tate for 17 yards (tackle by Damarious Randall),-0.030,1.860
2,6:57,1,10,DET 44,7,0,Matthew Stafford pass complete short right to Darren Fells for 10 yards (tackle by Davon House),1.860,2.520
2,6:20,1,10,GNB 46,7,0,Theo Riddick middle for no gain (tackle by Kenny Clark and Clay Matthews),2.520,1.980
2,5:41,2,10,GNB 46,7,0,Matthew Stafford pass complete short right to Marvin Jones for 7 yards (tackle by Davon House),1.980,2.210
2,5:10,3,3,GNB 39,7,0,Matthew Stafford pass complete short left to Golden Tate for 15 yards (tackle by Morgan Burnett),2.210,3.970
2,4:35,1,10,GNB 24,7,0,Matthew Stafford pass complete short middle to Golden Tate for 9 yards (tackle by Davon House),3.970,4.850
2,3:52,2,1,GNB 15,7,0,Ameer Abdullah left guard for 3 yards (tackle by Chris Odom and Josh Jones),4.850,4.780
2,3:07,1,10,GNB 12,7,0,Ameer Abdullah left end for 8 yards (tackle by Ha Ha Clinton-Dix),4.780,5.600
2,2:53,2,2,GNB 4,13,0,"Ameer Abdullah right end for 4 yards, touchdown",5.600,7.000
2,2:47,,,GNB 15,14,0,Matt Prater kicks extra point good,0.000,0.000
2,2:47,,,DET 35,14,0,"Sam Martin kicks off 59 yards, returned by Trevor Davis for 9 yards (tackle by Miles Killebrew)",0.000,0.220
2,2:44,1,10,GNB 15,14,0,Brett Hundley pass complete short middle to Jordy Nelson for 7 yards (tackle by Jarrad Davis),-0.220,0.350
2,2:10,2,3,GNB 22,14,0,Brett Hundley pass incomplete deep right intended for Davante Adams,0.350,-0.510
2,2:04,3,3,GNB 22,14,0,Ty Montgomery middle for 8 yards (tackle by A'Shawn Robinson),-0.510,0.940
2,1:59,1,10,GNB 30,14,0,Ty Montgomery right tackle for 9 yards (tackle by Jarrad Davis and Glover Quin),0.940,1.610
2,1:36,2,1,GNB 39,14,0,Brett Hundley pass complete short middle to Jordy Nelson for 8 yards (tackle by Darius Slay),1.610,2.060
2,1:13,1,10,GNB 47,14,0,Brett Hundley pass complete short middle to Ty Montgomery for 18 yards (tackle by Tahir Whitehead and Glover Quin),2.060,0.000
2,1:02,,,,,,Timeout #1 by Green Bay Packers,0.000,-3.250
2,1:02,1,10,DET 35,14,0,Brett Hundley pass complete short middle to Davante Adams for 5 yards (tackle by D.J. Hayden),3.250,3.380
2,0:42,2,5,DET 30,14,0,Brett Hundley pass complete short middle to Davante Adams for 7 yards (tackle by Tahir Whitehead),3.380,0.000
2,0:36,,,,,,Timeout #2 by Green Bay Packers,0.000,-4.040
2,0:36,1,10,DET 23,14,0,Brett Hundley sacked by Anthony Zettel for -2 yards,4.040,0.000
2,0:27,,,,,,Timeout #3 by Green Bay Packers,0.000,-3.230
2,0:27,2,12,DET 25,14,0,Brett Hundley pass incomplete short right intended for Richard Rodgers,3.230,2.540
2,0:18,3,12,DET 25,14,0,Brett Hundley pass complete short middle to Davante Adams for 8 yards (tackle by Anthony Zettel),2.540,2.390
2,0:02,4,4,DET 17,14,3,Mason Crosby 35 yard field goal good,2.390,3.000
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,14,3,"Mason Crosby kicks off 53 yards, returned by Jamal Agnew for 12 yards (tackle by Vince Biegel)",0.000,-0.540
3,14:55,1,10,DET 24,14,3,Matthew Stafford pass complete short middle to Theo Riddick for 4 yards (tackle by Blake Martinez),0.540,0.540
3,14:20,2,6,DET 28,14,3,Theo Riddick right end for 14 yards (tackle by Josh Jones),0.540,1.730
3,13:36,1,10,DET 42,14,3,Matthew Stafford sacked by Dean Lowry and Nick Perry for -8 yards,1.730,0.110
3,12:52,2,18,DET 34,14,3,Matthew Stafford pass complete short middle to Golden Tate for 21 yards (tackle by Blake Martinez),0.110,2.590
3,12:04,1,10,GNB 45,14,3,Ameer Abdullah left guard for 3 yards (tackle by Ha Ha Clinton-Dix),2.590,2.450
3,11:22,2,7,GNB 42,14,3,Ameer Abdullah middle for 2 yards (tackle by Kenny Clark and Blake Martinez),2.450,2.010
3,10:41,3,5,GNB 40,14,3,Matthew Stafford pass complete short right to Golden Tate for 13 yards (tackle by Davon House),2.010,3.780
3,10:05,1,10,GNB 27,14,3,Matthew Stafford pass incomplete deep left intended for Marvin Jones,3.780,3.230
3,9:59,2,10,GNB 27,14,3,Matthew Stafford pass complete short middle to Eric Ebron for 1 yard (tackle by Blake Martinez),3.230,2.680
3,9:15,3,9,GNB 26,14,3,Matthew Stafford pass incomplete short left intended for Marvin Jones (defended by Kevin King),2.680,1.740
3,9:10,4,9,GNB 26,17,3,Matt Prater 44 yard field goal good,1.740,3.000
3,9:06,,,DET 35,17,3,"Sam Martin kicks off 63 yards, returned by Trevor Davis for 28 yards (tackle by Dwayne Washington)",0.000,-0.940
3,8:59,1,10,GNB 30,17,3,Brett Hundley pass complete short left to Jordy Nelson for 12 yards (tackle by Nevin Lawson),0.940,1.730
3,8:21,1,10,GNB 42,17,3,Brett Hundley pass incomplete short right intended for Aaron Jones,1.730,1.190
3,8:13,2,10,GNB 42,17,3,Brett Hundley pass incomplete short right intended for Aaron Jones,1.190,0.500
3,8:09,3,10,GNB 42,17,3,Brett Hundley pass complete short middle to Randall Cobb for 8 yards (tackle by Miles Killebrew),0.500,-0.060
3,7:27,4,2,,17,3,Brett Hundley pass complete short left to Randall Cobb for -3 yards (tackle by Glover Quin),-0.060,-2.460
3,7:23,1,10,GNB 47,17,3,Ameer Abdullah right end for 2 yards (tackle by Nick Perry),2.460,2.180
3,6:46,2,8,GNB 45,17,3,Ameer Abdullah middle for 1 yard (tackle by Blake Martinez),2.180,1.620
3,6:04,3,7,GNB 44,17,3,Matthew Stafford pass complete deep left to T.J. Jones for 17 yards (tackle by Ha Ha Clinton-Dix),1.620,3.780
3,5:45,1,10,GNB 27,17,3,"Ameer Abdullah left guard for no gain (tackle by Jake Ryan). Ameer Abdullah fumbles (forced by Jake Ryan), recovered by Damarious Randall at GNB-27",3.780,-0.740
3,5:29,1,10,GNB 27,17,3,Brett Hundley pass incomplete deep right intended for Jordy Nelson,0.740,0.200
3,5:23,2,10,GNB 27,17,3,Aaron Jones right end for 3 yards (tackle by Cornelius Washington),0.200,-0.100
3,4:42,3,7,GNB 30,17,3,Brett Hundley pass incomplete deep right intended for Jordy Nelson (defended by Darius Slay),-0.100,-1.370
3,4:37,4,7,GNB 30,17,3,"Justin Vogel punts 43 yards, returned by Jamal Agnew for 9 yards (tackle by Derek Hart)",-1.370,-1.330
3,4:23,1,10,DET 36,17,3,Matthew Stafford pass complete short middle to Marvin Jones for 12 yards (tackle by Davon House),1.330,2.130
3,3:46,1,10,DET 48,17,3,Ameer Abdullah left end for -1 yards (tackle by Nick Perry),2.130,1.450
3,3:04,2,11,DET 47,17,3,Matthew Stafford pass complete short left to Eric Ebron for 15 yards (tackle by Blake Martinez),1.450,3.050
3,2:19,1,10,GNB 38,17,3,Ameer Abdullah middle for no gain (tackle by Mike Daniels and Josh Jones),3.050,2.510
3,1:33,2,10,GNB 38,17,3,Matthew Stafford pass incomplete short middle intended for Golden Tate,2.510,1.820
3,1:29,3,10,GNB 38,17,3,Matthew Stafford pass complete deep left to Marvin Jones for 23 yards (tackle by Marwin Evans). Penalty on Kevin King: Illegal Use of Hands (Declined),1.820,4.580
3,1:02,1,10,GNB 15,17,3,Ameer Abdullah left tackle for 2 yards (tackle by Josh Hawkins),4.580,4.280
3,0:17,2,8,GNB 13,17,3,Matthew Stafford pass complete short middle to T.J. Jones for 12 yards (tackle by Marwin Evans),4.280,6.970
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,1,GNB 1,17,3,"Ameer Abdullah middle for no gain (tackle by Blake Martinez). Ameer Abdullah fumbles (forced by Blake Martinez), recovered by Ricky Wagner at GNB-1",6.970,5.910
4,14:16,2,1,GNB 1,17,3,Theo Riddick left tackle for no gain (tackle by Kevin King and Vince Biegel),5.910,0.000
4,13:31,,,,,,Timeout #1 by Detroit Lions,0.000,-5.170
4,13:31,3,1,GNB 1,17,3,Matthew Stafford middle for no gain (tackle by Blake Martinez),5.170,3.550
4,12:33,4,1,GNB 1,20,3,Matt Prater 19 yard field goal good,3.550,3.000
4,12:31,,,DET 35,20,3,"Sam Martin kicks off 59 yards, returned by Trevor Davis for 16 yards (tackle by Jalen Reeves-Maybin)",0.000,-0.410
4,12:25,1,10,GNB 22,20,3,Brett Hundley pass complete short left to Davante Adams for 6 yards (tackle by Ezekiel Ansah),0.410,0.680
4,11:55,2,4,GNB 28,20,3,Ty Montgomery middle for 5 yards (tackle by Jarrad Davis),0.680,1.140
4,11:26,1,10,GNB 33,20,3,Brett Hundley pass complete short middle to Randall Cobb for 46 yards (tackle by Glover Quin),1.140,4.170
4,11:10,1,10,DET 21,20,3,Ty Montgomery left guard for 8 yards (tackle by Glover Quin),4.170,4.950
4,10:47,2,2,DET 13,20,3,Brett Hundley pass complete short left to Davante Adams for 9 yards (tackle by D.J. Hayden),4.950,6.280
4,10:24,1,4,DET 4,20,3,Ty Montgomery middle for 3 yards (tackle by Tahir Whitehead),6.280,5.910
4,9:55,2,1,DET 1,20,9,"Brett Hundley left guard for 1 yard, touchdown",5.910,7.000
4,9:52,,,DET 15,20,10,Mason Crosby kicks extra point good,0.000,0.000
4,9:52,,,GNB 35,20,10,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
4,9:52,1,10,DET 25,20,10,Matthew Stafford pass incomplete short left intended for Marvin Jones (defended by Kevin King),0.610,0.060
4,9:49,2,10,DET 25,20,10,Matthew Stafford pass complete short right to Theo Riddick for 63 yards (tackle by Davon House),0.060,4.780
4,8:56,1,10,GNB 12,20,10,Theo Riddick left end for 1 yard (tackle by Kevin King),4.780,4.270
4,8:12,2,9,GNB 11,26,10,"Matthew Stafford pass complete short right to Marvin Jones for 11 yards, touchdown",4.270,7.000
4,8:06,,,GNB 15,27,10,Matt Prater kicks extra point good,0.000,0.000
4,8:06,,,DET 35,27,10,"Sam Martin kicks off 61 yards, returned by Trevor Davis for 25 yards (tackle by Jace Billingsley)",0.000,-0.870
4,7:59,1,10,GNB 29,27,10,Brett Hundley pass complete short left to Davante Adams for 9 yards (tackle by Jarrad Davis and A'Shawn Robinson),0.870,1.540
4,7:36,2,1,GNB 38,27,10,Brett Hundley pass complete short middle to Randall Cobb for 10 yards (tackle by Quandre Diggs),1.540,2.130
4,7:10,1,10,GNB 48,27,10,Brett Hundley sacked by Tavon Wilson for -8 yards,2.130,0.500
4,6:45,2,18,GNB 40,27,10,Brett Hundley pass incomplete short right intended for Jordy Nelson,0.500,-0.160
4,6:37,3,18,GNB 40,27,10,Brett Hundley pass complete short left to Richard Rodgers for 5 yards (tackle by Jarrad Davis),-0.160,-0.390
4,6:08,4,13,GNB 45,27,10,Brett Hundley pass incomplete short left intended for Davante Adams,-0.390,-2.590
4,6:03,1,10,GNB 45,27,10,Dwayne Washington left end for 2 yards (tackle by Jake Ryan),2.590,2.310
4,5:19,2,8,GNB 43,27,10,Dwayne Washington right tackle for 3 yards (tackle by Jake Ryan and Kyler Fackrell),2.310,2.010
4,4:33,3,5,GNB 40,27,10,Matthew Stafford pass complete short left to Marvin Jones for 13 yards (tackle by Josh Jones),2.010,3.780
4,3:47,1,10,GNB 27,27,10,Dwayne Washington left end for -2 yards (tackle by Kevin King and Damarious Randall),3.780,0.000
4,3:41,,,,,,Timeout #1 by Green Bay Packers,0.000,-2.960
4,3:41,2,12,GNB 29,27,10,Dwayne Washington left tackle for 4 yards (tackle by Vince Biegel and Josh Jones),2.960,0.000
4,3:35,,,,,,Timeout #2 by Green Bay Packers,0.000,-2.810
4,3:35,3,8,GNB 25,27,10,Matthew Stafford pass complete short middle to Golden Tate for 23 yards (tackle by Davon House),2.810,6.740
4,2:48,1,2,GNB 2,27,10,Matthew Stafford pass incomplete short right intended for Marvin Jones,6.740,5.720
4,2:45,2,2,GNB 2,27,10,Dwayne Washington right end for -6 yards (tackle by Davon House),5.720,3.580
4,2:00,3,8,GNB 8,27,10,Matthew Stafford pass complete short middle to Brian Mihalik for -4 yards (tackle by Chris Odom),3.580,2.630
4,1:46,4,12,GNB 12,30,10,Matt Prater 31 yard field goal good,2.630,3.000
4,1:46,,,,,,Timeout #3 by Green Bay Packers,0.000,0.000
4,1:42,,,DET 35,30,10,"Sam Martin kicks off 59 yards, returned by Trevor Davis for 19 yards (tackle by Teez Tabor)",0.000,-0.610
4,1:36,1,10,GNB 25,30,10,Brett Hundley pass complete short middle to Jamaal Williams for 13 yards (tackle by Charles Washington),0.610,1.470
4,1:14,1,10,GNB 38,30,10,Brett Hundley pass complete deep middle to Lance Kendricks for 21 yards (tackle by Charles Washington),1.470,2.850
4,0:51,1,10,DET 41,30,10,Brett Hundley pass complete short right to Jamaal Williams for 18 yards (tackle by Jarrad Davis),2.850,4.040
4,0:26,1,10,DET 23,30,10,Brett Hundley pass incomplete short right intended for Geronimo Allison,4.040,3.500
4,0:19,2,10,DET 23,30,10,Brett Hundley pass complete short middle to Lance Kendricks for 11 yards (tackle by Glover Quin and Charles Washington),3.500,4.780
4,0:04,1,10,DET 12,30,10,"Brett Hundley pass incomplete short middle intended for Geronimo Allison. Penalty on D.J. Hayden: Defensive Pass Interference, 11 yards (no play)",4.780,6.970
4,0:00,1,1,DET 1,30,16,"Jamaal Williams right guard for 1 yard, touchdown",6.970,7.000
4,0:00,,,DET 15,30,17,Mason Crosby kicks extra point good,0.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
