Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Colts,17.0,2.95,13.86,-10.58,0.78,12.05,7.21,3.85,6.7,-0.59,-1.75,0.0,2.81,-3.42,1.77
Ravens,-17.0,-12.05,-7.21,-3.85,-6.7,-2.95,-13.86,10.58,-0.78,0.59,0.0,1.75,3.42,-2.81,-1.77
