Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
2,11:08,1,10,SEA 25,3,3,Kenneth Walker up the middle for 3 yards (tackle by Budda Baker),0.610,0.470
2,10:30,2,7,SEA 28,3,3,Kenneth Walker up the middle for 11 yards (tackle by Starling Thomas and Andre Chachere),0.470,1.530
2,9:51,1,10,SEA 39,3,3,Kenneth Walker up the middle for 5 yards (tackle by Krys Barnes and Budda Baker),1.530,1.660
2,9:13,2,5,SEA 44,3,3,Kenneth Walker up the middle for -3 yards (tackle by Naquan Jones),1.660,0.560
2,8:35,3,8,SEA 41,3,3,Geno Smith pass complete deep middle to Tyler Lockett for 37 yards (tackle by Andre Chachere),0.560,4.110
2,7:53,1,10,ARI 22,3,3,Kenneth Walker left tackle for 3 yards (tackle by Jalen Thompson and Starling Thomas),4.110,3.970
2,7:11,2,7,ARI 19,9,3,"Geno Smith pass complete short left to Will Dissly for 19 yards, touchdown",3.970,7.000
2,7:06,,,ARI 15,10,3,Jason Myers kicks extra point good,0.000,0.000
2,7:06,,,SEA 35,10,3,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
2,7:06,1,10,ARI 25,10,3,Kyler Murray pass complete short right to Michael Wilson for 7 yards (tackle by Michael Jackson),0.610,1.010
2,6:51,2,3,ARI 32,10,3,Kyler Murray pass complete short left to Michael Carter for 2 yards (tackle by Devon Witherspoon),1.010,0.560
2,6:15,3,1,ARI 34,10,3,"Penalty on Michael Wilson: Offensive Offside, 4 yards (accepted) (no play)",0.560,0.040
2,5:59,3,5,ARI 30,10,3,James Conner left tackle for 14 yards (tackle by Leonard Williams),0.040,1.860
2,5:21,1,10,ARI 44,10,3,Kyler Murray pass complete short middle to Greg Dortch for 9 yards (tackle by Derick Hall),1.860,2.530
2,4:34,2,1,SEA 47,10,3,James Conner up the middle for 3 yards (tackle by Bobby Wagner and Devon Witherspoon),2.530,2.650
2,3:50,1,10,SEA 44,10,3,Kyler Murray pass complete deep right to Michael Wilson for 28 yards (tackle by Quandre Diggs and Bobby Wagner),2.650,4.510
2,2:58,1,10,SEA 16,10,3,James Conner up the middle for 2 yards (tackle by Michael Jackson),4.510,4.210
2,2:23,,,,,,Timeout #1 by Seattle Seahawks,,
2,2:23,2,8,SEA 14,10,3,Kyler Murray pass incomplete short right intended for Michael Carter,4.210,3.370
2,2:19,3,8,SEA 14,10,3,"Penalty on Trey McBride: False Start, 5 yards (accepted) (no play)",3.370,2.850
2,2:19,3,13,SEA 19,10,3,Kyler Murray pass complete short left to Rondale Moore for 3 yards (tackle by Riq Woolen),2.850,2.380
2,2:00,4,10,SEA 16,10,6,Matt Prater 34 yard field goal good,2.380,3.000
2,1:57,,,ARI 35,10,6,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
2,1:57,1,10,SEA 25,10,6,Geno Smith pass incomplete short right intended for Jaxon Smith-Njigba (defended by Dennis Gardeck),0.610,0.060
2,1:52,2,10,SEA 25,10,6,Zach Charbonnet up the middle for 9 yards (tackle by BJ Ojulari),0.060,0.560
2,1:19,3,1,SEA 34,10,6,Zach Charbonnet up the middle for 3 yards (tackle by Roy Lopez),0.560,1.400
2,1:00,1,10,SEA 37,10,6,"Geno Smith pass complete short left to D.K. Metcalf for 12 yards (tackle by Krys Barnes). Penalty on Antonio Hamilton: Defensive Pass Interference, 15 yards (declined) Geno Smith pass complete short left to D.K. Metcalf for no gain (tackle by Antonio Hamilton). Penalty on Antonio Hamilton: Defensive Pass Interference, 8 yards (accepted) (no play)",1.400,1.930
2,0:55,1,10,SEA 45,10,6,Geno Smith pass complete short right to Jaxon Smith-Njigba for 7 yards (tackle by Krys Barnes),1.930,2.330
2,0:50,,,,,,Timeout #2 by Seattle Seahawks,,
2,0:50,2,3,ARI 48,10,6,Geno Smith pass complete short right to Colby Parkinson for 2 yards (tackle by Owen Pappoe),2.330,1.880
2,0:32,3,1,ARI 46,10,6,Zach Charbonnet up the middle for 14 yards (tackle by Budda Baker),1.880,3.450
2,0:25,,,,,,Timeout #3 by Seattle Seahawks,,
2,0:25,1,10,ARI 32,10,6,Geno Smith pass incomplete short left,3.450,2.900
2,0:21,2,10,ARI 32,10,6,Geno Smith pass incomplete short left,2.900,2.210
2,0:16,3,10,ARI 32,10,6,Geno Smith scrambles right end for 21 yards (tackle by Krys Barnes),2.210,4.840
2,0:06,,,,,,Timeout #1 by Arizona Cardinals,,
2,0:06,1,10,ARI 11,10,6,Geno Smith pass incomplete short left intended for Tyler Lockett (defended by Starling Thomas),4.840,4.140
2,0:02,2,10,ARI 11,13,6,Jason Myers 29 yard field goal good,4.140,3.000
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,13,6,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,SEA 25,13,6,Kenneth Walker up the middle for 14 yards (tackle by Jalen Thompson),0.610,1.530
3,14:21,1,10,SEA 39,13,6,Geno Smith pass incomplete short right intended for Colby Parkinson,1.530,0.990
3,14:17,2,10,SEA 39,13,6,Kenneth Walker up the middle for 1 yard (tackle by Krys Barnes and Phil Hoskins),0.990,0.430
3,13:38,3,9,SEA 40,13,6,Geno Smith scrambles up the middle for 5 yards (tackle by Zaven Collins),0.430,-0.390
3,12:58,4,4,SEA 45,13,6,Michael Dickson punts 42 yards downed by Derick Hall,-0.390,0.320
3,12:47,1,10,ARI 13,13,6,Kyler Murray right tackle for -1 yards (tackle by Devon Witherspoon),-0.320,-0.850
3,12:16,2,11,ARI 12,13,6,Kyler Murray pass complete short left to James Conner for 34 yards (tackle by Quandre Diggs and Julian Love),-0.850,1.990
3,11:27,1,10,ARI 46,13,6,Kyler Murray pass complete deep left to Elijah Higgins for 25 yards (tackle by Riq Woolen),1.990,3.640
3,10:40,1,10,SEA 29,13,12,"James Conner left tackle for 29 yards, touchdown",3.640,7.000
3,10:33,,,SEA 15,13,13,Matt Prater kicks extra point good,0.000,0.000
3,10:33,,,ARI 35,13,13,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
3,10:33,1,10,SEA 25,13,13,Kenneth Walker left tackle for 6 yards (tackle by Budda Baker and BJ Ojulari),0.610,0.870
3,10:01,2,4,SEA 31,13,13,Kenneth Walker left tackle for 3 yards (tackle by Antonio Hamilton and Naquan Jones),0.870,0.560
3,9:22,3,1,SEA 34,13,13,Geno Smith up the middle for 2 yards (tackle by Budda Baker and Naquan Jones),0.560,1.330
3,8:44,1,10,SEA 36,13,13,Kenneth Walker left end for -3 yards (tackle by Zaven Collins and Leki Fotu),1.330,0.390
3,8:00,2,13,SEA 33,13,13,Geno Smith pass complete short right to Jaxon Smith-Njigba for 1 yard (tackle by Starling Thomas),0.390,-0.160
3,7:21,3,12,SEA 34,13,13,Geno Smith pass complete short left to Colby Parkinson for 1 yard (tackle by Andre Chachere),-0.160,-1.040
3,6:41,4,11,SEA 35,13,13,"Michael Dickson punts 43 yards, fair catch by Greg Dortch at ARI-22",-1.040,-0.410
3,6:32,1,10,ARI 22,13,13,Kyler Murray pass complete short left to Trey McBride for 1 yard (tackle by Devon Witherspoon),0.410,0.000
3,5:53,2,9,ARI 23,13,13,James Conner right tackle for 27 yards (tackle by Julian Love),0.000,2.260
3,5:13,1,10,ARI 50,13,13,James Conner up the middle for no gain (tackle by Cameron Young),2.260,1.710
3,4:28,2,10,ARI 50,13,13,James Conner left end for 2 yards (tackle by Boye Mafe),1.710,1.290
3,3:52,3,8,SEA 48,13,13,Kyler Murray pass incomplete short left intended for Greg Dortch,1.290,0.070
3,3:47,4,8,SEA 48,13,13,Blake Gillikin punts 46 yards downed by Joey Blount,0.070,0.380
3,3:37,1,10,SEA 2,13,13,Kenneth Walker up the middle for 2 yards (tackle by Owen Pappoe),-0.380,-0.630
3,3:03,2,8,SEA 4,13,13,Geno Smith pass complete short right to Will Dissly for 6 yards (tackle by Owen Pappoe),-0.630,-0.480
3,2:22,3,2,SEA 10,13,13,Geno Smith pass incomplete short left intended for Tyler Lockett (defended by Krys Barnes),-0.480,-2.490
3,2:18,4,2,SEA 10,13,13,"Michael Dickson punts 62 yards, returned by Greg Dortch for 11 yards (tackle by Nick Bellore)",-2.490,-1.530
3,2:06,1,10,ARI 39,13,13,Michael Carter right end for 15 yards (tackle by Derick Hall and Julian Love),1.530,2.520
3,1:25,1,10,SEA 46,13,13,Michael Carter up the middle for 1 yard (tackle by Darrell Taylor),2.520,2.110
3,0:47,2,9,SEA 45,13,13,Michael Carter left tackle for -1 yards (tackle by Devon Witherspoon and Bobby Wagner),2.110,1.290
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,10,SEA 46,13,13,Kyler Murray pass complete short middle to Rondale Moore for 10 yards (tackle by Devon Witherspoon and Michael Jackson),1.290,3.180
4,14:06,1,10,SEA 36,13,13,Kyler Murray left end for 4 yards (tackle by Julian Love),3.180,3.180
4,13:42,2,6,SEA 32,13,13,James Conner right tackle for 7 yards (tackle by Devon Witherspoon),3.180,3.910
4,12:59,1,10,SEA 25,13,13,James Conner right tackle for -1 yards (tackle by Devin Bush),3.910,3.230
4,12:18,2,11,SEA 26,13,13,Kyler Murray pass complete short right to Michael Wilson for 11 yards (tackle by Devin Bush),3.230,4.580
4,11:54,1,10,SEA 15,13,13,James Conner up the middle for no gain (tackle by Bobby Wagner),4.580,3.950
4,11:11,2,10,SEA 15,13,13,Michael Carter up the middle for 2 yards (tackle by Cameron Young and Leonard Williams),3.950,3.400
4,10:25,3,8,SEA 13,13,13,"Penalty on Paris Johnson: False Start, 5 yards (accepted) (no play)",3.400,2.890
4,10:25,3,13,SEA 18,13,13,Kyler Murray pass complete short middle to Rondale Moore for 10 yards (tackle by Bobby Wagner and Devon Witherspoon),2.890,2.980
4,9:52,4,3,SEA 8,13,19,"Kyler Murray pass complete short middle to Trey McBride for 8 yards, touchdown",2.980,7.000
4,9:48,,,SEA 15,13,20,Matt Prater kicks extra point good,0.000,0.000
4,9:48,,,ARI 35,13,20,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
4,9:48,1,10,SEA 25,13,20,Geno Smith pass complete short right to Kenneth Walker for 3 yards (tackle by Krys Barnes),0.610,0.470
4,9:18,2,7,SEA 28,13,20,Kenneth Walker up the middle for no gain (tackle by Naquan Jones and Krys Barnes),0.470,-0.230
4,8:37,3,7,SEA 28,13,20,"Geno Smith pass complete short middle to D.K. Metcalf for 15 yards (tackle by Jalen Thompson) ARI challenged the pass completion ruling, and the original play was overturned. Geno Smith pass incomplete short middle intended for D.K. Metcalf (defended by Jalen Thompson)",-0.230,-1.500
4,8:32,4,7,SEA 28,13,20,"Michael Dickson punts 52 yards, returned by Greg Dortch for 6 yards (tackle by Dareke Young and Julian Love)",-1.500,-0.670
4,8:20,1,10,ARI 26,13,20,Kyler Murray pass complete short right to Elijah Higgins for 7 yards (tackle by Julian Love),0.670,1.070
4,7:38,2,3,ARI 33,13,20,James Conner left tackle for 8 yards (tackle by Darrell Taylor and Boye Mafe),1.070,1.660
4,6:55,1,10,ARI 41,13,20,James Conner up the middle for -1 yards (tackle by Devin Bush and Bobby Wagner),1.660,0.990
4,6:11,2,11,ARI 40,13,20,Kyler Murray pass incomplete short middle intended for Greg Dortch (defended by Cameron Young),0.990,0.300
4,6:05,3,11,ARI 40,13,20,Kyler Murray pass complete short right to Michael Wilson for 16 yards (tackle by Tre Brown),0.300,2.650
4,5:22,1,10,SEA 44,13,20,James Conner right tackle for no gain (tackle by Leonard Williams and Dre'Mont Jones),2.650,2.110
4,4:43,2,10,SEA 44,13,20,Kyler Murray right end for no gain (tackle by Devin Bush),2.110,1.420
4,4:09,3,10,SEA 44,13,20,James Conner up the middle for 9 yards (tackle by Devin Bush and Michael Jackson),1.420,1.000
4,3:16,4,1,SEA 35,13,20,Rondale Moore right end for 5 yards (tackle by Dre'Mont Jones),1.000,3.580
4,3:13,1,10,SEA 30,13,20,James Conner left end for no gain (tackle by Bobby Wagner and Leonard Williams),3.580,3.030
4,3:09,,,,,,Timeout #1 by Seattle Seahawks,,
4,3:09,2,10,SEA 30,13,20,James Conner up the middle for 2 yards (tackle by Devin Bush and Dre'Mont Jones),3.030,2.610
4,3:04,,,,,,Timeout #2 by Seattle Seahawks,,
4,3:04,3,8,SEA 28,13,20,James Conner up the middle for 4 yards (tackle by Bobby Wagner and Boye Mafe),2.610,1.940
4,3:00,,,,,,Timeout #3 by Seattle Seahawks,,
4,3:00,4,4,SEA 24,13,20,Matt Prater 43 yard field goal no good,1.940,-1.140
4,2:56,1,10,SEA 33,13,20,Geno Smith pass complete short right to Colby Parkinson for 5 yards (tackle by BJ Ojulari),1.140,1.270
4,2:32,2,5,SEA 38,13,20,Geno Smith pass complete short middle to Zach Charbonnet for 13 yards (tackle by BJ Ojulari),1.270,2.320
4,2:09,1,10,ARI 49,13,20,Geno Smith pass complete short middle to Zach Charbonnet for 15 yards (tackle by Budda Baker),2.320,3.310
4,2:00,1,10,ARI 34,19,20,"Geno Smith pass complete deep right to Tyler Lockett for 34 yards, touchdown",3.310,7.000
4,1:54,,,ARI 2,21,20,Two Point Attempt: Geno Smith pass complete to to Tyler Lockett for no gain,1.000,1.000
4,1:54,,,SEA 35,21,20,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
4,1:54,1,10,ARI 25,21,20,Kyler Murray pass incomplete short middle intended for Rondale Moore,0.610,0.060
4,1:51,2,10,ARI 25,21,20,Kyler Murray pass complete short middle to Michael Wilson for 21 yards (tackle by Quandre Diggs),0.060,1.930
4,1:15,1,10,ARI 45,21,20,Kyler Murray pass complete short right to James Conner for -1 yards (tackle by Devon Witherspoon),1.930,1.380
4,0:54,2,10,ARI 45,21,20,Kyler Murray pass complete short middle to James Conner for 3 yards (tackle by Bobby Wagner and Devon Witherspoon),1.380,1.030
4,0:46,,,,,,Timeout #1 by Arizona Cardinals,,
4,0:46,3,8,ARI 48,21,20,Kyler Murray pass complete short right to Michael Wilson for 12 yards (tackle by Michael Jackson),1.030,2.920
4,0:38,,,,,,Timeout #2 by Arizona Cardinals,,
4,0:38,1,10,SEA 40,21,20,James Conner right end for 10 yards (tackle by Bobby Wagner),2.920,3.580
4,0:17,1,10,SEA 30,21,20,Kyler Murray sacked by Darrell Taylor for -2 yards,3.580,2.760
4,0:10,2,12,SEA 32,21,20,James Conner left end for -1 yards (tackle by Leonard Williams),2.760,1.950
4,0:01,,,,,,Timeout #3 by Arizona Cardinals,,
4,0:01,3,13,SEA 33,21,20,Matt Prater 51 yard field goal no good,1.950,1.600
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
