#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:02,DEN 17,11,5:30,83,Touchdown
2,1,6:40,DEN 34,3,1:35,4,Punt
3,1,3:08,DEN 26,2,0:45,-4,Fumble
4,1,1:49,DEN 20,6,2:03,41,Punt
5,2,14:35,NWE 16,3,0:49,16,Touchdown
6,2,7:02,DEN 20,3,1:41,5,Punt
7,2,4:08,DEN 44,3,1:41,-4,Punt
8,2,1:46,DEN 44,6,1:13,23,Field Goal
9,3,15:00,DEN 20,3,1:45,-5,Punt
10,3,10:26,DEN 20,7,3:44,34,Punt
11,3,4:40,DEN 44,3,2:05,-1,Punt
12,4,15:00,DEN 39,10,4:58,48,Field Goal
13,4,5:56,DEN 17,3,1:21,3,Punt
14,4,2:18,DEN 14,3,0:26,0,Punt
15,4,0:12,NWE 38,1,0:12,-1,End of Game
