#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 24,5,2:24,76,Touchdown
2,1,10:27,OAK 8,3,1:57,9,Punt
3,1,6:37,OAK 20,3,2:05,8,Punt
4,1,4:22,OAK 20,3,1:47,0,Punt
5,2,13:24,OAK 13,10,3:23,49,Missed FG
6,2,5:03,OAK 15,3,1:23,85,Touchdown
7,2,1:44,OAK 14,10,1:44,51,Field Goal
8,3,11:38,OAK 20,3,1:59,8,Punt
9,3,8:25,OAK 28,4,1:36,13,Punt
10,3,2:27,OAK 37,4,1:47,63,Touchdown
11,3,0:34,NYJ 13,2,0:36,13,Touchdown
12,4,10:53,OAK 21,3,2:14,5,Punt
13,4,5:33,OAK 20,8,2:56,49,Field Goal
14,4,0:49,OAK 2,2,0:49,0,End of Game
