#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 20,8,3:35,80,Touchdown
2,1,7:37,GNB 22,5,3:16,20,Punt
3,1,4:12,GNB 32,3,1:53,1,Punt
4,1,0:43,GNB 40,7,3:43,60,Touchdown
5,2,8:12,GNB 20,11,6:21,61,Field Goal
6,2,0:49,GNB 20,3,0:49,10,End of Half
7,3,13:27,GNB 46,3,1:32,-1,Punt
8,3,11:01,GNB 37,8,4:29,53,Field Goal
9,3,5:43,GNB 48,3,1:38,5,Punt
10,3,1:03,CHI 44,6,3:14,44,Touchdown
11,4,12:02,GNB 40,1,0:06,-8,Fumble
12,4,11:46,GNB 20,4,2:19,30,Interception
13,4,7:05,GNB 27,6,3:10,11,Punt
14,4,2:15,GNB 48,3,1:24,6,Punt
