Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
1,0:30,3,5,NYG 30,14,3,Eli Manning pass incomplete deep right intended for Sterling Shepard,0.040,-1.370
1,0:25,4,5,NYG 30,14,3,"Riley Dixon punts 52 yards, returned by DeAndre Carter for 2 yards (tackle by Jawill Davis)",-1.370,-0.280
1,0:15,1,10,PHI 20,14,3,Wendell Smallwood right end for 4 yards (tackle by Nathan Stupar),0.280,0.270
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,PHI 24,14,3,Carson Wentz pass complete short left to Zach Ertz for 2 yards (tackle by Janoris Jenkins),0.270,-0.160
2,14:20,3,4,PHI 26,14,3,"Carson Wentz for no gain. Carson Wentz fumbles, recovered by Carson Wentz at PHI-21 Carson Wentz pass complete short right to Wendell Smallwood for no gain (tackle by Connor Barwin and Michael Thomas)",-0.160,-1.630
2,13:40,4,4,PHI 26,14,3,Cameron Johnston punts 52 yards downed by Kamu Grugier-Hill,-1.630,-0.410
2,13:30,1,10,NYG 22,14,3,Saquon Barkley up the middle for 9 yards (tackle by Avonte Maddox and Fletcher Cox),0.410,1.080
2,12:54,2,1,NYG 31,14,3,Saquon Barkley up the middle for 6 yards (tackle by Fletcher Cox),1.080,1.400
2,12:15,1,10,NYG 37,14,3,"Wayne Gallman up the middle for no gain (tackle by Nigel Bradham). Penalty on Nate Solder: Illegal Formation (Declined) . Penalty on Sterling Shepard: Illegal Block Above the Waist, 10 yards (no play)",1.400,0.740
2,12:00,1,20,NYG 27,14,3,Eli Manning pass complete short left to Odell Beckham for no gain (tackle by Ronald Darby),0.740,-0.490
2,11:19,2,20,NYG 27,14,3,Eli Manning pass complete short right to Cody Latimer for 5 yards (tackle by Jalen Mills and Avonte Maddox),-0.490,-0.490
2,10:40,3,15,NYG 32,14,3,Eli Manning pass complete short middle to Saquon Barkley for 7 yards (tackle by Derek Barnett and Jordan Hicks),-0.490,-0.780
2,9:59,4,8,NYG 39,14,3,"Riley Dixon punts 50 yards, returned by DeAndre Carter for 3 yards (tackle by Antonio Hamilton and Ray-Ray Armstrong)",-0.780,0.280
2,9:47,1,10,PHI 14,14,3,Corey Clement left guard for 6 yards (tackle by Alec Ogletree),-0.280,0.150
2,9:07,2,4,PHI 20,14,3,Carson Wentz pass incomplete short right intended for Alshon Jeffery (defended by Eli Apple),0.150,-0.680
2,9:03,3,4,PHI 20,14,3,Carson Wentz pass complete short left to Zach Ertz for 3 yards (tackle by B.W. Webb),-0.680,-1.830
2,8:25,4,1,PHI 23,14,3,"Cameron Johnston punts 44 yards, muffed catch by Odell Beckham, recovered by Odell Beckham at NYG-33, returned by Odell Beckham for -1 yards (tackle by Dallas Goedert and Corey Clement)",-1.830,-1.070
2,8:14,1,10,NYG 32,14,3,Eli Manning pass incomplete short left intended for Saquon Barkley,1.070,0.530
2,8:06,2,10,NYG 32,14,3,Eli Manning pass complete short right to Saquon Barkley for 55 yards (tackle by Brandon Graham),0.530,4.710
2,7:21,1,10,PHI 13,14,3,"Penalty on John Greco: False Start, 5 yards (no play)",4.710,4.290
2,7:06,1,15,PHI 18,14,3,Eli Manning pass incomplete short right intended for Wayne Gallman,4.290,3.400
2,7:01,2,15,PHI 18,14,3,Eli Manning pass incomplete short left intended for Wayne Gallman,3.400,2.790
2,6:57,3,15,PHI 18,14,3,"Eli Manning pass complete short left to Saquon Barkley for 9 yards (tackle by Malcolm Jenkins). Penalty on Michael Bennett: Roughing the Passer, 5 yards",2.790,6.280
2,6:39,1,4,PHI 4,14,3,Saquon Barkley left guard for 1 yard (tackle by Ronald Darby and Jordan Hicks),6.280,5.530
2,6:01,2,3,PHI 3,14,3,Eli Manning pass incomplete short right intended for Sterling Shepard (defended by Jalen Mills),5.530,4.720
2,5:54,3,3,PHI 3,14,3,Eli Manning pass incomplete short left intended for Scott Simonson (defended by Ronald Darby),4.720,3.040
2,5:48,4,3,PHI 3,14,6,Aldrick Rosas 21 yard field goal good,3.040,3.000
2,5:44,,,NYG 35,14,6,"Aldrick Rosas kicks off 65 yards, touchback.",0.000,0.610
2,5:44,1,10,PHI 25,14,6,Carson Wentz pass incomplete short left intended for Wendell Smallwood,0.610,0.060
2,5:38,2,10,PHI 25,14,6,"Carson Wentz pass complete short left to Zach Ertz for 4 yards, lateral to Landon Collins for 3 yards, lateral to Alshon Jeffery for 3 yards",0.060,0.300
2,5:13,3,3,PHI 32,14,6,Carson Wentz pass complete deep right to Nelson Agholor for 58 yards (tackle by Curtis Riley). Penalty on Lorenzo Carter: Illegal Use of Hands (Declined),0.300,4.910
2,4:28,1,10,NYG 10,20,6,"Carson Wentz pass complete short left to Zach Ertz for 10 yards, touchdown",4.910,7.000
2,4:22,,,NYG 15,21,6,Jake Elliott kicks extra point good,0.000,0.000
2,4:22,,,PHI 35,21,6,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,4:22,1,10,NYG 25,21,6,Eli Manning pass incomplete deep left intended for Odell Beckham (defended by Ronald Darby),0.610,0.060
2,4:16,2,10,NYG 25,21,6,Saquon Barkley left guard for no gain (tackle by Treyvon Hester),0.060,-0.620
2,3:53,3,10,NYG 25,21,6,Eli Manning sacked by Destiny Vaeao for -6 yards,-0.620,-2.140
2,3:15,4,16,NYG 19,21,6,"Riley Dixon punts 50 yards, returned by DeAndre Carter for 19 yards (tackle by Sean Chandler)",-2.140,-2.260
2,3:02,1,10,PHI 50,21,6,"Carson Wentz pass incomplete deep middle intended for Jordan Matthews. Penalty on B.J. Hill: Roughing the Passer, 15 yards (no play)",2.260,3.250
2,2:54,1,10,NYG 35,21,6,Carson Wentz right end for 5 yards (tackle by Nathan Stupar),3.250,3.380
2,2:12,2,5,NYG 30,21,6,Wendell Smallwood left guard for 7 yards (tackle by B.J. Hill),3.380,4.040
2,2:00,1,10,NYG 23,21,6,Carson Wentz pass incomplete short left intended for Alshon Jeffery,4.040,3.500
2,1:55,2,10,NYG 23,21,6,Wendell Smallwood up the middle for 8 yards (tackle by Kerry Wynn and Nathan Stupar),3.500,4.050
2,1:40,,,,,,Timeout #1 by New York Giants,,
2,1:40,3,2,NYG 15,21,6,Wendell Smallwood left guard for no gain (tackle by Kerry Wynn and Lorenzo Carter),4.050,2.570
2,1:34,,,,,,Timeout #2 by New York Giants,,
2,1:34,,,,,,Timeout #1 by Philadelphia Eagles,,
2,1:34,4,2,NYG 15,24,6,Jake Elliott 33 yard field goal good,2.570,3.000
2,1:29,,,PHI 35,24,6,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,1:29,1,10,NYG 25,24,6,Eli Manning pass complete deep middle to Cody Latimer for 39 yards (tackle by Jalen Mills),0.610,3.180
2,1:01,1,10,PHI 36,24,6,Saquon Barkley left guard for 2 yards (tackle by Fletcher Cox and Michael Bennett),3.180,2.910
2,0:40,2,8,PHI 34,24,6,Eli Manning pass incomplete deep right intended for Cody Latimer,2.910,2.210
2,0:34,3,8,PHI 34,24,6,Eli Manning pass incomplete deep middle intended for Jawill Davis,2.210,1.060
2,0:28,4,8,PHI 34,24,6,Aldrick Rosas 52 yard field goal no good,1.060,-1.730
2,0:23,1,10,PHI 42,24,6,"Carson Wentz pass incomplete deep left intended for Alshon Jeffery. Penalty on Janoris Jenkins: Defensive Pass Interference, 16 yards (no play)",1.730,2.790
2,0:17,1,10,NYG 42,24,6,Carson Wentz pass complete short middle to Alshon Jeffery for 11 yards (tackle by Curtis Riley),2.790,3.510
2,0:12,,,,,,Timeout #2 by Philadelphia Eagles,,
2,0:12,1,10,NYG 31,24,6,"Penalty on Jordan Matthews: False Start, 5 yards (no play)",3.510,3.180
2,0:12,1,15,NYG 36,24,6,Carson Wentz pass incomplete deep right intended for Alshon Jeffery,3.180,2.290
2,0:07,2,15,NYG 36,24,6,Jake Elliott 54 yard field goal no good,2.290,-1.860
2,0:02,1,10,NYG 44,24,6,Eli Manning pass complete short right to Sterling Shepard for 20 yards (tackle by Jordan Hicks),1.860,3.180
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,24,6,"Aldrick Rosas kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,PHI 25,24,6,Carson Wentz pass complete short right to Alshon Jeffery for 10 yards (tackle by Eli Apple),0.610,1.270
3,14:20,1,10,PHI 35,24,6,Wendell Smallwood up the middle for 4 yards (tackle by Damon Harrison and B.J. Goodson),1.270,1.260
3,13:39,2,6,PHI 39,24,6,Carson Wentz pass incomplete short middle intended for Nelson Agholor,1.260,0.560
3,13:35,3,6,PHI 39,24,6,Carson Wentz pass complete short middle to Zach Ertz for 10 yards (tackle by Landon Collins),0.560,2.190
3,13:15,1,10,PHI 49,24,6,Corey Clement up the middle for 2 yards (tackle by Alec Ogletree and Kareem Martin),2.190,1.920
3,12:37,2,8,NYG 49,24,6,Carson Wentz left end for 9 yards (tackle by Alec Ogletree),1.920,2.920
3,11:52,1,10,NYG 40,24,6,Carson Wentz pass complete short left to Corey Clement for 20 yards (tackle by Curtis Riley),2.920,4.240
3,11:16,1,10,NYG 20,24,6,Corey Clement left guard for 5 yards (tackle by Dalvin Tomlinson and Damon Harrison),4.240,4.450
3,10:35,2,5,NYG 15,24,6,Wendell Smallwood right guard for 6 yards (tackle by Alec Ogletree and Josh Mauro),4.450,5.140
3,10:09,1,9,NYG 9,24,6,Wendell Smallwood right guard for 1 yard (tackle by B.J. Hill and Josh Mauro),5.140,4.570
3,9:28,2,8,NYG 8,24,6,Carson Wentz pass complete short right to Alshon Jeffery for 7 yards (tackle by Eli Apple),4.570,5.170
3,8:45,3,1,NYG 1,30,6,"Carson Wentz pass complete short left to Alshon Jeffery for 1 yard, touchdown",5.170,7.000
3,8:42,,,NYG 15,31,6,Jake Elliott kicks extra point good,0.000,0.000
3,8:42,,,PHI 35,31,6,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
3,8:42,1,10,NYG 25,31,6,Eli Manning pass complete short middle to Odell Beckham for 11 yards (tackle by Avonte Maddox),0.610,1.330
3,8:09,1,10,NYG 36,31,6,Saquon Barkley right tackle for 1 yard (tackle by Nigel Bradham and Jalen Mills),1.330,0.930
3,7:31,2,9,NYG 37,31,6,Eli Manning pass complete short left to Saquon Barkley for 4 yards (tackle by Nigel Bradham),0.930,0.760
3,6:44,3,5,NYG 41,31,6,Eli Manning pass complete short right to Odell Beckham for 9 yards (tackle by Jalen Mills),0.760,2.260
3,6:19,1,10,NYG 50,31,12,"Saquon Barkley right tackle for 50 yards, touchdown",2.260,7.000
3,6:10,,,PHI 15,31,13,Aldrick Rosas kicks extra point good,0.000,0.000
3,6:10,,,NYG 35,31,13,"Aldrick Rosas kicks off 61 yards, returned by DeAndre Carter for no gain (tackle by Michael Thomas and Elijhaa Penny)",0.000,0.540
3,6:04,1,10,PHI 24,31,13,Carson Wentz pass incomplete deep right intended for Alshon Jeffery (defended by Eli Apple),0.540,0.000
3,5:57,2,10,PHI 24,31,13,"Wendell Smallwood left guard for 2 yards (tackle by Damon Harrison). Wendell Smallwood fumbles (forced by Damon Harrison), recovered by Wendell Smallwood at PHI-26",0.000,-0.430
3,5:34,3,8,PHI 26,31,13,Carson Wentz pass complete short right to Jordan Matthews for 10 yards (tackle by Eli Apple),-0.430,1.330
3,4:56,1,10,PHI 36,31,13,Corey Clement left guard for 3 yards (tackle by Olivier Vernon),1.330,1.200
3,4:11,2,7,PHI 39,31,13,Carson Wentz sacked by Olivier Vernon for -7 yards,1.200,-0.430
3,3:29,3,14,PHI 32,31,13,Carson Wentz pass complete short right to Jordan Matthews for 16 yards (tackle by Curtis Riley and Michael Thomas),-0.430,2.130
3,2:44,1,10,PHI 48,31,13,Corey Clement left tackle for 4 yards (tackle by Eli Apple and Landon Collins),2.130,2.120
3,2:05,2,6,NYG 48,31,13,"Carson Wentz pass complete short right to Nelson Agholor for 1 yard (tackle by Eli Apple). Penalty on Alec Ogletree: Unnecessary Roughness, 15 yards",2.120,3.450
3,1:36,1,10,NYG 32,31,13,Carson Wentz pass complete short right to Zach Ertz for 15 yards (tackle by Landon Collins),3.450,4.440
3,1:02,1,10,NYG 17,31,13,Wendell Smallwood right end for 3 yards (tackle by Eli Apple),4.440,4.320
3,0:24,2,7,NYG 14,31,13,Wendell Smallwood up the middle for 2 yards (tackle by Landon Collins and Kerry Wynn),4.320,3.880
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,NYG 12,31,13,Carson Wentz pass incomplete short middle intended for Zach Ertz (defended by Eli Apple),3.880,2.680
4,14:56,4,5,NYG 12,34,13,Jake Elliott 30 yard field goal good,2.680,3.000
4,14:52,,,PHI 35,34,13,"Jake Elliott kicks off 70 yards, returned by Jawill Davis for no gain (tackle by Josh Adams)",0.000,0.740
4,14:45,1,10,NYG 27,34,13,Eli Manning pass incomplete short middle intended for Saquon Barkley,0.740,0.200
4,14:40,2,10,NYG 27,34,13,Eli Manning pass complete short middle to Sterling Shepard for 7 yards (tackle by Jordan Hicks),0.200,0.430
4,14:14,3,3,NYG 34,34,13,Eli Manning pass complete short right to Odell Beckham for 6 yards (tackle by Jalen Mills),0.430,1.600
4,13:45,1,10,NYG 40,34,13,Eli Manning pass incomplete deep left intended for Jawill Davis,1.600,1.050
4,13:38,2,10,NYG 40,34,13,Eli Manning pass complete short left to Saquon Barkley for no gain (tackle by Jordan Hicks),1.050,0.370
4,13:03,3,10,NYG 40,34,13,Eli Manning sacked by Nigel Bradham for -7 yards,0.370,-1.180
4,12:27,4,17,NYG 33,34,13,"Riley Dixon punts 50 yards, muffed catch by DeAndre Carter, recovered by DeAndre Carter at PHI-18, returned by DeAndre Carter for no gain",-1.180,-0.040
4,12:17,1,10,PHI 18,34,13,Wendell Smallwood right tackle for 2 yards (tackle by Josh Mauro),0.040,-0.130
4,11:37,2,8,PHI 20,34,13,Wendell Smallwood up the middle for 3 yards (tackle by B.J. Goodson),-0.130,-0.530
4,10:56,3,5,PHI 23,34,13,Carson Wentz pass complete short left to Zach Ertz for -1 yards (tackle by Landon Collins),-0.530,-1.900
4,10:18,4,6,PHI 22,34,13,"Cameron Johnston punts 50 yards, returned by Odell Beckham for 9 yards (tackle by Dallas Goedert)",-1.900,-1.400
4,10:08,1,10,NYG 37,34,13,Eli Manning pass complete short left to Saquon Barkley for 2 yards (tackle by Malcolm Jenkins),1.400,1.130
4,9:43,2,8,NYG 39,34,13,Saquon Barkley up the middle for 7 yards (tackle by Kamu Grugier-Hill),1.130,1.360
4,9:19,3,1,NYG 46,34,13,Saquon Barkley left guard for 1 yard (tackle by Michael Bennett),1.360,2.060
4,8:56,1,10,NYG 47,34,13,Eli Manning pass complete short middle to Saquon Barkley for 9 yards (tackle by Jalen Mills and Jordan Hicks),2.060,2.730
4,8:32,2,1,PHI 44,34,13,Eli Manning pass complete short right to Sterling Shepard for 10 yards (tackle by Nigel Bradham),2.730,3.310
4,8:07,1,10,PHI 34,34,13,Wayne Gallman left guard for 4 yards (tackle by Treyvon Hester and Brandon Graham),3.310,3.310
4,7:46,2,6,PHI 30,34,13,Eli Manning pass complete short middle to Wayne Gallman for 7 yards (tackle by Nigel Bradham and Avonte Maddox),3.310,4.040
4,7:22,1,10,PHI 23,34,13,Eli Manning sacked by Fletcher Cox for -6 yards,4.040,2.690
4,6:53,2,16,PHI 29,34,13,Eli Manning pass incomplete short right intended for Wayne Gallman,2.690,2.010
4,6:49,3,16,PHI 29,34,13,Eli Manning pass complete short right to Wayne Gallman for 18 yards (tackle by Jalen Mills and Malcolm Jenkins),2.010,4.840
4,6:13,1,10,PHI 11,34,13,Eli Manning pass incomplete short middle intended for Saquon Barkley (defended by Nigel Bradham),4.840,4.140
4,6:08,2,10,PHI 11,34,13,Eli Manning pass complete short right to Saquon Barkley for 6 yards (tackle by Tre Sullivan and Michael Bennett),4.140,4.440
4,5:28,3,4,PHI 5,34,13,Eli Manning pass incomplete short right intended for Odell Beckham,4.440,3.010
4,5:24,4,4,PHI 5,34,13,Eli Manning pass incomplete short right intended for Odell Beckham (defended by Jalen Mills),3.010,0.380
4,5:19,1,10,PHI 5,34,13,Corey Clement up the middle for 3 yards (tackle by Kerry Wynn),-0.380,-0.560
4,4:33,2,7,PHI 8,34,13,Corey Clement up the middle for no gain (tackle by Kerry Wynn),-0.560,-1.070
4,4:26,,,,,,Timeout #1 by New York Giants,,
4,4:26,3,7,PHI 8,34,13,Carson Wentz pass complete short right to Alshon Jeffery for 8 yards (tackle by Landon Collins),-1.070,-0.140
4,4:16,,,,,,Timeout #2 by New York Giants,,
4,4:16,1,10,PHI 16,34,13,Corey Clement right guard for 3 yards (tackle by Alec Ogletree),-0.140,-0.180
4,4:08,,,,,,Timeout #3 by New York Giants,,
4,4:08,2,7,PHI 19,34,13,Corey Clement right guard for 2 yards (tackle by Landon Collins) Penalty on PHI: Illegal Shift (Declined),-0.180,-0.700
4,4:04,3,5,PHI 21,34,13,Carson Wentz pass complete short middle to Corey Clement for 6 yards (tackle by Alec Ogletree),-0.700,0.740
4,3:16,1,10,PHI 27,34,13,Wendell Smallwood right tackle for 3 yards (tackle by B.J. Goodson and Eli Apple),0.740,0.600
4,2:31,2,7,PHI 30,34,13,Wendell Smallwood left end for -5 yards (tackle by Alec Ogletree),0.600,-0.760
4,2:00,3,12,PHI 25,34,13,Wendell Smallwood left end for 4 yards (tackle by B.J. Goodson),-0.760,-1.440
4,1:53,4,8,PHI 29,34,13,"Cameron Johnston punts 53 yards, returned by Odell Beckham for -8 yards (tackle by Joshua Perkins)",-1.440,0.380
4,1:39,1,10,NYG 10,34,13,Wayne Gallman up the middle for 1 yard (tackle by Michael Bennett and Jordan Hicks),-0.380,-0.710
4,1:15,2,9,NYG 11,34,13,Wayne Gallman right guard for 9 yards (tackle by Jordan Hicks and Avonte Maddox),-0.710,0.280
4,0:48,1,10,NYG 20,34,13,Eli Manning pass complete short right to Odell Beckham for 6 yards (tackle by Nigel Bradham),0.280,0.540
4,0:21,2,4,NYG 26,34,13,Eli Manning pass complete deep middle to Scott Simonson for 24 yards (tackle by Jordan Hicks),0.540,2.260
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
