Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Malcolm Jenkins,PHI,0,6,5,83.3%,30,6.0,5.0,0,87.5,2.3,13,17,0,0,0,0.0,0,6,3,33.3%
Jordan Hicks,PHI,0,7,5,71.4%,35,7.0,5.0,0,82.4,3.6,17,18,1,0,0,0.0,0,10,1,9.1%
Jalen Mills,PHI,0,10,5,50.0%,72,14.4,7.2,0,73.7,12.3,48,24,0,0,0,0.0,0,10,3,23.1%
Nigel Bradham,PHI,0,8,4,50.0%,89,22.3,11.1,0,90.1,-0.5,-5,94,1,0,0,1.0,1,6,3,33.3%
Avonte Maddox,PHI,0,2,2,100.0%,17,8.5,8.5,0,102.1,5.5,11,6,0,0,0,0.0,0,6,1,14.3%
Sidney Jones,PHI,0,3,1,33.3%,8,8.0,2.7,0,42.4,11.0,0,8,0,0,0,0.0,0,1,1,50.0%
Ronald Darby,PHI,0,6,1,16.7%,0,0.0,0.0,0,39.6,13.0,0,0,0,0,0,0.0,0,2,0,0.0%
Kamu Grugier-Hill,PHI,1,1,1,100.0%,9,9.0,9.0,0,64.6,1.0,1,8,0,0,0,0.0,0,1,1,50.0%
Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,1,2,1.0,4,6,0,0.0%
Derek Barnett,PHI,0,0,0,,,,,,,,,,0,0,2,0.0,2,2,0,0.0%
Brandon Graham,PHI,0,0,0,,,,,,,,,,1,2,0,0.0,2,2,1,33.3%
Michael Bennett,PHI,0,0,0,,,,,,,,,,0,0,1,1.0,2,6,0,0.0%
Destiny Vaeao,PHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Chris Long,PHI,0,0,0,,,,,,,,,,1,0,1,0.0,1,1,0,0.0%
Rasul Douglas,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Eli Apple,NYG,0,12,8,66.7%,115,14.4,9.6,0,97.6,9.7,56,59,0,0,0,0.0,0,8,2,20.0%
Landon Collins,NYG,0,7,6,85.7%,57,9.5,8.1,1,140.2,5.6,28,29,1,0,0,0.0,0,10,1,9.1%
B.W. Webb,NYG,0,4,4,100.0%,62,15.5,15.5,0,118.7,6.5,26,36,1,0,0,0.0,0,2,0,0.0%
Jackrabbit Jenkins,NYG,0,6,4,66.7%,24,6.0,4.0,2,113.9,7.2,19,5,0,0,0,0.0,0,2,1,33.3%
B.J. Goodson,NYG,0,4,3,75.0%,11,3.7,2.8,0,77.1,3.3,9,2,4,0,2,0.0,2,6,0,0.0%
Alec Ogletree,NYG,0,3,1,33.3%,1,1.0,0.3,0,42.4,-1.0,-4,5,4,0,1,0.0,1,8,1,11.1%
Michael Thomas,NYG,0,1,1,100.0%,0,0.0,0.0,0,79.2,-1.0,-1,1,2,0,0,0.0,0,4,0,0.0%
Olivier Vernon,NYG,0,0,0,,,,,,,,,,1,1,1,1.0,3,2,0,0.0%
Dalvin Tomlinson,NYG,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Kareem Martin,NYG,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Damon Harrison,NYG,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
Curtis Riley,NYG,0,0,0,,,,,,,,,,1,0,0,0.0,0,6,0,0.0%
Lorenzo Carter,NYG,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Kerry Wynn,NYG,0,0,0,,,,,,,,,,0,0,0,0.0,0,6,1,14.3%
