0,1
Game Info,Game Info
Won Toss,Saints
Roof,outdoors
Surface,grass
Duration,3:10
Attendance,61817
Weather,"28 degrees, relative humidity 86%, wind 10 mph, wind chill 13"
Vegas Line,Chicago Bears -3.0
Over/Under,43.0 (over)
