#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NOR 20,5,2:51,44,Punt
2,1,11:10,NOR 39,5,3:04,-5,Punt
3,1,7:12,NOR 28,4,1:47,22,Fumble
4,1,0:41,,0,0:08,0,Fumble
5,2,13:40,NOR 24,3,1:23,-9,Punt
6,2,8:52,NOR 20,6,3:01,20,Punt
7,2,1:56,NOR 27,8,1:10,73,Touchdown
8,3,13:13,NOR 7,2,0:53,93,Touchdown
9,3,11:25,NOR 18,11,4:28,53,Missed FG
10,3,5:37,NOR 5,2,0:10,-5,Safety
11,3,3:58,NOR 20,4,2:11,20,Punt
12,4,14:23,NOR 28,2,0:42,-2,Fumble
13,4,11:37,NOR 26,2,0:31,5,Interception
14,4,8:52,NOR 8,7,1:31,22,Downs
15,4,4:19,NOR 33,4,0:55,9,Downs
