Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
2,8:16,1,10,ARI 8,7,3,Eno Benjamin right tackle for 5 yards (tackle by Jamal Adams and Carlos Dunlap),,
2,7:42,2,5,ARI 13,7,3,"Colt McCoy pass incomplete short left intended for Darrell Daniels. Penalty on D.J. Humphries: Ineligible Downfield Pass, 5 yards (declined)",,
2,7:37,3,5,ARI 13,7,3,Colt McCoy pass complete deep right to A.J. Green for 31 yards (tackle by Tre Brown),,
2,7:17,1,10,ARI 44,7,3,Colt McCoy pass complete short middle to Rondale Moore for 7 yards (tackle by Quandre Diggs),,
2,6:46,2,3,SEA 49,7,3,Eno Benjamin left guard for 2 yards (tackle by Poona Ford and Carlos Dunlap),,
2,6:02,3,1,SEA 47,7,3,James Conner right end for no gain (tackle by Jamal Adams and Sidney Jones),,
2,5:16,4,1,SEA 47,7,3,"James Conner for 1 yard (tackle by Jordyn Brooks and Al Woods) SEA challenged the short of the line to gain ruling, and the play was upheld.",,
2,4:37,1,10,SEA 46,7,3,Colt McCoy pass complete short left to James Conner for 1 yard (tackle by Jordyn Brooks),,
2,3:54,2,9,SEA 45,7,3,Colt McCoy pass complete short middle to James Conner for 12 yards (tackle by Jordyn Brooks),,
2,3:20,1,10,SEA 33,7,3,James Conner up the middle for 7 yards (tackle by Sidney Jones),,
2,2:30,,,,,,Timeout #1 by Arizona Cardinals,,
2,2:30,2,3,SEA 26,7,3,Colt McCoy pass complete short right to Zach Ertz for 25 yards (tackle by Sidney Jones and Quandre Diggs),,
2,2:00,1,1,SEA 1,7,3,James Conner up the middle for -1 yards (tackle by Jordyn Brooks and Kerry Hyder),,
2,1:56,,,,,,Timeout #2 by Seattle Seahawks,,
2,1:56,2,2,SEA 2,13,3,"Colt McCoy aborted snap, recovered by Colt McCoy at SEA-6 Colt McCoy pass complete short middle to Zach Ertz for 2 yards, touchdown",,
2,1:52,,,SEA 15,13,3,Matt Prater kicks extra point no good,,
2,1:52,,,ARI 35,13,3,"Matt Prater kicks off 62 yards, returned by DeeJay Dallas for 20 yards (tackle by Deionte Thompson and Dennis Gardeck)",,
2,1:47,1,10,SEA 23,13,3,Russell Wilson pass incomplete short left intended for D.K. Metcalf (defended by Zach Allen),,
2,1:44,2,10,SEA 23,13,3,Russell Wilson pass complete short left to D.K. Metcalf for 14 yards (tackle by Byron Murphy),,
2,1:39,1,10,SEA 37,13,3,Russell Wilson pass complete deep right to Tyler Lockett for 36 yards (tackle by Jordan Hicks),,
2,1:25,1,10,ARI 27,13,3,"Penalty on Jalen Thompson: Unnecessary Roughness / Defense, 14 yards (accepted) (no play)",,
2,1:25,1,10,ARI 13,13,3,Russell Wilson pass complete short right to D.K. Metcalf for 4 yards (tackle by Robert Alford),,
2,1:19,2,6,ARI 9,13,3,Russell Wilson pass incomplete short right intended for Gerald Everett,,
2,1:15,3,6,ARI 9,13,3,Russell Wilson pass incomplete short left,,
2,1:09,4,6,ARI 9,13,6,Jason Myers 27 yard field goal good,,
2,1:05,,,SEA 35,13,6,"Jason Myers kicks off 65 yards, touchback.",,
2,1:05,1,10,ARI 25,13,6,"Colt McCoy pass complete short middle to Zach Ertz for 10 yards (tackle by Quandre Diggs and Bobby Wagner) Penalty on SEA: Defensive Too Many Men on Field, 5 yards (declined)",,
2,1:01,1,10,ARI 35,13,6,Colt McCoy pass incomplete short right intended for A.J. Green,,
2,0:57,2,10,ARI 35,13,6,Colt McCoy pass complete short left to Antoine Wesley for 20 yards (tackle by Quandre Diggs),,
2,0:51,1,10,SEA 45,13,6,Colt McCoy pass incomplete short right intended for Christian Kirk,,
2,0:49,2,10,SEA 45,13,6,Colt McCoy pass complete short middle to Zach Ertz for 6 yards (tackle by Bobby Wagner and Ugo Amadi),,
2,0:27,3,4,SEA 39,13,6,Colt McCoy pass complete short right to Christian Kirk for 11 yards (tackle by Quandre Diggs and Sidney Jones),,
2,0:21,,,,,,Timeout #2 by Arizona Cardinals,,
2,0:21,1,10,SEA 28,13,6,Colt McCoy pass complete short right to James Conner for 4 yards (tackle by Jordyn Brooks),,
2,0:15,2,6,SEA 24,13,6,Colt McCoy scrambles left end for 3 yards. Colt McCoy fumbles (forced by Bobby Wagner),,
2,0:03,,,,,,Timeout #3 by Arizona Cardinals,,
2,0:03,,,,,,Timeout #3 by Seattle Seahawks,,
2,0:03,3,3,SEA 21,13,6,Matt Prater 39 yard field goal no good,,
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,13,6,"Jason Myers kicks off 60 yards, out of bounds",,
3,15:00,1,10,ARI 40,13,6,Colt McCoy pass complete deep middle to A.J. Green for 21 yards (tackle by Jordyn Brooks),,
3,14:24,1,10,SEA 39,13,6,Colt McCoy pass complete short left to Rondale Moore for 6 yards (tackle by Quandre Diggs),,
3,13:48,2,4,SEA 33,13,6,Colt McCoy pass complete short right to Rondale Moore for -2 yards (tackle by Sidney Jones),,
3,13:06,3,6,SEA 35,13,6,Colt McCoy pass incomplete short middle intended for Christian Kirk (defended by Rasheem Green),,
3,13:02,4,6,SEA 35,16,6,Matt Prater 53 yard field goal good,,
3,12:57,,,ARI 35,16,6,"Matt Prater kicks off 65 yards, touchback.",,
3,12:57,1,10,SEA 25,16,6,Russell Wilson pass complete short left to Gerald Everett for 12 yards (tackle by Jalen Thompson),,
3,12:15,1,10,SEA 37,16,6,Rashaad Penny up the middle for 1 yard (tackle by Isaiah Simmons and Budda Baker),,
3,11:45,2,9,SEA 38,16,6,Alex Collins up the middle for 2 yards (tackle by Jordan Hicks and Jordan Phillips),,
3,11:00,3,7,SEA 40,16,6,Russell Wilson pass incomplete short right intended for DeeJay Dallas,,
3,10:56,4,7,SEA 40,16,6,"Michael Dickson punts 60 yards, touchback.",,
3,10:48,1,10,ARI 20,16,6,Colt McCoy pass complete short right to Christian Kirk for 14 yards,,
3,10:18,1,10,ARI 34,16,6,Colt McCoy pass complete short left to Rondale Moore for 7 yards (tackle by Blessuan Austin and Quandre Diggs),,
3,9:43,2,3,ARI 41,16,6,James Conner left tackle for no gain (tackle by Bobby Wagner),,
3,8:57,3,3,ARI 41,16,6,"Colt McCoy pass short right intended for A.J. Green is intercepted by Sidney Jones at ARI-43 and returned for 32 yards (tackle by Colt McCoy) Replay Assistant challenged the pass interception ruling, and the original play was overturned. Colt McCoy pass incomplete short right intended for A.J. Green (defended by Sidney Jones)",,
3,8:54,4,3,ARI 41,16,6,"Andy Lee punts 43 yards, returned by Freddie Swain for 6 yards (tackle by Dennis Gardeck)",,
3,8:45,1,10,SEA 22,16,6,Alex Collins right end for -4 yards (tackle by Chandler Jones),,
3,8:17,2,14,SEA 18,16,6,Russell Wilson pass complete short left to Will Dissly for 16 yards (tackle by Isaiah Simmons and Jalen Thompson),,
3,7:35,1,10,SEA 34,16,6,Russell Wilson pass incomplete deep middle intended for D.K. Metcalf (defended by Marco Wilson),,
3,7:26,2,10,SEA 34,16,6,Russell Wilson pass complete short left to Colby Parkinson for 6 yards (tackle by Budda Baker),,
3,6:55,3,4,SEA 40,16,6,Russell Wilson pass incomplete short right intended for Penny Hart (defended by Jordan Hicks),,
3,6:51,4,4,SEA 40,16,6,"Michael Dickson punts 50 yards, returned by Rondale Moore for 12 yards (tackle by Jon Rhattigan)",,
3,6:41,1,10,ARI 22,16,6,"James Conner left end for no gain (tackle by Blessuan Austin and Bobby Wagner). Penalty on Max Garcia: Offensive Holding, 10 yards (accepted) (no play)",,
3,6:19,1,20,ARI 12,16,6,Colt McCoy pass complete short middle to Antoine Wesley for 5 yards (tackle by Jamal Adams),,
3,5:47,2,15,ARI 17,16,6,Colt McCoy pass complete deep middle to A.J. Green for 16 yards (tackle by Jordyn Brooks),,
3,5:03,1,10,ARI 33,16,6,Colt McCoy sacked by and Bryan Mone for -3 yards and Poona Ford for -3 yards,,
3,4:12,,,,,,Timeout #1 by Arizona Cardinals,,
3,4:12,2,13,ARI 30,16,6,"Rodney Hudson aborted snap, recovered by Colt McCoy at ARI-23 James Conner for no gain",,
3,3:29,3,20,ARI 23,16,6,Colt McCoy pass complete short right to Rondale Moore for 5 yards (tackle by Sidney Jones),,
3,3:03,4,15,ARI 28,16,6,"Andy Lee punts 48 yards, returned by Freddie Swain for 3 yards (tackle by Antonio Hamilton)",,
3,2:54,1,10,SEA 27,16,6,Russell Wilson pass complete deep right to Gerald Everett for 16 yards (tackle by Jalen Thompson and Jordan Hicks),,
3,2:26,1,10,SEA 43,16,6,Russell Wilson pass incomplete deep right intended for D.K. Metcalf (defended by Jalen Thompson),,
3,2:19,2,10,SEA 43,16,6,Russell Wilson pass incomplete short left intended for Will Dissly,,
3,2:16,3,10,SEA 43,16,6,Russell Wilson sacked by Chandler Jones for -10 yards,,
3,1:37,4,20,SEA 33,16,6,Michael Dickson punts 52 yards downed by Travis Homer,,
3,1:26,1,10,ARI 15,16,6,James Conner right end for 6 yards (tackle by Jordyn Brooks),,
3,1:05,2,4,ARI 21,16,6,Colt McCoy pass complete short right to James Conner for 3 yards (tackle by Bobby Wagner),,
3,0:29,3,1,ARI 24,16,6,James Conner up the middle for 1 yard (tackle by Jordyn Brooks),,
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 25,16,6,James Conner right guard for 2 yards (tackle by Carlos Dunlap and Bobby Wagner),,
4,14:23,2,8,ARI 27,16,6,Colt McCoy pass complete short right to A.J. Green for 10 yards (tackle by Sidney Jones),,
4,13:43,1,10,ARI 37,16,6,James Conner right tackle for 5 yards (tackle by Benson Mayowa),,
4,13:09,2,5,ARI 42,16,6,Colt McCoy pass complete short right to Zach Ertz for 9 yards (tackle by Sidney Jones),,
4,12:45,1,10,SEA 49,16,6,Colt McCoy pass complete short middle to Zach Ertz for 15 yards (tackle by Ugo Amadi),,
4,11:57,1,10,SEA 34,16,6,Eno Benjamin left guard for 4 yards (tackle by Blessuan Austin and Jamal Adams),,
4,11:19,2,6,SEA 30,16,6,Colt McCoy pass complete short right to Rondale Moore for 7 yards (tackle by Ugo Amadi),,
4,10:40,1,10,SEA 23,16,6,James Conner right guard for 2 yards (tackle by Jamal Adams),,
4,9:58,2,8,SEA 21,16,6,Colt McCoy pass complete short left to Rondale Moore for 3 yards (tackle by Rasheem Green),,
4,9:13,3,5,SEA 18,16,6,"Colt McCoy pass incomplete deep right intended for James Conner. Penalty on Kelvin Beachum: Unnecessary Roughness / Offense, 15 yards (offset) . Penalty on Jordyn Brooks: Defensive Pass Interference, 15 yards (offset) (no play)",,
4,9:05,3,5,SEA 18,16,6,Colt McCoy pass incomplete deep right intended for A.J. Green,,
4,9:01,4,5,SEA 18,16,6,Matt Prater 36 yard field goal no good,,
4,8:56,1,10,SEA 26,16,6,Russell Wilson pass complete deep right to Tyler Lockett for 48 yards (tackle by Jalen Thompson),,
4,8:25,1,10,ARI 26,16,6,DeeJay Dallas right guard for 7 yards (tackle by Jordan Hicks and Isaiah Simmons),,
4,8:01,2,3,ARI 19,16,6,Russell Wilson pass complete short middle to DeeJay Dallas for 2 yards (tackle by Jordan Hicks),,
4,7:41,3,1,ARI 17,16,6,DeeJay Dallas right end for 15 yards (tackle by Robert Alford),,
4,7:09,1,2,ARI 2,16,12,"DeeJay Dallas up the middle for 2 yards, touchdown",,
4,7:05,,,ARI 15,16,13,Jason Myers kicks extra point good,,
4,7:05,,,SEA 35,16,13,"Jason Myers kicks off 59 yards, returned by Rondale Moore for 27 yards (tackle by Jason Myers)",,
4,6:57,1,10,ARI 33,16,13,James Conner right tackle for 7 yards (tackle by Bobby Wagner and Jordyn Brooks),,
4,6:20,2,3,ARI 40,16,13,Colt McCoy left guard for 6 yards (tackle by Rasheem Green),,
4,5:40,1,10,ARI 46,16,13,Colt McCoy pass complete short right to Antoine Wesley for 12 yards (tackle by Bobby Wagner),,
4,5:00,1,10,SEA 42,16,13,James Conner right tackle for 3 yards (tackle by Poona Ford),,
4,4:19,2,7,SEA 39,16,13,Colt McCoy pass incomplete short right intended for James Conner,,
4,4:14,3,7,SEA 39,16,13,Colt McCoy pass complete short right to Zach Ertz for 20 yards (tackle by Sidney Jones),,
4,3:30,1,10,SEA 19,16,13,Colt McCoy up the middle for 11 yards (tackle by Quandre Diggs),,
4,3:14,,,,,,Timeout #1 by Seattle Seahawks,,
4,3:14,1,8,SEA 8,16,13,James Conner left tackle for 4 yards (tackle by Jordyn Brooks and Bryan Mone),,
4,2:33,,,,,,Timeout #2 by Arizona Cardinals,,
4,2:33,2,4,SEA 4,16,13,"Colt McCoy pass complete short right to Christian Kirk for no gain, touchdown Replay Assistant challenged the pass completion ruling, and the original play was overturned. Colt McCoy pass incomplete short right intended for Christian Kirk",,
4,2:27,3,4,SEA 4,16,13,"Colt McCoy pass incomplete short middle intended for Zach Ertz. Penalty on Jamal Adams: Defensive Pass Interference, 3 yards (accepted) (no play)",,
4,2:23,1,1,SEA 1,22,13,"James Conner left end for 1 yard, touchdown",,
4,2:20,,,SEA 15,23,13,Matt Prater kicks extra point good,,
4,2:20,,,ARI 35,23,13,"Matt Prater kicks off 65 yards, touchback.",,
4,2:20,1,10,SEA 25,23,13,Russell Wilson pass complete short left to D.K. Metcalf for 10 yards (tackle by Marco Wilson),,
4,2:15,1,10,SEA 35,23,13,Russell Wilson sacked by Markus Golden for -5 yards,,
4,2:00,,,,,,Timeout #3 by Arizona Cardinals,,
4,2:00,2,15,SEA 30,23,13,Russell Wilson pass complete short right to D.K. Metcalf for 3 yards (tackle by Jalen Thompson),,
4,1:28,3,12,SEA 33,23,13,Russell Wilson pass incomplete short right intended for Will Dissly,,
4,1:22,,,,,,Timeout #2 by Seattle Seahawks,,
4,1:22,4,12,SEA 33,23,13,Russell Wilson pass incomplete deep right intended for Tyler Lockett,,
4,1:16,1,10,SEA 33,23,13,Colt McCoy kneels for -1 yards,,
4,1:15,,,,,,Timeout #3 by Seattle Seahawks,,
4,1:15,2,11,SEA 34,23,13,Colt McCoy kneels for -1 yards,,
4,1:13,,,,,,Timeout #4 by Seattle Seahawks,,
4,1:13,3,12,SEA 35,23,13,Eno Benjamin up the middle for 2 yards (tackle by Rasheem Green and Benson Mayowa),,
4,0:24,4,10,SEA 33,23,13,"Penalty on ARI: Delay of Game, 5 yards (declined) (no play)",,
4,0:24,4,10,SEA 33,23,13,"Andy Lee punts 33 yards, touchback.",,
4,0:16,1,10,SEA 20,23,13,DeeJay Dallas right end for 1 yard (tackle by Zach Allen),,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
