Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jalen Thompson,ARI,0,5,3,60.0%,44,14.7,8.8,0,88.7,14.0,38,6,0,0,0,0.0,0,6,0,0.0%
Isaiah Simmons,ARI,0,2,2,100.0%,64,32.0,32.0,0,118.7,18.0,36,28,2,0,0,1.0,1,6,2,25.0%
Robert Alford,ARI,0,4,2,50.0%,40,20.0,10.0,0,85.4,13.3,35,5,0,0,0,0.0,0,2,0,0.0%
Byron Murphy,ARI,0,3,2,66.7%,20,10.0,6.7,0,85.4,3.3,14,6,2,0,0,0.0,0,1,0,0.0%
Budda Baker,ARI,0,4,2,50.0%,18,9.0,4.5,0,62.5,19.0,7,11,1,0,0,0.0,0,4,2,33.3%
Jordan Hicks,ARI,0,5,2,40.0%,11,5.5,2.2,0,47.9,1.8,-3,14,8,0,0,0.0,0,8,0,0.0%
Marco Wilson,ARI,0,3,1,33.3%,10,10.0,3.3,0,43.7,24.0,10,0,0,0,0,0.0,0,1,0,0.0%
Chandler Jones,ARI,0,0,0,,,,,,,,,,11,0,1,2.0,3,4,0,0.0%
Markus Golden,ARI,0,0,0,,,,,,,,,,7,1,0,1.0,2,3,0,0.0%
Zach Allen,ARI,0,0,0,,,,,,,,,,0,0,1,0.0,1,5,0,0.0%
Jordan Phillips,ARI,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Dennis Gardeck,ARI,0,0,0,,,,,,,,,,7,0,0,0.0,0,2,0,0.0%
Devon Kennard,ARI,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jordyn Brooks,SEA,0,8,8,100.0%,90,11.3,11.3,0,113.5,6.5,55,35,7,0,1,0.0,1,15,1,6.3%
Sidney Jones,SEA,0,10,8,80.0%,64,8.0,6.4,1,126.7,6.9,42,22,1,0,0,0.0,0,11,0,0.0%
Bobby Wagner,SEA,0,8,7,87.5%,52,7.4,6.5,1,133.3,4.0,29,23,7,0,0,0.0,0,13,0,0.0%
Jamal Adams,SEA,0,6,4,66.7%,27,6.8,4.5,0,76.4,2.8,11,16,3,0,0,0.0,0,8,1,11.1%
Blessuan Austin,SEA,0,4,3,75.0%,30,10.0,7.5,0,95.8,1.5,6,24,0,0,0,0.0,0,2,1,33.3%
Ugo Amadi,SEA,0,3,3,100.0%,29,9.7,9.7,0,106.9,1.3,4,25,0,0,0,0.0,0,3,0,0.0%
Quandre Diggs,SEA,0,4,3,75.0%,24,8.0,6.0,0,89.6,4.8,14,10,0,0,0,0.0,0,9,1,10.0%
Kerry Hyder,SEA,0,1,1,100.0%,17,17.0,17.0,0,118.7,-2.0,-2,19,0,0,1,0.0,1,4,0,0.0%
Darrell Taylor,SEA,0,1,1,100.0%,5,5.0,5.0,0,87.5,-4.0,-4,9,0,1,0,0.0,1,0,2,100.0%
Carlos Dunlap,SEA,0,1,1,100.0%,1,1.0,1.0,0,79.2,-1.0,-1,2,1,0,0,0.0,0,3,0,0.0%
Tre Brown,SEA,0,1,1,100.0%,31,31.0,31.0,0,118.7,31.0,31,0,0,0,0,0.0,0,1,0,0.0%
Poona Ford,SEA,0,0,0,,,,,,,,,,0,2,0,0.5,3,3,0,0.0%
Rasheem Green,SEA,0,0,0,,,,,,,,,,0,1,1,0.0,2,5,2,28.6%
Bryan Mone,SEA,0,0,0,,,,,,,,,,0,0,0,1.5,2,4,0,0.0%
Alton Robinson,SEA,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Benson Mayowa,SEA,0,0,0,,,,,,,,,,10,0,0,0.0,0,4,0,0.0%
Ryan Neal,SEA,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%
