Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Damiere Byrd,ARI,7,6,45,0,2,29,4.8,16,2.7,4.9,1,6.0,1,14.3,0,93.5
Christian Kirk,ARI,8,6,114,0,4,52,8.7,62,10.3,8.0,0,,0,0.0,0,116.7
Larry Fitzgerald,ARI,11,5,104,0,3,56,11.2,48,9.6,10.6,0,,0,0.0,0,79.4
Michael Crabtree,ARI,3,2,13,0,,11,5.5,2,1.0,6.7,0,,0,0.0,0,75.7
Chase Edmonds,ARI,2,2,15,0,,-4,-2.0,19,9.5,-2.0,1,2.0,0,0.0,0,97.9
Maxx Williams,ARI,1,1,21,0,1,18,18.0,3,3.0,18.0,0,,0,0.0,0,118.7
Charles Clay,ARI,2,1,6,0,1,0,0.0,6,6.0,1.0,0,,0,0.0,0,56.2
David Johnson,ARI,1,1,0,0,0,-5,-5.0,5,5.0,-5.0,0,,0,0.0,0,79.2
KeeSean Johnson,ARI,2,1,31,0,1,30,30.0,1,1.0,22.5,0,,0,0.0,0,95.8
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Marquise Brown,BAL,13,8,86,0,4,64,8.0,22,2.8,11.9,0,,0,0.0,0,80.9
Mark Andrews,BAL,9,8,112,1,6,82,10.3,30,3.8,10.6,3,2.7,0,0.0,0,155.6
Mark Ingram,BAL,2,2,30,0,2,19,9.5,11,5.5,9.5,0,,0,0.0,0,118.7
Justice Hill,BAL,2,1,10,0,1,-1,-1.0,11,11.0,8.5,0,,0,0.0,0,64.6
Willie Snead,BAL,1,1,5,0,,5,5.0,0,0.0,5.0,1,1.0,0,0.0,0,87.5
Patrick Ricard,BAL,1,1,3,0,,-1,-1.0,4,4.0,-1.0,0,,0,0.0,0,79.2
Hayden Hurst,BAL,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
Nick Boyle,BAL,3,1,14,0,1,9,9.0,5,5.0,7.3,0,,0,0.0,0,49.3
Miles Boykin,BAL,3,1,11,0,1,11,11.0,0,0.0,13.0,0,,1,33.3,0,45.1
