Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,CIN 43,10,0,Cedric Benson right tackle for 4 yards (tackle by Lawrence Timmons),1.390,1.220
2,14:23,3,4,CIN 47,10,0,Carson Palmer pass complete short left to Jermaine Gresham for 2 yards (tackle by James Harrison and Lawrence Timmons),1.220,-0.130
2,13:46,4,2,CIN 49,10,0,Kevin Huber punts 50 yards,-0.130,0.380
2,13:35,1,10,PIT 1,10,0,Isaac Redman middle for 1 yard (tackle by Keith Rivers),-0.380,-0.710
2,12:55,2,9,PIT 2,10,0,Ben Roethlisberger pass complete short middle to Matt Spaeth for 12 yards (tackle by Dhani Jones),-0.710,-0.280
2,12:15,1,10,PIT 14,10,0,Rashard Mendenhall right guard for 22 yards (tackle by Leon Hall and Rey Maualuga),-0.280,1.330
2,11:41,1,10,PIT 36,10,0,Ben Roethlisberger pass complete short right to Hines Ward for 1 yard (tackle by Dhani Jones),1.330,0.930
2,10:59,2,9,PIT 37,10,0,"Ben Roethlisberger pass complete short left to Hines Ward for 1 yard (tackle by Leon Hall). Hines Ward fumbles (forced by Leon Hall), recovered by Roy Williams at PIT-38 (tackle by Hines Ward)",0.930,-3.050
2,10:51,1,10,PIT 38,10,0,Carson Palmer pass complete short middle to Terrell Owens for 14 yards (tackle by Troy Polamalu),3.050,3.970
2,10:08,1,10,PIT 24,10,0,Cedric Benson right tackle for 1 yard (tackle by Lawrence Timmons),3.970,3.570
2,9:34,2,9,PIT 23,10,0,Cedric Benson right tackle for 4 yards (tackle by James Farrior),3.570,3.410
2,8:52,3,5,PIT 19,10,6,"Carson Palmer pass complete deep middle to Terrell Owens for 19 yards, touchdown",3.410,7.000
2,,,,PIT 2,10,7,Mike Nugent kicks extra point good,0.000,0.000
2,,,,CIN 30,,,"Mike Nugent kicks off 68 yards, returned by Emmanuel Sanders for 30 yards (tackle by Mike Nugent)",,
2,8:38,1,10,PIT 32,10,7,Rashard Mendenhall right guard for 1 yard (tackle by Rey Maualuga),1.070,0.660
2,8:01,2,9,PIT 33,10,7,Ben Roethlisberger pass incomplete short middle intended for Hines Ward (defended by Chris Crocker),0.660,-0.030
2,7:57,3,9,PIT 33,10,7,Ben Roethlisberger pass incomplete deep left intended for Antwaan Randle El (defended by Chris Crocker),-0.030,-1.180
2,7:47,4,9,PIT 33,10,7,"Daniel Sepulveda punts 37 yards, returned by Quan Cosby for no gain",-1.180,-0.940
2,7:38,1,10,CIN 30,10,7,Carson Palmer pass complete short right to Terrell Owens for 11 yards (tackle by Bryant McFadden),0.940,1.660
2,7:10,1,10,CIN 41,10,7,Cedric Benson right tackle for -2 yards (tackle by James Harrison),1.660,0.850
2,6:29,2,12,CIN 39,10,7,"Carson Palmer pass complete short right to Terrell Owens for 12 yards (tackle by Bryant McFadden). Penalty on Andrew Whitworth: Offensive Holding, 10 yards (no play)",0.850,-0.500
2,6:00,2,22,CIN 29,10,7,Carson Palmer pass complete short right to Jermaine Gresham for 9 yards (tackle by Troy Polamalu),-0.500,0.040
2,5:17,3,13,CIN 38,10,7,Carson Palmer pass incomplete short middle intended for Terrell Owens is intercepted by Lawrence Timmons at PIT-48,0.040,-2.130
2,5:10,1,10,PIT 48,10,7,Rashard Mendenhall right guard for 2 yards (tackle by Pat Sims),2.130,1.850
2,4:33,2,8,,10,7,Ben Roethlisberger pass complete short middle to Rashard Mendenhall for 6 yards (tackle by Dhani Jones),1.850,1.950
2,3:51,3,2,CIN 44,10,7,"Ben Roethlisberger pass complete deep left to Mike Wallace for 35 yards (tackle by Leon Hall). Mike Wallace fumbles (forced by Leon Hall), ball out of bounds at CIN-9",1.950,5.140
,,,,,,,"CIN challenged the pass completion ruling, and the play was upheld.",,
2,3:44,1,9,CIN 9,10,7,"Penalty on Trai Essex: False Start, 5 yards (no play)",5.140,4.440
2,3:44,1,14,CIN 14,10,7,Rashard Mendenhall right end for -2 yards (tackle by Dhani Jones),4.440,3.340
2,3:00,2,16,CIN 16,10,7,Ben Roethlisberger pass complete short right to Rashard Mendenhall for 8 yards (tackle by Johnathan Joseph),3.340,3.580
2,2:12,,,,10,7,Timeout #2 by Cincinnati Bengals,0.000,3.580
2,2:12,3,8,CIN 8,16,7,"Ben Roethlisberger pass complete short middle to Hines Ward for 8 yards, touchdown",3.580,7.000
2,,,,CIN 2,17,7,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,17,7,"Jeff Reed kicks off 59 yards, returned by Bernard Scott for 46 yards (tackle by Ike Taylor)",0.000,2.720
2,1:59,1,10,PIT 43,17,7,Carson Palmer pass complete short middle to Brian Leonard for 4 yards (tackle by James Farrior),2.720,2.720
2,1:37,2,6,PIT 39,17,7,Carson Palmer pass incomplete short left intended for Chad Johnson,2.720,2.010
2,1:32,3,6,PIT 39,17,7,"Carson Palmer pass incomplete short right intended for Jordan Shipley. Penalty on William Gay: Illegal Contact, 5 yards (no play)",2.010,3.310
2,1:26,1,10,PIT 34,17,7,Carson Palmer pass complete short left to Brian Leonard for 1 yard (tackle by James Farrior),3.310,2.910
2,1:03,2,9,PIT 33,17,7,Carson Palmer pass incomplete short right intended for Jordan Shipley,2.910,2.210
2,0:56,3,9,PIT 33,17,7,Carson Palmer pass incomplete short left intended for Jermaine Gresham,2.210,1.150
2,0:50,4,9,PIT 33,17,7,Mike Nugent 51 yard field goal no good,1.150,-1.660
2,0:45,1,10,PIT 41,17,7,Ben Roethlisberger pass complete deep right to Mike Wallace for 24 yards (tackle by Nedu Ndukwe),1.660,3.250
2,0:22,1,10,CIN 35,17,7,Ben Roethlisberger spiked the ball,3.250,2.700
2,0:21,2,10,CIN 35,17,7,Ben Roethlisberger pass incomplete short middle intended for Heath Miller,2.700,2.010
2,0:17,3,10,CIN 35,17,7,Ben Roethlisberger pass incomplete deep middle intended for Mike Wallace,2.010,0.970
2,0:10,4,10,CIN 35,20,7,Jeff Reed 53 yard field goal good,0.970,3.000
2,,,,PIT 30,20,7,"Jeff Reed kicks off 55 yards, returned by Bernard Scott for 9 yards (tackle by Ryan Mundy)",0.000,0.940
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,20,7,"Mike Nugent kicks off 66 yards, returned by Emmanuel Sanders for 23 yards (tackle by Brandon Ghee)",0.000,0.740
3,14:55,1,10,PIT 27,20,7,Antwaan Randle El left end for 2 yards (tackle by Frostee Rucker and Pat Sims),0.740,0.470
3,14:16,2,8,PIT 29,20,7,Rashard Mendenhall left tackle for -3 yards (tackle by Keith Rivers),0.470,-0.620
3,13:33,3,11,PIT 26,20,7,Ben Roethlisberger sacked by Robert Geathers and Nedu Ndukwe for -9 yards,-0.620,-2.320
3,13:03,4,20,PIT 17,20,7,"Daniel Sepulveda punts 48 yards, returned by Quan Cosby for 8 yards (tackle by Jason Worilds)",-2.320,-1.800
3,12:52,1,10,CIN 43,20,7,Cedric Benson left tackle for 3 yards (tackle by Lawrence Timmons),1.800,1.660
3,12:19,2,7,CIN 46,20,7,Carson Palmer sacked by James Farrior for -6 yards,1.660,0.170
3,11:40,3,13,CIN 40,20,7,Carson Palmer pass complete deep middle to Jordan Shipley for 26 yards (tackle by Ryan Clark and William Gay),0.170,3.310
3,10:58,1,10,PIT 34,20,7,Cedric Benson left tackle for 2 yards (tackle by James Farrior),3.310,3.040
3,10:14,2,8,PIT 32,20,7,Carson Palmer pass complete short middle to Jordan Shipley for 6 yards (tackle by Troy Polamalu),3.040,3.140
3,9:33,3,2,PIT 26,20,7,Cedric Benson left tackle for -1 yards (tackle by James Harrison),3.140,1.770
3,8:53,4,3,PIT 27,20,7,Mike Nugent 45 yard field goal no good,1.770,-1.270
3,8:47,1,10,PIT 35,20,7,Rashard Mendenhall right end for 8 yards (tackle by Chris Crocker and Johnathan Joseph),1.270,1.800
3,8:08,2,2,PIT 43,20,7,Rashard Mendenhall right tackle for no gain (tackle by Robert Geathers),1.800,1.090
3,7:30,3,2,PIT 43,20,7,Isaac Redman right tackle for 1 yard (tackle by Chris Crocker),1.090,-0.460
3,6:51,4,1,PIT 44,20,7,"Daniel Sepulveda punts 43 yards, returned by Quan Cosby for 1 yard (tackle by Will Allen)",-0.460,0.280
3,6:39,1,10,CIN 14,20,7,Carson Palmer sacked by LaMarr Woodley for -6 yards. Penalty on Andre Smith: Illegal Formation (Declined),-0.280,-1.220
3,6:18,2,16,CIN 8,20,7,Carson Palmer pass complete short right to Cedric Benson for 4 yards (tackle by James Farrior),-1.220,-1.650
3,5:41,3,12,CIN 12,20,7,Carson Palmer pass incomplete deep left intended for Terrell Owens,-1.650,-2.490
3,5:34,4,12,CIN 12,20,7,Kevin Huber punts 33 yards,-2.490,-2.590
3,5:26,1,10,CIN 45,20,7,Ben Roethlisberger pass incomplete deep left intended for Mike Wallace (defended by Chris Crocker),2.590,2.040
3,5:17,2,10,CIN 45,20,7,Ben Roethlisberger pass incomplete short middle intended for Antwaan Randle El,2.040,1.360
3,5:13,3,10,CIN 45,20,7,Ben Roethlisberger pass complete short right to Mike Wallace for 6 yards (tackle by Johnathan Joseph),1.360,0.660
3,5:00,4,4,CIN 39,20,7,"Daniel Sepulveda punts 39 yards, touchback",0.660,-0.280
3,4:51,1,10,CIN 20,20,7,Cedric Benson left end for 5 yards (tackle by Casey Hampton),0.280,0.410
3,4:11,2,5,CIN 25,20,7,"Carson Palmer pass complete short right to Chad Johnson for 8 yards (tackle by Lawrence Timmons). Penalty on Andre Smith: Offensive Holding, 10 yards, Penalty on Chad Johnson: Delay of Game (Declined) (no play)",0.410,-1.070
3,3:46,2,15,CIN 15,20,7,Carson Palmer pass complete short middle to Terrell Owens for 11 yards (tackle by William Gay),-1.070,-0.160
3,3:02,3,4,CIN 26,20,7,Carson Palmer sacked by James Harrison for -8 yards,-0.160,-2.240
3,2:37,4,12,CIN 18,20,7,"Kevin Huber punts 38 yards, returned by Emmanuel Sanders for no gain",-2.240,-1.860
3,2:30,1,10,PIT 44,20,7,Rashard Mendenhall right guard for 7 yards (tackle by Johnathan Joseph and Domata Peko),1.860,2.260
3,1:45,2,3,CIN 49,20,7,Rashard Mendenhall left guard for 2 yards (tackle by Roy Williams),2.260,1.820
3,1:07,3,1,CIN 47,20,7,Ben Roethlisberger middle for 1 yard (tackle by Frostee Rucker),1.820,2.520
3,0:24,1,10,CIN 46,20,7,Ben Roethlisberger pass complete short middle to Heath Miller for 7 yards (tackle by Dhani Jones),2.520,2.920
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,CIN 39,26,7,"Antwaan Randle El pass complete deep right to Mike Wallace for 39 yards, touchdown",2.920,7.000
4,,,,CIN 2,27,7,Jeff Reed kicks extra point good,0.000,0.000
4,,,,PIT 30,27,7,"Jeff Reed kicks off 56 yards, returned by Bernard Scott for 20 yards (tackle by Jason Worilds)",0.000,1.200
4,14:45,1,10,CIN 34,27,7,Carson Palmer pass incomplete deep middle intended for Chad Johnson,1.200,0.660
4,14:40,2,10,CIN 34,27,7,"Carson Palmer pass complete short middle to Jordan Shipley for 9 yards (tackle by Ryan Clark). Penalty on LaMarr Woodley: Tripping, 10 yards",0.660,2.460
4,14:17,1,10,PIT 47,27,7,Carson Palmer pass complete short right to Terrell Owens for 9 yards,2.460,3.130
4,13:53,2,1,PIT 38,27,7,Carson Palmer pass complete short right to Terrell Owens for 11 yards (tackle by Bryant McFadden),3.130,3.780
4,13:20,1,10,PIT 27,27,13,"Carson Palmer pass complete deep right to Terrell Owens for 27 yards, touchdown",3.780,7.000
4,,,,PIT 2,27,14,Mike Nugent kicks extra point good,0.000,0.000
4,,,,CIN 30,27,14,"Mike Nugent kicks off 65 yards, returned by Emmanuel Sanders for 10 yards (tackle by Brandon Johnson)",0.000,-0.220
4,13:05,1,10,PIT 15,27,14,Rashard Mendenhall middle for -1 yards (tackle by Frostee Rucker),-0.220,-0.820
4,12:25,2,11,PIT 14,27,14,Ben Roethlisberger pass complete short left to Mike Wallace for 6 yards (tackle by Brandon Johnson and Frostee Rucker),-0.820,-0.760
4,11:42,3,5,PIT 20,27,14,Ben Roethlisberger right guard for 12 yards (tackle by Reggie Nelson),-0.760,1.070
4,10:58,1,10,PIT 32,27,14,Rashard Mendenhall left guard for 3 yards (tackle by Pat Sims),1.070,0.930
4,10:14,2,7,PIT 35,27,14,"Ben Roethlisberger pass incomplete deep right intended for Heath Miller is intercepted by Roy Williams at CIN-49. Penalty on Flozell Adams: Unsportsmanlike Conduct, 15 yards",0.930,-3.180
4,10:06,1,10,PIT 36,27,14,"Carson Palmer pass incomplete short left intended for Chad Johnson (defended by LaMarr Woodley). Penalty on Casey Hampton: Roughing the Passer, 15 yards (no play)",3.180,4.170
4,10:00,1,10,PIT 21,27,14,"Carson Palmer pass incomplete deep left intended for Terrell Owens. Penalty on Ike Taylor: Defensive Pass Interfere, 20 yards (no play)",4.170,6.970
4,9:55,1,1,PIT 1,27,14,Cedric Benson right guard for no gain (tackle by James Farrior),6.970,5.910
4,9:21,2,1,PIT 1,27,20,"Cedric Benson right guard for 1 yard, touchdown",5.910,7.000
4,,,,PIT 2,27,21,Mike Nugent kicks extra point good,0.000,0.000
4,,,,CIN 30,27,21,"Mike Nugent kicks off 66 yards, returned by Emmanuel Sanders for 25 yards (tackle by Reggie Nelson)",0.000,0.870
4,8:58,1,10,PIT 29,27,21,Rashard Mendenhall middle for 8 yards (tackle by Rey Maualuga and Frostee Rucker),0.870,1.410
4,8:19,2,2,PIT 37,27,21,Rashard Mendenhall right tackle for 3 yards (tackle by Roy Williams),1.410,1.600
4,7:31,1,10,PIT 40,27,21,Rashard Mendenhall right tackle for 9 yards (tackle by Nedu Ndukwe),1.600,2.270
4,6:51,2,1,PIT 49,27,21,Rashard Mendenhall right guard for 18 yards (tackle by Keith Rivers),2.270,3.380
4,6:10,1,10,CIN 33,27,21,Rashard Mendenhall left guard for no gain (tackle by Dhani Jones),3.380,2.840
4,5:29,2,10,CIN 33,27,21,Rashard Mendenhall right tackle for 4 yards (tackle by Rey Maualuga and Pat Sims),2.840,2.680
4,4:46,3,6,CIN 29,27,21,Rashard Mendenhall right tackle for 1 yard (tackle by Reggie Nelson),2.680,1.630
4,4:04,4,5,CIN 28,27,21,Jeff Reed 46 yard field goal no good,1.630,-1.330
4,3:59,1,10,CIN 36,27,21,"Carson Palmer sacked by LaMarr Woodley for -10 yards. Carson Palmer fumbles (forced by LaMarr Woodley), recovered by Reggie Kelly at CIN-26",1.330,-0.560
4,3:21,2,20,CIN 26,27,21,Carson Palmer pass complete short right to Jordan Shipley for 6 yards (tackle by William Gay),-0.560,-0.430
4,2:45,3,14,CIN 32,27,21,Carson Palmer pass complete short middle to Cedric Benson for 16 yards (tackle by Ike Taylor),-0.430,2.130
4,2:02,1,10,CIN 48,27,21,Carson Palmer pass incomplete short middle intended for Chad Johnson,2.130,1.580
4,1:58,2,10,CIN 48,27,21,"Carson Palmer pass incomplete short left intended for Jermaine Gresham. Penalty on Ike Taylor: Defensive Pass Interfere, 3 yards (no play)",1.580,2.320
4,1:54,1,10,PIT 49,27,21,Carson Palmer pass complete short right to Brian Leonard for 9 yards (tackle by James Farrior),2.320,3.000
4,1:20,2,1,PIT 40,27,21,Carson Palmer pass complete short right to Terrell Owens for 3 yards (tackle by Bryant McFadden),3.000,3.120
4,1:15,1,10,PIT 37,27,21,Carson Palmer pass incomplete deep left intended for Chad Johnson,3.120,2.570
4,1:09,2,10,PIT 37,27,21,Carson Palmer pass complete short right to Terrell Owens for 20 yards (tackle by Troy Polamalu),2.570,4.440
4,1:01,,,,27,21,Timeout #1 by Cincinnati Bengals,0.000,4.440
4,1:01,1,10,PIT 17,27,21,"Carson Palmer pass incomplete short left intended for Jermaine Gresham. Penalty on Brian Leonard: Offensive Holding, 10 yards (no play)",4.440,3.780
4,0:57,1,20,PIT 27,27,21,Carson Palmer pass incomplete deep right intended for Chad Johnson,3.780,2.540
4,0:50,2,20,PIT 27,27,21,Carson Palmer pass complete short right to Chad Johnson for 15 yards,2.540,3.880
4,0:44,3,5,PIT 12,27,21,Carson Palmer pass incomplete short middle intended for Terrell Owens,3.880,2.680
4,0:40,4,5,PIT 12,27,21,Carson Palmer pass incomplete short middle intended for Jordan Shipley,2.680,0.350
4,0:34,1,10,PIT 12,27,21,Ben Roethlisberger kneels for -1 yards,-0.350,-0.850
4,0:31,,,,27,21,Timeout #2 by Cincinnati Bengals,0.000,-0.850
4,0:31,2,11,PIT 11,27,21,Ben Roethlisberger kneels for no gain,-0.850,-1.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
