#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,,0,0:08,0,Fumble
2,1,12:57,CIN 25,5,2:54,20,Blocked Punt
3,1,7:46,CIN 25,3,1:07,2,Punt
4,1,2:24,CIN 12,6,3:49,37,Punt
5,2,10:51,PIT 38,4,2:05,38,Touchdown
6,2,7:38,CIN 30,4,2:28,8,Interception
7,2,2:07,PIT 43,6,1:22,10,Missed FG
8,2,0:05,,0,0:05,0,End of Half
9,3,12:52,CIN 43,7,4:05,30,Missed FG
10,3,6:39,CIN 14,3,1:13,-2,Punt
11,3,4:51,CIN 20,3,2:21,-2,Punt
12,4,14:50,CIN 34,5,1:38,66,Touchdown
13,4,10:06,PIT 36,2,1:01,36,Touchdown
14,4,3:59,CIN 36,12,3:25,52,Downs
