Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
1,1:00,2,4,CIN 41,3,7,Anthony Wright pass complete to Marcus Robinson for 9 yards,2.720,3.450
1,0:36,1,10,CIN 32,3,7,Jamal Lewis up the middle for 15 yards (tackle by Kevin Kaesviharn),3.450,4.440
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CIN 17,3,7,Anthony Wright pass incomplete intended for Todd Heap,4.440,3.850
2,14:56,2,10,CIN 17,3,7,"Penalty on John Thornton: Encroachment, 5 yards (no play)",3.850,4.690
2,14:56,2,5,CIN 12,3,7,Jamal Lewis right guard for 4 yards (tackle by Duane Clemons and Dwayne Levels),4.690,4.800
2,14:44,3,1,CIN 8,3,13,"Anthony Wright pass complete to Marcus Robinson for 8 yards, touchdown",4.800,7.000
2,,,,CIN 2,3,14,Matt Stover kicks extra point good,0.000,0.000
2,,,,BAL 30,3,14,"Wade Richey kicks off 70 yards, returned by Brandon Bennett for 25 yards (tackle by Bart Scott)",0.000,-0.610
2,14:33,1,10,CIN 25,3,14,Rudi Johnson up the middle for 5 yards (tackle by Kelly Gregg and Ma'ake Kemoeatu),0.610,0.740
2,14:01,2,5,CIN 30,3,14,Jon Kitna sacked by Peter Boulware for -14 yards,0.740,-2.140
2,13:31,3,19,CIN 16,3,14,Jon Kitna pass complete to Matt Schobel for 13 yards (tackle by Ray Lewis),-2.140,-1.440
2,13:15,4,6,CIN 29,3,14,Kyle Richardson punts 33 yards,-1.440,-1.860
2,13:00,1,10,BAL 44,3,14,Anthony Wright pass incomplete intended for Travis Taylor,1.860,1.320
2,12:53,2,10,BAL 44,3,14,Jamal Lewis right end for -1 yards (tackle by Glen Steele),1.320,0.500
2,12:16,3,11,BAL 43,3,14,Anthony Wright sacked by Kevin Hardy for -10 yards,0.500,-1.180
2,11:50,4,21,BAL 33,3,14,"Dave Zastudil punts 39 yards, returned by Peter Warrick for 9 yards (tackle by Adalius Thomas). Penalty on Joe Maese: Offensive Holding (Declined)",-1.180,-1.400
2,11:39,1,10,CIN 37,3,14,Corey Dillon left guard for 4 yards (tackle by Gary Baxter and Ed Hartwell),1.400,1.400
2,11:11,2,6,CIN 41,3,14,Corey Dillon up the middle for 3 yards (tackle by Riddick Parker),1.400,1.090
2,10:32,3,3,CIN 44,3,14,Jon Kitna sacked by Adalius Thomas for -2 yards,1.090,-0.590
2,10:10,4,5,CIN 42,3,14,Kyle Richardson punts 41 yards (tackle by Brandon Bennett),-0.590,-0.410
2,9:55,1,10,BAL 22,3,14,Jamal Lewis right tackle for 8 yards (tackle by Mark Roman and Brian Simmons),0.410,0.950
2,9:25,2,2,BAL 30,3,14,Jamal Lewis up the middle for no gain (tackle by Tony Williams and Justin Smith),0.950,0.230
2,8:51,3,2,BAL 30,3,14,Anthony Wright pass incomplete intended for Todd Heap is intercepted by Rogers Beckett at CIN-45,0.230,-1.930
2,8:41,1,10,CIN 45,3,14,Jon Kitna pass complete to Peter Warrick for 12 yards (tackle by Chris McAlister),1.930,2.720
2,8:23,1,10,BAL 43,3,14,Corey Dillon up the middle for 1 yard (tackle by Ray Lewis and Kelly Gregg),2.720,2.310
2,7:41,2,9,BAL 42,3,14,Corey Dillon right tackle for 4 yards (tackle by Riddick Parker and Jarret Johnson),2.310,2.150
2,6:58,3,5,BAL 38,3,14,Jon Kitna pass complete to Kelley Washington for 34 yards,2.150,6.280
2,6:31,1,4,BAL 4,9,14,"Jon Kitna pass complete to Peter Warrick for 4 yards, touchdown",6.280,7.000
2,,,,BAL 2,10,14,Shayne Graham kicks extra point good,0.000,0.000
2,,,,CIN 30,10,14,"Shayne Graham kicks off 50 yards, returned by Chester Taylor for -1 yards. Chester Taylor fumbles, recovered by Lamont Brightful at BAL-11",0.000,-0.370
2,6:14,1,10,BAL 11,10,14,Anthony Wright pass complete to Alan Ricard for 10 yards,-0.370,0.340
2,5:37,1,10,BAL 21,10,14,Jamal Lewis up the middle for 4 yards (tackle by Kevin Kaesviharn),0.340,0.340
2,4:58,2,6,BAL 25,10,14,Anthony Wright pass complete to Travis Taylor for 64 yards (tackle by Mark Roman),0.340,4.840
2,4:09,1,10,CIN 11,10,14,Chester Taylor right tackle for 2 yards (tackle by Dwayne Levels),4.840,4.510
2,3:32,2,8,CIN 9,10,14,Chester Taylor right tackle for no gain (tackle by Justin Smith),4.510,3.530
2,2:50,3,8,CIN 9,10,14,Chester Taylor left end for 5 yards (tackle by Tory James and Rogers Beckett),3.530,3.030
2,2:15,4,3,CIN 4,10,17,Matt Stover 22 yard field goal good,3.030,3.000
2,,,,BAL 30,10,17,"Wade Richey kicks off 53 yards, returned by Tony Stewart for 13 yards (tackle by Harold Morrow)",0.000,-0.940
2,2:03,1,10,CIN 30,10,17,Jon Kitna pass complete to Peter Warrick for -2 yards (tackle by Gary Baxter),0.940,0.120
2,1:59,2,12,CIN 28,10,17,Jon Kitna pass complete to Brandon Bennett for 11 yards (tackle by Will Demps),0.120,0.890
2,1:47,,,,10,17,Timeout #1 by Cincinnati Bengals,0.000,0.890
2,1:47,3,1,CIN 39,10,17,Brandon Bennett left tackle for 7 yards (tackle by Adalius Thomas),0.890,1.990
2,1:26,1,10,CIN 46,10,17,"Jon Kitna sacked by Adalius Thomas for -10 yards. Jon Kitna fumbles (forced by Adalius Thomas), recovered by Brandon Bennett at CIN-36",1.990,0.100
2,0:59,,,,10,17,Timeout #1 by Baltimore Ravens,0.000,0.100
2,0:59,2,20,CIN 36,10,17,Jon Kitna pass incomplete intended for Kelley Washington,0.100,-0.560
2,0:55,3,20,CIN 36,10,17,"Penalty on Rich Braham: False Start, 5 yards (no play)",-0.560,-1.220
2,0:55,3,25,CIN 31,10,17,Brandon Bennett up the middle for 3 yards (tackle by Peter Boulware and Marques Douglas),-1.220,-1.110
2,0:48,,,,10,17,Timeout #2 by Baltimore Ravens,0.000,-1.110
2,0:48,4,22,CIN 34,10,17,"Kyle Richardson punts 38 yards, returned by Lamont Brightful for 2 yards (tackle by Riall Johnson)",-1.110,-0.940
2,0:37,1,10,BAL 30,10,17,Anthony Wright kneels for -1 yards,0.940,0.260
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,10,17,"Wade Richey kicks off 60 yards, returned by Brandon Bennett for 23 yards (tackle by Musa Smith)",0.000,-1.140
3,14:53,1,10,CIN 33,10,17,Corey Dillon for 14 yards (tackle by Chris McAlister),1.140,2.060
3,14:37,1,10,CIN 47,10,17,Jon Kitna pass complete to Peter Warrick for 14 yards (tackle by Will Demps),2.060,2.980
3,14:05,1,10,BAL 39,10,17,Jon Kitna pass complete to Peter Warrick for 8 yards (tackle by Will Demps),2.980,3.520
3,13:27,2,2,BAL 31,10,17,Corey Dillon right tackle for 4 yards (tackle by Kelly Gregg and Marques Douglas),3.520,3.780
3,12:53,1,10,BAL 27,10,17,Rudi Johnson left guard for 5 yards (tackle by Ray Lewis),3.780,3.910
3,12:21,2,5,BAL 22,10,17,Jeremi Johnson up the middle for 2 yards (tackle by Ray Lewis and Marques Douglas),3.910,3.470
3,11:47,3,3,BAL 20,10,17,Jon Kitna pass incomplete intended for Brandon Bennett,3.470,2.220
3,11:39,4,3,BAL 20,13,17,Shayne Graham 38 yard field goal good,2.220,3.000
3,,,,CIN 30,13,17,"Shayne Graham kicks off 58 yards, returned by Lamont Brightful for 7 yards (tackle by Reggie Myles)",0.000,0.150
3,11:26,1,10,BAL 19,13,17,Anthony Wright pass complete to Todd Heap for 14 yards (tackle by Kevin Kaesviharn),0.150,1.140
3,10:54,1,10,BAL 33,13,17,Anthony Wright sacked by John Thornton for -5 yards,1.140,-0.080
3,10:22,2,15,BAL 28,13,17,Anthony Wright pass complete to Marcus Robinson for 14 yards (tackle by Mark Roman),-0.080,1.090
3,9:34,,,,13,17,Timeout #1 by Baltimore Ravens,0.000,1.090
3,9:34,3,1,BAL 42,13,17,Alan Ricard left guard for 6 yards (tackle by Justin Smith),1.090,2.130
3,9:02,1,10,BAL 48,13,17,Chester Taylor up the middle for 2 yards (tackle by Brian Simmons and Mark Roman),2.130,1.850
3,8:21,2,8,BAL 50,13,17,Anthony Wright pass incomplete intended for Todd Heap,1.850,1.160
3,8:10,3,8,BAL 50,13,17,Anthony Wright pass incomplete intended for Travis Taylor,1.160,-0.060
3,8:04,4,8,BAL 50,13,17,"Dave Zastudil punts 36 yards, returned by Peter Warrick for 6 yards (tackle by Will Demps)",-0.060,-0.280
3,7:52,1,10,CIN 20,13,17,Jon Kitna pass complete to Peter Warrick for 3 yards (tackle by Ed Reed),0.280,0.140
3,7:15,2,7,CIN 23,13,17,Corey Dillon up the middle for 1 yard (tackle by Kelly Gregg and Anthony Weaver),0.140,-0.430
3,6:34,,,,13,17,Timeout #1 by Cincinnati Bengals,0.000,-0.430
3,6:34,3,6,CIN 24,13,17,"Jon Kitna sacked by Terrell Suggs for -8 yards. Jon Kitna fumbles (forced by Terrell Suggs), recovered by Terrell Suggs at CIN-17 (tackle by Eric Steinbach)",-0.430,-4.440
3,6:25,1,10,CIN 17,13,17,Anthony Wright pass incomplete intended for Marcus Robinson (defended by Tory James),4.440,3.850
3,6:19,2,10,CIN 17,13,17,Jamal Lewis up the middle for 14 yards (tackle by Mark Roman),3.850,6.510
3,5:40,1,3,CIN 3,13,23,"Jamal Lewis right end for 3 yards, touchdown",6.510,7.000
3,,,,CIN 2,13,24,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,13,24,"Wade Richey kicks off 53 yards, returned by Brandon Bennett for 38 yards (tackle by Raymond Walls)",0.000,-2.590
3,5:23,1,10,BAL 45,13,24,Rudi Johnson right guard for 1 yard (tackle by Marques Douglas),2.590,2.180
3,4:52,2,9,BAL 44,13,24,Jon Kitna pass incomplete intended for Chad Ochocinco,2.180,1.490
3,4:43,3,9,BAL 44,13,24,Jon Kitna pass complete to Brandon Bennett for 5 yards (tackle by Ray Lewis),1.490,0.660
3,4:11,4,4,BAL 39,13,24,"Kyle Richardson punts 28 yards, fair catch by Ed Reed",0.660,0.370
3,4:05,1,10,BAL 11,13,24,Jamal Lewis left tackle for 1 yard (tackle by Glen Steele and Dwayne Levels),-0.370,-0.710
3,3:33,2,9,BAL 12,13,24,Jamal Lewis right tackle for 3 yards (tackle by Justin Smith and Adrian Ross),-0.710,-0.950
3,2:47,3,6,BAL 15,13,24,Anthony Wright pass complete to Marcus Robinson for 13 yards (tackle by Jeff Burris),-0.950,0.810
3,2:06,1,10,BAL 28,13,24,Anthony Wright pass incomplete intended for Todd Heap,0.810,0.260
3,1:55,2,10,BAL 28,13,24,Jamal Lewis left tackle for 15 yards (tackle by Rogers Beckett),0.260,1.800
3,1:28,1,10,BAL 43,13,24,Travis Taylor left end for 8 yards (tackle by Justin Smith),1.800,2.330
3,0:59,2,2,CIN 49,13,24,Jamal Lewis left end for 17 yards (tackle by Mark Roman),2.330,3.450
3,0:13,1,10,CIN 32,13,24,Anthony Wright pass incomplete intended for Todd Heap is intercepted by Kevin Kaesviharn at CIN-17 and returned for 10 yards (tackle by Todd Heap),3.450,-0.740
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CIN 27,13,24,"Penalty on Scott Rehberg: False Start, 5 yards (no play)",0.740,0.410
4,15:00,1,15,CIN 22,13,24,Jon Kitna pass complete to Chad Ochocinco for 6 yards (tackle by Ray Lewis),0.410,0.330
4,14:26,2,9,CIN 28,13,24,Jon Kitna pass complete to Peter Warrick for 16 yards (tackle by Will Demps),0.330,1.860
4,13:50,1,10,CIN 44,13,24,"Jon Kitna pass complete to Peter Warrick for 4 yards (tackle by Ed Reed). Penalty on Kelley Washington: Offensive Holding, 10 yards",1.860,1.470
4,13:22,1,16,CIN 38,13,24,Jon Kitna pass complete to Peter Warrick for 22 yards (tackle by Ed Reed),1.470,2.920
4,12:47,1,10,BAL 40,13,24,Jon Kitna pass incomplete intended for Tony Stewart is intercepted by Will Demps at BAL-25 and returned for 54 yards (tackle by Peter Warrick),2.920,-4.170
4,12:28,1,10,CIN 21,13,24,Jamal Lewis up the middle for 8 yards (tackle by Duane Clemons and Riall Johnson),4.170,4.950
4,12:00,2,2,CIN 13,13,30,"Jamal Lewis right guard for 13 yards, touchdown",4.950,7.000
4,,,,CIN 2,13,31,Matt Stover kicks extra point good,0.000,0.000
4,,,,BAL 30,13,31,"Wade Richey kicks off 63 yards, returned by Brandon Bennett for 23 yards (tackle by Chester Taylor)",0.000,-0.940
4,11:41,1,10,CIN 30,13,31,Corey Dillon left guard for 3 yards (tackle by Marques Douglas),0.940,0.800
4,11:16,2,7,CIN 33,13,31,"Penalty on Scott Rehberg: False Start, 5 yards (no play)",0.800,0.120
4,10:57,2,12,CIN 28,13,31,Jon Kitna pass complete to Peter Warrick for 7 yards (tackle by Gary Baxter),0.120,0.370
4,10:10,3,5,CIN 35,13,31,Jon Kitna pass complete to Chad Ochocinco for 9 yards (tackle by Ray Lewis),0.370,1.860
4,9:41,1,10,CIN 44,13,31,Jon Kitna pass incomplete intended for Chad Ochocinco is intercepted by Ray Lewis at BAL-43 and returned for 1 yard (tackle by Brandon Bennett),1.860,-1.860
4,9:32,1,10,BAL 44,13,31,Jamal Lewis up the middle for 7 yards (tackle by John Thornton and Riall Johnson),1.860,2.260
4,8:50,2,3,CIN 49,13,31,Jamal Lewis left tackle for -3 yards (tackle by Carl Powell),2.260,1.160
4,8:13,3,6,BAL 48,13,31,Chester Taylor left end for 11 yards (tackle by Kevin Kaesviharn),1.160,2.850
4,7:28,1,10,CIN 41,13,31,Jamal Lewis right guard for no gain (tackle by Glen Steele),2.850,2.310
4,6:50,2,10,CIN 41,13,31,Anthony Wright pass incomplete intended for Todd Heap (defended by Kevin Kaesviharn),2.310,1.620
4,6:37,,,,13,31,Timeout #2 by Cincinnati Bengals,0.000,1.620
4,6:37,3,10,CIN 41,13,31,Chester Taylor up the middle for 6 yards (tackle by Kevin Hardy and Riall Johnson),1.620,0.980
4,5:59,4,4,CIN 35,13,31,"Penalty on Dave Zastudil: Delay of Game, 5 yards (no play)",0.980,0.590
4,5:43,4,9,CIN 40,13,31,"Dave Zastudil punts 30 yards, fair catch by Peter Warrick",0.590,0.380
4,5:32,1,10,CIN 10,13,31,Jon Kitna pass complete to Matt Schobel for 9 yards (tackle by Chad Williams),-0.380,0.240
4,5:07,2,1,CIN 19,13,31,Brandon Bennett up the middle for 19 yards (tackle by Ed Reed and Gary Baxter),0.240,1.470
4,4:42,1,10,CIN 38,13,31,Jon Kitna pass complete to Brandon Bennett for 4 yards (tackle by Bart Scott),1.470,1.460
4,4:22,2,6,CIN 42,13,31,"Penalty on Mike Goff: False Start, 5 yards (no play)",1.460,0.790
4,4:19,2,11,CIN 37,13,31,Jon Kitna pass complete to Brandon Bennett for 11 yards (tackle by Bart Scott),0.790,2.130
4,3:39,1,10,CIN 48,13,31,Jon Kitna pass complete to Brandon Bennett for 2 yards (tackle by Bart Scott),2.130,1.850
4,3:15,2,8,BAL 50,13,31,Brandon Bennett left guard for 7 yards (tackle by Bart Scott),1.850,2.080
4,2:49,3,1,BAL 43,13,31,Brandon Bennett left tackle for 7 yards (tackle by Riddick Parker),2.080,3.180
4,2:25,1,10,BAL 36,13,31,"Jon Kitna sacked by Peter Boulware for -8 yards. Jon Kitna fumbles (forced by Peter Boulware), recovered by Peter Boulware at BAL-44 (tackle by Scott Rehberg)",3.180,-1.860
,,,,,,,"CIN challenged the ruling, and the play was upheld.",,
4,2:16,1,10,BAL 44,13,31,Jamal Lewis right end for 18 yards (tackle by Tory James and Mark Roman),1.860,3.050
4,2:00,1,10,CIN 38,13,31,Anthony Wright kneels for -2 yards,3.050,2.240
4,1:23,2,12,CIN 40,13,31,Anthony Wright kneels for -1 yards,2.240,1.420
4,0:42,3,13,CIN 41,13,31,Anthony Wright kneels for -1 yards,1.420,0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
