Player,Pos
Drew Brees,QB
Deuce McAllister,RB
Marques Colston,WR
Devery Henderson,WR
Jeremy Shockey,TE
Mark Campbell,TE
Jammal Brown,LT
Carl Nicks,LG
Matt Lehr,C
Jahri Evans,RG
Jon Stinchcomb,RT
Bobby McCray,DE
Sedrick Ellis,DT
Kendrick Clancy,NT
Will Smith,RDE
Scott Fujita,SLB
Jonathan Vilma,MLB
Scott Shanle,WLB
Mike McKenzie,LCB
Randall Gay,RCB
Roman Harper,SS
Kevin Kaesviharn,FS
