Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,2:28,1,10,BAL 12,0,0,James Conner right guard for -2 yards (tackle by Brandon Carr),4.780,3.790
1,2:28,2,12,BAL 14,0,0,"Penalty on Chris Hubbard: False Start, 5 yards (no play)",3.790,3.220
1,1:48,2,17,BAL 19,0,0,Le'Veon Bell right guard for 2 yards (tackle by Matt Judon),3.220,2.840
1,1:06,3,15,BAL 17,0,0,"Ben Roethlisberger pass complete short middle to Vance McDonald for 9 yards (tackle by Eric Weddle). Penalty on David DeCastro: Offensive Holding, 10 yards (no play)",2.840,1.550
1,0:40,3,25,BAL 27,0,0,Ben Roethlisberger pass complete short left to Antonio Brown for 14 yards (tackle by Jimmy Smith),1.550,2.570
1,0:26,4,11,BAL 13,3,0,Chris Boswell 31 yard field goal good,2.570,3.000
1,0:22,,,PIT 35,3,0,"Chris Boswell kicks off 64 yards, returned by Alex Collins for 23 yards (tackle by Coty Sensabaugh)",0.000,-0.540
1,0:16,1,10,BAL 24,3,0,Joe Flacco pass complete short right to Michael Campanaro for 2 yards (tackle by Stephon Tuitt and Ryan Shazier),0.540,0.270
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,BAL 26,3,0,Terrance West left guard for 5 yards (tackle by Ryan Shazier),0.270,0.230
2,14:15,3,3,BAL 31,3,0,Joe Flacco pass incomplete short middle intended for Jeremy Maclin (defended by Sean Davis),0.230,-1.310
2,14:10,4,3,BAL 31,3,0,"Sam Koch punts 39 yards, fair catch by Antonio Brown",-1.310,-0.940
2,14:03,1,10,PIT 30,3,0,"Ben Roethlisberger pass complete short left to Antonio Brown for 2 yards (tackle by Patrick Onwuasor). Penalty on Maurkice Pouncey: Illegal Block Above the Waist, 10 yards",0.940,0.410
2,13:39,1,18,PIT 22,3,0,Le'Veon Bell right tackle for 4 yards (tackle by Michael Pierce),0.410,-0.150
2,13:05,2,14,PIT 26,3,0,Ben Roethlisberger pass complete short middle to Antonio Brown for 10 yards (tackle by C.J. Mosley),-0.150,0.500
2,12:26,3,4,PIT 36,3,0,Ben Roethlisberger pass incomplete short right intended for Le'Veon Bell,0.500,-0.980
2,12:19,4,4,PIT 36,3,0,"Jordan Berry punts 45 yards, fair catch by Michael Campanaro. Penalty on Alex Collins: Offensive Holding, 11 yards",-0.980,0.380
2,12:12,1,10,BAL 10,3,0,Joe Flacco pass incomplete deep left intended for Mike Wallace,-0.380,-0.780
2,12:05,2,10,BAL 10,3,0,Joe Flacco pass complete short middle to Michael Campanaro for 6 yards (tackle by Ryan Shazier),-0.780,-0.720
2,11:20,3,4,BAL 16,3,0,"Joe Flacco sacked by Cameron Heyward for -8 yards. Joe Flacco fumbles, recovered by Joe Flacco at BAL-11",-0.720,-2.490
2,10:32,4,12,BAL 8,3,0,"Penalty on Sam Koch: Delay of Game, 4 yards (no play)",-2.490,-2.490
2,10:32,4,16,BAL 4,3,0,"Sam Koch punts 51 yards, returned by Antonio Brown for 9 yards (tackle by Jonathan Freeny)",-2.490,-2.520
2,10:24,1,10,BAL 46,3,0,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,2.520,1.980
2,10:19,2,10,BAL 46,3,0,Le'Veon Bell left guard for 7 yards (tackle by Tony Jefferson),1.980,2.210
2,9:39,3,3,BAL 39,3,0,"Penalty on Willie Henry: Defensive Offside, 5 yards (no play)",2.210,3.310
2,9:22,1,10,BAL 34,3,0,Ben Roethlisberger pass incomplete short middle intended for JuJu Smith-Schuster (defended by Willie Henry),3.310,2.770
2,9:17,2,10,BAL 34,3,0,Le'Veon Bell right guard for 3 yards (tackle by Willie Henry),2.770,2.480
2,8:38,3,7,BAL 31,3,0,Ben Roethlisberger pass complete short right to JuJu Smith-Schuster for 19 yards (tackle by Lardarius Webb),2.480,4.780
2,7:59,1,10,BAL 12,3,0,"Le'Veon Bell left tackle for -4 yards (tackle by C.J. Mosley). Penalty on Alejandro Villanueva: Unnecessary Roughness, 15 yards",4.780,1.660
2,7:39,2,29,BAL 31,3,0,Ben Roethlisberger pass incomplete deep middle intended for Martavis Bryant,1.660,1.030
2,7:34,3,29,BAL 31,3,0,Ben Roethlisberger pass incomplete deep right intended for Justin Hunter,1.030,1.320
2,7:28,4,29,BAL 31,6,0,Chris Boswell 49 yard field goal good. Penalty on Marlon Humphrey: Defensive Offside (Declined),1.320,3.000
2,7:25,,,PIT 35,6,0,"Chris Boswell kicks off 70 yards, returned by Alex Collins for 27 yards (tackle by Coty Sensabaugh)",0.000,-0.410
2,7:19,1,10,BAL 22,6,0,Alex Collins right tackle for 6 yards (tackle by Cameron Heyward and Javon Hargrave),0.410,0.680
2,6:38,2,4,BAL 28,6,0,Alex Collins right guard for 4 yards (tackle by Vince Williams),0.680,1.070
2,6:01,1,10,BAL 32,6,0,"Alex Collins left tackle for -4 yards (tackle by Cameron Heyward). Alex Collins fumbles (forced by Cameron Heyward), recovered by Cameron Heyward at BAL-28 (tackle by Austin Howard)",1.070,-3.710
2,5:48,1,10,BAL 28,6,0,Ben Roethlisberger pass incomplete short middle intended for Vance McDonald,3.710,3.170
2,5:42,2,10,BAL 28,6,0,"Penalty on David DeCastro: False Start, 5 yards (no play)",3.170,2.490
2,5:42,2,15,BAL 33,6,0,Ben Roethlisberger pass complete short middle to Jesse James for 18 yards (tackle by Eric Weddle). Penalty on Jimmy Smith: Defensive Holding (Declined),2.490,4.580
2,5:21,1,10,BAL 15,6,0,Le'Veon Bell left guard for 1 yard (tackle by Matt Judon),4.580,0.000
2,4:43,,,,,,Timeout #1 by Baltimore Ravens,0.000,-4.110
2,4:43,2,9,BAL 14,6,0,James Conner right tackle for 7 yards (tackle by Za'Darius Smith),4.110,4.680
2,3:58,3,2,BAL 7,6,0,Le'Veon Bell right guard for 6 yards (tackle by Tony Jefferson),4.680,6.970
2,3:32,1,1,BAL 1,12,0,"Le'Veon Bell right guard for 1 yard, touchdown",6.970,7.000
2,3:24,,,BAL 15,13,0,Chris Boswell kicks extra point good,0.000,0.000
2,3:24,,,PIT 35,13,0,"Chris Boswell kicks off 60 yards, returned by Michael Campanaro for 17 yards (tackle by Tyler Matakevich)",0.000,-0.410
2,3:19,1,10,BAL 22,13,0,Joe Flacco pass complete short right to Jeremy Maclin for 3 yards (tackle by Sean Davis),0.410,0.270
2,3:02,2,7,BAL 25,13,0,Joe Flacco pass complete short left to Ben Watson for 5 yards (tackle by J.J. Wilcox),0.270,0.230
2,2:32,3,2,BAL 30,13,0,Terrance West right tackle for -3 yards (tackle by Stephon Tuitt),0.230,0.000
2,2:23,,,,,,Timeout #1 by Pittsburgh Steelers,0.000,1.570
2,2:23,4,5,BAL 27,13,0,"Sam Koch punts 49 yards, returned by Antonio Brown for 6 yards (tackle by Vince Mayle)",-1.570,-0.940
2,2:13,1,10,PIT 30,13,0,Le'Veon Bell middle for 4 yards (tackle by Michael Pierce and Eric Weddle),0.940,0.930
2,2:00,2,6,PIT 34,13,0,"Le'Veon Bell right guard for no gain (tackle by Terrell Suggs). Penalty on JuJu Smith-Schuster: Illegal Block Above the Waist, 10 yards (no play)",0.930,-0.420
2,1:55,2,16,PIT 24,13,0,"Ben Roethlisberger pass complete short middle to Le'Veon Bell for 18 yards (tackle by C.J. Mosley). Le'Veon Bell fumbles (forced by C.J. Mosley), ball out of bounds at PIT-42",-0.420,1.730
2,1:38,1,10,PIT 42,13,0,Ben Roethlisberger pass complete short right to Martavis Bryant for 5 yards (tackle by Brandon Carr),1.730,1.860
2,1:32,2,5,PIT 47,13,0,Le'Veon Bell right guard for -1 yards (tackle by C.J. Mosley),1.860,0.000
2,1:23,,,,,,Timeout #2 by Pittsburgh Steelers,0.000,-1.030
2,1:23,3,6,PIT 46,13,0,Ben Roethlisberger pass complete short middle to Martavis Bryant for 24 yards (tackle by Marlon Humphrey),1.030,3.580
2,0:57,1,10,BAL 30,13,0,Ben Roethlisberger pass complete deep right to Martavis Bryant for 19 yards (tackle by Marlon Humphrey),3.580,0.000
2,0:50,,,,,,Timeout #3 by Pittsburgh Steelers,0.000,-4.840
2,0:50,1,10,BAL 11,13,0,Ben Roethlisberger pass incomplete short right intended for Le'Veon Bell,4.840,4.140
2,0:45,2,10,BAL 11,19,0,"Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 11 yards, touchdown",4.140,7.000
2,0:38,,,BAL 2,19,0,"Two Point Attempt: Ben Roethlisberger pass incomplete intended for Antonio Brown, conversion fails",0.000,-1.000
2,0:38,,,PIT 35,19,0,"Chris Boswell kicks off 55 yards, returned by Michael Campanaro for 29 yards (tackle by Mike Hilton)",0.000,-1.530
2,0:31,1,10,BAL 39,19,0,Joe Flacco pass complete short middle to Mike Wallace for 5 yards (tackle by Sean Davis),1.530,0.000
2,0:22,,,,,,Timeout #2 by Baltimore Ravens,0.000,-1.660
2,0:22,2,5,BAL 44,19,0,Joe Flacco pass complete short right to Javorius Allen for 6 yards (tackle by T.J. Watt),1.660,2.260
2,0:06,1,10,,19,0,Joe Flacco spiked the ball,2.260,1.710
2,0:06,2,10,,19,0,Joe Flacco pass complete short left to Breshad Perriman for 6 yards (tackle by Artie Burns),1.710,1.820
2,0:02,3,4,PIT 44,19,0,"Justin Tucker 62 yard field goal no good, lateral to no good. Penalty on Artie Burns: Illegal Block Above the Waist",1.820,2.320
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,19,0,"Justin Tucker kicks off 64 yards, returned by Terrell Watson for 15 yards (tackle by Chuck Clark)",0.000,0.140
3,14:55,1,10,PIT 16,19,0,Le'Veon Bell right guard for 1 yard (tackle by Kamalei Correa),-0.140,-0.510
3,14:15,2,9,PIT 17,19,0,Le'Veon Bell left guard for 3 yards (tackle by Michael Pierce),-0.510,-0.820
3,13:33,3,6,PIT 20,19,0,Ben Roethlisberger pass incomplete short middle intended for Antonio Brown is intercepted by Eric Weddle at PIT-18,-0.820,-4.370
,,,,,,,"BAL challenged the pass completion ruling, and the original play was overturned.",,
3,13:28,1,10,PIT 18,19,0,Joe Flacco pass incomplete deep right intended for Breshad Perriman,4.370,3.800
3,13:28,2,10,PIT 18,19,0,Joe Flacco pass incomplete short middle intended for Mike Wallace,3.800,3.050
3,13:15,3,10,PIT 18,19,0,Joe Flacco sacked by Mike Hilton for -6 yards,3.050,1.870
3,12:36,4,16,PIT 24,19,3,Justin Tucker 42 yard field goal good,1.870,3.000
3,12:32,,,BAL 35,19,3,"Justin Tucker kicks off 65 yards, returned by Terrell Watson for 21 yards (tackle by Jonathan Freeny)",0.000,-0.340
3,12:27,1,10,PIT 21,19,3,Le'Veon Bell right guard for 6 yards (tackle by Tony Jefferson),0.340,0.610
3,11:52,2,4,PIT 27,19,3,Le'Veon Bell right end for 17 yards (tackle by Eric Weddle),0.610,1.860
3,11:13,1,10,PIT 44,19,3,Darrius Heyward-Bey right end for 3 yards (tackle by C.J. Mosley),1.860,1.720
3,10:32,2,7,PIT 47,19,3,Le'Veon Bell left tackle for 7 yards (tackle by C.J. Mosley and Eric Weddle),1.720,2.520
3,10:04,1,10,BAL 46,19,3,Le'Veon Bell left guard for no gain (tackle by Michael Pierce),2.520,1.980
3,9:31,2,10,BAL 46,19,3,Ben Roethlisberger pass incomplete deep middle intended for Antonio Brown (defended by Eric Weddle),1.980,1.290
3,9:23,3,10,BAL 46,19,3,Ben Roethlisberger pass complete deep middle to JuJu Smith-Schuster for 17 yards (tackle by C.J. Mosley),1.290,3.640
3,8:41,1,10,BAL 29,19,3,Le'Veon Bell left tackle for 3 yards (tackle by Matt Judon and Jimmy Smith),3.640,3.510
3,7:58,2,7,BAL 26,19,3,James Conner left end for -2 yards (tackle by Patrick Onwuasor),3.510,2.540
3,7:17,3,9,BAL 28,19,3,Le'Veon Bell right end for 2 yards (tackle by Lardarius Webb),2.540,1.740
3,7:10,4,7,BAL 26,19,3,Chris Boswell 44 yard field goal no good,1.740,-1.200
3,7:05,1,10,BAL 34,19,3,Alex Collins right tackle for 50 yards (tackle by Joe Haden),1.200,4.510
3,6:12,1,10,PIT 16,19,3,Joe Flacco pass incomplete short left intended for Mike Wallace,4.510,3.900
3,6:07,2,10,PIT 16,19,9,"Joe Flacco pass complete deep right to Mike Wallace for 16 yards, touchdown",3.900,7.000
3,6:02,,,PIT 2,19,9,--,0.000,0.000
3,6:02,,,BAL 35,19,9,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
3,6:02,1,10,PIT 25,19,9,Le'Veon Bell right guard for 1 yard (tackle by Za'Darius Smith),0.610,0.200
3,5:18,2,9,PIT 26,19,9,"Ben Roethlisberger pass complete short left to Justin Hunter for 5 yards (tackle by Marlon Humphrey). Penalty on Za'Darius Smith: Roughing the Passer, 15 yards",0.200,1.990
3,4:56,1,10,PIT 46,19,9,Le'Veon Bell right end for -3 yards (tackle by Tony Jefferson),1.990,1.050
3,4:15,2,13,PIT 43,19,9,Ben Roethlisberger pass incomplete short right intended for Antonio Brown,1.050,0.370
3,4:09,3,13,PIT 43,19,9,"Penalty on Chris Hubbard: False Start, 5 yards (no play)",0.370,-0.300
3,4:09,3,18,PIT 38,19,9,Ben Roethlisberger pass complete short right to Jesse James for 7 yards (tackle by Anthony Levine and Brandon Carr),-0.300,-0.390
3,3:28,4,11,PIT 45,19,9,"Jordan Berry punts 32 yards, out of bounds",-0.390,-0.480
3,3:20,1,10,BAL 23,19,9,Joe Flacco sacked by Cameron Heyward for -6 yards,0.480,-1.010
3,2:40,2,16,BAL 17,19,9,Joe Flacco pass complete short middle to Ben Watson for 10 yards (tackle by Ryan Shazier),-1.010,-0.230
3,2:07,3,6,BAL 27,19,9,Joe Flacco pass complete short middle to Mike Wallace for 14 yards (tackle by Sean Davis),-0.230,1.660
3,1:31,1,10,BAL 41,19,9,Alex Collins left guard for 2 yards (tackle by Tyson Alualu),1.660,1.390
3,0:53,2,8,BAL 43,19,9,Joe Flacco pass complete short middle to Mike Wallace for 8 yards (tackle by Bud Dupree),1.390,0.000
3,0:08,,,,,,Timeout #1 by Baltimore Ravens,0.000,-2.320
3,0:08,1,10,PIT 49,19,9,Terrance West right guard for -3 yards (tackle by T.J. Watt),2.320,1.380
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,13,BAL 48,19,9,Joe Flacco pass incomplete short middle intended for Alex Collins,1.380,0.700
4,14:55,3,13,BAL 48,19,9,Joe Flacco sacked by Stephon Tuitt and Bud Dupree for -9 yards,0.700,-0.780
4,14:29,4,22,BAL 39,19,9,Sam Koch punts 47 yards,-0.780,0.280
4,14:17,1,10,PIT 14,19,9,Le'Veon Bell right tackle for 2 yards (tackle by C.J. Mosley),-0.280,-0.510
4,13:39,2,8,PIT 16,19,9,Ben Roethlisberger pass complete short middle to Le'Veon Bell for 4 yards (tackle by C.J. Mosley),-0.510,-0.680
4,12:53,3,4,PIT 20,19,9,Ben Roethlisberger pass incomplete short left intended for Antonio Brown (defended by Willie Henry),-0.680,-2.030
4,12:48,4,4,PIT 20,19,9,"Jordan Berry punts 48 yards, muffed catch by Michael Campanaro, recovered by Michael Campanaro and returned for no gain. Penalty on Chuck Clark: Offensive Holding, 10 yards",-2.030,-0.410
4,12:37,1,10,BAL 22,19,9,Joe Flacco pass complete short right to Jeremy Maclin for 11 yards,0.410,1.140
4,12:22,1,10,BAL 33,19,9,Joe Flacco pass incomplete short right intended for Mike Wallace,1.140,0.590
4,12:19,2,10,BAL 33,19,9,Alex Collins left guard for 1 yard (tackle by Vince Williams),0.590,0.040
4,11:47,3,9,BAL 34,19,9,Joe Flacco pass complete short middle to Ben Watson for 11 yards (tackle by Ryan Shazier),0.040,1.930
4,11:19,1,10,BAL 45,19,9,Joe Flacco pass incomplete short middle intended for Ben Watson is intercepted by Ryan Shazier at 50 and returned for 2 yards,1.930,-2.390
4,11:13,1,10,BAL 48,19,9,Le'Veon Bell left guard for 4 yards (tackle by Tyus Bowser and Eric Weddle),2.390,2.390
4,10:32,2,6,BAL 44,19,9,Le'Veon Bell left guard for 3 yards (tackle by Tim Williams),2.390,2.080
4,9:49,3,3,BAL 41,19,9,Ben Roethlisberger pass incomplete deep right intended for Martavis Bryant,2.080,0.530
4,9:42,4,3,BAL 41,19,9,Jordan Berry punts 27 yards,0.530,0.280
4,9:33,1,10,BAL 14,19,9,Javorius Allen middle for 3 yards (tackle by Sean Davis),-0.280,-0.370
4,9:13,2,7,BAL 17,19,9,Joe Flacco pass complete short right to Nick Boyle for 14 yards (tackle by Joe Haden),-0.370,1.000
4,8:48,1,10,BAL 31,19,9,Joe Flacco pass complete short left to Mike Wallace for 5 yards (tackle by Artie Burns),1.000,1.140
4,8:19,2,5,BAL 36,19,9,Joe Flacco pass complete short right to Javorius Allen for 7 yards (tackle by Joe Haden),1.140,1.800
4,7:41,1,10,BAL 43,19,9,Joe Flacco pass complete short middle to Ben Watson for 8 yards (tackle by Ryan Shazier),1.800,2.330
4,7:10,2,2,PIT 49,19,9,Joe Flacco pass complete short left to Javorius Allen for 4 yards (tackle by Bud Dupree),2.330,2.590
4,6:51,1,10,PIT 45,19,9,Joe Flacco pass incomplete short middle intended for Alex Collins,2.590,2.040
4,6:47,2,10,PIT 45,19,9,"Alex Collins left guard for 1 yard (tackle by T.J. Watt). Penalty on Austin Howard: Offensive Holding, 10 yards",2.040,0.830
4,6:25,2,19,BAL 46,19,9,Joe Flacco pass complete short middle to Jeremy Maclin for 7 yards (tackle by Mike Hilton),0.830,1.090
4,6:18,3,12,PIT 47,19,9,Joe Flacco pass incomplete short middle intended for Jeremy Maclin,1.090,0.130
4,5:48,4,12,PIT 47,19,9,Joe Flacco pass incomplete short middle intended for Michael Campanaro is intercepted by Mike Hilton at PIT-32 and returned for 19 yards,0.130,-2.320
4,5:37,1,10,BAL 49,19,9,Le'Veon Bell left tackle for 7 yards (tackle by Jimmy Smith),2.320,2.730
4,4:54,2,3,BAL 42,19,9,Le'Veon Bell left tackle for 21 yards (tackle by Eric Weddle),2.730,4.170
4,4:45,1,10,BAL 21,19,9,Le'Veon Bell right guard for 6 yards (tackle by Tony Jefferson and C.J. Mosley),4.170,4.550
4,4:01,2,4,BAL 15,19,9,Le'Veon Bell right guard for no gain (tackle by C.J. Mosley),4.550,3.810
4,3:19,3,4,BAL 15,19,9,Le'Veon Bell left tackle for 6 yards (tackle by Patrick Onwuasor),3.810,0.000
4,2:33,,,,,,Timeout #1 by Pittsburgh Steelers,0.000,-5.140
4,2:33,1,9,BAL 9,19,9,Ben Roethlisberger pass complete short middle to Antonio Brown for 8 yards (tackle by Marlon Humphrey). Penalty on Terrell Suggs: Defensive Offside (Declined),5.140,5.910
4,2:30,2,1,BAL 1,25,9,"Le'Veon Bell right end for 1 yard, touchdown",5.910,7.000
4,2:26,,,BAL 15,26,9,Chris Boswell kicks extra point good,0.000,0.000
4,2:26,,,PIT 35,26,9,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
4,2:26,1,10,BAL 25,26,9,Joe Flacco pass complete short right to Nick Boyle for 6 yards (tackle by Ryan Shazier),0.610,0.870
4,2:05,2,4,BAL 31,26,9,Joe Flacco pass complete short middle to Javorius Allen for 6 yards (tackle by Sean Davis),0.870,1.400
4,2:00,1,10,BAL 37,26,9,Joe Flacco pass complete short middle to Michael Campanaro for 6 yards (tackle by Ryan Shazier),1.400,1.670
4,1:41,2,4,BAL 43,26,9,Joe Flacco pass incomplete short middle intended for Breshad Perriman (defended by Ryan Shazier),1.670,0.960
4,1:34,3,4,BAL 43,26,9,Joe Flacco pass complete short middle to Nick Boyle for 4 yards (tackle by Tyler Matakevich),0.960,2.060
4,1:15,1,10,BAL 47,26,9,Joe Flacco pass incomplete deep right intended for Breshad Perriman,2.060,1.520
4,1:08,2,10,BAL 47,26,9,Joe Flacco pass complete short left to Javorius Allen for 11 yards (tackle by Mike Hilton),1.520,0.000
4,0:58,,,,,,Timeout #2 by Baltimore Ravens,0.000,-2.790
4,0:58,1,10,PIT 42,26,9,Joe Flacco pass complete short left to Chris Matthews for 12 yards (tackle by Artie Burns),2.790,3.580
4,0:52,1,10,PIT 30,26,9,Joe Flacco pass complete short middle to Nick Boyle for 5 yards (tackle by William Gay),3.580,0.000
4,0:47,,,,,,Timeout #3 by Baltimore Ravens,0.000,-3.710
4,0:47,2,5,PIT 25,26,9,Joe Flacco pass complete short right to Javorius Allen for 3 yards (tackle by J.J. Wilcox),3.710,3.400
4,0:42,3,2,PIT 22,26,9,Joe Flacco pass complete short middle to Michael Campanaro for 11 yards (tackle by Ryan Shazier). Penalty on Bud Dupree: Defensive Offside (Declined),3.400,4.840
4,0:33,1,10,PIT 11,26,9,Joe Flacco pass complete short middle to Nick Boyle for 7 yards (tackle by Ryan Shazier),4.840,5.470
4,0:13,2,3,PIT 4,26,9,Joe Flacco spiked the ball,5.470,4.670
4,0:13,3,3,PIT 4,26,9,Joe Flacco pass incomplete short middle intended for Michael Campanaro (defended by T.J. Watt),4.670,3.030
4,0:10,4,3,PIT 4,26,9,Joe Flacco pass incomplete short middle intended for Chris Matthews (defended by Artie Burns),3.030,0.380
4,0:05,1,10,PIT 5,26,9,Ben Roethlisberger kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
