Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
1,0:10,3,9,NYJ 21,7,0,Chad Pennington sacked by Mike Vrabel and Ty Warren for -9 yards,-0.820,-2.490
1,0:06,,,,7,0,Timeout #3 by New England Patriots,0.000,-2.490
1,0:06,4,18,NYJ 12,7,0,"Ben Graham punts 46 yards, returned by Wes Welker for no gain",-2.490,-1.730
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NWE 42,7,0,Sammy Morris left guard for 4 yards (tackle by Kenyon Coleman and Eric Barton),1.730,1.730
2,14:31,2,6,NWE 46,7,0,Sammy Morris right tackle for 2 yards (tackle by Jonathan Vilma),1.730,1.290
2,13:48,3,4,NWE 48,7,0,Tom Brady pass complete short left to Randy Moss for 14 yards,1.290,3.050
2,13:17,1,10,NYJ 38,7,0,Sammy Morris right guard for 4 yards (tackle by Dewayne Robertson and Shaun Ellis),3.050,3.050
2,13:17,2,6,NYJ 34,7,0,Tom Brady pass complete short left to Sammy Morris for 5 yards (tackle by Eric Barton),3.050,3.010
2,13:17,3,1,NYJ 29,7,0,Tom Brady pass complete short left to Ben Watson for 4 yards (tackle by Kerry Rhodes),3.010,3.910
2,11:21,1,10,NYJ 25,7,0,Tom Brady pass incomplete short right intended for Kyle Brady (defended by Kerry Rhodes),3.910,3.360
2,11:16,2,10,NYJ 25,7,0,Laurence Maroney left end for no gain (tackle by Victor Hobson and Jonathan Vilma),3.360,2.680
2,10:51,,,,7,0,Timeout #1 by New York Jets,0.000,2.680
2,10:51,3,10,NYJ 25,7,0,Tom Brady pass incomplete short right intended for Wes Welker,2.680,1.800
2,10:43,4,10,NYJ 25,7,0,"Matt Cassel for no gain. Matt Cassel fumbles, recovered by Matt Cassel at NYJ-34",1.800,-1.200
2,10:37,1,10,NYJ 34,7,0,Thomas Jones right guard for 2 yards (tackle by Ty Warren and Tedy Bruschi),1.200,0.930
2,9:54,2,8,NYJ 36,7,0,Chad Pennington pass complete short middle to Jerricho Cotchery for 10 yards (tackle by James Sanders),0.930,1.990
2,9:12,1,10,NYJ 46,7,0,Chad Pennington pass complete deep right to Laveranues Coles for 17 yards (tackle by Asante Samuel),1.990,3.120
2,8:42,1,10,NWE 37,7,0,Leon Washington left guard for 2 yards (tackle by Mike Vrabel and Adalius Thomas),3.120,2.840
2,8:01,2,8,NWE 35,7,0,Chad Pennington pass complete short left to Laveranues Coles for 10 yards (tackle by Eugene Wilson),2.840,3.910
2,7:15,1,10,NWE 25,7,0,Chad Pennington sacked by Mike Vrabel and Jarvis Green for -7 yards,3.910,2.420
2,6:36,2,17,NWE 32,7,0,Chad Pennington pass complete short left to Leon Washington for 16 yards (tackle by Ellis Hobbs),2.420,4.060
2,6:36,3,1,NWE 16,7,0,"Chad Pennington up the middle for no gain. Penalty on Junior Seau: Encroachment, 5 yards (no play)",4.060,4.840
2,5:44,1,10,NWE 11,7,0,Thomas Jones right end for -4 yards (tackle by Eugene Wilson),4.840,3.560
2,4:56,2,14,NWE 15,7,0,Chad Pennington pass complete short left to Jerricho Cotchery for 8 yards (tackle by Eugene Wilson),3.560,3.980
2,4:20,3,6,NWE 7,7,6,"Chad Pennington pass complete short left to Laveranues Coles for 7 yards, touchdown",3.980,7.000
2,,,,NWE 2,7,7,Mike Nugent kicks extra point good,0.000,0.000
2,,,,NYJ 30,7,7,"Mike Nugent kicks off 72 yards, returned by Ellis Hobbs for 29 yards (tackle by Justin McCareins)",0.000,0.740
2,4:07,1,10,NWE 27,7,7,Laurence Maroney left tackle for 3 yards (tackle by Kenyon Coleman),0.740,0.600
2,3:29,2,7,NWE 30,7,7,Laurence Maroney left guard for 5 yards (tackle by Kenyon Coleman and Jonathan Vilma),0.600,0.560
2,3:05,3,2,NWE 35,7,7,Tom Brady right tackle for 4 yards (tackle by Kenyon Coleman),0.560,1.530
2,2:29,1,10,NWE 39,7,7,Tom Brady pass incomplete short left intended for Donte Stallworth,1.530,0.990
2,2:20,2,10,NWE 39,7,7,Tom Brady pass complete deep right to Randy Moss for 33 yards (tackle by Justin Miller),0.990,3.710
2,2:00,1,10,NYJ 28,7,7,Tom Brady pass complete deep left to Randy Moss for 22 yards (tackle by David Barrett),3.710,5.830
2,1:53,1,6,NYJ 6,7,7,Laurence Maroney left guard for 1 yard (tackle by David Bowens and Erik Coleman),5.830,5.150
2,1:21,2,5,NYJ 5,7,7,Laurence Maroney right guard for no gain (tackle by Jonathan Vilma and Kenyon Coleman),5.150,4.260
2,1:14,,,,7,7,Timeout #2 by New York Jets,0.000,4.260
2,1:14,3,5,NYJ 5,13,7,"Tom Brady pass complete short middle to Ben Watson for 5 yards, touchdown",4.260,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,,,,NYJ 2,14,7,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,14,7,"Stephen Gostkowski kicks off 72 yards, returned by Leon Washington for 32 yards (tackle by Eric Alexander)",0.000,0.940
2,0:59,1,10,NYJ 30,14,7,Chad Pennington sacked by Jarvis Green for -6 yards. Penalty on D'Brickashaw Ferguson: Offensive Holding (Declined),0.940,-0.420
2,0:59,2,16,NYJ 24,14,7,"Penalty on D'Brickashaw Ferguson: False Start, 5 yards (no play)",-0.420,-1.150
2,0:42,2,21,NYJ 19,14,7,Leon Washington up the middle for 5 yards (tackle by Junior Seau),-1.150,-1.090
2,0:27,3,16,NYJ 24,14,7,Leon Washington right guard for 5 yards (tackle by Junior Seau),-1.090,-1.440
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,20,7,"Mike Nugent kicks off 78 yards, returned by Ellis Hobbs for 108 yards, touchdown",0.000,7.000
3,,,,NYJ 2,21,7,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,21,7,"Stephen Gostkowski kicks off 70 yards, returned by Leon Washington for 23 yards (tackle by Kelley Washington)",0.000,0.480
3,14:40,1,10,NYJ 23,21,7,Thomas Jones left end for 3 yards (tackle by Junior Seau and Adalius Thomas),0.480,0.340
3,14:02,2,7,NYJ 26,21,7,Chad Pennington pass incomplete short left intended for Jerricho Cotchery (defended by Adalius Thomas),0.340,-0.360
3,13:57,3,7,NYJ 26,21,7,Chad Pennington pass complete short middle to Jerricho Cotchery for 11 yards (tackle by James Sanders),-0.360,1.400
3,13:14,1,10,NYJ 37,21,7,Thomas Jones right tackle for 12 yards (tackle by Eugene Wilson),1.400,2.190
3,12:38,1,10,NYJ 49,21,7,Thomas Jones up the middle for 1 yard (tackle by Santonio Thomas),2.190,1.780
3,11:53,2,9,,21,7,Chad Pennington pass incomplete short right intended for Jerricho Cotchery,1.780,1.090
3,11:49,3,9,,21,7,Chad Pennington pass complete short left to Jerricho Cotchery for 11 yards (tackle by Mike Vrabel),1.090,2.980
3,10:24,1,10,NWE 39,21,7,Thomas Jones left guard for -2 yards (tackle by Jarvis Green),2.980,2.170
3,10:24,2,12,NWE 41,21,7,Chad Pennington sacked by Jarvis Green for -8 yards,2.170,0.430
3,10:06,3,20,NWE 49,21,7,Kellen Clemens pass complete short right to Thomas Jones for 6 yards (tackle by Adalius Thomas),0.430,0.400
3,9:55,4,14,NWE 43,21,7,"Ben Graham punts 28 yards, fair catch by Kevin Faulk",0.400,0.220
3,9:49,1,10,NWE 15,21,7,Tom Brady pass complete deep middle to Randy Moss for 19 yards (tackle by Kerry Rhodes),-0.220,1.200
3,9:14,1,10,NWE 34,21,7,Laurence Maroney up the middle for 2 yards (tackle by Kenyon Coleman and Kerry Rhodes),1.200,0.930
3,8:33,2,8,NWE 36,21,7,Tom Brady pass complete short left to Kevin Faulk for 9 yards (tackle by Darrelle Revis),0.930,1.930
3,7:56,1,10,NWE 45,21,7,Laurence Maroney up the middle for 4 yards (tackle by Kenyon Coleman and Eric Barton),1.930,1.920
3,7:11,2,6,NWE 49,27,7,"Tom Brady pass complete deep left to Randy Moss for 51 yards, touchdown",1.920,7.000
3,,,,NYJ 2,28,7,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,28,7,"Stephen Gostkowski kicks off 56 yards, returned by Leon Washington for 16 yards (tackle by Larry Izzo)",0.000,0.940
3,6:56,1,10,NYJ 30,28,7,Thomas Jones left end for 10 yards (tackle by Eugene Wilson),0.940,1.600
3,6:13,1,10,NYJ 40,28,7,Thomas Jones left guard for 4 yards (tackle by Ty Warren and Santonio Thomas),1.600,1.590
3,5:39,2,6,NYJ 44,28,7,Chad Pennington pass complete short left to Chris Baker for 16 yards (tackle by Tedy Bruschi),1.590,2.920
3,4:55,1,10,NWE 40,28,7,Chad Pennington pass complete short left to Laveranues Coles for 13 yards (tackle by Ellis Hobbs),2.920,3.780
3,4:14,1,10,NWE 27,28,7,Thomas Jones left tackle for 2 yards (tackle by Tedy Bruschi),3.780,3.500
3,3:33,2,8,NWE 25,28,7,Chad Pennington pass complete short right to Chris Baker for 13 yards (tackle by James Sanders),3.500,4.780
3,2:38,1,10,NWE 12,28,7,Thomas Jones left end for 10 yards (tackle by Ellis Hobbs and Eugene Wilson),4.780,6.740
3,2:38,1,2,NWE 2,28,7,"Penalty on Mike Vrabel: Defensive Offside, 1 yards (no play)",6.740,6.970
3,2:28,1,1,NWE 1,28,7,Chad Pennington pass incomplete short left intended for Laveranues Coles,6.970,5.910
3,2:23,2,1,NWE 1,28,13,"Chad Pennington pass complete short left to Laveranues Coles for 1 yard, touchdown",5.910,7.000
3,,,,NWE 2,28,14,Mike Nugent kicks extra point good,0.000,0.000
3,,,,NYJ 30,28,14,"Mike Nugent kicks off 68 yards, returned by Ellis Hobbs for 19 yards (tackle by Stacy Tutt)",0.000,0.340
3,2:13,1,10,NWE 21,28,14,"Sammy Morris left end for 5 yards (tackle by David Barrett). Penalty on Ben Watson: Offensive Holding, 10 yards (no play)",0.340,-0.720
3,1:46,1,20,NWE 11,28,14,Tom Brady pass complete short right to Sammy Morris for 6 yards (tackle by Darrelle Revis),-0.720,-0.860
3,1:02,2,14,NWE 17,28,14,Tom Brady pass complete short left to Wes Welker for 13 yards (tackle by David Barrett),-0.860,0.300
3,0:30,3,1,NWE 30,28,14,Sammy Morris right tackle for 2 yards (tackle by Shaun Ellis and Victor Hobson),0.300,1.070
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NWE 32,28,14,Sammy Morris left tackle for 7 yards (tackle by Kenyon Coleman and Jonathan Vilma),1.070,1.470
4,14:20,2,3,NWE 39,28,14,Sammy Morris left guard for 9 yards (tackle by David Bowens and Erik Coleman),1.470,2.130
4,13:38,1,10,NWE 48,28,14,Sammy Morris up the middle for 8 yards (tackle by Eric Barton and Erik Coleman),2.130,2.660
4,12:56,2,2,NYJ 44,28,14,Laurence Maroney left tackle for 2 yards (tackle by Kenyon Coleman),2.660,2.790
4,12:18,1,10,NYJ 42,28,14,Laurence Maroney right tackle for 1 yard (tackle by Sione Pouha and Shaun Ellis),2.790,2.380
4,11:34,2,9,NYJ 41,28,14,Tom Brady pass complete short left to Randy Moss for 12 yards (tackle by David Barrett),2.380,3.640
4,10:58,1,10,NYJ 29,28,14,Laurence Maroney up the middle for 9 yards (tackle by Victor Hobson),3.640,4.320
4,10:19,2,1,NYJ 20,28,14,Kevin Faulk left guard for 4 yards (tackle by C.J. Mosley and David Harris),4.320,4.510
4,9:34,,,,28,14,Timeout #1 by New England Patriots,0.000,4.510
4,9:34,1,10,NYJ 16,28,14,Sammy Morris right tackle for 5 yards (tackle by Kerry Rhodes and Kenyon Coleman),4.510,4.760
4,8:54,2,5,NYJ 11,28,14,Tom Brady pass complete short right to Jabar Gaffney for 5 yards (tackle by Darrelle Revis),4.760,5.830
4,8:23,1,6,NYJ 6,28,14,Sammy Morris left guard for 1 yard (tackle by Dewayne Robertson),5.830,5.150
4,7:46,2,5,NYJ 5,28,14,Tom Brady pass complete short right to Randy Moss for 1 yard (tackle by Darrelle Revis),5.150,4.490
4,7:46,3,4,NYJ 4,28,14,Tom Brady pass incomplete short left intended for Jabar Gaffney,4.490,3.030
4,6:54,4,4,NYJ 4,31,14,Stephen Gostkowski 22 yard field goal good,3.030,3.000
4,,,,NWE 30,31,14,"Stephen Gostkowski kicks off 73 yards, returned by Leon Washington for 21 yards (tackle by Kelley Washington)",0.000,0.040
4,6:44,1,10,NYJ 18,31,14,Kellen Clemens pass complete short left to Laveranues Coles for 5 yards (tackle by Eugene Wilson),0.040,0.280
4,6:20,2,5,NYJ 23,31,14,Kellen Clemens pass incomplete short left intended for Thomas Jones,0.280,-0.530
4,6:17,3,5,NYJ 23,31,14,Kellen Clemens pass incomplete short middle intended for Justin McCareins,-0.530,-1.830
4,6:11,4,5,NYJ 23,31,14,"Ben Graham punts 36 yards, returned by Wes Welker for 6 yards (tackle by Wallace Wright)",-1.830,-2.060
4,6:02,1,10,NWE 47,31,14,Laurence Maroney up the middle for 3 yards (tackle by C.J. Mosley and Eric Hicks),2.060,1.920
4,5:20,2,7,,31,14,Laurence Maroney up the middle for 8 yards (tackle by Erik Coleman),1.920,2.790
4,4:35,1,10,NYJ 42,31,14,Laurence Maroney left tackle for 1 yard (tackle by Sione Pouha and Eric Hicks),2.790,2.380
4,3:53,2,9,NYJ 41,31,14,"Tom Brady pass complete short right to Wes Welker for 9 yards (tackle by David Barrett). Penalty on David Barrett: Face Mask (15 Yards), 15 yards",2.380,4.440
4,3:45,1,10,NYJ 17,31,14,Laurence Maroney right tackle for 3 yards (tackle by Dewayne Robertson and Darrelle Revis),4.440,4.320
4,3:01,2,7,NYJ 14,31,14,Tom Brady pass complete short right to Randy Moss for 13 yards (tackle by Darrelle Revis),4.320,6.970
4,2:38,1,1,NYJ 1,31,14,Heath Evans right guard for no gain (tackle by Dewayne Robertson),6.970,5.910
,,,,,,,"NWE challenged the runner broke the plane ruling, and the play was upheld.",,
4,2:00,2,1,NYJ 1,37,14,"Heath Evans right tackle for 1 yard, touchdown",5.910,7.000
4,,,,NYJ 2,38,14,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 30,38,14,"Stephen Gostkowski kicks off 73 yards, returned by Leon Washington for 22 yards (tackle by Corey Mays)",0.000,0.150
4,1:51,1,10,NYJ 19,38,14,Kellen Clemens pass complete short middle to Leon Washington for 3 yards (tackle by Junior Seau),0.150,0.070
4,1:32,2,7,NYJ 22,38,14,Kellen Clemens pass incomplete short right intended for Justin McCareins,0.070,-0.680
4,1:29,3,7,NYJ 22,38,14,Kellen Clemens pass complete short right to Justin McCareins for 10 yards (tackle by Brandon Meriweather),-0.680,1.070
4,1:07,1,10,NYJ 32,38,14,"Kellen Clemens sacked by Mike Vrabel for -5 yards. Kellen Clemens fumbles (forced by Mike Vrabel), recovered by Anthony Clement at NYJ-27",1.070,-0.150
4,0:56,,,,38,14,Timeout #1 by New York Jets,0.000,-0.150
4,0:56,2,15,NYJ 27,38,14,Kellen Clemens pass incomplete deep right intended for Brad Smith,-0.150,-0.820
4,0:45,3,15,NYJ 27,38,14,Kellen Clemens pass complete short left to Wallace Wright for 11 yards (tackle by Randall Gay),-0.820,-0.850
4,0:22,4,4,NYJ 38,38,14,Kellen Clemens pass incomplete short left intended for Brad Smith (defended by Eugene Wilson),-0.850,-3.050
4,0:17,1,10,NYJ 38,38,14,Matt Gutierrez kneels for -1 yards,3.050,2.370
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
