Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,10,10,92,0,6,68,6.8,24,2.4,6.8,0,,0,0.0,0,105.0
Cole Beasley,BUF,11,9,130,1,9,102,11.3,28,3.1,10.4,0,,0,0.0,0,146.2
Dawson Knox,BUF,4,4,27,1,2,8,2.0,19,4.8,2.0,0,,0,0.0,0,134.4
Devin Singletary,BUF,4,3,22,0,0,4,1.3,18,6.0,3.0,1,3.0,0,0.0,0,87.5
Gabriel Davis,BUF,4,3,68,1,3,53,17.7,15,5.0,14.5,0,,0,0.0,0,156.2
Isaiah McKenzie,BUF,2,2,31,1,2,15,7.5,16,8.0,7.5,0,,0,0.0,0,158.3
Zack Moss,BUF,1,1,5,0,0,-4,-4.0,9,9.0,-4.0,0,,0,0.0,0,87.5
Lee Smith,BUF,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Deebo Samuel,SFO,9,6,73,0,3,22,3.7,51,8.5,4.1,4,1.5,1,11.1,0,91.4
Brandon Aiyuk,SFO,9,5,95,1,5,71,14.2,24,4.8,12.1,0,,2,22.2,1,89.8
Kendrick Bourne,SFO,6,4,35,0,2,34,8.5,1,0.3,7.5,0,,1,16.7,0,81.9
Jordan Reed,SFO,4,3,32,1,3,22,7.3,10,3.3,7.8,0,,0,0.0,0,137.5
Ross Dwelley,SFO,2,2,29,0,2,25,12.5,4,2.0,12.5,0,,0,0.0,0,118.7
Jeff Wilson,SFO,5,2,12,0,0,1,0.5,11,5.5,2.2,0,,0,0.0,1,8.3
Charlie Woerner,SFO,2,2,33,0,2,8,4.0,25,12.5,4.0,1,2.0,0,0.0,0,118.7
Kyle Juszczyk,SFO,1,1,6,1,1,0,0.0,6,6.0,0.0,0,,0,0.0,0,131.2
Raheem Mostert,SFO,1,1,1,0,0,0,0.0,1,1.0,0.0,0,,0,0.0,0,79.2
