Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Kevin Zeitler,G,58,100%,0,0%,2,9%
John Simpson,G,58,100%,0,0%,2,9%
Morgan Moses,T,58,100%,0,0%,0,0%
Tyler Linderbaum,C,58,100%,0,0%,0,0%
Lamar Jackson,QB,58,100%,0,0%,0,0%
Ronnie Stanley,T,56,97%,0,0%,0,0%
Zay Flowers,WR,52,90%,0,0%,0,0%
Isaiah Likely,TE,39,67%,0,0%,4,17%
Justice Hill,RB,39,67%,0,0%,4,17%
Rashod Bateman,WR,37,64%,0,0%,0,0%
Odell Beckham Jr.,WR,34,59%,0,0%,0,0%
Nelson Agholor,WR,33,57%,0,0%,0,0%
Gus Edwards,RB,19,33%,0,0%,0,0%
Mark Andrews,TE,18,31%,0,0%,0,0%
Patrick Ricard,FB,15,26%,0,0%,4,17%
Charlie Kolar,TE,3,5%,0,0%,20,87%
Patrick Mekari,G,2,3%,0,0%,2,9%
Ben Cleveland,G,1,2%,0,0%,2,9%
Kyle Hamilton,SS,0,0%,81,100%,1,4%
Roquan Smith,LB,0,0%,81,100%,0,0%
Marcus Williams,FS,0,0%,81,100%,0,0%
Patrick Queen,LB,0,0%,81,100%,0,0%
Brandon Stephens,FS,0,0%,80,99%,9,39%
Ronald Darby,CB,0,0%,66,81%,6,26%
Jadeveon Clowney,LB,0,0%,61,75%,0,0%
Justin Madubuike,DT,0,0%,59,73%,3,13%
Kyle Van Noy,LB,0,0%,49,60%,0,0%
Travis Jones,DT,0,0%,38,47%,5,22%
Michael Pierce,NT,0,0%,38,47%,0,0%
Arthur Maulet,CB,0,0%,32,40%,16,70%
Odafe Oweh,LB,0,0%,31,38%,0,0%
Broderick Washington Jr.,DE,0,0%,28,35%,3,13%
Geno Stone,SS,0,0%,26,32%,20,87%
Brent Urban,DE,0,0%,23,28%,3,13%
Malik Harrison,LB,0,0%,21,26%,21,91%
Marlon Humphrey,CB,0,0%,13,16%,0,0%
Ar'Darius Washington,FS,0,0%,2,2%,16,70%
Trenton Simpson,LB,0,0%,0,0%,21,91%
Dan Chisena,WR,0,0%,0,0%,18,78%
Josh Ross,LB,0,0%,0,0%,18,78%
Devin Duvernay,WR,0,0%,0,0%,18,78%
Tavius Robinson,LB,0,0%,0,0%,14,61%
Jordan Stout,P,0,0%,0,0%,7,30%
Tyler Ott,LS,0,0%,0,0%,7,30%
Justin Tucker,K,0,0%,0,0%,5,22%
Daniel Faalele,T,0,0%,0,0%,2,9%
