Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
2,10:56,3,3,STL 35,0,6,Jamie Martin pass complete to Torry Holt for 4 yards (tackle by Shawn Springs),0.500,1.530
2,10:18,1,10,STL 39,0,6,Jamie Martin pass incomplete intended for Marshall Faulk,1.530,0.990
2,10:12,2,10,STL 39,0,6,Jamie Martin pass complete to Marshall Faulk for 4 yards (tackle by Curtis Fuller),0.990,0.830
2,9:33,3,6,STL 43,0,6,Jamie Martin pass complete to Isaac Bruce for 18 yards (tackle by Reggie Tongue),0.830,2.980
2,8:48,1,10,SEA 39,0,6,Marshall Faulk middle for 3 yards (tackle by Antonio Cochran and Anthony Simmons),2.980,2.850
2,8:06,2,7,SEA 36,0,6,Jamie Martin pass complete to James Hodgins for 6 yards (tackle by Ken Lucas),2.850,2.940
2,7:36,3,1,SEA 30,0,6,Marshall Faulk middle for 1 yard (tackle by John Randle and Chad Eaton),2.940,3.640
2,6:52,1,10,SEA 29,0,6,"Penalty on Andy McCollum: False Start, 5 yards (no play)",3.640,3.310
2,6:39,1,15,SEA 34,0,6,Jamie Martin pass incomplete intended for Torry Holt,3.310,2.420
2,6:33,2,15,SEA 34,0,6,Jamie Martin pass incomplete intended for Ricky Proehl,2.420,1.750
2,6:27,3,15,SEA 34,0,6,Jamie Martin pass complete to Ernie Conwell for 6 yards (tackle by Anthony Simmons),1.750,1.590
2,5:47,4,9,SEA 28,3,6,Jeff Wilkins 45 yard field goal good,1.590,3.000
2,5:47,,,STL 30,3,6,"Jeff Wilkins kicks off 62 yards, returned by James Williams for 17 yards (tackle by Don Davis)",0.000,0.610
2,5:38,1,10,SEA 25,3,6,Matt Hasselbeck pass complete to Darrell Jackson for 5 yards (tackle by Travis Fisher),0.610,0.740
2,5:08,2,5,SEA 30,3,6,"Shaun Alexander left end for 25 yards (tackle by Dexter McCleon). Penalty on Dexter McCleon: Face Mask (15 Yards), 15 yards",0.740,3.580
2,4:37,1,10,STL 30,3,6,Matt Hasselbeck pass complete to Jerramy Stevens for 29 yards (tackle by Kim Herring),3.580,6.970
,,,,,,,"SEA challenged the ruling, and the play was upheld.",,
2,3:48,1,10,STL 30,,,Timeout #2 by Seattle Seahawks,3.580,6.970
2,3:48,1,1,STL 1,3,12,"Shaun Alexander left tackle for 1 yard, touchdown",6.970,7.000
2,3:48,,,STL 1,3,13,Rian Lindell kicks extra point good,0.000,0.000
2,3:48,,,SEA 30,3,13,"Rian Lindell kicks off 67 yards, returned by Troy Edwards for 14 yards (tackle by Marcus Bell). Penalty on SEA: Offensive Offside, 5 yards (no play)",0.000,0.000
2,3:48,,,SEA 25,3,13,"Rian Lindell kicks off 67 yards, returned by Troy Edwards for 29 yards (tackle by Reggie Tongue). Penalty on D.D. Lewis: Illegal Use of Hands, 5 yards",0.000,1.730
2,3:32,1,10,STL 42,3,13,Jamie Martin pass complete to Troy Edwards for 14 yards (tackle by Shawn Springs),1.730,2.650
2,2:55,1,10,SEA 44,3,13,"Penalty on Torry Holt: False Start, 5 yards (no play)",2.650,2.320
2,2:32,1,15,SEA 49,3,13,Jamie Martin pass complete to Ricky Proehl for 2 yards (tackle by Shawn Springs),2.320,1.710
2,2:07,2,13,SEA 47,3,13,Jamie Martin pass complete to Troy Edwards for 3 yards (tackle by Ken Lucas),1.710,1.420
2,2:00,3,10,SEA 44,3,13,Jamie Martin pass incomplete intended for Ricky Proehl (defended by Doug Evans),1.420,0.330
2,1:55,4,10,SEA 44,3,13,Mitch Berger punts 35 yards,0.330,0.380
2,1:42,1,10,SEA 9,3,13,Shaun Alexander left end for 1 yard (tackle by Grant Wistrom),-0.380,-0.710
2,1:04,2,9,SEA 10,3,13,"Shaun Alexander for -1 yards (tackle by Leonard Little). Penalty on Robert Thomas: Tripping, 10 yards",-0.710,0.150
2,0:57,1,10,SEA 19,3,13,Matt Hasselbeck pass complete to Itula Mili for 21 yards (tackle by Kim Herring),0.150,1.600
2,0:51,1,10,SEA 19,,,Timeout #3 by Seattle Seahawks,0.150,1.600
2,0:51,1,10,SEA 40,3,13,Matt Hasselbeck pass complete to Jerramy Stevens for 13 yards (tackle by Adam Archuleta),1.600,2.460
2,0:47,1,10,STL 47,3,13,Matt Hasselbeck pass incomplete intended for Koren Robinson (defended by Dre' Bly),2.460,1.910
2,0:44,2,10,STL 47,3,13,Shaun Alexander left guard for 6 yards (tackle by Adam Archuleta),1.910,2.010
2,0:29,3,4,STL 41,3,13,Matt Hasselbeck pass incomplete intended for Koren Robinson,2.010,0.530
2,0:21,4,4,STL 41,3,13,"Penalty on Chris Terry: False Start, 5 yards (no play)",0.530,0.200
2,0:21,4,9,STL 46,3,13,"Jeff Feagles punts 34 yards, returned by Dre' Bly for 9 yards (tackle by Marcus Bell)",0.200,-0.340
2,0:12,1,10,STL 21,3,13,Jamie Martin kneels for -1 yards,0.340,-0.340
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 30,3,13,"Rian Lindell kicks off 59 yards, returned by Troy Edwards for 32 yards (tackle by Reggie Tongue)",0.000,1.800
3,14:53,1,10,STL 43,3,13,Marshall Faulk for -4 yards (tackle by John Randle),1.800,0.710
3,14:22,2,14,STL 39,3,13,Jamie Martin pass complete to Torry Holt for 18 yards (tackle by Marcus Robertson),0.710,2.720
3,13:42,1,10,SEA 43,3,13,Marshall Faulk right end for no gain (tackle by John Hilliard and Reggie Tongue),2.720,2.180
3,13:02,2,10,SEA 43,3,13,Jamie Martin pass incomplete intended for Torry Holt,2.180,1.490
3,12:58,3,10,SEA 43,3,13,Jamie Martin pass incomplete intended for Isaac Bruce is intercepted by Reggie Tongue at SEA-20 and returned for 30 yards,1.490,-2.260
3,12:44,1,10,,3,13,Shaun Alexander left guard for 2 yards (tackle by Jamie Duncan),2.260,1.980
3,12:11,2,8,STL 48,3,13,"Matt Hasselbeck sacked by Jeff Zgonina for -1 yards. Matt Hasselbeck fumbles (forced by Jeff Zgonina), recovered by Travis Fisher at STL-49 (tackle by Darrell Jackson)",1.980,-2.190
3,12:04,1,10,STL 49,3,13,Jamie Martin pass complete to Marshall Faulk for 2 yards (tackle by John Hilliard),2.190,1.920
3,11:23,2,8,SEA 49,3,13,"Jamie Martin pass incomplete intended for Brandon Manumaleuna is intercepted by Anthony Simmons at SEA-42 and returned for 15 yards. Penalty on Tommy Polley: Personal Foul, 15 yards",1.920,-3.710
3,11:15,1,10,STL 28,3,13,"Matt Hasselbeck sacked by Kim Herring for -8 yards. Penalty on Brian Young: Defensive Holding, 5 yards (no play)",3.710,4.040
3,10:59,1,10,STL 23,3,13,Shaun Alexander middle for 1 yard (tackle by Ryan Pickett and Kim Herring),4.040,3.630
3,10:17,2,9,STL 22,3,13,"Matt Hasselbeck pass incomplete intended for Darrell Jackson. Penalty on Travis Fisher: Defensive Pass Interference, 14 yards (no play)",3.630,5.370
3,10:13,1,8,STL 8,3,13,Shaun Alexander right guard for 6 yards (tackle by Robert Thomas and Jamie Duncan),5.370,5.720
3,9:39,2,2,STL 2,3,13,Shaun Alexander right guard for 1 yard (tackle by Adam Archuleta and Ryan Pickett),5.720,5.170
3,9:02,3,1,STL 1,3,19,"Shaun Alexander right tackle for 1 yard, touchdown",5.170,7.000
3,9:02,,,STL 1,3,20,Rian Lindell kicks extra point good,0.000,0.000
3,9:02,,,SEA 30,3,20,"Rian Lindell kicks off 58 yards, returned by Troy Edwards for 21 yards (tackle by D.D. Lewis)",0.000,1.140
3,8:54,1,10,STL 33,3,20,Marshall Faulk left tackle for -1 yards (tackle by Antonio Cochran),1.140,0.460
3,8:16,2,11,STL 32,3,20,"Penalty on Frank Garcia: False Start, 5 yards (no play)",0.460,-0.220
3,8:02,2,16,STL 27,3,20,Jamie Martin pass complete to Ricky Proehl for 14 yards (tackle by Reggie Tongue),-0.220,0.960
3,7:16,3,2,STL 41,3,20,Jamie Martin pass complete to Torry Holt for 5 yards (tackle by D.D. Lewis),0.960,1.990
3,6:35,1,10,STL 46,3,20,Jamie Martin pass complete to Torry Holt for 17 yards (tackle by Shawn Springs),1.990,3.120
3,5:50,1,10,SEA 37,3,20,Jamie Martin pass complete to Isaac Bruce for 16 yards (tackle by Shawn Springs),3.120,4.170
3,5:15,1,10,SEA 21,3,20,Jamie Martin pass incomplete intended for Isaac Bruce,4.170,3.630
3,5:08,2,10,SEA 21,3,20,Jamie Martin pass complete to Torry Holt for 9 yards (tackle by Shawn Springs),3.630,4.490
3,4:45,3,1,SEA 12,3,20,Jamie Martin pass complete to Torry Holt for 7 yards (tackle by Ken Lucas),4.490,6.060
3,4:08,3,1,SEA 12,,,Timeout #1 by Los Angeles Rams,4.490,6.060
3,4:08,1,5,SEA 5,3,20,Jamie Martin pass incomplete intended for Isaac Bruce (defended by Willie Williams),6.060,5.150
3,4:03,2,5,SEA 5,3,20,Marshall Faulk right end for no gain (tackle by Willie Williams),5.150,4.260
3,3:23,3,5,SEA 5,9,20,"Jamie Martin pass complete to Torry Holt for 5 yards, touchdown",4.260,7.000
3,3:23,,,SEA 5,10,20,Jeff Wilkins kicks extra point good,0.000,0.000
3,3:23,,,STL 30,10,20,"Jeff Wilkins kicks off 59 yards, returned by James Williams for 12 yards (tackle by Nick Sorensen)",0.000,0.480
3,3:12,1,10,SEA 23,10,20,Matt Hasselbeck pass complete to Koren Robinson for 44 yards (tackle by Dre' Bly),0.480,3.380
3,2:26,1,10,STL 33,10,20,Matt Hasselbeck pass incomplete intended for James Williams (defended by James Whitley),3.380,2.840
3,2:24,2,10,STL 33,10,20,Matt Hasselbeck pass complete to Heath Evans for 7 yards (tackle by Travis Fisher),2.840,3.070
3,1:42,3,3,STL 26,10,20,Matt Hasselbeck pass complete to Bobby Engram for 7 yards (tackle by Jerametrius Butler and Adam Archuleta),3.070,4.310
3,1:03,1,10,STL 19,10,20,Matt Hasselbeck pass complete to Jerramy Stevens for 15 yards (tackle by Chad Cota),4.310,6.280
3,0:20,1,4,STL 4,10,20,Matt Hasselbeck pass incomplete intended for Jerramy Stevens,6.280,5.340
3,0:16,2,4,STL 4,10,20,Matt Hasselbeck pass incomplete intended for Shaun Alexander,5.340,4.490
3,0:14,3,4,STL 4,10,20,Matt Hasselbeck pass incomplete intended for Darrell Jackson (defended by James Whitley),4.490,3.030
3,0:09,4,4,STL 4,10,23,Rian Lindell 22 yard field goal good,3.030,3.000
3,0:09,,,SEA 30,10,23,"Rian Lindell kicks off 52 yards, returned by Troy Edwards for 21 yards (tackle by Keith Miller)",0.000,1.530
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,STL 39,10,23,Jamie Martin pass incomplete intended for Ricky Proehl,1.530,0.990
4,14:55,2,10,STL 39,10,23,Jamie Martin pass incomplete intended for Torry Holt,0.990,0.300
4,14:53,3,10,STL 39,10,23,Jamie Martin pass incomplete intended for Torry Holt,0.300,-0.780
4,14:53,4,10,STL 39,10,23,"Mitch Berger punts 30 yards, out of bounds",-0.780,-1.000
4,14:43,1,10,SEA 31,10,23,Shaun Alexander right end for no gain (tackle by Adam Archuleta),1.000,0.460
4,14:15,2,10,SEA 31,10,23,Matt Hasselbeck pass complete to Mack Strong for 3 yards (tackle by Robert Thomas),0.460,0.170
4,13:35,3,7,SEA 34,10,23,Matt Hasselbeck pass complete to Jerramy Stevens for 13 yards (tackle by Kim Herring),0.170,2.060
4,13:01,1,10,SEA 47,10,23,Shaun Alexander middle for 7 yards (tackle by Leonard Little and Jamie Duncan),2.060,2.460
4,12:26,2,3,STL 46,10,23,Mack Strong left guard for 5 yards (tackle by Kim Herring),2.460,2.850
4,11:56,1,10,STL 41,10,23,Heath Evans middle for 3 yards (tackle by Robert Thomas and Jeff Zgonina),2.850,2.710
4,11:23,2,7,STL 38,10,29,"Matt Hasselbeck pass complete to Darrell Jackson for 38 yards, touchdown",2.710,7.000
4,11:23,,,STL 38,10,30,Rian Lindell kicks extra point good,0.000,0.000
4,11:23,,,SEA 30,10,30,"Rian Lindell kicks off 49 yards, returned by Troy Edwards for 18 yards (tackle by Keith Miller)",0.000,1.530
4,11:11,1,10,STL 39,10,30,Jamie Martin pass complete to Isaac Bruce for 6 yards (tackle by D.D. Lewis),1.530,1.800
4,10:36,2,4,STL 45,10,30,Jamie Martin pass complete to Torry Holt for 16 yards (tackle by Shawn Springs),1.800,2.980
4,9:56,1,10,SEA 39,10,30,Jamie Martin pass incomplete intended for Ernie Conwell,2.980,2.440
4,9:51,2,10,SEA 39,10,30,Jamie Martin pass incomplete intended for Troy Edwards,2.440,1.750
4,9:48,3,10,SEA 39,10,30,Jamie Martin pass incomplete intended for Ernie Conwell is intercepted by Reggie Tongue at SEA-28 and returned for 3 yards,1.750,-1.000
4,9:41,1,10,SEA 31,10,30,Shaun Alexander left guard for 2 yards (tackle by Robert Thomas and Ryan Pickett),1.000,0.730
4,9:06,2,8,SEA 33,10,30,"Matt Hasselbeck pass complete to Koren Robinson for 16 yards (tackle by Dre' Bly). Koren Robinson fumbles (forced by Dre' Bly), ball out of bounds at SEA-49",0.730,2.190
4,8:41,1,10,SEA 49,10,30,Shaun Alexander left end for 7 yards (tackle by Adam Archuleta and Dexter McCleon),2.190,2.590
4,7:59,2,3,STL 44,10,30,Heath Evans left guard for 1 yard (tackle by Brian Young and Ryan Pickett),2.590,2.010
4,7:20,3,2,STL 43,10,30,Matt Hasselbeck right end for 7 yards (tackle by Adam Archuleta),2.010,3.180
4,6:38,1,10,STL 36,10,30,Shaun Alexander middle for 3 yards (tackle by Jeff Zgonina and Kim Herring),3.180,3.040
4,5:54,2,7,STL 33,10,30,Shaun Alexander right tackle for 3 yards (tackle by Ryan Pickett),3.040,2.740
4,5:14,3,4,STL 30,10,30,Shaun Alexander left end for -3 yards (tackle by Grant Wistrom),2.740,1.150
4,4:29,3,4,STL 30,,,Timeout #1 by Seattle Seahawks,2.740,1.150
4,4:29,4,7,STL 33,10,30,Matt Hasselbeck pass complete to Bobby Engram for 8 yards (tackle by Jerametrius Butler),1.150,3.910
4,3:45,1,10,STL 25,10,30,Shaun Alexander left tackle for no gain (tackle by Ryan Pickett),3.910,3.360
4,3:03,2,10,STL 25,10,30,"Mack Strong middle for 3 yards (tackle by Jamie Duncan and Kim Herring). Penalty on Damione Lewis: Defensive Offside, 5 yards (no play)",3.360,4.040
4,2:58,2,5,STL 20,10,30,Shaun Alexander right end for no gain (tackle by Jamie Duncan and Travis Fisher),4.040,3.340
4,2:14,3,5,STL 20,10,30,Shaun Alexander left end for 4 yards (tackle by Dexter McCleon),3.340,2.530
4,2:08,4,1,STL 16,10,30,Heath Evans middle for no gain (tackle by Kim Herring and Adam Archuleta),2.530,0.140
4,2:00,1,10,STL 16,10,30,Jamie Martin pass complete to Isaac Bruce for 9 yards (tackle by Willie Williams and Doug Evans),-0.140,0.690
4,1:38,2,1,STL 25,10,30,Jamie Martin pass complete to Troy Edwards for 15 yards (tackle by Curtis Fuller). Penalty on Doug Evans: Defensive Offside (Declined),0.690,1.600
4,1:31,1,10,STL 40,10,30,"Penalty on Adam Timmerman: False Start, 5 yards (no play)",1.600,1.270
4,1:31,1,15,STL 35,10,30,Jamie Martin pass complete to Ricky Proehl for 6 yards,1.270,1.190
4,1:27,2,9,STL 41,10,30,Jamie Martin pass complete to Troy Edwards for 8 yards (tackle by Ken Lucas),1.190,1.550
4,1:20,3,1,STL 49,10,30,Jamie Martin pass complete to Lamar Gordon for 14 yards (tackle by Chad Eaton),1.550,3.120
4,1:06,3,1,STL 49,,,Timeout #2 by Los Angeles Rams,1.550,3.120
4,1:06,1,10,SEA 37,10,30,Jamie Martin pass incomplete intended for Ricky Proehl,3.120,2.570
4,1:01,2,10,SEA 37,10,30,Jamie Martin pass complete to Troy Edwards for -1 yards (tackle by Anthony Simmons),2.570,1.750
4,0:33,3,11,SEA 38,10,30,"Jamie Martin sacked by Tim Terry for -8 yards. Jamie Martin fumbles (forced by Tim Terry), recovered by Chad Eaton at SEA-46 (tackle by Frank Garcia)",1.750,-2.060
4,0:27,1,10,SEA 47,10,30,Matt Hasselbeck kneels for -1 yards,2.060,1.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
