#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,MIN 32,3,2:04,9,Punt
2,1,9:41,MIN 23,12,4:24,77,Touchdown
3,1,0:57,MIN 20,7,2:57,59,Interception
4,2,9:10,MIN 45,7,4:28,12,Downs
5,2,1:20,,0,0:06,0,Fumble
6,2,0:08,MIN 28,1,0:08,-1,End of Half
7,3,12:13,MIN 38,6,2:26,7,Punt
8,3,7:34,MIN 38,3,1:32,4,Punt
9,3,4:26,MIN 20,1,0:08,0,Interception
10,3,0:51,MIN 28,4,0:59,72,Touchdown
11,4,11:13,MIN 40,9,3:03,55,Interception
12,4,5:58,OAK 38,2,0:50,38,Touchdown
13,4,3:01,MIN 29,6,1:09,17,Downs
14,4,0:02,MIN 23,1,0:02,6,Fumble
