Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Denarius Moore,OAK,1,20,20.0,0,20,2,34,17.0,0,34
Bryan McCann,OAK,2,58,29.0,0,36,0,0,,0,0
Taiwan Jones,OAK,1,46,46.0,0,46,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Marcus Sherels,MIN,1,35,35.0,0,35,5,38,7.6,0,15
Lorenzo Booker,MIN,3,60,20.0,0,28,0,0,,0,0
Percy Harvin,MIN,1,14,14.0,0,14,0,0,,0,0
