Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Joe Barksdale,T,68,100%,0,0%,6,22%
Matt Slauson,C,68,100%,0,0%,0,0%
King Dunlap,T,63,93%,0,0%,5,19%
Philip Rivers,QB,63,93%,0,0%,0,0%
Orlando Franklin,G,62,91%,0,0%,6,22%
Dontrelle Inman,WR,59,87%,0,0%,2,7%
D.J. Fluker,G,58,85%,0,0%,6,22%
Melvin Gordon,RB,51,75%,0,0%,0,0%
Tyrell Williams,WR,50,74%,0,0%,1,4%
Travis Benjamin,WR,44,65%,0,0%,4,15%
Hunter Henry,TE,39,57%,0,0%,8,30%
Antonio Gates,TE,36,53%,0,0%,0,0%
Sean McGrath,TE,22,32%,0,0%,4,15%
Spencer Pulley,C,16,24%,0,0%,7,26%
Derek Watt,FB,14,21%,0,0%,14,52%
Kenneth Farrow,RB,13,19%,0,0%,0,0%
Chris Hairston,T,7,10%,0,0%,6,22%
Isaiah Burse,WR,5,7%,0,0%,2,7%
Danny Woodhead,RB,5,7%,0,0%,0,0%
Kellen Clemens,QB,5,7%,0,0%,0,0%
Dwight Lowery,FS,0,0%,57,86%,6,22%
Manti Te'o,LB,0,0%,57,86%,2,7%
Brandon Flowers,CB,0,0%,55,83%,2,7%
Jahleel Addae,SS,0,0%,55,83%,0,0%
Jason Verrett,CB,0,0%,54,82%,1,4%
Casey Hayward,CB,0,0%,44,67%,12,44%
Melvin Ingram,LB,0,0%,41,62%,1,4%
Corey Liuget,DT,0,0%,40,61%,2,7%
Kyle Emanuel,LB,0,0%,39,59%,13,48%
Darius Philon,DE,0,0%,38,58%,0,0%
Denzel Perryman,LB,0,0%,32,48%,0,0%
Jatavis Brown,LB,0,0%,31,47%,17,63%
Jeremiah Attaochu,LB,0,0%,30,45%,13,48%
Tenny Palepoi,DT,0,0%,25,38%,11,41%
Caraun Reid,DT,0,0%,24,36%,3,11%
Tourek Williams,LB,0,0%,23,35%,9,33%
Brandon Mebane,NT,0,0%,21,32%,4,15%
Craig Mager,CB,0,0%,16,24%,21,78%
Dexter McCoil,FS,0,0%,14,21%,16,59%
Pierre Desir,CB,0,0%,12,18%,5,19%
Darrell Stuckey,FS,0,0%,9,14%,21,78%
Nick Dzubnar,LB,0,0%,9,14%,19,70%
Joshua Perry,LB,0,0%,0,0%,15,56%
Josh Lambo,K,0,0%,0,0%,13,48%
Drew Kaser,P,0,0%,0,0%,10,37%
Mike Windt,LS,0,0%,0,0%,10,37%
