#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:57,SDG 26,8,3:42,74,Touchdown
2,1,9:03,SDG 49,4,1:53,13,Punt
3,1,0:11,SDG 23,3,0:26,4,Interception
4,2,13:01,SDG 30,8,4:10,27,Punt
5,2,4:27,SDG 12,3,1:34,1,Punt
6,2,2:53,SDG 15,1,0:12,85,Touchdown
7,2,2:14,SDG 29,3,0:26,6,Punt
8,2,0:36,SDG 2,3,0:36,0,End of Half
9,3,15:00,SDG 39,3,1:46,8,Punt
10,3,11:16,SDG 23,7,3:06,21,Punt
11,3,2:22,KAN 43,9,5:04,31,Field Goal
12,4,11:00,SDG 40,2,0:52,2,Interception
13,4,7:01,SDG 31,7,2:21,65,Field Goal
14,4,2:06,SDG 39,4,2:06,10,End of Game
