Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
1,0:22,4,21,KAN 35,0,7,"Dustin Colquitt punts 50 yards, returned by Eric Parker for 8 yards (tackle by Dee Brown). Penalty on Tim Dobbins: Running Into the Kicker (Declined)",-1.040,-0.480
1,0:11,1,10,SDG 23,0,7,LaDainian Tomlinson left end for 4 yards (tackle by Kawika Mitchell and Kendrell Bell),0.480,0.470
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,SDG 27,0,7,Philip Rivers pass incomplete intended for Antonio Gates (defended by Jared Allen),0.470,-0.230
2,14:55,3,6,SDG 27,0,7,Philip Rivers pass incomplete short middle intended for Antonio Gates is intercepted by Tamba Hali at SDG-27 and returned for -9 yards,-0.230,-3.180
2,14:45,1,10,SDG 36,0,7,Larry Johnson right end for -4 yards (tackle by Marlon McCree),3.180,2.100
2,14:17,2,14,SDG 40,0,7,Trent Green pass complete short middle to Tony Gonzalez for 9 yards (tackle by Marlon McCree),2.100,2.610
2,13:41,3,5,SDG 31,0,7,Trent Green pass complete short left to Eddie Kennison for 4 yards (tackle by Quentin Jammer),2.610,1.820
2,13:06,,,,0,7,Timeout #2 by San Diego Chargers,0.000,1.820
2,13:06,4,1,SDG 27,3,7,Lawrence Tynes 45 yard field goal good,1.820,3.000
2,,,,KAN 30,3,7,"Lawrence Tynes kicks off 70 yards, returned by Michael Turner for 30 yards (tackle by Derrick Ross)",0.000,0.940
2,12:54,1,10,SDG 30,3,7,Philip Rivers pass complete deep left to Vincent Jackson for 18 yards (tackle by Patrick Surtain),0.940,2.130
2,12:21,1,10,SDG 48,3,7,Philip Rivers pass complete short right to LaDainian Tomlinson for 5 yards (tackle by Ty Law),2.130,2.260
2,11:54,2,5,KAN 47,3,7,Philip Rivers pass complete short right to Antonio Gates for 7 yards (tackle by Greg Wesley and Ty Law),2.260,2.920
2,11:07,1,10,KAN 40,3,7,LaDainian Tomlinson right tackle for 8 yards (tackle by Kawika Mitchell),2.920,3.450
2,10:26,2,2,KAN 32,3,7,Lorenzo Neal middle for 6 yards (tackle by Kawika Mitchell),3.450,3.840
2,9:45,1,10,KAN 26,3,7,Philip Rivers sacked by Tamba Hali for -6 yards,3.840,2.490
2,9:11,2,16,KAN 32,3,7,Philip Rivers pass incomplete short middle intended for Brandon Manumaleuna,2.490,1.820
2,9:05,3,16,KAN 32,3,7,"Philip Rivers pass incomplete. Penalty on Philip Rivers: Intentional Grounding, 11 yards",1.820,0.400
2,9:00,4,27,KAN 43,3,7,Mike Scifres punts 37 yards,0.400,0.380
2,8:51,1,10,KAN 6,3,7,Larry Johnson middle for 2 yards (tackle by Jamal Williams and Igor Olshansky),-0.380,-0.630
2,8:05,2,8,KAN 8,3,7,Trent Green pass complete short right to Tony Gonzalez for 10 yards (tackle by Randall Godfrey),-0.630,0.040
2,7:28,1,10,KAN 18,3,7,Larry Johnson left end for 2 yards (tackle by Marlon McCree and Shawne Merriman),0.040,-0.130
2,6:45,2,8,KAN 20,3,7,Trent Green pass complete short right to Dante Hall for 9 yards (tackle by Quentin Jammer),-0.130,0.870
2,6:07,1,10,KAN 29,3,7,Trent Green pass complete short left to Eddie Kennison for 14 yards (tackle by Drayton Florence),0.870,1.800
2,5:27,1,10,KAN 43,3,7,Trent Green sacked by Shaun Phillips for -6 yards,1.800,0.440
2,4:52,2,16,KAN 37,3,7,Trent Green pass incomplete intended for Larry Johnson (defended by Shaun Phillips),0.440,-0.230
2,4:48,3,16,KAN 37,3,7,Trent Green pass incomplete short right intended for Tony Gonzalez,-0.230,-0.910
2,4:41,4,16,KAN 37,3,7,"Dustin Colquitt punts 47 yards, returned by Eric Parker for 26 yards (tackle by Kawika Mitchell). Penalty on Steve Gregory: Illegal Block Above the , 10 yards, Penalty on Carlos Polk: Unnecessary Roughness (Declined)",-0.910,0.350
2,4:27,1,10,SDG 12,3,7,Philip Rivers pass incomplete deep right intended for Eric Parker,-0.350,-0.780
2,4:22,2,10,SDG 12,3,7,Philip Rivers pass complete short left to Lorenzo Neal for -1 yards (tackle by Patrick Surtain),-0.780,-1.540
2,3:37,3,11,SDG 11,3,7,Philip Rivers pass complete short right to Vincent Jackson for 2 yards (tackle by Ty Law and Sammy Knight),-1.540,-2.490
2,3:37,4,9,SDG 13,3,7,"Mike Scifres punts 4 yards, muffed catch by Derrick Ross, recovered by David Binn and returned for no gain",-2.490,-0.220
2,2:53,1,10,SDG 15,3,13,"LaDainian Tomlinson left end for 85 yards, touchdown",-0.220,7.000
2,,,,KAN 2,3,14,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,,,"Nate Kaeding kicks off 68 yards, returned by Dante Hall for 20 yards (tackle by Bhawoh Jue)",,
2,2:36,1,10,KAN 22,3,14,Trent Green pass incomplete short left intended for Larry Johnson,0.410,-0.130
2,2:32,2,10,KAN 22,3,14,Trent Green pass incomplete short middle intended for Tony Gonzalez (defended by Jacques Cesaire),-0.130,-0.820
2,2:27,3,10,KAN 22,3,14,Trent Green pass incomplete deep right intended for Samie Parker (defended by Quentin Jammer),-0.820,-1.900
2,2:21,4,10,KAN 22,3,14,"Dustin Colquitt punts 49 yards, fair catch by Eric Parker",-1.900,-0.870
2,2:14,1,10,SDG 29,3,14,Philip Rivers pass incomplete deep left intended for Eric Parker (defended by Patrick Surtain),0.870,0.330
2,2:08,2,10,SDG 29,3,14,"Penalty on Marcus McNeill: False Start, 5 yards (no play)",0.330,-0.350
2,2:08,2,15,SDG 24,3,14,Philip Rivers pass incomplete short middle intended for LaDainian Tomlinson,-0.350,-1.020
2,2:04,3,15,SDG 24,3,14,"Penalty on Nick Hardwick: False Start, 5 yards (no play)",-1.020,-1.790
2,2:04,3,20,SDG 19,3,14,Philip Rivers pass complete short left to Eric Parker for 16 yards (tackle by Benny Sapp),-1.790,-1.040
2,1:57,4,4,SDG 35,3,14,Mike Scifres punts 29 yards,-1.040,-1.330
2,1:48,1,10,KAN 36,3,14,Trent Green sacked by Carlos Polk for -1 yards,1.330,0.660
2,1:42,2,11,KAN 35,3,14,Trent Green pass incomplete deep right intended for Eddie Kennison (defended by Quentin Jammer),0.660,-0.030
2,1:33,3,11,KAN 35,3,14,Trent Green pass complete deep left to Samie Parker for 26 yards (tackle by Marlon McCree),-0.030,2.980
2,1:20,,,,3,14,Timeout #1 by Kansas City Chiefs,0.000,2.980
2,1:20,1,10,SDG 39,3,14,Larry Johnson right tackle for -2 yards (tackle by Donnie Edwards),2.980,2.170
2,0:59,2,12,SDG 41,3,14,Trent Green pass incomplete deep right intended for Eddie Kennison,2.170,1.490
2,0:53,,,,3,14,Timeout #3 by San Diego Chargers,0.000,1.490
2,0:53,3,12,SDG 41,3,14,Trent Green pass incomplete short right intended for Dante Hall,1.490,0.530
2,0:49,4,12,SDG 41,3,14,Dustin Colquitt punts 39 yards,0.530,0.380
2,0:36,1,10,SDG 2,3,14,Philip Rivers kneels for no gain,-0.380,-0.780
2,0:33,,,,3,14,Timeout #2 by Kansas City Chiefs,0.000,-0.780
2,0:33,2,10,SDG 2,3,14,Philip Rivers kneels for no gain,-0.780,-1.420
2,0:28,3,10,SDG 2,3,14,Philip Rivers kneels for no gain,-1.420,-2.490
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,3,14,"Lawrence Tynes kicks off 58 yards, returned by Michael Turner for 27 yards (tackle by Derrick Ross)",0.000,1.530
3,14:54,1,10,SDG 39,3,14,LaDainian Tomlinson middle for no gain (tackle by Kendrell Bell),1.530,0.990
3,14:15,2,10,SDG 39,3,14,LaDainian Tomlinson middle for 8 yards (tackle by Kawika Mitchell),0.990,1.360
3,13:28,3,2,SDG 47,3,14,Philip Rivers pass incomplete short right intended for Kassim Osgood,1.360,-0.260
3,13:25,4,2,SDG 47,3,14,"Mike Scifres punts 29 yards, returned by Lenny Walls for 6 yards (tackle by Michael Turner)",-0.260,-0.940
3,13:14,1,10,KAN 30,3,14,Trent Green pass incomplete short left intended for Eddie Kennison (defended by Quentin Jammer),0.940,0.390
3,13:08,2,10,KAN 30,3,14,Larry Johnson middle for 26 yards (tackle by Terrence Kiel),0.390,2.650
3,12:39,1,10,SDG 44,3,14,Dee Brown middle for 3 yards (tackle by Jamal Williams and Igor Olshansky),2.650,2.520
3,12:05,2,7,SDG 41,3,14,Trent Green sacked by Randall Godfrey for -9 yards,2.520,0.630
3,11:29,3,16,SDG 50,3,14,Trent Green pass incomplete short middle intended for Tony Gonzalez,0.630,-0.060
3,11:25,4,16,SDG 50,3,14,"Dustin Colquitt punts 27 yards, fair catch by Keenan McCardell",-0.060,-0.480
3,11:16,1,10,SDG 23,3,14,LaDainian Tomlinson right tackle for 4 yards (tackle by Patrick Surtain),0.480,0.470
3,10:41,2,6,SDG 27,3,14,LaDainian Tomlinson middle for 6 yards (tackle by Kawika Mitchell),0.470,1.140
3,9:59,1,10,SDG 33,3,14,Michael Turner left tackle for 6 yards (tackle by Kendrell Bell and Sammy Knight),1.140,1.400
3,9:17,2,4,SDG 39,3,14,Michael Turner middle for 5 yards (tackle by Kawika Mitchell and Kendrell Bell),1.400,1.860
3,8:35,1,10,SDG 44,3,14,Philip Rivers pass incomplete deep left intended for Antonio Gates (defended by Patrick Surtain),1.860,1.320
3,8:29,2,10,SDG 44,3,14,Philip Rivers pass incomplete short right intended for Vincent Jackson,1.320,0.630
3,8:24,3,10,SDG 44,3,14,Philip Rivers pass incomplete short right intended for Vincent Jackson,0.630,-0.460
3,8:17,4,10,SDG 44,3,14,"Mike Scifres punts 40 yards, fair catch by Dante Hall. Penalty on Kris Griffin: Running Into the Kicker (Declined)",-0.460,0.140
3,8:10,1,10,KAN 16,3,14,Trent Green pass complete short right to Eddie Kennison for 8 yards (tackle by Quentin Jammer),-0.140,0.550
3,7:51,2,2,KAN 24,3,14,Trent Green pass complete short right to Kris Wilson for 8 yards (tackle by Donnie Edwards and Terrence Kiel),0.550,1.070
3,7:26,1,10,KAN 32,3,14,Larry Johnson right tackle for 5 yards (tackle by Igor Olshansky and Jamal Williams),1.070,1.200
3,6:45,2,5,KAN 37,3,14,Trent Green pass complete short left to Kris Wilson for 3 yards (tackle by Quentin Jammer),1.200,0.890
3,6:06,3,2,KAN 40,3,14,Trent Green pass complete short right to Jason Dunn for 12 yards (tackle by Shawne Merriman and Shaun Phillips),0.890,2.390
3,5:26,1,10,SDG 48,3,14,Larry Johnson middle for 8 yards (tackle by Ryon Bingham),2.390,2.930
3,4:47,2,2,SDG 40,3,14,Trent Green pass complete short middle to Larry Johnson for 3 yards (tackle by Stephen Cooper),2.930,3.120
3,4:08,1,10,SDG 37,3,14,Larry Johnson right tackle for 5 yards (tackle by Stephen Cooper and Terrence Kiel),3.120,3.250
3,3:32,2,5,SDG 32,3,14,Larry Johnson middle for 3 yards (tackle by Stephen Cooper and Donnie Edwards),3.250,2.940
3,2:53,3,2,SDG 29,3,14,"Penalty on John Welbourn: False Start, 5 yards (no play)",2.940,2.280
3,2:30,,,,3,14,Timeout #1 by Kansas City Chiefs,0.000,2.280
3,2:30,3,7,SDG 34,3,14,Trent Green pass incomplete short right intended for Kris Wilson,2.280,1.060
3,2:26,4,7,SDG 34,6,14,Lawrence Tynes 52 yard field goal good,1.060,3.000
3,,,,KAN 30,6,14,"Lawrence Tynes kicks off 71 yards, returned by Michael Turner for 58 yards (tackle by Jeff Webb)",0.000,2.720
3,2:14,1,10,KAN 43,6,14,LaDainian Tomlinson right tackle for 3 yards (tackle by Eric Hicks and Kawika Mitchell),2.720,2.580
3,1:32,2,7,KAN 40,6,14,LaDainian Tomlinson left end for 14 yards (tackle by Jared Allen),2.580,3.840
3,1:02,1,10,KAN 26,6,14,Michael Turner middle for 5 yards (tackle by Patrick Surtain),3.840,3.970
3,0:17,2,5,KAN 21,6,14,Michael Turner middle for 4 yards (tackle by James Reed),3.970,3.950
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,KAN 17,6,14,Lorenzo Neal middle for 4 yards (tackle by Derrick Johnson),3.950,4.710
4,14:19,1,10,KAN 13,6,14,LaDainian Tomlinson right tackle for 2 yards (tackle by Greg Wesley and Ty Law),4.710,4.390
4,13:35,2,8,KAN 11,6,14,Philip Rivers pass complete short right to Lorenzo Neal for 4 yards (tackle by Derrick Johnson),4.390,4.330
4,12:47,3,4,KAN 7,6,14,LaDainian Tomlinson middle for -5 yards (tackle by Benny Sapp and Tamba Hali),4.330,2.630
4,12:18,4,9,KAN 12,6,17,Nate Kaeding 30 yard field goal good,2.630,3.000
4,,,,SDG 30,,,"Nate Kaeding kicks off 69 yards, returned by Dante Hall for 27 yards (tackle by Nate Kaeding)",,
4,12:13,1,10,KAN 28,6,17,Trent Green sacked by Luis Castillo for -4 yards,0.810,-0.280
4,11:48,2,14,KAN 24,6,17,Larry Johnson middle for 1 yard (tackle by Igor Olshansky and Stephen Cooper),-0.280,-0.820
4,11:12,3,13,KAN 25,6,17,Trent Green pass incomplete deep left intended for Dante Hall,-0.820,-1.700
4,11:06,4,13,KAN 25,6,17,"Dustin Colquitt punts 35 yards, fair catch by Keenan McCardell",-1.700,-1.600
4,11:00,1,10,SDG 40,6,17,LaDainian Tomlinson left tackle for 2 yards (tackle by Brian Waters and Kawika Mitchell),1.600,1.320
4,10:22,2,8,SDG 42,6,17,Philip Rivers pass incomplete short right intended for Keenan McCardell is intercepted by Greg Wesley at SDG-49 and returned for 10 yards,1.320,-2.980
4,10:08,1,10,SDG 39,6,17,Larry Johnson left end for 1 yard (tackle by Shawne Merriman),2.980,2.580
4,9:33,2,9,SDG 38,6,17,Trent Green pass complete short left to Jason Dunn for 15 yards (tackle by Drayton Florence),2.580,4.040
4,8:53,1,10,SDG 23,6,17,Trent Green pass complete short left to Tony Gonzalez for 13 yards (tackle by Terrence Kiel),4.040,4.910
4,8:16,1,10,SDG 10,6,17,Larry Johnson left tackle for 3 yards (tackle by Igor Olshansky),4.910,4.760
4,7:39,2,7,SDG 7,6,17,Trent Green pass complete short left to Larry Johnson for 1 yard (tackle by Drayton Florence and Shawne Merriman),4.760,4.040
4,7:09,3,6,SDG 6,6,17,Trent Green pass incomplete short middle intended for Tony Gonzalez (defended by Bhawoh Jue),4.040,2.990
4,7:03,4,6,SDG 6,9,17,Lawrence Tynes 24 yard field goal good,2.990,3.000
4,,,,KAN 30,9,17,"Lawrence Tynes kicks off 61 yards, returned by Lorenzo Neal for no gain, lateral to Michael Turner for 22 yards (tackle by Kris Griffin)",0.000,1.000
4,6:52,1,10,SDG 31,9,17,LaDainian Tomlinson left end for 6 yards (tackle by Greg Wesley and Patrick Surtain),1.000,1.270
4,6:11,2,4,SDG 37,9,17,LaDainian Tomlinson left tackle for 9 yards (tackle by Patrick Surtain),1.270,1.990
4,5:29,1,10,SDG 46,9,17,Philip Rivers pass complete deep left to Vincent Jackson for 46 yards,1.990,5.370
4,5:06,1,8,KAN 8,9,17,LaDainian Tomlinson middle for -1 yards (tackle by Derrick Johnson),5.370,4.380
4,4:55,,,,9,17,Timeout #2 by Kansas City Chiefs,0.000,4.380
4,4:55,2,9,KAN 9,9,17,LaDainian Tomlinson right end for 7 yards (tackle by Greg Wesley),4.380,4.950
4,4:48,3,2,KAN 2,9,17,LaDainian Tomlinson middle for -2 yards (tackle by Derrick Johnson),4.950,3.030
4,4:41,,,,9,17,Timeout #3 by Kansas City Chiefs,0.000,3.030
4,4:41,4,4,KAN 4,9,20,Nate Kaeding 22 yard field goal good,3.030,3.000
4,,,,SDG 30,9,20,"Nate Kaeding kicks off 66 yards, returned by Dante Hall for 13 yards (tackle by Greg Camarillo)",0.000,-0.060
4,4:34,1,10,KAN 17,9,20,Larry Johnson middle for 11 yards (tackle by Marlon McCree and Donnie Edwards),-0.060,0.810
4,4:12,1,10,KAN 28,9,20,Trent Green pass complete short right to Eddie Kennison for 8 yards (tackle by Quentin Jammer and Drayton Florence),0.810,1.340
4,3:49,2,2,KAN 36,9,20,Trent Green pass complete short right to Dante Hall for 3 yards (tackle by Quentin Jammer),1.340,1.530
4,3:27,1,10,KAN 39,9,20,Trent Green pass complete short right to Larry Johnson for 5 yards (tackle by Jacques Cesaire),1.530,1.660
4,3:01,2,5,KAN 44,9,20,Trent Green pass complete short right to Eddie Kennison for 7 yards (tackle by Quentin Jammer),1.660,2.320
4,2:56,1,10,SDG 49,9,20,Trent Green pass incomplete short middle intended for Larry Johnson,2.320,1.780
4,2:51,2,10,SDG 49,9,20,Trent Green pass incomplete short right intended for Samie Parker (defended by Quentin Jammer),1.780,1.090
4,2:47,3,10,SDG 49,9,20,"Trent Green pass incomplete deep middle intended for Samie Parker. Penalty on Shaun Phillips: Defensive Offside, 5 yards (no play)",1.090,1.750
4,2:41,3,5,SDG 44,9,20,Trent Green pass complete short right to Dante Hall for 4 yards (tackle by Drayton Florence),1.750,0.590
4,2:10,4,1,SDG 40,9,20,Trent Green pass incomplete short middle intended for Eddie Kennison (defended by Quentin Jammer),0.590,-1.530
4,2:06,1,10,SDG 39,9,20,LaDainian Tomlinson left tackle for 1 yard (tackle by Derrick Johnson and Jared Allen),1.530,1.120
4,1:58,2,9,SDG 40,9,20,LaDainian Tomlinson middle for 4 yards (tackle by Derrick Johnson),1.120,0.960
4,1:13,,,,9,20,Timeout #1 by San Diego Chargers,0.000,0.960
4,1:13,3,5,SDG 44,9,20,Michael Turner left tackle for 7 yards (tackle by Jarrad Page),0.960,2.320
4,0:30,1,10,KAN 49,9,20,Philip Rivers kneels for -2 yards,2.320,1.510
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
