#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYG 27,7,3:31,52,Field Goal
2,1,10:19,NYG 10,14,6:05,79,Interception
3,1,2:26,NYG 43,6,2:09,26,Field Goal
4,2,14:20,NYG 38,4,1:49,62,Touchdown
5,2,9:27,NYG 47,5,1:47,20,Missed FG
6,2,6:46,NYG 17,3,1:08,7,Punt
7,2,5:06,WAS 27,7,2:52,12,Field Goal
8,2,1:45,WAS 29,4,1:43,8,Field Goal
9,3,14:53,WAS 23,3,1:36,23,Touchdown
10,3,12:09,NYG 42,3,1:24,-7,Punt
11,3,9:06,NYG 29,3,1:41,9,Punt
12,3,5:45,NYG 45,5,1:41,29,Field Goal
13,3,3:52,WAS 23,6,2:45,23,Touchdown
14,4,11:31,NYG 5,10,7:15,29,Punt
15,4,2:17,WAS 45,4,1:55,5,Downs
