Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Santana Moss,WAS,0,0,,0,0,1,5,5.0,0,0
James Thrash,WAS,0,0,,0,0,1,8,8.0,0,0
Ladell Betts,WAS,5,105,21.0,0,0,0,0,,0,0
Demetric Evans,WAS,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Chad Morton,NYG,0,0,,0,0,6,42,7.0,0,0
Willie Ponder,NYG,1,24,24.0,0,0,0,0,,0,0
