Player,Pos
David Carr,QB
DeShaun Foster,RB
Brad Hoover,FB
Keary Colbert,WR
Steve Smith Sr.,WR
Jeff King,TE
Travelle Wharton,LT
Mike Wahle,LG
Justin Hartwig,C
Jeremy Bridges,RG
Jordan Gross,RT
Julius Peppers,LDE
Ma'ake Kemoeatu,LDT
Kris Jenkins,RDT
Mike Rucker,RDE
Thomas Davis,SLB
Na'il Diggs,MLB
Jon Beason,WLB
Chris Gamble,LCB
Ken Lucas,RCB
Chris Harris,SS
Deke Cooper,FS
