#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CAR 40,2,0:55,60,Touchdown
2,1,13:38,CHI 36,3,0:58,2,Punt
3,1,11:13,CAR 34,5,3:05,21,Punt
4,1,3:58,CAR 36,10,4:01,62,Field Goal
5,2,14:20,CAR 28,5,2:13,49,Interception
6,2,10:52,CAR 40,8,4:26,40,Field Goal
7,2,1:57,CAR 30,8,1:57,51,Field Goal
8,3,11:21,CAR 36,8,4:16,16,Punt
9,3,5:31,CAR 44,5,3:24,56,Touchdown
10,4,12:23,CAR 38,7,4:19,62,Touchdown
11,4,7:33,CAR 35,3,2:20,7,Punt
12,4,2:26,CAR 22,3,0:50,8,Punt
13,4,0:41,CHI 45,1,0:41,0,End of Game
