Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kenny Golladay,DET,6,4,105,0,3,91,22.8,14,3.5,20.0,0,,0,0.0,0,109.7
D'Andre Swift,DET,4,3,7,0,0,4,1.3,3,1.0,4.8,0,,0,0.0,0,77.1
Danny Amendola,DET,2,2,31,0,2,13,6.5,18,9.0,6.5,1,2.0,0,0.0,0,118.7
Marvin Jones,DET,5,2,8,0,,5,2.5,3,1.5,7.8,0,,0,0.0,1,8.3
Jamal Agnew,DET,2,2,17,0,1,-7,-3.5,24,12.0,-3.5,1,2.0,0,0.0,0,102.1
T.J. Hockenson,DET,5,2,17,1,2,12,6.0,5,2.5,6.8,0,,1,20.0,0,89.2
Jesse James,DET,2,1,3,0,,1,1.0,2,2.0,0.5,0,,0,0.0,0,56.2
Adrian Peterson,DET,1,1,18,0,1,9,9.0,9,9.0,9.0,0,,0,0.0,0,118.7
Kerryon Johnson,DET,2,1,11,0,0,-4,-4.0,15,15.0,-2.0,0,,1,50.0,0,66.7
Marvin Hall,DET,2,1,6,0,,5,5.0,1,1.0,22.5,0,,0,0.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DJ Chark,JAX,14,7,45,0,3,35,5.0,10,1.4,13.8,0,,0,0.0,1,27.4
Keelan Cole,JAX,9,6,143,0,4,115,19.2,28,4.7,20.4,1,6.0,1,11.1,0,109.7
James Robinson,JAX,4,4,24,1,2,-5,-1.3,29,7.3,-1.3,0,,0,0.0,0,131.2
Laviska Shenault Jr.,JAX,7,3,10,0,1,-3,-1.0,13,4.3,0.3,2,1.5,2,28.6,0,50.3
Chris Thompson,JAX,4,3,15,0,,-3,-1.0,18,6.0,2.0,0,,0,0.0,0,80.2
Chris Conley,JAX,2,1,6,0,1,0,0.0,6,6.0,4.0,0,,0,0.0,0,56.2
Gardner Minshew II,JAX,1,1,0,0,0,-8,-8.0,8,8.0,-8.0,0,,0,0.0,0,79.2
Tyler Davis,JAX,2,0,0,0,,0,,0,,13.5,0,,0,0.0,0,39.6
James O'Shaughnessy,JAX,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6
