Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
1,1:11,1,7,MIA 7,0,3,EJ Manuel pass incomplete short right intended for Chris Gragg,5.600,4.760
1,1:05,2,7,MIA 7,0,3,Fred Jackson up the middle for -2 yards (tackle by Jared Odrick and Derrick Shelby),4.760,3.360
1,0:29,3,9,MIA 9,0,3,EJ Manuel pass incomplete short left intended for Mike Williams,3.360,2.830
1,0:25,4,9,MIA 9,0,6,Dan Carpenter 27 yard field goal good,2.830,3.000
1,0:25,,,BUF 35,0,6,"Jordan Gay kicks off 68 yards, returned by Jarvis Landry for 20 yards (tackle by Ron Brooks)",0.000,0.060
1,0:18,1,10,MIA 17,0,6,Ryan Tannehill pass complete short left to Mike Wallace for 18 yards (tackle by Nigel Bradham and Stephon Gilmore),-0.060,1.270
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIA 35,0,6,Ryan Tannehill pass complete short right to Charles Clay for -5 yards (tackle by Aaron Williams),1.270,0.050
2,14:17,2,15,MIA 30,0,6,Ryan Tannehill sacked by Kyle Williams for -10 yards,0.050,-1.950
2,13:31,3,25,MIA 20,0,6,Ryan Tannehill sacked by Jerry Hughes for -11 yards,-1.950,-2.490
2,12:49,4,36,MIA 9,0,6,"Brandon Fields punts 49 yards, returned by Leodis McKelvin for 5 yards (tackle by Damian Williams)",-2.490,-2.060
2,12:37,1,10,BUF 47,0,6,Fred Jackson up the middle for 2 yards (tackle by Derrick Shelby and Jelani Jenkins),2.060,1.790
2,12:03,2,8,BUF 49,0,6,EJ Manuel pass complete deep left to Sammy Watkins for 30 yards (tackle by Cortland Finnegan),1.790,4.170
2,11:35,1,10,MIA 21,0,6,C.J. Spiller right tackle for 1 yard (tackle by Jason Trusnik and Brent Grimes),4.170,3.760
2,11:09,2,9,MIA 20,0,6,EJ Manuel pass incomplete deep middle intended for Sammy Watkins,3.760,3.070
2,11:05,3,9,MIA 20,0,6,EJ Manuel pass complete short left to Sammy Watkins for 7 yards (tackle by Will Davis),3.070,2.690
2,10:26,4,2,MIA 13,0,9,Dan Carpenter 31 yard field goal good,2.690,3.000
2,10:26,,,BUF 35,0,9,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
2,10:22,1,10,MIA 20,0,9,Ryan Tannehill pass incomplete short right intended for Mike Wallace,0.280,-0.270
2,10:19,2,10,MIA 20,0,9,"Ryan Tannehill pass incomplete short right intended for Charles Clay. Penalty on Nigel Bradham: Illegal Contact, 5 yards (no play)",-0.270,0.610
2,10:13,1,10,MIA 25,0,9,"Penalty on Ryan Tannehill: Delay of Game, 5 yards (no play)",0.610,0.280
2,10:13,1,15,MIA 20,0,9,Ryan Tannehill pass incomplete short right intended for Dion Sims (defended by Marcell Dareus),0.280,-0.610
2,10:09,2,15,MIA 20,0,9,Ryan Tannehill pass complete short left to Jarvis Landry for 8 yards (tackle by Nigel Bradham),-0.610,-0.230
2,9:31,3,7,MIA 28,0,9,Lamar Miller up the middle for 2 yards (tackle by Marcell Dareus and Kyle Williams),-0.230,-1.370
2,8:52,4,5,MIA 30,0,9,"Brandon Fields punts 45 yards, fair catch by Leodis McKelvin",-1.370,-0.610
2,8:44,1,10,BUF 25,0,9,EJ Manuel pass complete short right to Chris Gragg for 14 yards (tackle by Jelani Jenkins),0.610,1.530
2,8:18,1,10,BUF 39,0,9,C.J. Spiller left tackle for 2 yards (tackle by Jelani Jenkins),1.530,1.260
2,7:50,2,8,BUF 41,0,9,EJ Manuel pass incomplete short right intended for Robert Woods (defended by Brent Grimes),1.260,0.560
2,7:46,3,8,BUF 41,0,9,EJ Manuel pass incomplete short right intended for Sammy Watkins (defended by Will Davis),0.560,-0.650
2,7:39,4,8,BUF 41,0,9,"Colton Schmidt punts 33 yards, returned by Jarvis Landry for 7 yards (tackle by Marcus Easley)",-0.650,-1.140
2,7:31,1,10,MIA 33,0,9,Lamar Miller up the middle for 3 yards (tackle by Manny Lawson and Preston Brown),1.140,1.000
2,6:47,2,7,MIA 36,0,9,Ryan Tannehill pass complete short left to Lamar Miller for -4 yards (tackle by Preston Brown),1.000,-0.230
2,5:59,3,11,MIA 32,0,9,Ryan Tannehill left end for 4 yards (tackle by Preston Brown),-0.230,-0.980
2,5:27,4,7,MIA 36,0,9,"Brandon Fields punts 33 yards, out of bounds",-0.980,-1.000
2,5:19,1,10,BUF 31,0,9,C.J. Spiller right tackle for 6 yards (tackle by Louis Delmas and Brent Grimes),1.000,1.270
2,4:44,2,4,BUF 37,0,9,C.J. Spiller left tackle for 1 yard (tackle by Philip Wheeler and Cameron Wake),1.270,0.700
2,4:08,3,3,BUF 38,0,9,EJ Manuel pass complete short middle to Sammy Watkins for 17 yards (tackle by Michael Thomas and Cortland Finnegan),0.700,2.590
2,3:28,1,10,MIA 45,0,9,EJ Manuel pass incomplete short right intended for Mike Williams (defended by Brent Grimes),2.590,2.590
2,3:25,1,10,MIA 45,0,9,Timeout #1 by Buffalo Bills,2.590,2.040
2,3:24,2,10,MIA 45,0,9,EJ Manuel pass complete short left to Mike Williams for 3 yards (tackle by Cortland Finnegan and Philip Wheeler),2.040,1.750
2,2:46,3,7,MIA 42,0,9,EJ Manuel left end for 3 yards (tackle by Jimmy Wilson),1.750,1.750
2,2:29,3,7,MIA 42,0,9,Timeout #2 by Buffalo Bills,1.750,0.660
2,2:29,4,4,MIA 39,0,9,"Colton Schmidt punts 27 yards, fair catch by Jarvis Landry",0.660,0.350
2,2:21,1,10,MIA 12,0,9,Damian Williams up the middle for 5 yards (tackle by Corbin Bryant and Corey Graham),-0.350,-0.230
2,2:00,2,5,MIA 17,0,9,Damian Williams right guard for 3 yards (tackle by Aaron Williams and Jerry Hughes),-0.230,-0.480
2,1:26,3,2,MIA 20,0,9,Ryan Tannehill right tackle for 6 yards (tackle by Corey Graham),-0.480,0.670
2,0:52,1,10,MIA 26,0,9,Lamar Miller left tackle for 3 yards (tackle by Da'Norris Searcy),0.670,0.540
2,0:19,2,7,MIA 29,0,9,Lamar Miller left tackle for 6 yards (tackle by Da'Norris Searcy),0.540,0.630
2,0:13,3,1,MIA 35,0,9,Lamar Miller up the middle for 6 yards (tackle by Preston Brown and Nigel Bradham),0.630,1.660
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,0,9,"Jordan Gay kicks off 65 yards, touchback",0.000,0.280
3,14:59,1,10,MIA 20,0,9,Ryan Tannehill pass complete short right to Mike Wallace for 13 yards (tackle by Corey Graham),0.280,1.140
3,14:24,1,10,MIA 33,0,9,Lamar Miller right tackle for 5 yards (tackle by Preston Brown and Nigel Bradham),1.140,1.270
3,13:41,2,5,MIA 38,0,9,Ryan Tannehill pass complete short left to Lamar Miller for 11 yards (tackle by Aaron Williams). Penalty on Jerry Hughes: Defensive Offside (Declined),1.270,2.190
3,13:18,1,10,MIA 49,0,9,Ryan Tannehill pass complete short right to Charles Clay for 7 yards (tackle by Corey Graham),2.190,2.590
3,12:39,2,3,BUF 44,0,9,Damian Williams right tackle for 6 yards (tackle by Jerry Hughes and Preston Brown),2.590,3.050
3,12:04,1,10,BUF 38,0,9,Ryan Tannehill pass complete short right to Mike Wallace for 12 yards,3.050,3.840
3,11:44,1,10,BUF 26,0,9,Damian Williams up the middle for -2 yards (tackle by Marcell Dareus and Preston Brown),3.840,3.030
3,11:20,2,12,BUF 28,0,9,Ryan Tannehill pass complete short right to Charles Clay for 5 yards (tackle by Nigel Bradham),3.030,3.010
3,10:58,3,7,BUF 23,0,9,Ryan Tannehill pass complete short right to Brian Hartline for 8 yards (tackle by Stephon Gilmore and Preston Brown),3.010,4.580
3,10:31,1,10,BUF 15,0,9,Ryan Tannehill pass complete short right to Charles Clay for -1 yards (tackle by Aaron Williams and Corey Graham),4.580,3.810
3,9:48,2,11,BUF 16,0,9,Ryan Tannehill pass incomplete deep middle intended for Rishard Matthews (defended by Corey Graham),3.810,3.040
3,9:44,3,11,BUF 16,0,9,Ryan Tannehill pass incomplete short right intended for Brandon Gibson,3.040,2.380
3,9:39,4,11,BUF 16,3,9,Caleb Sturgis 34 yard field goal good,2.380,3.000
3,9:39,,,MIA 35,3,15,"Caleb Sturgis kicks off 67 yards, returned by C.J. Spiller for 102 yards, touchdown. Penalty on BUF: Unsportsmanlike Conduct, 15 yards",0.000,-7.000
3,9:35,,,MIA 2,3,16,Dan Carpenter kicks extra point good,0.000,0.000
3,9:35,,,BUF 20,3,16,"Jordan Gay kicks off 65 yards, returned by Jarvis Landry for 21 yards (tackle by Marcus Easley)",0.000,-1.330
3,9:19,1,10,MIA 36,3,16,Ryan Tannehill pass complete short middle to Jarvis Landry for 16 yards (tackle by Nickell Robey),1.330,2.390
3,8:30,1,10,BUF 48,3,16,Lamar Miller left tackle for 7 yards (tackle by Preston Brown),2.390,2.790
3,8:00,2,3,BUF 41,3,16,Ryan Tannehill pass incomplete short left intended for Lamar Miller (defended by Manny Lawson),2.790,2.080
3,7:55,3,3,BUF 41,3,16,Ryan Tannehill pass incomplete short left intended for Lamar Miller,2.080,2.080
3,7:52,3,3,BUF 41,3,16,Timeout #1 by Miami Dolphins,2.080,0.530
3,7:52,4,3,BUF 41,3,16,Ryan Tannehill pass complete short middle to Jarvis Landry for 8 yards (tackle by Nickell Robey),0.530,3.380
3,7:12,1,10,BUF 33,3,16,"Damian Williams left tackle for 3 yards (tackle by Da'Norris Searcy and Jerry Hughes). Penalty on Samson Satele: Offensive Holding, 10 yards (no play)",3.380,2.720
3,6:42,1,20,BUF 43,3,16,Ryan Tannehill pass incomplete short left intended for Dion Sims,2.720,1.490
3,6:37,2,20,BUF 43,3,16,"Ryan Tannehill pass incomplete short left intended for Dion Sims (defended by Marcell Dareus). Penalty on Jerry Hughes: Defensive Offside, 5 yards (no play)",1.490,2.160
3,6:31,2,15,BUF 38,3,16,"Ryan Tannehill pass complete short right to Brandon Gibson for 14 yards (tackle by Nickell Robey). Penalty on Corey Graham: Defensive Holding, 5 yards (no play)",2.160,3.380
3,6:08,1,10,BUF 33,3,16,Ryan Tannehill pass complete short right to Rishard Matthews for 4 yards (tackle by Corey Graham),3.380,3.380
3,5:32,2,6,BUF 29,3,16,Lamar Miller up the middle for 3 yards (tackle by Jarius Wynn and Manny Lawson),3.380,3.070
3,4:52,3,3,BUF 26,3,16,Ryan Tannehill pass complete short middle to Brian Hartline for 7 yards (tackle by Aaron Williams),3.070,4.310
3,4:17,1,10,BUF 19,3,16,"Ryan Tannehill pass complete short left to Damian Williams for 2 yards (tackle by Preston Brown). Penalty on Stephon Gilmore: Defensive Holding, 5 yards (no play)",4.310,4.650
3,3:57,1,10,BUF 14,3,16,Damian Williams up the middle for 7 yards (tackle by Jerry Hughes and Da'Norris Searcy),4.650,5.280
3,3:19,2,3,BUF 7,9,16,"Ryan Tannehill pass complete short left to Mike Wallace for 7 yards, touchdown",5.280,7.000
3,3:19,,,BUF 2,10,16,Caleb Sturgis kicks extra point good,0.000,0.000
3,3:19,,,MIA 35,10,16,"Caleb Sturgis kicks off 56 yards, returned by Anthony Dixon for 14 yards (tackle by Kelvin Sheppard)",0.000,-0.480
3,3:08,1,10,BUF 23,10,16,EJ Manuel pass complete short right to C.J. Spiller for 9 yards (tackle by Brent Grimes),0.480,1.150
3,2:43,2,1,BUF 32,10,16,EJ Manuel pass complete short left to Scott Chandler for 5 yards (tackle by Jimmy Wilson),1.150,1.400
3,2:07,1,10,BUF 37,10,16,C.J. Spiller left tackle for 47 yards (tackle by Jimmy Wilson),1.400,4.510
3,1:31,1,10,MIA 16,10,16,Fred Jackson left guard for no gain (tackle by Randy Starks and Jason Trusnik),4.510,3.900
3,0:53,2,10,MIA 16,10,16,EJ Manuel left tackle for 4 yards (tackle by Cortland Finnegan),3.900,3.730
3,0:22,3,6,MIA 12,10,22,"EJ Manuel pass complete short right to Sammy Watkins for 12 yards, touchdown",3.730,7.000
3,0:22,,,MIA 2,10,23,Dan Carpenter kicks extra point good,0.000,0.000
3,0:22,,,BUF 35,10,23,"Jordan Gay kicks off 68 yards, returned by Jarvis Landry for 16 yards (tackle by Robert Woods)",0.000,0.320
3,0:09,1,10,MIA 13,10,23,"Penalty on Ja'Wuan James: False Start, 5 yards (no play)",-0.320,-0.570
3,0:09,1,15,MIA 8,10,23,Ryan Tannehill pass complete short right to Brian Hartline for 11 yards (tackle by Corey Graham),-0.570,0.030
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,MIA 19,10,23,Ryan Tannehill pass incomplete short right intended for Mike Wallace (defended by Nigel Bradham),0.030,-0.710
4,14:56,3,4,MIA 19,10,23,Ryan Tannehill pass incomplete short middle intended for Lamar Miller,-0.710,-2.140
4,14:52,4,4,MIA 19,10,23,"Brandon Fields punts 29 yards, out of bounds",-2.140,-2.390
4,14:46,1,10,MIA 48,10,23,EJ Manuel pass complete short right to Sammy Watkins for 9 yards (tackle by Brent Grimes),2.390,3.060
4,14:16,2,1,MIA 39,10,23,EJ Manuel pass complete short left to Robert Woods for 5 yards (tackle by Jamar Taylor and Jason Trusnik),3.060,3.310
4,13:40,1,10,MIA 34,10,23,C.J. Spiller right guard for 2 yards (tackle by Randy Starks and Derrick Shelby),3.310,3.040
4,13:05,2,8,MIA 32,10,23,C.J. Spiller up the middle for 9 yards (tackle by Jason Trusnik and Louis Delmas),3.040,4.040
4,12:33,1,10,MIA 23,10,23,EJ Manuel pass complete short left to Sammy Watkins for 7 yards (tackle by Jamar Taylor),4.040,4.560
4,11:57,2,3,MIA 16,10,23,C.J. Spiller up the middle for 1 yard (tackle by Randy Starks and Olivier Vernon),4.560,4.050
4,11:16,3,2,MIA 15,10,23,Fred Jackson up the middle for 1 yard (tackle by Jason Trusnik and Jimmy Wilson),4.050,2.660
4,10:35,4,1,MIA 14,10,26,Dan Carpenter 32 yard field goal good,2.660,3.000
4,10:35,,,BUF 35,10,26,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
4,10:31,1,10,MIA 20,10,26,Ryan Tannehill up the middle for 5 yards (tackle by Manny Lawson),0.280,0.410
4,10:00,2,5,MIA 25,10,26,Ryan Tannehill pass complete short right to Charles Clay for 7 yards (tackle by Aaron Williams),0.410,1.070
4,9:40,1,10,MIA 32,10,26,Ryan Tannehill pass complete short left to Brian Hartline for 5 yards (tackle by Leodis McKelvin),1.070,1.200
4,9:10,2,5,MIA 37,10,26,Ryan Tannehill pass incomplete short right intended for Rishard Matthews,1.200,0.500
4,9:05,3,5,MIA 37,10,26,Ryan Tannehill pass complete short middle to Charles Clay for 6 yards (tackle by Preston Brown),0.500,1.800
4,8:35,1,10,MIA 43,10,26,Ryan Tannehill pass incomplete short right intended for Rishard Matthews (defended by Corey Graham),1.800,1.250
4,8:30,2,10,MIA 43,10,26,Ryan Tannehill pass complete short left to Brian Hartline for 5 yards (tackle by Leodis McKelvin),1.250,1.220
4,7:59,3,5,MIA 48,10,26,Lamar Miller up the middle for 4 yards (tackle by Kyle Williams and Preston Brown),1.220,0.070
4,7:29,4,1,BUF 48,10,26,Ryan Tannehill left guard for -4 yards (tackle by Da'Norris Searcy),0.070,-2.390
4,7:25,1,10,MIA 48,10,26,C.J. Spiller up the middle for 2 yards (tackle by Jelani Jenkins and Jared Odrick),2.390,2.120
4,6:44,2,8,MIA 46,10,26,C.J. Spiller left guard for -4 yards (tackle by Olivier Vernon),2.120,0.890
4,6:01,3,12,,10,26,EJ Manuel pass incomplete short left intended for Fred Jackson,0.890,-0.060
4,5:56,4,12,,10,26,"Colton Schmidt punts 41 yards, muffed catch by Jarvis Landry, recovered by Randell Johnson and returned for no gain",-0.060,4.440
4,5:45,1,10,MIA 17,10,26,Frank Summers up the middle for 3 yards (tackle by Earl Mitchell and Jelani Jenkins),4.440,4.320
4,5:08,2,7,MIA 14,10,26,Fred Jackson right tackle for no gain (tackle by Olivier Vernon),4.320,3.500
4,4:24,3,7,MIA 14,10,26,Fred Jackson left guard for 1 yard (tackle by Earl Mitchell and Jelani Jenkins),3.500,3.500
4,4:19,3,7,MIA 14,10,26,Timeout #2 by Miami Dolphins,3.500,2.590
4,4:19,4,6,MIA 13,10,26,Dan Carpenter 31 yard field goal no good,2.590,-0.340
4,4:15,1,10,MIA 21,10,26,Ryan Tannehill sacked by Stefan Charles for -6 yards,0.340,-1.140
4,3:47,2,16,MIA 15,10,26,Ryan Tannehill pass complete short right to Charles Clay for 12 yards (tackle by Duke Williams),-1.140,-0.100
4,3:41,3,4,MIA 27,10,26,Ryan Tannehill pass incomplete short middle intended for Brian Hartline (defended by Duke Williams),-0.100,-1.570
4,3:37,4,4,MIA 27,10,26,Ryan Tannehill pass incomplete deep left intended for Brian Hartline (defended by Aaron Williams),-1.570,-3.780
4,3:32,1,10,MIA 27,10,26,Fred Jackson left guard for 2 yards (tackle by Earl Mitchell and Jonathan Freeny),3.780,3.500
4,2:48,2,8,MIA 25,10,26,Frank Summers up the middle for 4 yards (tackle by Jelani Jenkins and Earl Mitchell),3.500,3.340
4,2:04,3,4,MIA 21,10,26,EJ Manuel left tackle for 1 yard (tackle by Louis Delmas),3.340,2.220
4,1:58,4,3,MIA 20,10,29,Dan Carpenter 38 yard field goal good,2.220,3.000
4,1:58,,,BUF 35,10,29,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
4,1:54,1,10,MIA 20,10,29,Ryan Tannehill pass complete short left to Jarvis Landry for 14 yards (tackle by Leodis McKelvin),0.280,1.200
4,1:47,1,10,MIA 34,10,29,Ryan Tannehill pass complete short left to Orleans Darkwa for 11 yards (tackle by Duke Williams and Nickell Robey),1.200,1.200
4,1:39,1,10,MIA 34,10,29,Timeout #3 by Miami Dolphins,1.200,1.930
4,1:39,1,10,MIA 45,10,29,Ryan Tannehill pass incomplete deep left intended for Brian Hartline,1.930,1.380
4,1:32,2,10,MIA 45,10,29,Ryan Tannehill pass complete short right to Brandon Gibson for 10 yards (tackle by Corey Graham and Nickell Robey),1.380,2.590
4,0:59,1,10,BUF 45,10,29,Ryan Tannehill pass complete short middle to Orleans Darkwa for 17 yards (tackle by Aaron Williams and Corey Graham),2.590,3.710
4,0:31,1,10,BUF 28,10,29,Ryan Tannehill pass complete short left to Brandon Gibson for 5 yards (tackle by Duke Williams),3.710,3.840
4,0:27,2,5,BUF 23,10,29,Ryan Tannehill pass complete short left to Orleans Darkwa for 3 yards (tackle by Preston Brown),3.840,3.530
4,0:21,3,2,BUF 20,10,29,Ryan Tannehill pass incomplete deep left intended for Rishard Matthews,3.530,2.250
4,0:16,4,2,BUF 20,10,29,Ryan Tannehill pass incomplete short left intended for Jarvis Landry is intercepted by Leodis McKelvin at BUF-9 and returned for 1 yard,2.250,0.380
4,0:10,1,10,BUF 10,10,29,EJ Manuel kneels for -2 yards,-0.380,-0.930
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
