Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
David Bakhtiari,T,68,100%,0,0%,2,8%
Corey Linsley,C,68,100%,0,0%,0,0%
Randall Cobb,WR,66,97%,0,0%,1,4%
Bryan Bulaga,T,63,93%,0,0%,2,8%
Aaron Rodgers,QB,63,93%,0,0%,0,0%
Jared Cook,TE,51,75%,0,0%,0,0%
Don Barclay,T,50,74%,0,0%,6,23%
Jordy Nelson,WR,50,74%,0,0%,0,0%
T.J. Lang,G,38,56%,0,0%,1,4%
Jason Spriggs,T,30,44%,0,0%,2,8%
Aaron Ripkowski,FB,28,41%,0,0%,4,15%
Davante Adams,WR,27,40%,0,0%,0,0%
Geronimo Allison,WR,27,40%,0,0%,0,0%
Ty Montgomery,WR,23,34%,0,0%,2,8%
Trevor Davis,WR,22,32%,0,0%,6,23%
Lane Taylor,G,18,26%,0,0%,1,4%
Richard Rodgers,TE,17,25%,0,0%,8,31%
Christine Michael,RB,15,22%,0,0%,7,27%
Jeff Janis,WR,14,21%,0,0%,17,65%
Letroy Guion,NT,5,7%,26,36%,2,8%
Brett Hundley,QB,5,7%,0,0%,0,0%
Ha Ha Clinton-Dix,FS,0,0%,73,100%,11,42%
Joe Thomas,LB,0,0%,73,100%,7,27%
Morgan Burnett,SS,0,0%,73,100%,7,27%
Damarious Randall,CB,0,0%,69,95%,9,35%
Ladarius Gunter,CB,0,0%,67,92%,9,35%
Clay Matthews,LB,0,0%,57,78%,7,27%
Mike Daniels,DT,0,0%,55,75%,7,27%
Nick Perry,LB,0,0%,43,59%,0,0%
Julius Peppers,LB,0,0%,42,58%,9,35%
Micah Hyde,SS,0,0%,39,53%,4,15%
Datone Jones,LB,0,0%,36,49%,17,65%
Jake Ryan,LB,0,0%,36,49%,1,4%
Kenny Clark,DT,0,0%,31,42%,7,27%
Marwin Evans,SS,0,0%,25,34%,17,65%
Quinten Rollins,CB,0,0%,19,26%,15,58%
Blake Martinez,LB,0,0%,18,25%,17,65%
Dean Lowry,DE,0,0%,18,25%,0,0%
Kentrell Brice,FS,0,0%,3,4%,3,12%
Jayrone Elliott,LB,0,0%,0,0%,20,77%
Jordan Tripp,LB,0,0%,0,0%,17,65%
Kyler Fackrell,LB,0,0%,0,0%,17,65%
Josh Hawkins,CB,0,0%,0,0%,9,35%
Mason Crosby,K,0,0%,0,0%,7,27%
Jake Schum,P,0,0%,0,0%,4,15%
Brett Goode,LS,0,0%,0,0%,4,15%
