Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jalen Reagor,PHI,8,5,49,0,3,23,4.6,26,5.2,13.0,0,,0,0.0,0,79.7
Greg Ward,PHI,5,4,15,2,3,13,3.3,2,0.5,5.2,0,,0,0.0,0,118.7
Dallas Goedert,PHI,8,4,39,0,3,31,7.8,8,2.0,10.3,2,2.0,0,0.0,0,64.1
Quez Watkins,PHI,4,3,40,1,2,-6,-2.0,46,15.3,2.8,0,,0,0.0,0,145.8
Zach Ertz,PHI,7,2,69,0,2,45,22.5,24,12.0,11.1,0,,0,0.0,0,68.2
Travis Fulgham,PHI,2,2,30,0,2,30,15.0,0,0.0,15.0,0,,0,0.0,0,118.7
Alshon Jeffery,PHI,3,2,63,0,2,41,20.5,22,11.0,19.7,0,,0,0.0,0,109.7
Boston Scott,PHI,1,1,7,0,,-4,-4.0,11,11.0,-4.0,0,,0,0.0,0,95.8
Miles Sanders,PHI,2,1,26,0,1,-8,-8.0,34,34.0,-3.5,0,,0,0.0,0,95.8
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeAndre Hopkins,ARI,11,9,169,1,7,122,13.6,47,5.2,13.1,0,,0,0.0,0,149.1
Christian Kirk,ARI,4,3,33,0,2,16,5.3,17,5.7,5.8,0,,0,0.0,1,59.4
Larry Fitzgerald,ARI,4,3,35,1,3,33,11.0,2,0.7,13.8,0,,0,0.0,0,140.6
Chase Edmonds,ARI,5,3,19,1,2,-2,-0.7,21,7.0,1.0,0,,0,0.0,0,107.5
Dan Arnold,ARI,5,3,54,0,2,44,14.7,10,3.3,17.0,0,,0,0.0,0,97.1
KeeSean Johnson,ARI,3,2,38,0,1,36,18.0,2,1.0,15.3,0,,0,0.0,0,109.7
Kenyan Drake,ARI,2,2,14,0,,-8,-4.0,22,11.0,-4.0,0,,0,0.0,0,95.8
Maxx Williams,ARI,1,1,42,0,1,4,4.0,38,38.0,4.0,1,1.0,0,0.0,0,118.7
Zeke Turner,ARI,1,1,26,0,1,14,14.0,12,12.0,14.0,0,,0,0.0,0,118.7
Darrell Daniels,ARI,1,1,2,0,,-4,-4.0,6,6.0,-4.0,0,,0,0.0,0,79.2
