Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
1,7:07,1,10,GNB 49,7,3,Seneca Wallace pass complete short right to Myles White for 8 yards (tackle by Tim Jennings),2.190,2.730
1,6:30,2,2,CHI 43,7,3,Eddie Lacy right end for 4 yards (tackle by Isaiah Frey),2.730,2.980
1,5:45,1,10,CHI 39,7,3,Eddie Lacy right guard for 4 yards (tackle by James Anderson),2.980,2.980
1,5:09,2,6,CHI 35,7,3,Seneca Wallace pass incomplete short left intended for Jordy Nelson is intercepted by Julius Peppers at CHI-41 and returned for 14 yards (tackle by T.J. Lang),2.980,-2.590
1,5:01,1,10,GNB 45,7,3,Matt Forte right guard for 2 yards (tackle by Brad Jones),2.590,2.310
1,4:26,2,8,GNB 43,7,3,Josh McCown pass incomplete short middle intended for Martellus Bennett,2.310,1.620
1,4:18,3,8,GNB 43,7,3,Josh McCown sacked by Datone Jones for -1 yards,1.620,0.330
1,3:55,4,9,GNB 44,7,3,"Adam Podlesh punts, blocked by Jamari Lattimore, recovered by Chris Banjo",0.330,-3.450
1,3:45,1,10,CHI 32,7,9,"James Starks left guard for 32 yards, touchdown",3.450,7.000
1,3:45,,,CHI 2,7,10,Mason Crosby kicks extra point good,0.000,0.000
1,3:45,,,GNB 35,7,10,"Mason Crosby kicks off 66 yards, returned by Devin Hester for 14 yards (tackle by Chris Banjo)",0.000,0.320
1,3:33,1,10,CHI 13,7,10,Matt Forte left end for -2 yards (tackle by Nate Palmer),-0.320,-0.930
1,2:52,2,12,CHI 11,7,10,Josh McCown pass complete short middle to Alshon Jeffery for 10 yards (tackle by Sam Shields),-0.930,-0.470
1,2:12,3,2,CHI 21,7,10,Josh McCown pass complete short middle to Alshon Jeffery for 16 yards (tackle by Tramon Williams and Micah Hyde),-0.470,1.400
1,1:35,1,10,CHI 37,7,10,Matt Forte right tackle for 3 yards (tackle by Mike Neal and Casey Hayward),1.400,1.260
1,0:55,2,7,CHI 40,7,10,Josh McCown pass complete short left to Martellus Bennett for 1 yard (tackle by Brad Jones and Casey Hayward),1.260,0.700
1,0:11,3,6,CHI 41,7,10,Josh McCown pass incomplete short middle intended for Martellus Bennett,0.700,-0.650
1,0:07,4,6,CHI 41,7,10,Adam Podlesh punts 45 yards,-0.650,0.280
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,GNB 14,7,10,Seneca Wallace sacked by Julius Peppers for -3 yards,-0.280,-1.000
2,14:31,2,13,GNB 11,7,10,Eddie Lacy left tackle for 2 yards (tackle by Khaseem Greene),-1.000,-1.530
2,13:46,3,11,GNB 13,7,10,Seneca Wallace pass complete short middle to Andrew Quarless for 7 yards (tackle by James Anderson),-1.530,-2.030
2,13:09,4,4,GNB 20,7,10,"Tim Masthay punts 40 yards, fair catch by Devin Hester",-2.030,-1.600
2,13:02,1,10,CHI 40,7,10,Matt Forte up the middle for 2 yards (tackle by B.J. Raji),1.600,1.320
2,12:26,2,8,CHI 42,7,10,Josh McCown pass complete short left to Matt Forte for 33 yards (tackle by M.D. Jennings),1.320,3.910
2,11:41,1,10,GNB 25,7,10,Josh McCown pass complete short left to Matt Forte for -3 yards (tackle by B.J. Raji),3.910,2.960
2,10:57,2,13,GNB 28,7,10,Josh McCown pass complete short left to Martellus Bennett for 27 yards (tackle by M.D. Jennings and A.J. Hawk),2.960,6.970
2,10:09,1,1,GNB 1,7,10,Michael Bush right guard for no gain (tackle by Mike Neal),6.970,5.910
2,9:28,2,1,GNB 1,13,10,"Matt Forte left guard for 1 yard, touchdown",5.910,7.000
2,9:28,,,GNB 2,14,10,Robbie Gould kicks extra point good,0.000,0.000
2,9:28,,,CHI 35,14,10,"Robbie Gould kicks off 69 yards, returned by Micah Hyde for 31 yards (tackle by Larry Grant)",0.000,-0.740
2,9:18,1,10,GNB 27,14,10,James Starks left end for -2 yards (tackle by Corey Wootton),0.740,-0.070
2,8:41,2,12,GNB 25,14,10,"James Starks left end for 2 yards (tackle by Charles Tillman). James Starks fumbles (forced by Charles Tillman), ball out of bounds at GNB-27",-0.070,-0.490
2,8:09,3,10,GNB 27,14,10,Seneca Wallace pass complete short right to Jordy Nelson for 8 yards (tackle by Isaiah Frey),-0.490,-1.040
2,7:31,4,2,GNB 35,14,10,"Tim Masthay punts 52 yards, out of bounds",-1.040,0.320
2,7:22,1,10,CHI 13,14,10,Matt Forte right end for -1 yards (tackle by Morgan Burnett and Brad Jones),-0.320,-0.850
2,7:03,2,11,CHI 12,14,10,Matt Forte up the middle for 7 yards (tackle by A.J. Hawk),-0.850,-0.710
2,6:27,3,4,CHI 19,14,10,Josh McCown pass incomplete short middle intended for Brandon Marshall,-0.710,-2.140
2,6:23,4,4,CHI 19,14,10,"Adam Podlesh punts 40 yards, fair catch by Micah Hyde",-2.140,-1.660
2,6:16,1,10,GNB 41,14,10,Seneca Wallace pass complete short left to Andrew Quarless for 5 yards (tackle by Major Wright),1.660,1.800
2,5:47,2,5,GNB 46,14,10,Seneca Wallace pass complete short middle to Jarrett Boykin for 15 yards (tackle by Tim Jennings),1.800,2.980
2,5:12,1,10,CHI 39,14,10,Eddie Lacy left end for -1 yards (tackle by Corey Wootton and David Bass),2.980,2.300
2,4:37,2,11,CHI 40,14,10,Seneca Wallace pass incomplete short right intended for James Jones,2.300,1.620
2,4:34,3,11,CHI 40,14,10,Seneca Wallace pass incomplete short left intended for Andrew Quarless,1.620,0.590
2,4:25,4,11,CHI 40,14,10,Tim Masthay punts 39 yards,0.590,0.380
2,4:16,1,10,CHI 1,14,10,Josh McCown pass incomplete,-0.380,-0.780
2,4:11,2,10,CHI 1,14,10,Josh McCown pass complete deep right to Brandon Marshall for 16 yards (tackle by Morgan Burnett),-0.780,-0.060
2,3:36,1,10,CHI 17,14,10,Matt Forte left guard for 8 yards (tackle by Morgan Burnett),-0.060,0.620
2,2:57,2,2,CHI 25,14,10,Matt Forte right guard for 17 yards (tackle by M.D. Jennings and Morgan Burnett),0.620,1.730
2,2:15,1,10,CHI 42,14,10,Michael Bush right tackle for 2 yards (tackle by Mike Neal and Nate Palmer),1.730,1.460
2,2:00,2,8,CHI 44,14,10,Josh McCown pass complete short middle to Michael Bush for 15 yards (tackle by A.J. Hawk),1.460,2.850
2,1:27,1,10,GNB 41,14,10,Josh McCown pass complete short middle to Brandon Marshall for 14 yards (tackle by M.D. Jennings),2.850,3.780
2,0:55,1,10,GNB 27,14,10,Josh McCown pass complete short right to Martellus Bennett for no gain,3.780,3.780
2,0:45,1,10,GNB 27,14,10,Timeout #2 by Chicago Bears,3.780,3.230
2,0:45,2,10,GNB 27,14,10,Matt Forte right guard for 1 yard (tackle by Jamari Lattimore and A.J. Hawk),3.230,2.680
2,0:22,3,9,GNB 26,14,10,Josh McCown left end for 20 yards (tackle by A.J. Hawk and Sam Shields),2.680,2.680
2,0:07,3,9,GNB 26,14,10,Timeout #3 by Chicago Bears,2.680,5.830
2,0:07,1,6,GNB 6,14,10,Josh McCown pass incomplete short right intended for Alshon Jeffery,5.830,4.950
2,0:02,2,6,GNB 6,17,10,Robbie Gould 24 yard field goal good,4.950,3.000
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,17,10,"Mason Crosby kicks off no gain, returned by Devin Hester for 22 yards (tackle by Johnathan Franklin)",0.000,0.340
3,14:54,1,10,CHI 21,17,10,Josh McCown pass complete short right to Matt Forte for 3 yards (tackle by Mike Neal),0.340,0.210
3,14:14,2,7,CHI 24,17,10,Josh McCown pass incomplete short left intended for Marquess Wilson,0.210,-0.490
3,14:10,3,7,CHI 24,17,10,Josh McCown pass incomplete short middle intended for Matt Forte,-0.490,-1.770
3,14:06,4,7,CHI 24,17,10,Adam Podlesh punts 45 yards (tackle by Zackary Bowman),-1.770,-1.800
3,13:57,1,10,GNB 43,17,10,Eddie Lacy right guard for 56 yards (tackle by Tim Jennings),1.800,6.970
3,13:08,1,1,CHI 1,17,16,"Eddie Lacy right guard for 1 yard, touchdown",6.970,7.000
3,13:08,,,CHI 2,17,17,Mason Crosby kicks extra point good,0.000,0.000
3,13:08,,,GNB 35,17,17,Mason Crosby kicks onside 14 yards,0.000,2.190
3,13:02,1,10,GNB 49,17,17,Eddie Lacy left end for 12 yards (tackle by Major Wright),2.190,2.980
3,12:38,1,10,CHI 39,17,17,Eddie Lacy right tackle for 4 yards (tackle by Tim Jennings and Major Wright),2.980,2.980
3,12:04,2,6,CHI 35,17,17,Seneca Wallace pass complete short right to Andrew Quarless for 5 yards (tackle by Khaseem Greene),2.980,2.940
3,11:22,3,1,CHI 30,17,17,James Starks right tackle for 3 yards (tackle by Major Wright),2.940,3.780
3,10:48,1,10,CHI 27,17,17,James Starks left guard for 4 yards (tackle by Tim Jennings and David Bass),3.780,3.770
3,10:10,2,6,CHI 23,17,17,"Seneca Wallace pass complete short right to James Jones for 17 yards (tackle by Chris Conte). James Jones fumbles (forced by Chris Conte), recovered by James Jones at CHI-6",3.770,5.830
3,9:28,1,6,CHI 6,17,17,James Starks right end for 1 yard (tackle by Tim Jennings),5.830,5.150
3,8:55,2,5,CHI 5,17,17,Seneca Wallace pass incomplete short middle intended for Jordy Nelson,5.150,4.260
3,8:52,3,5,CHI 5,17,17,Seneca Wallace pass incomplete short right intended for Andrew Quarless,4.260,3.010
3,8:48,4,5,CHI 5,17,20,Mason Crosby 23 yard field goal good,3.010,3.000
3,8:48,,,GNB 35,17,20,"Mason Crosby kicks off 71 yards, returned by Devin Hester for 25 yards (tackle by Mike Neal)",0.000,-0.150
3,8:40,1,10,CHI 19,17,20,Josh McCown pass incomplete deep left intended for Brandon Marshall,0.150,-0.390
3,8:33,2,10,CHI 19,17,20,Matt Forte up the middle for 1 yard (tackle by B.J. Raji),-0.390,-0.940
3,7:52,3,9,CHI 20,17,20,Josh McCown pass complete short middle to Alshon Jeffery for 15 yards (tackle by Davon House),-0.940,1.270
3,7:11,1,10,CHI 35,17,20,Josh McCown pass incomplete short right intended for Alshon Jeffery,1.270,0.720
3,7:05,2,10,CHI 35,17,20,Matt Forte left end for 6 yards (tackle by Sam Shields),0.720,0.830
3,6:40,3,4,CHI 41,17,20,Josh McCown pass incomplete short right intended for Alshon Jeffery,0.830,-0.650
3,6:32,4,4,CHI 41,17,20,Adam Podlesh punts 40 yards,-0.650,-0.150
3,6:19,1,10,GNB 19,17,20,Seneca Wallace pass incomplete short middle intended for Jordy Nelson,0.150,-0.390
3,6:14,2,10,GNB 19,17,20,Eddie Lacy right guard for 4 yards (tackle by James Anderson and Christian Tupou),-0.390,-0.550
3,5:38,3,6,GNB 23,17,20,Seneca Wallace pass incomplete short right intended for Jordy Nelson,-0.550,-1.830
3,5:33,4,6,GNB 23,17,20,"Tim Masthay punts 47 yards, returned by Devin Hester for 23 yards (tackle by Chris Banjo)",-1.830,-2.460
3,5:19,1,10,GNB 47,17,20,Alshon Jeffery left end for 1 yard (tackle by Sam Shields),2.460,2.050
3,4:36,2,9,GNB 46,17,20,Josh McCown pass complete short right to Brandon Marshall for 12 yards (tackle by Tramon Williams),2.050,3.310
3,4:31,1,10,GNB 34,17,20,Josh McCown pass complete short left to Matt Forte for 12 yards (tackle by Sam Shields),3.310,4.110
3,4:11,1,10,GNB 22,17,20,Matt Forte right guard for 5 yards (tackle by Ryan Pickett),4.110,4.290
3,3:31,2,5,GNB 17,17,20,Matt Forte up the middle for 11 yards (tackle by M.D. Jennings),4.290,5.830
3,2:50,1,6,GNB 6,17,20,Josh McCown pass incomplete short left intended for Brandon Marshall,5.830,4.950
3,2:46,2,6,GNB 6,23,20,"Josh McCown pass complete short right to Alshon Jeffery for 6 yards, touchdown",4.950,7.000
3,2:46,,,GNB 2,24,20,Robbie Gould kicks extra point good,0.000,0.000
3,2:46,,,CHI 35,24,20,"Robbie Gould kicks off 70 yards, returned by Micah Hyde for 19 yards (tackle by Jerry Franklin)",0.000,0.280
3,2:37,1,10,GNB 14,24,20,Eddie Lacy left end for 4 yards (tackle by Charles Tillman),-0.280,-0.210
3,2:01,2,6,GNB 18,24,20,Seneca Wallace pass complete deep middle to Jordy Nelson for 17 yards (tackle by Charles Tillman),-0.210,1.270
3,1:18,1,10,GNB 35,24,20,Seneca Wallace pass complete short right to Andrew Quarless for 12 yards (tackle by Khaseem Greene),1.270,2.060
3,0:45,1,10,GNB 47,24,20,Eddie Lacy left tackle for 3 yards (tackle by James Anderson and Shea McClellin),2.060,1.920
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,,24,20,Eddie Lacy left end for 2 yards (tackle by Khaseem Greene),1.920,1.490
4,14:15,3,5,CHI 48,24,20,Seneca Wallace pass incomplete short middle intended for Jordy Nelson (defended by Julius Peppers),1.490,0.070
4,14:08,4,5,CHI 48,24,20,"Tim Masthay punts 38 yards, out of bounds",0.070,0.380
4,14:01,1,10,CHI 10,24,20,Josh McCown pass incomplete short left intended for Matt Forte,-0.380,-0.780
4,13:57,2,10,CHI 10,24,20,Matt Forte left end for 15 yards (tackle by Casey Hayward),-0.780,0.610
4,13:19,1,10,CHI 25,24,20,Matt Forte up the middle for 1 yard (tackle by A.J. Hawk and Ryan Pickett),0.610,0.200
4,12:42,2,9,CHI 26,24,20,Josh McCown pass incomplete deep middle intended for Martellus Bennett,0.200,-0.490
4,12:37,3,9,CHI 26,24,20,Josh McCown pass incomplete short middle intended for Martellus Bennett (defended by Tramon Williams),-0.490,-1.630
4,12:31,4,9,CHI 26,24,20,"Adam Podlesh punts 40 yards, fair catch by Micah Hyde",-1.630,-1.200
4,12:25,1,10,GNB 34,24,20,Eddie Lacy right end for 6 yards (tackle by James Anderson),1.200,1.470
4,11:55,2,4,GNB 40,24,20,"Eddie Lacy left end for -2 yards (tackle by Charles Tillman and Jonathan Bostic). Penalty on Charles Tillman: Face Mask (15 Yards), 15 yards",1.470,2.460
4,11:34,1,10,CHI 47,24,20,Seneca Wallace pass complete short left to Andrew Quarless for 5 yards (tackle by Major Wright),2.460,2.590
4,11:02,2,5,CHI 42,24,20,Eddie Lacy left end for 2 yards (tackle by Stephen Paea),2.590,2.150
4,10:19,3,3,CHI 40,24,20,Seneca Wallace sacked by Shea McClellin for -5 yards,2.150,0.270
4,9:56,4,8,CHI 45,24,20,"Tim Masthay punts 34 yards, fair catch by Devin Hester",0.270,0.370
4,9:48,1,10,CHI 11,24,20,Matt Forte right end for 12 yards (tackle by Tramon Williams),-0.370,0.480
4,9:03,1,10,CHI 23,24,20,Matt Forte up the middle for 1 yard (tackle by Nate Palmer),0.480,0.070
4,8:18,2,9,CHI 24,24,20,Josh McCown pass incomplete short right intended for Brandon Marshall,0.070,-0.630
4,8:13,3,9,CHI 24,24,20,Josh McCown pass complete short left to Martellus Bennett for 8 yards (tackle by Morgan Burnett and Datone Jones),-0.630,-0.630
4,7:50,3,9,CHI 24,24,20,Timeout #1 by Chicago Bears,-0.630,-1.240
4,7:50,4,1,CHI 32,24,20,Matt Forte left end for 3 yards (tackle by Nate Palmer),-1.240,1.270
4,7:07,1,10,CHI 35,24,20,"Matt Forte up the middle for 4 yards (tackle by Mike Neal). Penalty on Alshon Jeffery: Illegal Motion, 5 yards (no play)",1.270,0.940
4,6:38,1,15,CHI 30,24,20,Josh McCown pass incomplete short right intended for Brandon Marshall (defended by Morgan Burnett),0.940,0.050
4,6:32,2,15,CHI 30,24,20,Josh McCown pass complete short middle to Matt Forte for 9 yards (tackle by Casey Hayward),0.050,0.560
4,5:46,3,6,CHI 39,24,20,Josh McCown pass complete short middle to Brandon Marshall for 11 yards (tackle by Casey Hayward),0.560,2.260
4,5:04,1,10,,24,20,Michael Bush up the middle for 9 yards (tackle by Nate Palmer),2.260,2.930
4,4:21,2,1,GNB 41,24,20,Matt Forte up the middle for 2 yards (tackle by Casey Hayward and Nate Palmer),2.930,2.980
4,3:39,1,10,GNB 39,24,20,Matt Forte left end for 15 yards (tackle by A.J. Hawk),2.980,3.970
4,2:54,1,10,GNB 24,24,20,Matt Forte right guard for 3 yards (tackle by Casey Hayward),3.970,3.840
4,2:12,2,7,GNB 21,24,20,Michael Bush right tackle for 2 yards (tackle by Morgan Burnett and Jamari Lattimore),3.840,3.410
4,2:00,3,5,GNB 19,24,20,Matt Forte left end for 8 yards (tackle by Morgan Burnett),3.410,4.840
4,1:14,1,10,GNB 11,24,20,"Matt Forte right end for 7 yards (tackle by Tramon Williams and Morgan Burnett). Penalty on Martellus Bennett: Offensive Holding, 10 yards (no play)",4.840,4.170
4,1:08,1,20,GNB 21,24,20,Michael Bush up the middle for 3 yards (tackle by Mike Neal and A.J. Hawk),4.170,4.170
4,1:04,1,20,GNB 21,24,20,Timeout #1 by Green Bay Packers,4.170,3.230
4,1:04,2,17,GNB 18,24,20,Michael Bush right end for 3 yards (tackle by Morgan Burnett and Mike Daniels),3.230,3.230
4,0:58,2,17,GNB 18,24,20,Timeout #2 by Green Bay Packers,3.230,2.970
4,0:58,3,14,GNB 15,24,20,Michael Bush up the middle for 6 yards (tackle by Morgan Burnett),2.970,2.970
4,0:53,3,14,GNB 15,24,20,Timeout #3 by Green Bay Packers,2.970,2.830
4,0:53,4,8,GNB 9,27,20,Robbie Gould 27 yard field goal good,2.830,3.000
4,0:53,,,CHI 35,27,20,"Robbie Gould kicks off 52 yards, returned by Chris Banjo for 12 yards (tackle by Eric Weems)",0.000,-0.610
4,0:46,1,10,GNB 25,27,20,Seneca Wallace pass complete short left to Jordy Nelson for 15 yards (tackle by Major Wright),0.610,1.600
4,0:40,1,10,GNB 40,27,20,Seneca Wallace sacked by Corey Wootton for -17 yards,1.600,-1.240
4,0:14,2,27,GNB 23,27,20,Seneca Wallace sacked by Shea McClellin for 0 yards,-1.240,-1.880
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
