0,1
Game Info,Game Info
Won Toss,Jaguars (deferred)
Roof,outdoors
Surface,grass
Duration,3:28
Attendance,72762
Weather,"72 degrees, relative humidity 59%, wind 4 mph"
Vegas Line,Carolina Panthers -3.0
Over/Under,41.0 (over)
