#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NOR 15,9,3:53,38,Punt
2,1,10:15,WAS 5,4,1:31,2,Field Goal
3,1,8:24,WAS 9,4,1:35,4,Field Goal
4,1,6:03,WAS 15,4,1:22,15,Touchdown
5,1,3:18,WAS 18,6,3:24,18,Touchdown
6,2,10:39,,0,0:13,0,Touchdown
7,2,5:15,NOR 26,5,3:28,54,Interception
8,2,1:47,NOR 28,7,1:47,53,Field Goal
9,3,10:42,NOR 17,6,4:14,19,Punt
10,3,1:56,NOR 31,4,2:04,69,Touchdown
11,4,14:06,NOR 34,7,5:06,31,Punt
12,4,4:52,NOR 45,3,1:49,5,Punt
13,4,1:54,WAS 23,3,1:54,-4,End of Game
