Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mike Evans,TAM,9,4,121,0,3,97,24.3,24,6.0,23.1,0,,1,11.1,1,51.6
Adam Humphries,TAM,6,4,23,0,1,14,3.5,9,2.3,4.5,0,,0,0.0,0,73.6
Peyton Barber,TAM,2,2,4,0,0,3,1.5,1,0.5,1.5,0,,0,0.0,0,79.2
Cameron Brate,TAM,2,1,9,0,,4,4.0,5,5.0,6.0,0,,0,0.0,0,62.5
Ronald Jones II,TAM,2,1,-1,0,,-5,-5.0,4,4.0,-2.5,0,,1,50.0,0,56.2
Jacquizz Rodgers,TAM,1,1,1,0,,-3,-3.0,4,4.0,-3.0,0,,0,0.0,0,79.2
Chris Godwin,TAM,3,0,0,0,,0,,0,,8.7,0,,1,33.3,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Willie Snead,BAL,6,5,58,0,3,38,7.6,20,4.0,8.0,1,5.0,0,0.0,0,106.9
Hayden Hurst,BAL,3,3,20,0,1,18,6.0,2,0.7,6.0,0,,0,0.0,0,94.4
Mark Andrews,BAL,4,2,31,0,2,26,13.0,5,2.5,11.5,0,,1,25.0,0,76.0
John Brown,BAL,3,1,9,0,,8,8.0,1,1.0,12.3,0,,1,33.3,0,42.4
Kenneth Dixon,BAL,1,1,2,0,0,-4,-4.0,6,6.0,-4.0,0,,0,0.0,0,79.2
Chris Moore,BAL,1,1,5,1,1,-4,-4.0,9,9.0,-4.0,0,,0,0.0,0,127.1
Maxx Williams,BAL,2,1,6,0,,0,0.0,6,6.0,0.0,0,,0,0.0,0,56.2
Michael Crabtree,BAL,1,0,0,0,,0,,0,,9.0,0,,0,0.0,0,39.6
