Quarter,Time,Down,ToGo,Location,DET,CAR,Detail,EPB,EPA
1,9:18,1,10,DET 44,0,0,Jonathan Stewart up the middle for 1 yard (tackle by Nick Fairley and DeAndre Levy),2.650,2.250
1,8:42,2,9,DET 43,0,0,Jonathan Stewart left guard for 1 yard (tackle by Stephen Tulloch),2.250,1.690
1,8:03,3,8,DET 42,0,0,Cam Newton sacked by Jason Jones and Ezekiel Ansah for -2 yards,1.690,0.330
1,7:17,4,10,DET 44,0,0,"Brad Nortman punts 32 yards, fair catch by Jeremy Ross",0.330,0.350
1,7:10,1,10,DET 12,0,0,Joique Bell up the middle for 2 yards (tackle by Luke Kuechly and Star Lotulelei),-0.350,-0.610
1,6:34,2,8,DET 14,0,0,Matthew Stafford pass complete short right to Reggie Bush for 3 yards,-0.610,-0.840
1,6:14,3,5,DET 17,0,0,Matthew Stafford pass complete short right to Joique Bell for 5 yards (tackle by Thomas Davis and Dwan Edwards),-0.840,0.410
1,6:14,1,10,DET 22,0,0,"Penalty on Matthew Stafford: Delay of Game, 5 yards (no play)",0.410,-0.120
1,5:12,1,15,DET 17,0,0,Matthew Stafford pass incomplete deep right intended for Calvin Johnson,-0.120,-0.940
1,5:07,2,15,DET 17,0,0,Matthew Stafford pass complete short middle to Calvin Johnson for 12 yards (tackle by Luke Kuechly),-0.940,0.100
1,4:24,3,3,DET 29,0,0,Matthew Stafford pass complete short right to Golden Tate for 12 yards (tackle by Thomas DeCoud),0.100,1.660
1,3:40,1,10,DET 41,0,0,"Matthew Stafford pass incomplete short middle intended for Golden Tate. Penalty on Antoine Cason: Illegal Contact (Offsetting), Penalty on Jed Collins: Offensive Holding (Offsetting) (no play)",1.660,1.660
1,3:35,1,10,DET 41,0,0,Matthew Stafford pass incomplete short right intended for Joique Bell,1.660,1.120
1,3:29,2,10,DET 41,0,0,Reggie Bush up the middle for 4 yards (tackle by Charles Godfrey),1.120,0.960
1,2:44,3,6,DET 45,0,0,Matthew Stafford pass complete deep right to Calvin Johnson for 25 yards (tackle by Antoine Cason),0.960,3.580
1,2:27,1,10,CAR 30,0,0,Joique Bell up the middle for 3 yards (tackle by Luke Kuechly),3.580,3.440
1,1:51,2,7,CAR 27,0,0,"Joique Bell right tackle for no gain (tackle by Antoine Cason). Joique Bell fumbles (forced by Antoine Cason), recovered by Antoine Cason at CAR-27 (tackle by Larry Warford)",3.440,-0.740
1,1:43,1,10,CAR 27,0,0,Jonathan Stewart left guard for -1 yards (tackle by Ndamukong Suh and Ezekiel Ansah),0.740,0.060
1,1:04,2,11,CAR 26,0,0,Cam Newton pass incomplete short left intended for Kelvin Benjamin (defended by Isa Abdul-Quddus),0.060,-0.620
1,1:00,3,11,CAR 26,0,0,Cam Newton pass incomplete deep right intended for Jason Avant,-0.620,-1.630
1,0:51,4,11,CAR 26,0,0,"Brad Nortman punts 57 yards, returned by Jeremy Ross for 26 yards (tackle by Richie Brockel)",-1.630,-1.800
1,0:36,1,10,DET 43,0,0,Theo Riddick left tackle for no gain (tackle by Antoine Cason and Luke Kuechly),1.800,1.250
Quarter,Time,Down,ToGo,Location,DET,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,DET 43,0,0,Reggie Bush left tackle for 8 yards (tackle by Thomas Davis),1.250,1.620
2,14:14,3,2,CAR 49,0,0,Matthew Stafford pass incomplete short right intended for Golden Tate,1.620,0.000
2,14:08,4,2,CAR 49,0,0,"Sam Martin punts 37 yards, fair catch by Philly Brown",0.000,0.350
2,14:02,1,10,CAR 12,0,0,Cam Newton pass complete short right to Greg Olsen for 16 yards (tackle by Darius Slay),-0.350,0.810
2,13:35,1,10,CAR 28,0,0,Cam Newton pass complete short right to Greg Olsen for 8 yards (tackle by Darius Slay and Devin Taylor),0.810,1.340
2,13:10,2,2,CAR 36,0,0,"Cam Newton right end for 9 yards (tackle by DeAndre Levy). Penalty on Byron Bell: Offensive Holding, 10 yards (no play)",1.340,-0.010
2,12:43,2,12,CAR 26,0,0,"Philly Brown right end for 11 yards. Penalty on Kelvin Benjamin: Offensive Holding, 10 yards",-0.010,0.130
2,12:13,2,11,CAR 27,0,0,Cam Newton pass incomplete deep right intended for Greg Olsen,0.130,-0.560
2,12:06,3,11,CAR 27,0,0,Cam Newton pass complete short left to Jerricho Cotchery for 13 yards (tackle by Cassius Vaughn),-0.560,1.600
2,12:06,1,10,CAR 40,0,0,Cam Newton pass complete short right to Jason Avant for 5 yards (tackle by Darius Slay),1.600,1.730
2,11:09,2,5,CAR 45,0,0,Cam Newton pass incomplete short right intended for Jason Avant,1.730,1.030
2,11:05,3,5,CAR 45,0,0,Cam Newton pass complete short left to Brenton Bersin for 8 yards (tackle by Rashean Mathis and DeAndre Levy),1.030,2.460
2,10:20,1,10,DET 47,0,0,Cam Newton pass complete short left to Jonathan Stewart for 22 yards (tackle by Rashean Mathis),2.460,3.910
2,9:55,1,10,DET 25,0,0,Cam Newton left end for 13 yards (tackle by Isa Abdul-Quddus),3.910,4.780
2,9:23,1,10,DET 12,0,0,Cam Newton pass complete short middle to Jerricho Cotchery for 4 yards (tackle by Glover Quin),4.780,4.830
2,8:44,2,6,DET 8,0,0,Mike Tolbert up the middle for -3 yards (tackle by DeAndre Levy),4.830,4.830
2,8:06,2,6,DET 8,0,0,Timeout #2 by Carolina Panthers,4.830,3.290
2,8:06,3,9,DET 11,0,0,Cam Newton pass incomplete short left intended for Kelvin Benjamin,3.290,2.700
2,8:00,4,9,DET 11,0,3,Graham Gano 29 yard field goal good,2.700,3.000
2,8:00,,,CAR 35,0,3,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
2,7:58,1,10,DET 20,0,3,Matthew Stafford pass complete short right to Eric Ebron for 16 yards (tackle by Antoine Cason),0.280,1.330
2,7:41,1,10,DET 36,0,3,Joique Bell up the middle for 4 yards (tackle by Kawann Short and Luke Kuechly),1.330,1.330
2,7:01,2,6,DET 40,0,3,Joique Bell left tackle for 2 yards (tackle by Luke Kuechly and Melvin White),1.330,0.890
2,6:15,3,4,DET 42,0,3,Matthew Stafford pass complete short middle to Eric Ebron for 5 yards (tackle by Kawann Short and Charles Johnson),0.890,2.060
2,5:34,1,10,DET 47,0,3,Matthew Stafford pass complete short left to Joseph Fauria for 20 yards (tackle by Luke Kuechly and A.J. Klein),2.060,3.380
2,4:53,1,10,CAR 33,0,3,Reggie Bush right guard for 5 yards (tackle by Thomas Davis and Colin Cole),3.380,3.510
2,4:12,2,5,CAR 28,0,3,Joique Bell up the middle for -3 yards (tackle by Colin Cole),3.510,2.410
2,3:27,3,8,CAR 31,0,3,Matthew Stafford pass incomplete deep middle intended for Calvin Johnson,2.410,1.320
2,3:21,4,8,CAR 31,0,3,Nate Freese 49 yard field goal no good,1.320,-1.530
2,3:17,1,10,CAR 39,0,3,Cam Newton pass complete short middle to Jerricho Cotchery for 16 yards (tackle by Isa Abdul-Quddus). Penalty on Ndamukong Suh: Illegal Use of Hands (Declined),1.530,2.590
2,3:00,1,10,DET 45,0,3,"Cam Newton pass incomplete short right intended for Jerricho Cotchery. Penalty on Trai Turner: Illegal Use of Hands, 10 yards (no play)",2.590,1.930
2,2:53,1,20,CAR 45,0,3,Cam Newton pass complete deep middle to Kelvin Benjamin for 22 yards (tackle by Isa Abdul-Quddus and Glover Quin),1.930,3.380
2,2:20,1,10,DET 33,0,3,Cam Newton up the middle for 3 yards (tackle by Ezekiel Ansah),3.380,3.240
2,2:00,2,7,DET 30,0,3,Cam Newton pass complete short left to Greg Olsen for -5 yards (tackle by Stephen Tulloch),3.240,1.880
2,1:19,3,12,DET 35,0,3,Cam Newton pass incomplete short right intended for Greg Olsen,1.880,0.970
2,1:15,4,12,DET 35,0,6,Graham Gano 53 yard field goal good,0.970,3.000
2,1:15,,,CAR 35,0,6,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
2,1:11,1,10,DET 20,0,6,Matthew Stafford pass incomplete deep left intended for Calvin Johnson (defended by Melvin White),0.280,-0.270
2,1:05,2,10,DET 20,0,6,Matthew Stafford pass complete short left to Calvin Johnson for 15 yards (tackle by Melvin White),-0.270,1.270
2,0:40,1,10,DET 35,0,6,Matthew Stafford pass incomplete short right intended for Calvin Johnson,1.270,0.720
2,0:34,2,10,DET 35,0,6,Matthew Stafford pass incomplete short left intended for Calvin Johnson,0.720,0.040
2,0:29,3,10,DET 35,0,6,Matthew Stafford pass incomplete short left intended for Reggie Bush,0.040,-1.040
2,0:20,4,10,DET 35,0,6,"Sam Martin punts 43 yards, returned by Philly Brown for 8 yards (tackle by Travis Lewis)",-1.040,-0.940
2,0:13,1,10,CAR 30,0,6,Cam Newton pass complete short left to Jason Avant for 5 yards (tackle by Rashean Mathis),0.940,1.070
2,0:07,2,5,CAR 35,0,6,Jonathan Stewart right guard for no gain (tackle by Stephen Tulloch),1.070,0.370
Quarter,Time,Down,ToGo,Location,DET,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,0,6,"Sam Martin kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,CAR 20,0,6,Cam Newton sacked by C.J. Mosley for -8 yards,0.280,-1.360
3,14:19,2,18,CAR 12,0,6,Cam Newton pass incomplete short right intended for Ed Dickson,-1.360,-2.360
3,14:15,3,18,CAR 12,0,6,Cam Newton pass complete short middle to Mike Tolbert for 7 yards (tackle by DeAndre Levy),-2.360,-2.140
3,13:38,4,11,CAR 19,0,6,"Brad Nortman punts 44 yards, out of bounds",-2.140,-1.400
3,13:29,1,10,DET 37,0,6,Reggie Bush right guard for 3 yards (tackle by Star Lotulelei and Colin Cole),1.400,1.260
3,12:49,2,7,DET 40,0,6,Matthew Stafford pass incomplete deep left intended for Golden Tate,1.260,0.560
3,12:46,3,7,DET 40,0,6,Matthew Stafford pass complete short right to Calvin Johnson for 10 yards,0.560,2.260
3,12:20,1,10,,0,6,Joique Bell up the middle for 12 yards (tackle by Thomas DeCoud),2.260,3.050
3,11:40,1,10,CAR 38,0,6,Matthew Stafford pass complete short middle to Jeremy Ross for 14 yards (tackle by Roman Harper and Luke Kuechly),3.050,3.970
3,10:58,1,10,CAR 24,0,6,Matthew Stafford pass complete short right to Eric Ebron for 17 yards (tackle by Antoine Cason),3.970,5.600
3,10:15,1,7,CAR 7,0,6,Reggie Bush up the middle for 6 yards (tackle by Colin Cole),5.600,5.910
3,9:34,2,1,CAR 1,6,6,"Matthew Stafford pass complete short right to Jed Collins for 1 yard, touchdown",5.910,7.000
3,9:34,,,CAR 2,7,6,Nate Freese kicks extra point good,0.000,0.000
3,9:34,,,DET 35,7,6,"Sam Martin kicks off 65 yards, touchback",0.000,-0.280
3,9:28,1,10,CAR 20,7,6,Jonathan Stewart right end for 7 yards (tackle by Stephen Tulloch and Isa Abdul-Quddus),0.280,0.680
3,8:46,2,3,CAR 27,7,6,Cam Newton pass complete short left to Greg Olsen for 19 yards (tackle by Tahir Whitehead),0.680,1.990
3,7:58,1,10,CAR 46,7,6,Cam Newton sacked by Stephen Tulloch for -15 yards,1.990,-0.570
3,7:11,2,25,CAR 31,7,6,Cam Newton pass incomplete short left intended for Mike Tolbert,-0.570,-1.220
3,7:09,3,25,CAR 31,7,6,Cam Newton pass complete short middle to Mike Tolbert for 10 yards (tackle by Stephen Tulloch),-1.220,-0.650
3,6:31,4,15,CAR 41,7,6,"Brad Nortman punts 44 yards, returned by Jeremy Ross for 12 yards (tackle by Richie Brockel)",-0.650,-0.740
3,6:17,1,10,DET 27,7,6,Matthew Stafford pass incomplete short right intended for Jeremy Ross (defended by Bene Benwikere),0.740,0.200
3,6:11,2,10,DET 27,7,6,Matthew Stafford pass incomplete short left intended for Joique Bell,0.200,-0.490
3,6:06,3,10,DET 27,7,6,Matthew Stafford pass incomplete short middle intended for Calvin Johnson (defended by Melvin White),-0.490,-1.570
3,5:58,4,10,DET 27,7,6,"Sam Martin punts 45 yards, returned by Philly Brown for no gain",-1.570,-0.810
3,5:51,1,10,CAR 28,7,6,Cam Newton pass complete short left to Jason Avant for 9 yards (tackle by Stephen Tulloch),0.810,1.480
3,5:12,2,1,CAR 37,7,6,Cam Newton pass complete short right to Jerricho Cotchery for 13 yards (tackle by Glover Quin and Stephen Tulloch),1.480,2.260
3,4:41,1,10,,7,6,"Mike Tolbert right tackle for 2 yards (tackle by Isa Abdul-Quddus and Devin Taylor). Penalty on Nick Fairley: Illegal Use of Hands, 5 yards",2.260,2.720
3,4:30,1,10,DET 43,7,6,Cam Newton pass complete short right to Greg Olsen for 14 yards (tackle by DeAndre Levy),2.720,3.640
3,4:01,1,10,DET 29,7,6,Cam Newton pass incomplete short left intended for Kelvin Benjamin (defended by Rashean Mathis),3.640,3.100
3,3:57,2,10,DET 29,7,6,Cam Newton pass complete deep left to Greg Olsen for 20 yards (tackle by Rashean Mathis),3.100,3.100
3,3:19,2,10,DET 29,7,6,Timeout #1 by Carolina Panthers,3.100,5.140
3,3:19,1,9,DET 9,7,6,Cam Newton sacked by C.J. Mosley for -5 yards,5.140,3.580
3,2:36,2,14,DET 14,7,12,"Cam Newton pass complete short left to Jason Avant for 14 yards, touchdown",3.580,7.000
3,2:36,,,DET 2,7,13,Graham Gano kicks extra point good,0.000,0.000
3,2:36,,,CAR 35,7,13,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
3,2:30,1,10,DET 20,7,13,Matthew Stafford pass complete short left to Calvin Johnson for 14 yards (tackle by Thomas Davis and Thomas DeCoud),0.280,1.200
3,1:54,1,10,DET 34,7,13,Joique Bell left end for 6 yards (tackle by Thomas Davis),1.200,1.470
3,1:22,2,4,DET 40,7,13,Joique Bell left guard for 6 yards (tackle by Dwan Edwards and A.J. Klein),1.470,1.990
3,0:36,1,10,DET 46,7,13,Matthew Stafford pass complete short left to Jed Collins for 2 yards (tackle by Thomas Davis),1.990,1.720
Quarter,Time,Down,ToGo,Location,DET,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,DET 48,7,13,Matthew Stafford pass complete short middle to Reggie Bush for 3 yards (tackle by Luke Kuechly),1.720,1.420
4,14:18,3,5,CAR 49,7,13,Matthew Stafford sacked by Dwan Edwards and Mario Addison for -15 yards,1.420,-0.980
4,13:39,4,20,DET 36,7,13,"Sam Martin punts 64 yards, touchback",-0.980,-0.280
4,13:31,1,10,CAR 20,7,13,Jonathan Stewart left guard for -1 yards (tackle by Stephen Tulloch),0.280,-0.460
4,12:57,2,11,CAR 19,7,13,Cam Newton pass incomplete short right intended for Kelvin Benjamin,-0.460,-1.140
4,12:53,3,11,CAR 19,7,13,Cam Newton pass incomplete deep middle intended for Kelvin Benjamin (defended by Rashean Mathis),-1.140,-2.140
4,12:45,4,11,CAR 19,7,13,"Brad Nortman punts 47 yards, returned by Jeremy Ross for 14 yards (tackle by A.J. Klein)",-2.140,-2.130
4,12:32,1,10,DET 48,7,13,Matthew Stafford pass incomplete deep middle intended for Calvin Johnson is intercepted by Melvin White at CAR-7 and returned for 23 yards,2.130,-0.940
4,12:19,1,10,CAR 30,7,13,Cam Newton pass incomplete short right intended for Kelvin Benjamin,0.940,0.390
4,12:16,2,10,CAR 30,7,13,Cam Newton pass complete deep left to Kelvin Benjamin for 24 yards (tackle by Rashean Mathis),0.390,2.520
4,11:57,1,10,DET 46,7,13,Jonathan Stewart right guard for -2 yards (tackle by Ndamukong Suh and DeAndre Levy),2.520,1.710
4,11:12,2,12,DET 48,7,13,Mike Tolbert left end for no gain (tackle by DeAndre Levy and Isa Abdul-Quddus),1.710,1.030
4,10:29,3,12,DET 48,7,13,Cam Newton pass complete deep right to Jason Avant for 21 yards (tackle by Darius Slay),1.030,3.780
4,9:44,1,10,DET 27,7,13,Jonathan Stewart right guard for 22 yards (tackle by Isa Abdul-Quddus and Tahir Whitehead),3.780,6.060
4,8:55,1,5,DET 5,7,13,Cam Newton right end for 4 yards (tackle by Ndamukong Suh),6.060,6.060
4,8:12,1,5,DET 5,7,13,Timeout #2 by Carolina Panthers,6.060,5.910
4,8:12,2,1,DET 1,7,13,Mike Tolbert up the middle for -4 yards (tackle by Nick Fairley),5.910,4.260
4,7:35,3,5,DET 5,7,13,"Cam Newton pass incomplete short left intended for Greg Olsen. Penalty on Rashean Mathis: Defensive Holding, 3 yards (no play)",4.260,6.740
4,7:30,1,2,DET 2,7,19,"Jonathan Stewart left guard for 2 yards, touchdown",6.740,7.000
4,7:30,,,,7,21,"Two Point Attempt: Cam Newton pass complete to Jerricho Cotchery, conversion succeeds",0.000,1.000
4,7:30,,,CAR 35,7,21,"Graham Gano kicks off 69 yards, returned by Jeremy Ross for 33 yards (tackle by Chase Blackburn). Jeremy Ross fumbles, recovered by Graham Gano at DET-33",0.000,3.380
4,7:16,1,10,DET 33,7,21,"Cam Newton sacked for -15 yards. Penalty on Devin Taylor: Tripping, 10 yards (no play)",3.380,4.040
4,6:51,1,10,DET 23,7,21,Jonathan Stewart left end for 2 yards (tackle by George Johnson),4.040,3.770
4,6:08,2,8,DET 21,7,21,Jonathan Stewart right guard for 3 yards (tackle by Nick Fairley and Devin Taylor),3.770,3.490
4,5:24,3,5,DET 18,7,21,Jonathan Stewart right guard for -2 yards (tackle by Ezekiel Ansah),3.490,2.120
4,4:50,4,7,DET 20,7,24,Graham Gano 38 yard field goal good,2.120,3.000
4,4:50,,,CAR 35,7,24,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
4,4:45,1,10,DET 20,7,24,Matthew Stafford pass incomplete short middle intended for Brandon Pettigrew,0.280,-0.270
4,4:40,2,10,DET 20,7,24,"Matthew Stafford up the middle for 8 yards (tackle by Dwan Edwards). Penalty on Dwan Edwards: Unnecessary Roughness, 15 yards",-0.270,1.800
4,4:28,1,10,DET 43,7,24,Matthew Stafford pass incomplete deep middle intended for Eric Ebron (defended by Luke Kuechly),1.800,1.250
4,4:23,2,10,DET 43,7,24,Matthew Stafford sacked by Dwan Edwards for -5 yards. Penalty on Garrett Reynolds: Offensive Holding (Declined),1.250,-0.100
4,4:18,3,15,DET 38,7,24,Matthew Stafford sacked by Mario Addison for -5 yards,-0.100,-1.180
4,3:36,4,20,DET 33,7,24,"Sam Martin punts 44 yards, fair catch by Philly Brown",-1.180,-0.480
4,3:29,1,10,CAR 23,7,24,Jonathan Stewart up the middle for 4 yards (tackle by Tahir Whitehead and Isa Abdul-Quddus),0.480,0.480
4,3:22,1,10,CAR 23,7,24,Timeout #1 by Detroit Lions,0.480,0.470
4,3:22,2,6,CAR 27,7,24,Jonathan Stewart left guard for -5 yards (tackle by Devin Taylor),0.470,0.470
4,3:16,2,6,CAR 27,7,24,Timeout #2 by Detroit Lions,0.470,-0.890
4,3:16,3,11,CAR 22,7,24,Jonathan Stewart right guard for 6 yards (tackle by Stephen Tulloch and Tahir Whitehead),-0.890,-0.890
4,3:11,3,11,CAR 22,7,24,Timeout #3 by Detroit Lions,-0.890,-1.500
4,3:11,4,5,CAR 28,7,24,"Brad Nortman punts 45 yards, fair catch by Jeremy Ross",-1.500,-0.740
4,3:03,1,10,DET 27,7,24,Matthew Stafford pass incomplete short right intended for Eric Ebron,0.740,0.200
4,2:58,2,10,DET 27,7,24,Matthew Stafford pass complete short left to Joique Bell for 14 yards (tackle by Melvin White and Thomas Davis),0.200,1.660
4,2:30,1,10,DET 41,7,24,Matthew Stafford pass complete short left to Joique Bell for 12 yards (tackle by Thomas Davis),1.660,2.460
4,2:23,1,10,CAR 47,7,24,Matthew Stafford pass incomplete short middle intended for Joique Bell,2.460,1.910
4,2:19,2,10,CAR 47,7,24,Matthew Stafford sacked by Mario Addison for -13 yards,1.910,-0.490
4,2:00,3,23,DET 40,7,24,Matthew Stafford pass complete short left to Joique Bell for 19 yards (tackle by Thomas Davis and Luke Kuechly),-0.490,0.530
4,1:22,4,4,CAR 41,7,24,Matthew Stafford pass complete short left to Joique Bell for 8 yards (tackle by Thomas Davis),0.530,3.380
4,0:59,1,10,CAR 33,7,24,Matthew Stafford pass complete short left to Joique Bell for 3 yards (tackle by Thomas Davis),3.380,3.240
4,0:34,2,7,CAR 30,7,24,Matthew Stafford pass incomplete short left intended for Joique Bell,3.240,2.540
4,0:29,3,7,CAR 30,7,24,Matthew Stafford pass incomplete deep left intended for Corey Fuller,2.540,1.410
4,0:21,4,7,CAR 30,7,24,Matthew Stafford pass complete short right to Golden Tate for 6 yards (tackle by Antoine Cason),1.410,-0.540
4,0:09,1,10,CAR 24,7,24,Cam Newton kneels for -1 yards,0.540,-0.140
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
