Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Javier Arenas,KAN,3,54,18.0,0,25,4,71,17.8,0,26
Allen Bailey,KAN,1,4,4.0,0,4,0,0,,0,0
Jeremy Horne,KAN,1,24,24.0,0,24,0,0,,0,0
Dexter McCluster,KAN,1,18,18.0,0,18,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Julian Edelman,NWE,0,0,,0,0,2,81,40.5,1,72
Danny Woodhead,NWE,1,18,18.0,0,18,0,0,,0,0
