Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
1,7:09,,,HOU 15,0,6,Nick Folk kicks extra point no good,0.000,-1.000
1,7:09,,,TEN 35,0,6,"Nick Folk kicks off 66 yards, returned by Steven Sims for 29 yards (tackle by Terrell Edmunds)",0.000,0.810
1,7:03,1,10,HOU 28,0,6,Case Keenum pass complete short left to Noah Brown for 5 yards (tackle by Denico Autry),0.810,0.940
1,6:32,2,5,HOU 33,0,6,Case Keenum pass complete short right to Noah Brown for 6 yards (tackle by Amani Hooker),0.940,1.530
1,6:05,1,10,HOU 39,0,6,Devin Singletary right guard for 5 yards (tackle by Marlon Davidson),1.530,1.660
1,5:30,2,5,HOU 44,0,6,Case Keenum pass complete short left to John Metchie for 1 yard (tackle by Amani Hooker),1.660,1.090
1,4:51,3,4,HOU 45,0,6,Case Keenum pass incomplete short left intended for Xavier Hutchinson (defended by Elijah Molden),1.090,-0.390
1,4:46,4,4,HOU 45,0,6,"Cameron Johnston punts 40 yards, fair catch by Mason Kinsey at TEN-15",-0.390,0.220
1,4:39,1,10,TEN 15,0,6,Tyjae Spears left tackle for 1 yard (tackle by Denzel Perryman and Kurt Hinish),-0.220,-0.580
1,3:59,2,9,TEN 16,0,6,Tyjae Spears up the middle for 9 yards (tackle by Desmond King and Derek Stingley),-0.580,0.610
1,3:16,1,10,TEN 25,0,6,Will Levis pass complete deep middle to Treylon Burks for 20 yards (tackle by Adrian Amos),0.610,1.930
1,2:33,1,10,TEN 45,0,6,Tyjae Spears right end for -5 yards (tackle by Khalil Davis and Jonathan Greenard),1.930,0.710
1,1:53,2,15,TEN 40,0,6,Will Levis pass incomplete short middle intended for DeAndre Hopkins,0.710,0.040
1,1:40,3,15,TEN 40,0,6,"Will Levis pass complete short left to Tyjae Spears for 7 yards (tackle by DeAndre Houston-Carson). Penalty on Treylon Burks: Offensive Holding, 10 yards (declined)",0.040,-0.260
1,1:25,4,8,TEN 47,0,6,"Ty Zentner punts 53 yards, touchback.",-0.260,-0.280
1,1:18,1,10,HOU 20,0,6,Case Keenum pass incomplete short right,0.280,-0.270
1,1:11,2,10,HOU 20,0,6,Case Keenum pass incomplete deep right intended for Robert Woods,-0.270,-0.960
1,1:05,3,10,HOU 20,0,6,Case Keenum pass complete deep middle to Noah Brown for 20 yards (tackle by Tre Avery and Azeez Al-Shaair),-0.960,1.600
1,0:29,1,10,HOU 40,0,6,Devin Singletary left guard for no gain (tackle by Harold Landry),1.600,1.050
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,HOU 40,0,6,Case Keenum pass complete short left to Devin Singletary for 5 yards (tackle by Roger McCreary),1.050,1.030
2,14:24,3,5,HOU 45,0,6,"Penalty on Laremy Tunsil: False Start, 5 yards (accepted) (no play)",1.030,0.370
2,14:07,3,10,HOU 40,0,12,"Case Keenum pass short left intended for Dare Ogunbowale is intercepted by Elijah Molden at HOU-44 and returned for 44 yards, touchdown",0.370,-7.000
2,13:56,,,HOU 15,0,13,Nick Folk kicks extra point good,0.000,0.000
2,13:56,,,TEN 35,0,13,"Nick Folk kicks off 63 yards, returned by Steven Sims for 21 yards (tackle by Rashad Weaver and JoJo Domann). Penalty on Andrew Beck: Offensive Holding, 10 yards (accepted)",0.000,-0.320
2,13:49,1,10,HOU 13,0,13,Dameon Pierce left tackle for 3 yards (tackle by Jack Gibbens and Quinton Bohanna),-0.320,-0.440
2,13:10,2,7,HOU 16,0,13,Case Keenum pass complete short left to Andrew Beck for -5 yards (tackle by Jack Gibbens and Azeez Al-Shaair),-0.440,-1.650
2,12:27,3,12,HOU 11,0,13,Case Keenum pass complete deep left to Noah Brown for 22 yards (tackle by K'Von Wallace and Tre Avery),-1.650,1.140
2,11:46,1,10,HOU 33,0,13,"Case Keenum pass incomplete short left. Penalty on Case Keenum: Intentional Grounding, 12 yards (accepted)",1.140,-1.030
2,11:37,2,22,HOU 21,0,13,Case Keenum pass complete short right to Steven Sims for no gain (tackle by Harold Landry),-1.030,-1.680
2,10:55,3,22,HOU 21,0,13,Dare Ogunbowale up the middle for 17 yards (tackle by Elijah Molden and Sean Murphy-Bunting),-1.680,-0.850
2,10:17,4,5,HOU 38,0,13,Cameron Johnston punts 56 yards downed by Ka'dar Hollman,-0.850,0.380
2,10:06,1,10,TEN 6,0,13,Derrick Henry up the middle for 5 yards (tackle by Desmond King and Jalen Pitre),-0.380,-0.420
2,9:27,2,5,TEN 11,0,13,Will Levis pass complete short right to Derrick Henry for -1 yards (tackle by Christian Harris),-0.420,-0.950
2,8:44,3,6,TEN 10,0,13,Will Levis scrambles left end for 11 yards (tackle by Jonathan Greenard and Desmond King),-0.950,0.340
2,7:57,1,10,TEN 21,0,13,Will Levis pass complete short right to Derrick Henry for -3 yards (tackle by Christian Harris),0.340,-0.700
2,7:14,2,13,TEN 18,0,13,Tyjae Spears up the middle for 6 yards (tackle by Desmond King),-0.700,-0.490
2,6:30,3,7,TEN 24,0,13,Will Levis sacked by Khalil Davis for -9 yards,-0.490,-2.440
2,5:46,4,16,TEN 15,0,13,"Ty Zentner punts 42 yards, fair catch by Steven Sims at HOU-43",-2.440,-1.800
2,5:38,1,10,HOU 43,0,13,Devin Singletary up the middle for 9 yards (tackle by Roger McCreary),1.800,2.470
2,4:59,2,1,TEN 48,0,13,Devin Singletary up the middle for 2 yards (tackle by Azeez Al-Shaair and Jaleel Johnson),2.470,2.520
2,4:28,1,10,TEN 46,0,13,"Devin Singletary left tackle for 3 yards (tackle by Tre Avery). Penalty on Brevin Jordan: Offensive Holding, 10 yards (accepted)",2.520,2.060
2,4:06,1,17,HOU 47,0,13,Devin Singletary up the middle for 8 yards (tackle by Elijah Molden and Jack Gibbens),2.060,2.110
2,3:41,2,9,TEN 45,0,13,Case Keenum pass complete short middle to Brevin Jordan for 14 yards (tackle by Elijah Molden),2.110,3.510
2,2:55,1,10,TEN 31,0,13,Devin Singletary up the middle for 4 yards (tackle by Azeez Al-Shaair and Keondre Coburn),3.510,3.510
2,2:23,2,6,TEN 27,0,13,"Case Keenum aborted snap, recovered by Steven Sims at TEN-36 (tackle by Rashad Weaver)",3.510,1.620
2,2:00,3,15,TEN 36,0,13,Devin Singletary up the middle for 14 yards (tackle by Amani Hooker),1.620,2.140
2,1:18,4,1,TEN 22,0,13,Devin Singletary up the middle for 3 yards (tackle by Amani Hooker),2.140,4.310
2,0:42,1,10,TEN 19,0,13,"Case Keenum pass incomplete short right intended for Devin Singletary. Penalty on Sean Murphy-Bunting: Defensive Holding, 5 yards (accepted) (no play)",4.310,4.650
2,0:38,1,10,TEN 14,0,13,Case Keenum pass complete short middle to Noah Brown for 9 yards (tackle by Amani Hooker),4.650,5.670
2,0:31,,,,,,Timeout #1 by Houston Texans,,
2,0:31,2,1,TEN 5,0,13,Case Keenum pass incomplete short middle intended for Noah Brown,5.670,4.960
2,0:27,3,1,TEN 5,0,13,Devin Singletary up the middle for no gain (tackle by Harold Landry),4.960,3.030
2,0:03,,,,,,Timeout #2 by Houston Texans,,
2,0:03,4,1,TEN 5,3,13,Ka'imi Fairbairn 23 yard field goal good,3.030,3.000
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,3,13,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,TEN 25,3,13,Derrick Henry up the middle for -2 yards (tackle by Desmond King),0.610,-0.210
3,14:21,2,12,TEN 23,3,13,Will Levis pass complete short right to DeAndre Hopkins for 4 yards (tackle by Christian Harris),-0.210,-0.360
3,13:36,3,8,TEN 27,3,13,Will Levis pass complete short middle to Chigoziem Okonkwo for 11 yards (tackle by Christian Harris and Denzel Perryman),-0.360,1.470
3,13:00,1,10,TEN 38,3,13,Derrick Henry left guard for 2 yards (tackle by Derek Barnett and Khalil Davis),1.470,1.190
3,12:24,2,8,TEN 40,3,13,Will Levis pass deep left intended for DeAndre Hopkins is intercepted by Steven Nelson at HOU-40 and returned for no gain (tackle by DeAndre Hopkins),1.190,-1.600
3,12:17,1,10,HOU 40,3,13,"Devin Singletary right end for 8 yards (tackle by Harold Landry). Penalty on Denico Autry: Illegal Use of Hands / Defense, 5 yards (accepted)",1.600,2.460
3,11:47,1,10,TEN 47,3,13,Case Keenum pass complete short left to Devin Singletary for 6 yards (tackle by Jaleel Johnson),2.460,2.650
3,11:09,2,5,TEN 41,3,13,"Devin Singletary left tackle for no gain (tackle by Tre Avery). Penalty on Juice Scruggs: Offensive Holding, 10 yards (accepted) (no play)",2.650,1.300
3,10:52,2,15,HOU 49,3,13,Devin Singletary up the middle for 6 yards (tackle by Azeez Al-Shaair and Jack Gibbens),1.300,1.420
3,10:07,3,9,TEN 45,3,13,Case Keenum pass complete deep right to Dalton Schultz for 16 yards (tackle by K'Von Wallace),1.420,3.640
3,9:28,1,10,TEN 29,3,13,Case Keenum pass complete short middle to Robert Woods for 9 yards (tackle by Amani Hooker),3.640,4.320
3,8:46,2,1,TEN 20,3,13,Devin Singletary left guard for 7 yards (tackle by Amani Hooker),4.320,4.710
3,8:02,1,10,TEN 13,3,13,Xavier Hutchinson right end for 5 yards (tackle by Harold Landry),4.710,4.960
3,7:21,2,5,TEN 8,3,13,Devin Singletary left end for -1 yards (tackle by Roger McCreary and Jack Gibbens),4.960,3.880
3,6:38,3,6,TEN 9,3,13,Case Keenum pass incomplete short right intended for Dalton Schultz (defended by K'Von Wallace),3.880,2.850
3,6:30,4,6,TEN 9,6,13,Ka'imi Fairbairn 27 yard field goal good,2.850,3.000
3,6:27,,,HOU 35,6,13,"Ka'imi Fairbairn kicks off 59 yards,",0.000,0.610
3,6:27,1,10,TEN 25,6,13,Derrick Henry left end for -7 yards (tackle by Denzel Perryman),0.610,-0.980
3,5:43,2,17,TEN 18,6,13,"Will Levis pass complete to DeAndre Hopkins for 42 yards HOU challenged the pass completion ruling, and the original play was overturned. Will Levis pass incomplete deep left intended for DeAndre Hopkins (defended by Jalen Pitre)",-0.980,-1.720
3,5:37,3,17,TEN 18,6,13,Will Levis sacked by and Maliek Collins for -10 yards and Jonathan Greenard for -10 yards,-1.720,-2.490
3,4:49,4,27,TEN 8,6,13,"Ty Zentner punts 53 yards, returned by Steven Sims for 15 yards (tackle by Morgan Cox)",-2.490,-2.520
3,4:37,1,10,TEN 46,6,13,"Case Keenum pass incomplete short left intended for Xavier Hutchinson. Penalty on Tre Avery: Defensive Pass Interference, 10 yards (accepted) (no play)",2.520,3.180
3,4:26,1,10,TEN 36,6,13,Case Keenum pass complete short right to Robert Woods for 6 yards (tackle by Roger McCreary),3.180,3.450
3,4:00,2,4,TEN 30,6,13,Devin Singletary up the middle for no gain (tackle by Rashad Weaver),3.450,2.740
3,3:21,3,4,TEN 30,6,13,"Case Keenum pass complete short right to Noah Brown for no gain. Penalty on Noah Brown: Offensive Offside, 5 yards (accepted) (no play)",2.740,2.080
3,2:50,3,9,TEN 35,6,13,Case Keenum pass incomplete short left intended for Noah Brown (defended by Roger McCreary),2.080,0.970
3,2:47,4,9,TEN 35,9,13,Ka'imi Fairbairn 53 yard field goal good,0.970,3.000
3,2:42,,,HOU 35,9,13,"Ka'imi Fairbairn kicks off 60 yards, returned by Chris Moore for 19 yards (tackle by Dare Ogunbowale and Jake Hansen)",0.000,0.540
3,2:37,1,10,TEN 24,9,13,Derrick Henry right guard for 2 yards (tackle by Denzel Perryman and Khalil Davis),0.540,0.270
3,2:01,2,8,TEN 26,9,13,Will Levis pass complete deep left to Chigoziem Okonkwo for 22 yards (tackle by Desmond King),0.270,2.130
3,1:35,1,10,TEN 48,9,13,Will Levis pass complete short left to Derrick Henry for 2 yards (tackle by Denzel Perryman),2.130,1.850
3,0:56,2,8,HOU 50,9,13,Derrick Henry left tackle for no gain (tackle by Sheldon Rankins),1.850,1.160
3,0:14,3,8,HOU 50,9,13,Will Levis pass incomplete short right intended for Nick Westbrook-Ikhine (defended by Derek Stingley),1.160,-0.060
3,0:06,4,8,HOU 50,9,13,Ty Zentner punts 47 yards downed by Chris Moore,-0.060,0.380
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,HOU 3,9,13,Devin Singletary up the middle for 11 yards (tackle by Denico Autry),-0.380,-0.280
4,14:24,1,10,HOU 14,9,13,Devin Singletary left guard for 5 yards (tackle by Azeez Al-Shaair and Jack Gibbens),-0.280,-0.040
4,13:38,2,5,HOU 19,9,13,Devin Singletary left tackle for 2 yards (tackle by Azeez Al-Shaair and Harold Landry),-0.040,-0.560
4,13:01,3,3,HOU 21,9,13,Case Keenum sacked by Denico Autry for -9 yards,-0.560,-2.490
4,12:22,4,12,HOU 12,9,13,"Cameron Johnston punts 40 yards, returned by Mason Kinsey for 6 yards (tackle by Henry To'oTo'o)",-2.490,-2.520
4,12:13,1,10,HOU 46,9,13,Derrick Henry right end for 3 yards (tackle by Denzel Perryman),2.520,2.380
4,11:47,2,7,HOU 43,9,13,Will Levis pass complete short middle to DeAndre Hopkins for 17 yards (tackle by Denzel Perryman),2.380,3.840
4,11:06,1,10,HOU 26,9,13,Will Levis pass complete short right to Treylon Burks for 5 yards (tackle by DeAndre Houston-Carson),3.840,3.970
4,10:32,2,5,HOU 21,9,13,Derrick Henry left tackle for 6 yards (tackle by Steven Nelson),3.970,4.580
4,9:50,1,10,HOU 15,9,13,Derrick Henry left tackle for 1 yard (tackle by Denzel Perryman and Jalen Pitre),4.580,4.110
4,9:08,2,9,HOU 14,9,13,Will Levis sacked by Jonathan Greenard for -19 yards. Will Levis fumbles (forced by Jonathan Greenard). Will Levis fumbles out of bounds. Will Levis fumbles out of bounds,4.110,0.960
4,8:10,3,28,HOU 33,9,13,Tyjae Spears up the middle for 6 yards (tackle by Christian Harris),0.960,1.670
4,7:34,4,22,HOU 27,9,16,Nick Folk 45 yard field goal good,1.670,3.000
4,7:28,,,TEN 35,9,16,"Nick Folk kicks off 65 yards, returned by Steven Sims for 21 yards (tackle by Rashad Weaver)",0.000,0.340
4,7:22,1,10,HOU 21,9,16,Case Keenum pass incomplete deep middle intended for Xavier Hutchinson,0.340,-0.200
4,7:18,2,10,HOU 21,9,16,Case Keenum pass complete short middle to Dalton Schultz for 19 yards (tackle by Azeez Al-Shaair),-0.200,1.600
4,6:56,1,10,HOU 40,9,16,Devin Singletary up the middle for 3 yards (tackle by Roger McCreary and Rashad Weaver),1.600,1.460
4,6:25,2,7,HOU 43,9,16,Case Keenum pass complete short right to Dalton Schultz for 8 yards (tackle by Eric Garror),1.460,2.320
4,6:02,1,10,TEN 49,9,16,Case Keenum pass complete short right to Noah Brown for 11 yards (tackle by Eric Garror and Azeez Al-Shaair),2.320,3.050
4,5:34,1,10,TEN 38,9,16,"Case Keenum pass incomplete deep middle. Penalty on Tre Avery: Defensive Pass Interference, 20 yards (accepted) (no play)",3.050,4.370
4,5:29,1,10,TEN 18,9,16,Devin Singletary right tackle for no gain (tackle by TK McLendon),4.370,3.800
4,4:50,2,10,TEN 18,9,16,Case Keenum pass complete short middle to Dalton Schultz for 15 yards (tackle by Roger McCreary),3.800,6.510
4,4:20,1,3,TEN 3,9,16,Case Keenum up the middle for 1 yard (tackle by Quinton Bohanna and Jack Gibbens),6.510,5.720
4,3:57,2,2,TEN 2,9,16,Devin Singletary left guard for -1 yards (tackle by Tre Avery and Jaleel Johnson),5.720,4.720
4,3:07,3,3,TEN 3,15,16,"Case Keenum pass complete short middle to Noah Brown for 3 yards, touchdown",4.720,7.000
4,3:03,,,TEN 15,16,16,Ka'imi Fairbairn kicks extra point good,0.000,0.000
4,3:03,,,HOU 35,16,16,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,3:03,1,10,TEN 25,16,16,Treylon Burks right end for 2 yards (tackle by Derek Stingley),0.610,0.330
4,2:57,2,8,TEN 27,16,16,Will Levis pass incomplete deep middle intended for DeAndre Hopkins (defended by Derek Stingley),0.330,-0.360
4,2:51,3,8,TEN 27,16,16,Will Levis pass complete short left to Chris Moore for 12 yards (tackle by Jalen Pitre),-0.360,1.530
4,2:09,1,10,TEN 39,16,16,Derrick Henry up the middle for no gain (tackle by Jerry Hughes),1.530,0.990
4,2:00,2,10,TEN 39,16,16,Will Levis pass complete short right to Chris Moore for 4 yards,0.990,0.830
4,1:55,3,6,TEN 43,16,16,Will Levis pass incomplete short middle intended for DeAndre Hopkins,0.830,-0.520
4,1:50,4,6,TEN 43,16,16,"Ty Zentner punts 36 yards, fair catch by Steven Sims at HOU-21",-0.520,-0.340
4,1:45,1,10,HOU 21,16,16,Devin Singletary left guard for 19 yards (tackle by K'Von Wallace),0.340,1.600
4,1:12,1,10,HOU 40,16,16,Case Keenum pass incomplete short left intended for Devin Singletary (defended by K'Von Wallace),1.600,1.050
4,1:05,2,10,HOU 40,16,16,"Penalty on Charlie Heck: False Start, 5 yards (accepted) (no play)",1.050,0.380
4,1:05,2,15,HOU 35,16,16,Case Keenum pass incomplete short right intended for Xavier Hutchinson (defended by Eric Garror),0.380,-0.300
4,1:00,3,15,HOU 35,16,16,Case Keenum pass incomplete deep left intended for Noah Brown,-0.300,-1.040
4,0:55,4,15,HOU 35,16,16,"Cameron Johnston punts 42 yards, returned by Mason Kinsey for 6 yards (tackle by Andrew Beck)",-1.040,-0.870
4,0:45,1,10,TEN 29,16,16,Will Levis pass incomplete deep right intended for Chris Moore (defended by Jalen Pitre),0.870,0.330
4,0:38,2,10,TEN 29,16,16,Will Levis sacked by Maliek Collins for -7 yards,0.330,-1.290
4,0:32,,,,,,Timeout #1 by Houston Texans,,
4,0:32,3,17,TEN 22,16,16,Tyjae Spears up the middle for 8 yards (tackle by Christian Harris),-1.290,-1.370
4,0:27,,,,,,Timeout #2 by Houston Texans,,
4,0:27,4,9,TEN 30,16,16,"Ty Zentner punts 58 yards, returned by Steven Sims for 18 yards (tackle by Luke Gifford)",-1.370,-0.940
4,0:15,1,10,HOU 30,16,16,Case Keenum pass complete short middle to Robert Woods for 15 yards (tackle by Azeez Al-Shaair),0.940,1.930
4,0:09,,,,,,Timeout #3 by Houston Texans,,
4,0:09,,,,,,Timeout #1 by Tennessee Titans,,
4,0:09,1,10,HOU 45,16,16,Case Keenum pass incomplete deep left intended for Robert Woods,1.930,1.380
4,0:04,,,,,,Timeout #2 by Tennessee Titans,,
4,0:04,2,10,HOU 45,16,16,Davis Mills sacked by Terrell Edmunds for -10 yards,1.380,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
,,,,,,,"Titans won the coin toss, Titans to receive the overtime kickoff.",,
OT,10:00,,,HOU 35,16,16,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
OT,10:00,1,10,TEN 25,16,16,Will Levis sacked by Jonathan Greenard for -2 yards,0.610,-0.210
OT,9:18,2,12,TEN 23,16,16,Tyjae Spears up the middle for 2 yards (tackle by Sheldon Rankins and Derek Stingley),-0.210,-0.620
OT,8:33,3,10,TEN 25,16,16,Will Levis pass complete deep left to Chris Moore for 23 yards (tackle by Jalen Pitre and Desmond King),-0.620,2.130
OT,7:58,1,10,TEN 48,16,16,Derrick Henry up the middle for -3 yards (tackle by Maliek Collins),2.130,1.180
OT,7:25,2,13,TEN 45,16,16,Will Levis sacked by Derek Barnett for -7 yards,1.180,-0.430
OT,6:43,3,20,TEN 38,16,16,Will Levis pass incomplete deep left intended for DeAndre Hopkins (defended by Steven Nelson),-0.430,-0.850
OT,6:34,4,20,TEN 38,16,16,Ty Zentner punts 35 yards out of bounds,-0.850,-0.740
OT,6:27,1,10,HOU 27,16,16,Case Keenum sacked by Marlon Davidson for -8 yards,0.740,-0.940
OT,5:50,2,18,HOU 19,16,16,Case Keenum pass complete short left to Devin Singletary for -3 yards (tackle by Azeez Al-Shaair),-0.940,-2.330
OT,5:06,3,21,HOU 16,16,16,Case Keenum sacked by Denico Autry for -10 yards,-2.330,-2.490
OT,4:26,4,31,HOU 6,16,16,"Cameron Johnston punts 47 yards, returned by Mason Kinsey for no gain (tackle by Dare Ogunbowale). Penalty on JoJo Domann: Offensive Holding, 10 yards (accepted)",-2.490,-1.400
OT,4:15,1,10,TEN 37,16,16,Will Levis scrambles up the middle for 9 yards (tackle by Desmond King),1.400,2.070
OT,3:34,2,1,TEN 46,16,16,Tyjae Spears up the middle for 1 yard (tackle by Christian Harris and Desmond King),2.070,2.060
OT,2:46,1,10,TEN 47,16,16,Will Levis pass incomplete deep right intended for DeAndre Hopkins,2.060,1.520
OT,2:42,2,10,TEN 47,16,16,Tyjae Spears up the middle for 2 yards (tackle by Desmond King and Maliek Collins),1.520,1.090
OT,2:00,3,8,TEN 49,16,16,Will Levis sacked by Desmond King for -7 yards,1.090,-0.590
OT,1:49,4,15,TEN 42,16,16,"Ty Zentner punts 38 yards, fair catch by Steven Sims at HOU-20",-0.590,-0.280
OT,1:43,1,10,HOU 20,16,16,Case Keenum pass complete deep right to Devin Singletary for 41 yards (tackle by Eric Garror),0.280,2.980
OT,1:30,1,10,TEN 39,16,16,Devin Singletary up the middle for 5 yards (tackle by K'Von Wallace and Azeez Al-Shaair),2.980,3.120
OT,0:52,2,5,TEN 34,16,16,"Devin Singletary for 9 yards, touchdown. Penalty on John Metchie: Offensive Holding, 10 yards (accepted)",3.120,2.980
OT,0:42,2,6,TEN 35,16,16,Devin Singletary up the middle for -1 yards (tackle by Azeez Al-Shaair),2.980,2.150
OT,0:02,,,,,,Timeout #1 by Houston Texans,,
OT,0:02,,,,,,Timeout #1 by Tennessee Titans,,
OT,0:02,3,7,TEN 36,19,16,Ka'imi Fairbairn 54 yard field goal good,2.150,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
