#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,WAS 35,7,3:43,31,Punt
2,1,5:55,WAS 17,6,3:32,21,Punt
3,2,13:41,WAS 25,8,4:24,20,Punt
4,2,6:28,WAS 20,3,1:16,23,Interception
5,2,4:51,GNB 24,7,3:01,24,Touchdown
6,2,0:36,WAS 48,2,0:36,-3,End of Half
7,3,12:49,WAS 39,5,2:55,13,Punt
8,3,6:44,WAS 17,3,1:22,5,Punt
9,3,1:28,WAS 25,12,4:38,58,Missed FG
10,4,7:59,WAS 20,3,1:23,0,Punt
11,4,5:03,GNB 17,2,0:17,17,Touchdown
12,4,3:51,WAS 38,5,1:26,14,Interception
13,4,1:44,WAS 28,6,1:44,39,End of Game
