#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:42,NOR 15,7,2:51,28,Punt
2,1,7:50,NOR 42,7,3:47,27,Missed FG
3,1,1:53,NOR 16,5,2:40,10,Punt
4,2,8:32,NOR 23,7,4:00,25,Punt
5,2,2:05,NOR 25,4,0:29,5,Blocked Punt
6,2,1:10,NOR 12,1,0:12,0,Interception
7,2,0:17,NOR 28,1,0:17,-1,End of Half
8,3,15:00,NOR 15,5,3:16,12,Punt
9,3,6:00,NOR 17,5,3:02,19,Punt
10,4,14:45,NOR 32,10,4:45,68,Touchdown
11,4,6:28,NOR 33,3,0:23,0,Punt
12,4,3:01,NOR 20,1,0:10,0,Interception
13,4,2:51,NOR 20,15,2:45,80,Touchdown
