Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
2,13:23,1,10,TAM 20,0,14,Doug Martin left tackle for 5 yards (tackle by Thomas DeCoud),0.280,0.410
2,12:47,2,5,TAM 25,0,14,Doug Martin left end for 16 yards (tackle by Thomas DeCoud),0.410,1.660
2,12:04,1,10,TAM 41,6,14,"Mike Glennon pass complete deep right to Vincent Jackson for 59 yards, touchdown",1.660,7.000
2,12:04,,,ATL 2,7,14,Rian Lindell kicks extra point good,0.000,0.000
2,12:04,,,TAM 35,7,14,"Michael Koenen kicks off 69 yards, returned by Jacquizz Rodgers for 21 yards (tackle by Jonathan Casillas)",0.000,0.060
2,11:49,1,10,ATL 17,7,14,Jacquizz Rodgers left tackle for 3 yards (tackle by Lavonte David),-0.060,-0.060
2,11:06,2,7,ATL 20,7,14,Matt Ryan pass complete short left to Jacquizz Rodgers for 8 yards (tackle by Lavonte David),-0.060,0.810
2,10:36,1,10,ATL 28,7,14,Matt Ryan pass complete short left to Jacquizz Rodgers for 4 yards (tackle by Lavonte David),0.810,0.800
2,9:54,2,6,ATL 32,7,14,Matt Ryan pass incomplete short middle intended for Tony Gonzalez,0.800,0.100
2,9:50,3,6,ATL 32,7,14,Matt Ryan pass complete deep right to Harry Douglas for 54 yards (tackle by Leonard Johnson). Penalty on Leonard Johnson: Defensive Pass Interference (Declined),0.100,4.650
2,9:26,1,10,TAM 14,7,14,Jason Snelling right end for 7 yards (tackle by Mason Foster and Keith Tandy),4.650,5.280
2,8:50,2,3,TAM 7,7,14,"Penalty on Gerald McCoy: Neutral Zone Infraction, 4 yards (no play)",5.280,6.510
2,8:29,1,3,TAM 3,7,14,Jason Snelling left guard for -2 yards (tackle by Lavonte David),6.510,5.150
2,7:52,2,5,TAM 5,7,14,Matt Ryan pass incomplete short middle intended for Brian Robiskie (defended by Dashon Goldson),5.150,4.260
2,7:48,3,5,TAM 5,7,14,Matt Ryan pass incomplete short middle intended for Jacquizz Rodgers (defended by Lavonte David),4.260,3.010
2,7:43,4,5,TAM 5,7,17,Matt Bryant 23 yard field goal good,3.010,3.000
2,7:43,,,ATL 35,7,17,"Matthew Bosher kicks off 73 yards, returned by Eric Page for 26 yards (tackle by Levine Toilolo)",0.000,-0.040
2,7:32,1,10,TAM 18,7,17,Mike Glennon pass complete short left to Mike Williams for 3 yards (tackle by William Moore),0.040,0.010
2,6:54,2,7,TAM 21,7,17,"Doug Martin left guard for 3 yards (tackle by Akeem Dent). Penalty on Ted Larsen: Unnecessary Roughness, 12 yards",0.010,-2.120
2,6:31,3,16,TAM 12,7,17,"Mike Glennon pass complete short left to Vincent Jackson for 5 yards (tackle by Desmond Trufant). Vincent Jackson fumbles (forced by Desmond Trufant), recovered by Ted Larsen at TAM-17",-2.120,-2.320
2,5:48,4,11,TAM 17,7,17,"Michael Koenen punts 20 yards, out of bounds",-2.320,-3.120
2,5:40,1,10,TAM 37,7,23,"Matt Ryan pass complete deep right to Harry Douglas for 37 yards, touchdown",3.120,7.000
2,5:40,,,TAM 2,7,24,Matt Bryant kicks extra point good,0.000,0.000
2,5:40,,,ATL 35,7,24,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
2,5:32,1,10,TAM 20,7,24,"Doug Martin right end for 1 yard (tackle by Peria Jerry). Penalty on Davin Joseph: Offensive Holding, 10 yards (no play)",0.280,-0.760
2,5:08,1,20,TAM 10,7,24,Mike Glennon pass complete short middle to Chris Owusu for 10 yards (tackle by Joplo Bartu and Paul Worrilow),-0.760,-0.270
2,4:28,2,10,TAM 20,7,24,Mike Glennon pass complete short middle to Chris Owusu for 11 yards (tackle by William Moore),-0.270,1.000
2,3:47,1,10,TAM 31,7,24,Mike James left end for 4 yards (tackle by Joplo Bartu),1.000,1.000
2,3:04,2,6,TAM 35,7,24,Mike Glennon pass complete short left to Tim Wright for 9 yards,1.000,1.860
2,2:32,1,10,TAM 44,7,24,"Mike Glennon pass incomplete deep left intended for Vincent Jackson. Penalty on Robert Alford: Defensive Pass Interference, 19 yards (no play)",1.860,3.120
2,2:25,1,10,ATL 37,7,24,Mike James right end for 1 yard (tackle by Cliff Matthews),3.120,2.710
2,2:00,2,9,ATL 36,7,24,Mike Glennon pass complete short left to Mike James for 8 yards (tackle by Desmond Trufant and Thomas DeCoud),2.710,3.070
2,1:12,3,1,ATL 28,7,24,Mike Glennon pass complete short left to Vincent Jackson for 6 yards (tackle by Asante Samuel),3.070,4.110
2,0:34,1,10,ATL 22,7,24,Mike Glennon pass complete short right to Chris Owusu for 6 yards (tackle by Joplo Bartu),4.110,4.110
2,0:28,1,10,ATL 22,7,24,Timeout #1 by Tampa Bay Buccaneers,4.110,4.460
2,0:28,2,4,ATL 16,7,24,Mike Glennon pass complete short right to Mike Williams for 9 yards (tackle by Asante Samuel),4.460,4.460
2,0:22,2,4,ATL 16,7,24,Timeout #2 by Tampa Bay Buccaneers,4.460,5.600
2,0:22,1,7,ATL 7,7,24,Mike Glennon pass incomplete short middle intended for Vincent Jackson,5.600,4.760
2,0:18,2,7,ATL 7,7,24,Mike Glennon pass incomplete short right intended for Doug Martin,4.760,3.810
2,0:14,3,7,ATL 7,7,24,Mike Glennon sacked by Peria Jerry for -10 yards,3.810,3.810
2,0:03,3,7,ATL 7,7,24,Timeout #3 by Tampa Bay Buccaneers,3.810,2.310
2,0:03,4,17,ATL 17,10,24,Rian Lindell 36 yard field goal good,2.310,3.000
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,10,24,"Matthew Bosher kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,TAM 20,10,24,Doug Martin right guard for -2 yards (tackle by Jonathan Babineaux),0.280,-0.630
3,14:18,2,12,TAM 18,10,24,Doug Martin left end for 6 yards (tackle by Joplo Bartu),-0.630,-0.430
3,13:37,3,6,TAM 24,10,24,Mike Glennon pass incomplete short right intended for Vincent Jackson (defended by Asante Samuel),-0.430,-1.770
3,13:30,4,6,TAM 24,10,24,"Michael Koenen punts 53 yards, returned by Robert Alford for 4 yards (tackle by Brian Leonard). Robert Alford fumbles (forced by Brian Leonard), recovered by Dekoda Watson at ATL-23. Penalty on Dominique Franks: Offensive Holding (Declined)",-1.770,4.040
3,13:15,1,10,ATL 23,10,24,Doug Martin right guard for 5 yards (tackle by Osi Umenyiora and Paul Worrilow),4.040,4.210
3,12:39,2,5,ATL 18,10,24,Mike Glennon pass incomplete short left intended for Doug Martin (defended by William Moore),4.210,3.490
3,12:33,3,5,ATL 18,10,24,Mike Glennon pass complete short left to Vincent Jackson for 6 yards (tackle by Desmond Trufant),3.490,4.780
3,12:00,1,10,ATL 12,10,24,Mike Glennon pass incomplete short middle intended for Vincent Jackson (defended by Desmond Trufant),4.780,4.100
3,11:55,2,10,ATL 12,10,24,Mike James right guard for 8 yards (tackle by William Moore),4.100,4.840
3,11:13,3,2,ATL 4,10,24,Mike James right guard for 1 yard (tackle by Thomas DeCoud),4.840,4.840
3,10:30,3,2,ATL 4,10,24,Timeout #1 by Tampa Bay Buccaneers,4.840,3.060
3,10:30,4,1,ATL 3,10,24,Mike James up the middle for 2 yards (tackle by Omar Gaither),3.060,6.970
3,9:53,1,1,ATL 1,10,24,Mike James left end for no gain (tackle by Corey Peters),6.970,5.910
3,9:10,2,1,ATL 1,16,24,"Mike Glennon pass complete short left to Vincent Jackson for 1 yard, touchdown",5.910,7.000
3,9:10,,,ATL 2,17,24,Rian Lindell kicks extra point good,0.000,0.000
3,9:10,,,TAM 35,17,24,"Michael Koenen kicks off 65 yards, touchback",0.000,-0.280
3,9:03,1,10,ATL 20,17,24,Jacquizz Rodgers right end for 5 yards (tackle by Adrian Clayborn),0.280,0.410
3,8:30,2,5,ATL 25,17,24,"Matt Ryan pass incomplete. Penalty on Matt Ryan: Intentional Grounding, 10 yards",0.410,-1.860
3,8:25,3,15,ATL 15,17,24,Matt Ryan pass complete short right to Jacquizz Rodgers for 8 yards (tackle by Da'Quan Bowers and Gerald McCoy),-1.860,-1.830
3,7:44,4,7,ATL 23,17,24,"Matthew Bosher punts 42 yards, fair catch by Eric Page",-1.830,-1.270
3,7:35,1,10,TAM 35,17,24,Mike Glennon sacked by Joplo Bartu and Jonathan Massaquoi for -5 yards,1.270,0.050
3,7:06,2,15,TAM 30,17,24,"Mike Glennon pass incomplete deep left intended for Chris Owusu. Penalty on Malliciah Goodman: Roughing the Passer, 15 yards (no play)",0.050,1.930
3,6:59,1,10,TAM 45,17,24,Mike James left guard for no gain (tackle by Osi Umenyiora),1.930,1.380
3,6:16,2,10,TAM 45,17,24,Mike James right end for 3 yards (tackle by Malliciah Goodman),1.380,1.090
3,5:34,3,7,TAM 48,17,24,"Penalty on Vincent Jackson: False Start, 5 yards (no play)",1.090,0.430
3,5:06,3,12,TAM 43,17,24,Mike Glennon up the middle for 13 yards,0.430,2.650
3,4:24,1,10,ATL 44,17,24,Mike James left guard for no gain (tackle by Malliciah Goodman),2.650,2.110
3,3:44,2,10,ATL 44,17,24,Mike James left end for 5 yards (tackle by Akeem Dent),2.110,2.080
3,3:07,3,5,ATL 39,17,24,Mike Glennon pass incomplete short left intended for Vincent Jackson,2.080,0.660
3,3:03,4,5,ATL 39,17,24,"Michael Koenen punts 39 yards, touchback",0.660,-0.280
3,2:54,1,10,ATL 20,17,24,Jason Snelling right guard for -1 yards (tackle by Gerald McCoy),0.280,-0.460
3,2:17,2,11,ATL 19,17,24,Matt Ryan pass complete short left to Darius Johnson for 12 yards (tackle by Leonard Johnson),-0.460,1.000
3,1:40,1,10,ATL 31,17,24,Matt Ryan pass complete deep right to Drew Davis for 24 yards,1.000,2.590
3,1:08,1,10,TAM 45,17,24,Matt Ryan pass complete short left to Harry Douglas for 9 yards (tackle by Leonard Johnson),2.590,3.260
3,0:42,2,1,TAM 36,17,24,Jason Snelling right guard for 2 yards (tackle by Mason Foster and Adrian Clayborn),3.260,3.310
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 34,17,24,"Matt Ryan pass complete short right to Tony Gonzalez for 10 yards (tackle by Mark Barron). Penalty on Kelcie McCray: Unnecessary Roughness, 12 yards",3.310,4.780
4,14:46,1,10,TAM 12,17,24,Jacquizz Rodgers right guard for 4 yards (tackle by Mark Barron and Kelcie McCray),4.780,4.830
4,14:12,2,6,TAM 8,17,30,"Matt Ryan pass complete short middle to Jacquizz Rodgers for 8 yards, touchdown",4.830,7.000
4,14:12,,,TAM 2,17,31,Matt Bryant kicks extra point good,0.000,0.000
4,14:12,,,ATL 35,17,31,"Matthew Bosher kicks off 73 yards, returned by Eric Page for 30 yards (tackle by Jonathan Massaquoi)",0.000,-0.410
4,13:59,1,10,TAM 22,17,31,Mike James left end for 5 yards (tackle by Peria Jerry),0.410,0.540
4,13:21,2,5,TAM 27,17,31,"Mike Glennon pass complete short middle to Tim Wright for 6 yards (tackle by Joplo Bartu). Penalty on Stansly Maponga: Unnecessary Roughness, 15 yards",0.540,2.130
4,12:49,1,10,TAM 48,17,31,Mike Glennon pass incomplete deep left intended for Mike Williams,2.130,1.580
4,12:44,2,10,TAM 48,17,31,Mike Glennon pass complete short left to Vincent Jackson for 6 yards (tackle by Desmond Trufant),1.580,1.680
4,12:15,3,4,ATL 46,17,31,"Mike Glennon pass incomplete. Penalty on Thomas DeCoud: Defensive Holding, 5 yards (no play)",1.680,2.850
4,12:08,1,10,ATL 41,17,31,Brian Leonard left tackle for 3 yards (tackle by Paul Worrilow),2.850,2.710
4,11:37,2,7,ATL 38,17,31,Mike Glennon pass complete short left to Mike James for 5 yards (tackle by Paul Worrilow),2.710,2.680
4,10:45,3,2,ATL 33,17,31,Mike Glennon pass incomplete short right intended for Vincent Jackson,2.680,1.200
4,10:41,4,2,ATL 33,17,31,Mike Glennon pass complete short right to Tiquan Underwood for 6 yards (tackle by William Moore),1.200,3.780
4,10:06,1,10,ATL 27,17,31,Mike Glennon pass incomplete deep right intended for Vincent Jackson,3.780,3.230
4,10:01,2,10,ATL 27,17,31,Mike James right end for 11 yards (tackle by Thomas DeCoud and Joplo Bartu),3.230,4.510
4,9:14,1,10,ATL 16,17,31,Mike Glennon pass complete short right to Mike Williams for 9 yards (tackle by Asante Samuel),4.510,5.540
4,8:32,2,1,ATL 7,17,31,Mike James right guard for -1 yards (tackle by Peria Jerry and William Moore),5.540,4.620
4,7:48,3,2,ATL 8,17,31,Mike Glennon pass incomplete short left intended for Vincent Jackson (defended by Robert Alford),4.620,2.990
4,7:43,4,2,ATL 8,17,31,Brian Leonard right guard for 3 yards (tackle by Joplo Bartu),2.990,6.060
4,6:58,1,5,ATL 5,17,31,"Mike Glennon pass incomplete. Penalty on Donald Penn: Offensive Holding, 10 yards (no play)",6.060,4.370
4,6:51,1,15,ATL 15,17,31,"Mike Glennon pass incomplete short left intended for Vincent Jackson. Penalty on Vincent Jackson: Face Mask (15 Yards), 15 yards, Penalty on Mike Glennon: Illegal Forward Pass (Declined) (no play)",4.370,3.580
4,6:41,1,30,ATL 30,17,31,Mike James left guard for 6 yards (tackle by Akeem Dent and Thomas DeCoud),3.580,2.460
4,6:04,2,24,ATL 24,17,31,Mike Glennon pass complete short left to Mike Williams for 11 yards (tackle by Robert Alford),2.460,3.060
4,5:22,3,13,ATL 13,17,31,Mike Glennon pass incomplete short left intended for Brian Leonard,3.060,2.570
4,5:17,4,13,ATL 13,17,31,"Mike Glennon pass complete short left to Tiquan Underwood for 13 yards. Penalty on Davin Joseph: Illegal Use of Hands, 10 yards (no play)",2.570,1.930
4,5:04,4,23,ATL 23,20,31,Rian Lindell 41 yard field goal good,1.930,3.000
4,5:04,,,TAM 35,20,31,"Michael Koenen kicks off 65 yards, touchback",0.000,-0.280
4,5:00,1,10,ATL 20,20,31,Jacquizz Rodgers right tackle for 2 yards (tackle by Mason Foster),0.280,0.280
4,4:56,1,10,ATL 20,20,31,Timeout #2 by Tampa Bay Buccaneers,0.280,0.000
4,4:56,2,8,ATL 22,20,31,Matt Ryan pass complete short left to Jacquizz Rodgers for -9 yards (tackle by Jonathan Casillas),0.000,0.000
4,4:50,2,8,ATL 22,20,31,Timeout #3 by Tampa Bay Buccaneers,0.000,-2.190
4,4:50,3,17,ATL 13,20,31,Jacquizz Rodgers right end for 7 yards (tackle by Lavonte David),-2.190,-2.030
4,4:04,4,10,ATL 20,20,31,"Matthew Bosher punts 59 yards, returned by Eric Page for 14 yards (tackle by Jacquizz Rodgers). Penalty on Robert Alford: Illegal Formation, 5 yards",-2.030,-1.600
4,3:51,1,10,TAM 40,20,31,Mike Glennon pass complete short middle to Vincent Jackson for 10 yards (tackle by William Moore),1.600,2.260
4,3:29,1,10,,20,31,Mike Glennon pass incomplete short right intended for Vincent Jackson (defended by William Moore),2.260,1.710
4,3:26,2,10,,20,31,Mike Glennon pass complete short right to Vincent Jackson for 29 yards (tackle by Robert McClain),1.710,4.170
4,3:00,1,10,ATL 21,20,31,Mike Glennon pass complete short right to Mike James for -5 yards (tackle by Robert McClain),4.170,2.950
4,2:32,2,15,ATL 26,20,31,Mike Glennon pass incomplete short left intended for Tim Wright,2.950,2.280
4,2:28,3,15,ATL 26,20,31,Mike Glennon pass complete short right to Brian Leonard for 9 yards (tackle by Asante Samuel),2.280,2.340
4,2:00,4,6,ATL 17,23,31,Rian Lindell 35 yard field goal good,2.340,3.000
4,1:55,4,6,ATL 17,23,31,Timeout #1 by Atlanta Falcons,2.340,0.000
4,2:00,,,TAM 35,23,31,"Michael Koenen kicks onside 12 yards, recovered by Thomas DeCoud",0.000,-2.460
4,1:54,1,10,TAM 47,23,31,Matt Ryan kneels for -4 yards,2.460,1.370
4,1:14,2,14,ATL 49,23,31,Matt Ryan kneels for -4 yards,1.370,0.170
4,0:35,3,18,ATL 45,23,31,Matt Ryan kneels for -4 yards,0.170,-0.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
