Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ezekiel Elliott,DAL,7,7,30,0,1,-14,-2.0,44,6.3,-2.0,1,7.0,0,0.0,0,84.5
Geoff Swaim,DAL,3,3,55,0,2,-1,-0.3,56,18.7,-0.3,1,3.0,0,0.0,0,118.7
Deonte Thompson,DAL,4,2,19,0,1,10,5.0,9,4.5,8.5,1,2.0,1,25.0,1,24.0
Tavon Austin,DAL,3,1,44,0,1,44,44.0,0,0.0,25.3,0,,2,66.7,1,42.4
Cole Beasley,DAL,3,1,8,0,,6,6.0,2,2.0,5.3,0,,0,0.0,0,42.4
Michael Gallup,DAL,3,1,6,0,,5,5.0,1,1.0,8.3,0,,0,0.0,0,42.4
Rico Gathers,DAL,1,1,32,0,1,21,21.0,11,11.0,21.0,0,,0,0.0,0,118.7
Allen Hurns,DAL,2,1,3,1,1,3,3.0,0,0.0,9.0,0,,0,0.0,0,95.8
Blake Jarwin,DAL,2,1,11,0,1,2,2.0,9,9.0,-3.5,1,1.0,0,0.0,0,66.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeAndre Hopkins,HOU,13,9,151,0,6,84,9.3,67,7.4,10.7,1,9.0,0,0.0,1,76.1
Alfred Blue,HOU,8,8,73,0,2,10,1.3,63,7.9,1.3,1,8.0,0,0.0,0,104.7
Keke Coutee,HOU,7,6,51,1,4,38,6.3,13,2.2,8.6,0,,0,0.0,0,136.6
Ryan Griffin,HOU,9,6,65,0,4,48,8.0,17,2.8,6.8,0,,1,11.1,0,87.7
Will Fuller,HOU,3,2,15,0,1,1,0.5,14,7.0,2.7,0,,0,0.0,0,78.5
Jordan Akins,HOU,2,1,9,0,,4,4.0,5,5.0,1.5,0,,0,0.0,0,62.5
Jordan Thomas,HOU,1,1,11,0,1,7,7.0,4,4.0,7.0,1,1.0,0,0.0,0,112.5
