#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TEN 27,3,2:09,8,Punt
2,1,11:37,TEN 46,4,1:54,9,Downs
3,1,8:20,TEN 8,4,2:05,28,Punt
4,1,4:26,TEN 42,6,2:09,58,Touchdown
5,1,1:26,TEN 27,4,2:15,22,Punt
6,2,9:37,TEN 11,5,1:37,17,Fumble
7,2,5:50,TEN 29,2,0:14,3,Fumble
8,2,1:44,TEN 24,3,0:53,8,Punt
9,2,0:41,TEN 47,3,0:23,5,Interception
10,2,0:18,TEN 48,2,0:18,12,Missed FG
11,3,13:10,TEN 22,3,2:06,-4,Punt
12,3,11:04,TEN 41,3,1:30,-5,Punt
13,3,7:32,TEN 13,5,2:26,38,Punt
14,3,2:42,TEN 35,9,4:47,51,Field Goal
15,4,10:31,TEN 24,3,1:33,8,Punt
16,4,7:15,TEN 19,4,1:15,81,Touchdown
17,4,4:00,TEN 40,3,1:09,8,Punt
18,4,0:52,TEN 29,5,0:52,37,Missed FG
19,5,12:16,TEN 9,3,0:33,-9,Safety
