#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:51,CHI 28,3,1:14,-1,Punt
2,1,9:43,CHI 45,3,1:23,6,Punt
3,1,6:15,CHI 15,3,1:49,-10,Punt
4,1,2:17,CHI 34,3,0:51,-13,Punt
5,2,14:11,CHI 9,8,4:34,32,Punt
6,2,8:00,TEN 28,4,2:10,7,Missed FG
7,2,5:36,TEN 31,6,3:52,14,Interception
8,2,0:51,TEN 45,2,0:10,-2,Fumble
9,3,15:00,CHI 25,3,1:50,3,Punt
10,3,9:34,CHI 20,5,2:02,27,Punt
11,3,5:06,CHI 20,3,2:24,-10,Punt
12,4,12:55,CHI 33,5,2:24,11,Punt
13,4,8:58,CHI 32,3,1:43,10,Interception
14,4,6:00,CHI 27,3,2:00,-14,Punt
15,4,2:51,CHI 20,10,1:59,69,Field Goal
16,5,15:00,CHI 26,5,2:44,22,Punt
