Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
1,6:41,1,10,CHI 34,0,0,Matt Barkley pass complete short left to Cameron Meredith for 11 yards (tackle by Josh Bynes),1.200,1.930
1,6:00,1,10,CHI 45,0,0,Jordan Howard left end for 28 yards (tackle by Nevin Lawson and Tyrunn Walker),1.930,3.780
1,5:17,1,10,DET 27,0,0,Jordan Howard left tackle for 1 yard (tackle by Tavon Wilson),3.780,3.370
1,4:36,2,9,DET 26,0,0,Matt Barkley pass complete short right to Cameron Meredith for 8 yards (tackle by Darius Slay and Tahir Whitehead),3.370,0.000
1,3:48,,,,0,0,Timeout #1 by Chicago Bears,0.000,-3.840
1,3:48,3,1,DET 18,0,0,Jordan Howard middle for 3 yards (tackle by Tahir Whitehead),3.840,4.580
1,3:11,1,10,DET 15,0,0,Matt Barkley pass complete short middle to Jordan Howard for 5 yards (tackle by Tahir Whitehead),4.580,4.840
1,2:28,2,5,DET 10,0,0,"Penalty on Ted Larsen: False Start, 5 yards (no play)",4.840,3.950
1,2:03,2,10,DET 15,0,0,"Penalty on Matt Barkley: Delay of Game, 5 yards (no play)",3.950,3.350
1,1:43,2,15,DET 20,0,0,Matt Barkley pass incomplete short left intended for Jordan Howard,3.350,2.680
1,1:38,3,15,DET 20,0,0,Matt Barkley pass incomplete short left intended for Cameron Meredith (defended by Rafael Bush),2.680,2.120
1,1:32,4,15,DET 20,3,0,Connor Barth 38 yard field goal good,2.120,3.000
1,1:27,,,CHI 35,3,0,"Connor Barth kicks off 65 yards, touchback",0.000,-0.610
1,1:27,1,10,DET 25,3,0,Dwayne Washington left end for 3 yards (tackle by Akiem Hicks and John Timu),0.610,0.470
1,0:46,2,7,DET 28,3,0,Matthew Stafford pass complete short left to Eric Ebron for 14 yards (tackle by Harold Jones-Quartey),0.470,1.730
1,0:19,1,10,DET 42,3,0,"Matthew Stafford pass incomplete. Penalty on Matthew Stafford: Intentional Grounding, 10 yards",1.730,-0.160
1,0:14,2,20,DET 32,3,0,Zach Zenner left end for 2 yards (tackle by Nick Kwiatkoski and Leonard Floyd),-0.160,-0.560
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,18,DET 34,3,0,Dwayne Washington middle for 5 yards (tackle by John Timu),-0.560,-0.780
2,14:27,4,13,DET 39,3,0,Sam Martin punts 57 yards,-0.780,0.380
2,14:16,1,10,CHI 4,3,0,Matt Barkley pass complete deep left to Deonte Thompson for 24 yards (tackle by Nevin Lawson),-0.380,0.810
2,13:38,1,10,CHI 28,3,0,Jordan Howard right tackle for 6 yards (tackle by DeAndre Levy),0.810,1.070
2,13:02,2,4,CHI 34,3,0,Matt Barkley pass complete short left to Cameron Meredith for 4 yards (tackle by Darius Slay),1.070,1.470
2,12:22,1,10,CHI 38,3,0,Matt Barkley pass incomplete short left intended for Daniel Braverman,1.470,0.920
2,12:17,2,10,CHI 38,3,0,Jeremy Langford middle for no gain (tackle by Tahir Whitehead),0.920,0.230
2,11:43,3,10,CHI 38,3,0,Matt Barkley pass incomplete short right intended for Josh Bellamy (defended by Darius Slay),0.230,-0.850
2,11:37,4,10,CHI 38,3,0,"Pat O'Donnell punts 44 yards, returned by Andre Roberts for 37 yards (tackle by Jonathan Anderson). Penalty on Joique Bell: Illegal Block Above the Waist, 10 yards",-0.850,0.220
2,11:15,1,10,DET 15,3,0,Zach Zenner middle for 2 yards (tackle by Nick Kwiatkoski),-0.220,-0.440
2,10:38,2,8,DET 17,3,0,Matthew Stafford pass complete short right to Marvin Jones for 4 yards (tackle by Tracy Porter),-0.440,-0.630
2,9:54,3,4,DET 21,3,0,Matthew Stafford pass complete short middle to Eric Ebron for 8 yards (tackle by Deon Bush),-0.630,0.870
2,9:06,1,10,DET 29,3,0,Matthew Stafford sacked by Mitch Unrein for -3 yards. Penalty on Taylor Decker: Offensive Holding (Declined),0.870,-0.080
2,8:35,2,13,DET 26,3,0,Matthew Stafford pass complete short left to Golden Tate for 14 yards (tackle by Bryce Callahan),-0.080,1.600
2,7:55,1,10,DET 40,3,0,"Dwayne Washington middle for 14 yards (tackle by Harold Jones-Quartey). Penalty on Graham Glasgow: Illegal Use of Hands, 10 yards (no play)",1.600,0.940
2,7:25,1,20,DET 30,3,0,Matthew Stafford pass incomplete short right intended for Marvin Jones (defended by Tracy Porter),0.940,-0.300
2,7:18,2,20,DET 30,3,0,Matthew Stafford pass complete short left to Zach Zenner for 4 yards (tackle by Harold Jones-Quartey),-0.300,-0.430
2,6:31,3,16,DET 34,3,0,Matthew Stafford pass complete deep right to Marvin Jones for 48 yards (tackle by Harold Jones-Quartey). Penalty on Willie Young: Defensive Holding (Declined),-0.430,4.370
2,5:51,1,10,CHI 18,3,0,Zach Zenner right tackle for 2 yards (tackle by Akiem Hicks),4.370,4.090
2,5:06,2,8,CHI 16,3,0,Matthew Stafford pass complete short right to Zach Zenner for 5 yards (tackle by Tracy Porter),4.090,4.260
2,4:25,3,3,CHI 11,3,0,Matthew Stafford pass incomplete short left intended for Golden Tate (defended by Bryce Callahan),4.260,2.800
2,4:21,4,3,CHI 11,3,3,Matt Prater 29 yard field goal good,2.800,3.000
2,4:17,,,DET 35,3,3,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
2,4:17,1,10,CHI 25,3,3,Jordan Howard left tackle for 3 yards (tackle by Haloti Ngata),0.610,0.470
2,3:42,2,7,CHI 28,3,3,"Jordan Howard left end for no gain (tackle by Nevin Lawson). Penalty on Ezekiel Ansah: Defensive Offside, 5 yards (no play)",0.470,1.140
2,3:20,2,2,CHI 33,3,3,Jordan Howard right end for -2 yards (tackle by Ezekiel Ansah and DeAndre Levy),1.140,0.170
2,2:43,3,4,CHI 31,3,3,Matt Barkley pass incomplete deep left intended for Josh Bellamy,0.170,-1.310
2,2:34,4,4,CHI 31,3,3,"Pat O'Donnell punts 50 yards, out of bounds",-1.310,-0.150
2,2:26,1,10,DET 19,3,3,Matthew Stafford sacked by Nick Kwiatkoski for 0 yards,0.150,-0.390
2,2:00,2,10,DET 19,3,3,"Matthew Stafford pass incomplete deep left intended for Marvin Jones. Penalty on Tracy Porter: Defensive Pass Interference, 38 yards (no play)",-0.390,2.720
2,1:53,1,10,CHI 43,3,3,Matthew Stafford pass incomplete short right intended for Eric Ebron,2.720,2.180
2,1:47,2,10,CHI 43,3,3,Matthew Stafford pass incomplete short right intended for Golden Tate (defended by Cre'von LeBlanc),2.180,1.490
2,1:42,3,10,CHI 43,3,3,Matthew Stafford pass complete short left to Anquan Boldin for 10 yards (tackle by Harold Jones-Quartey),1.490,3.380
2,1:37,1,10,CHI 33,3,3,Matthew Stafford pass complete short right to Golden Tate for 7 yards (tackle by Cre'von LeBlanc),3.380,3.780
2,1:28,2,3,CHI 26,3,3,Matthew Stafford pass incomplete deep right intended for Andre Roberts,3.780,3.070
2,1:23,3,3,CHI 26,3,3,"Matthew Stafford for 5 yards (tackle by Cornelius Washington). Penalty on Tracy Porter: Illegal Contact, 5 yards",3.070,4.510
2,1:14,1,10,CHI 16,3,3,Matthew Stafford pass incomplete short middle intended for Anquan Boldin (defended by Leonard Floyd),4.510,3.900
2,1:09,2,10,CHI 16,3,3,Matthew Stafford pass complete short right to Dwayne Washington for 10 yards (tackle by Nick Kwiatkoski and Deiondre' Hall),3.900,5.830
2,0:29,1,6,CHI 6,3,3,"Matthew Stafford pass incomplete short left intended for Marvin Jones. Penalty on Riley Reiff: Offensive Holding, 10 yards (no play)",5.830,0.000
2,0:24,,,,3,3,Timeout #2 by Chicago Bears,0.000,-4.310
2,0:24,1,16,CHI 16,3,9,"Matthew Stafford pass complete short right to Anquan Boldin for 16 yards, touchdown",4.310,7.000
2,0:19,,,CHI 15,3,10,Matt Prater kicks extra point good,0.000,0.000
2,0:19,,,DET 35,3,10,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
2,0:19,1,10,CHI 25,3,10,Jordan Howard middle for 7 yards (tackle by Tahir Whitehead),0.610,1.010
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,3,10,"Sam Martin kicks off 64 yards, returned by Deonte Thompson for 18 yards (tackle by Don Carey)",0.000,-0.150
3,14:55,1,10,CHI 19,3,10,Matt Barkley pass complete short left to Josh Bellamy for 23 yards (tackle by Tahir Whitehead),0.150,1.730
3,14:18,1,10,CHI 42,3,10,"Jordan Howard left tackle for 14 yards (tackle by Rafael Bush). Penalty on Josh Sitton: Offensive Holding, 10 yards (no play)",1.730,1.070
3,13:47,1,20,CHI 32,3,10,Matt Barkley pass complete short right to Cameron Meredith for 4 yards (tackle by Nevin Lawson),1.070,0.380
3,13:06,2,16,CHI 36,3,10,Jeremy Langford middle for 1 yard (tackle by A'Shawn Robinson),0.380,-0.160
3,12:26,3,15,CHI 37,3,10,Matt Barkley pass complete short right to Daniel Brown for 11 yards (tackle by Asa Jackson),-0.160,-0.190
3,11:48,4,4,CHI 48,3,10,"Pat O'Donnell punts 52 yards, touchback",-0.190,-0.280
3,11:39,1,10,DET 20,3,10,Dwayne Washington middle for 5 yards (tackle by Eddie Goldman and Akiem Hicks),0.280,0.410
3,10:55,2,5,DET 25,3,10,Dwayne Washington right end for no gain (tackle by Nick Kwiatkoski),0.410,-0.300
3,10:14,3,5,DET 25,3,10,Matthew Stafford pass complete short right to Eric Ebron for 9 yards (tackle by Deiondre' Hall),-0.300,1.200
3,9:35,1,10,DET 34,3,10,Dwayne Washington right end for 7 yards (tackle by Adrian Amos),1.200,1.600
3,8:53,2,3,DET 41,3,10,Matthew Stafford middle for 4 yards (tackle by Deon Bush),1.600,1.930
3,8:08,1,10,DET 45,3,10,Zach Zenner middle for 13 yards (tackle by Cre'von LeBlanc and Adrian Amos),1.930,2.790
3,7:20,1,10,CHI 42,3,10,Dwayne Washington right end for 2 yards (tackle by Mitch Unrein and Cornelius Washington),2.790,2.510
3,6:38,2,8,CHI 40,3,10,"Matthew Stafford pass incomplete short middle intended for Anquan Boldin (defended by Demontre Hurst). Penalty on Akiem Hicks: Defensive Offside, 5 yards (no play)",2.510,3.190
3,6:32,2,3,CHI 35,3,10,Golden Tate right end for -1 yards (tackle by Leonard Floyd),3.190,2.340
3,5:46,3,4,CHI 36,3,10,Matthew Stafford pass incomplete short left intended for Anquan Boldin (defended by Akiem Hicks),2.340,0.890
3,5:40,4,4,CHI 36,3,13,Matt Prater 54 yard field goal good,0.890,3.000
3,5:35,,,DET 35,3,13,"Sam Martin kicks off 66 yards, returned by Deonte Thompson for 26 yards (tackle by Rafael Bush)",0.000,-0.610
3,5:29,1,10,CHI 25,3,13,Jordan Howard left end for 31 yards (tackle by Rafael Bush),0.610,2.650
3,4:45,1,10,DET 44,3,13,Jordan Howard middle for -3 yards (tackle by Josh Bynes),2.650,1.710
3,4:08,2,13,DET 47,3,13,Matt Barkley pass complete short middle to Josh Bellamy for 16 yards (tackle by Tavon Wilson),1.710,3.510
3,3:26,1,10,DET 31,9,13,"Matt Barkley pass complete deep right to Cameron Meredith for 31 yards, touchdown",3.510,7.000
3,3:19,,,DET 15,10,13,Connor Barth kicks extra point good,0.000,0.000
3,3:19,,,CHI 35,10,13,"Connor Barth kicks off 65 yards, touchback",0.000,-0.610
3,3:19,1,10,DET 25,10,13,Dwayne Washington middle for 5 yards (tackle by John Timu),0.610,0.740
3,2:39,2,5,DET 30,10,13,Matthew Stafford pass complete short right to Golden Tate for 9 yards (tackle by Willie Young),0.740,1.530
3,1:57,1,10,DET 39,10,13,Dwayne Washington left tackle for 6 yards (tackle by Jonathan Bullard),1.530,1.800
3,1:18,2,4,DET 45,10,13,Dwayne Washington left end for 5 yards (tackle by Akiem Hicks),1.800,2.260
3,0:37,1,10,,10,13,Matthew Stafford pass incomplete short right intended for Golden Tate (defended by Cre'von LeBlanc),2.260,1.710
3,0:32,2,10,,10,13,Dwayne Washington left end for 12 yards (tackle by Adrian Amos),1.710,3.050
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CHI 38,10,13,Dwayne Washington right end for no gain (tackle by Mitch Unrein),3.050,2.510
4,14:22,2,10,CHI 38,10,13,Matthew Stafford pass incomplete short left intended for Golden Tate,2.510,1.820
4,14:15,3,10,CHI 38,10,13,"Matthew Stafford pass incomplete deep right intended for Marvin Jones. Penalty on Cre'von LeBlanc: Defensive Pass Interference, 23 yards (no play)",1.820,4.580
4,14:09,1,10,CHI 15,10,13,Dwayne Washington middle for 3 yards (tackle by John Timu and Pernell McPhee),4.580,4.450
4,13:27,2,7,CHI 12,10,13,Dwayne Washington middle for 3 yards (tackle by Akiem Hicks),4.450,4.220
4,12:42,3,4,CHI 9,10,13,Matthew Stafford pass incomplete short middle intended for Golden Tate is intercepted by Demontre Hurst at CHI--5,4.220,-0.280
4,12:36,1,10,CHI 20,10,13,Jordan Howard left end for 1 yard (tackle by DeAndre Levy),0.280,-0.130
4,12:00,2,9,CHI 21,10,13,Matt Barkley pass incomplete short left intended for Deonte Thompson,-0.130,-0.820
4,11:53,3,9,CHI 21,10,13,"Matt Barkley pass incomplete deep middle intended for Deonte Thompson. Penalty on Asa Jackson: Defensive Holding, 5 yards (no play)",-0.820,0.670
4,11:46,1,10,CHI 26,10,13,Jordan Howard left end for 9 yards (tackle by A'Shawn Robinson),0.670,1.350
4,11:08,2,1,CHI 35,10,13,Ka'Deem Carey left end for 2 yards (tackle by Devin Taylor),1.350,1.400
4,10:27,1,10,CHI 37,10,13,Matt Barkley pass incomplete short right intended for Josh Bellamy (defended by Nevin Lawson),1.400,0.860
4,10:20,2,10,CHI 37,10,13,Matt Barkley pass complete short left to Jordan Howard for 19 yards (tackle by Brandon Copeland),0.860,2.650
4,9:41,1,10,DET 44,10,13,Matt Barkley pass incomplete short middle intended for Jordan Howard,2.650,2.110
4,9:35,2,10,DET 44,10,13,Matt Barkley pass complete short right to Jeremy Langford for 1 yard (tackle by Asa Jackson and Darius Slay),2.110,1.550
4,8:51,3,9,DET 43,10,13,Matt Barkley sacked by Kerry Hyder for -8 yards,1.550,-0.130
4,8:10,4,17,CHI 49,10,13,"Pat O'Donnell punts 42 yards, fair catch by Andre Roberts",-0.130,0.380
4,8:02,1,10,DET 9,10,13,Zach Zenner right end for 5 yards (tackle by John Timu),-0.380,-0.390
4,7:18,2,5,DET 14,10,13,Matthew Stafford pass incomplete short right intended for Andre Roberts (defended by Cre'von LeBlanc),-0.390,-0.840
4,7:14,3,5,DET 14,16,13,"Matthew Stafford pass incomplete short right intended for Anquan Boldin is intercepted by Cre'von LeBlanc at DET-24 and returned for 24 yards, touchdown",-0.840,-7.000
4,,,,DET 15,17,13,Connor Barth kicks extra point good,,
4,7:07,,,CHI 35,17,13,"Connor Barth kicks off 67 yards, returned by Andre Roberts for 26 yards (tackle by Sherrick McManis)",0.000,-0.540
4,6:59,1,10,DET 24,17,13,Matthew Stafford pass complete short left to Marvin Jones for 8 yards (tackle by Bryce Callahan),0.540,1.080
4,6:14,2,2,DET 32,17,13,"Zach Zenner right tackle for 11 yards (tackle by Leonard Floyd). Penalty on Cornelius Washington: Face Mask (15 Yards), 15 yards",1.080,2.790
4,5:44,1,10,CHI 42,17,13,Matthew Stafford pass complete short right to Joique Bell for -2 yards (tackle by John Timu),2.790,1.970
4,4:59,2,12,CHI 44,17,13,Matthew Stafford pass complete short left to Anquan Boldin for 23 yards (tackle by Bryce Callahan),1.970,4.170
4,4:10,1,10,CHI 21,17,13,Zach Zenner middle for 1 yard (tackle by Pernell McPhee and Nick Kwiatkoski),4.170,3.760
4,3:37,2,9,CHI 20,17,13,"Matthew Stafford pass incomplete short middle intended for Andre Roberts. Penalty on Bryce Callahan: Defensive Pass Interference, 13 yards (no play)",3.760,5.600
4,3:31,1,7,CHI 7,17,13,Matthew Stafford pass incomplete short left intended for Dwayne Washington,5.600,4.760
4,3:27,2,7,CHI 7,17,19,"Matthew Stafford right tackle for 7 yards, touchdown",4.760,7.000
4,3:17,,,CHI 15,17,20,Matt Prater kicks extra point good,0.000,0.000
4,3:17,,,DET 35,17,20,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
4,3:17,1,10,CHI 25,17,20,Matt Barkley pass incomplete short right intended for Jordan Howard (defended by Josh Bynes),0.610,0.060
4,3:10,2,10,CHI 25,17,20,Matt Barkley pass complete short left to Deonte Thompson for 4 yards (tackle by Tavon Wilson and Ezekiel Ansah),0.060,-0.100
4,2:28,3,6,CHI 29,17,20,Matt Barkley pass complete short middle to Daniel Brown for 7 yards (tackle by Josh Bynes),-0.100,1.330
4,2:00,1,10,CHI 36,17,20,Matt Barkley pass complete short right to Daniel Brown for 4 yards (tackle by Tavon Wilson),1.330,1.330
4,1:55,2,6,CHI 40,17,20,Matt Barkley pass complete short middle to Josh Bellamy for 6 yards (tackle by Adairius Barnes),1.330,1.990
4,1:31,1,10,CHI 46,17,20,Matt Barkley pass incomplete short middle intended for Cameron Meredith,1.990,1.450
4,1:25,2,10,CHI 46,17,20,Matt Barkley pass complete short right to Daniel Brown for 8 yards (tackle by Nevin Lawson and Josh Bynes),1.450,1.820
4,1:03,3,2,DET 46,17,20,Jeremy Langford middle for 3 yards (tackle by Kerry Hyder),1.820,0.000
4,0:58,,,,17,20,Timeout #1 by Chicago Bears,0.000,-2.720
4,0:58,1,10,DET 43,17,20,"Matt Barkley pass complete short left to Cameron Meredith for 27 yards (tackle by Darius Slay). Penalty on Charles Leno: Offensive Holding, 10 yards (no play)",2.720,2.060
4,0:48,1,20,CHI 47,17,20,"Matt Barkley pass complete deep middle to Daniel Braverman for 23 yards (tackle by Asa Jackson). Penalty on Ted Larsen: Offensive Holding, 10 yards (no play)",2.060,1.400
4,0:37,1,30,CHI 37,17,20,Matt Barkley pass complete short left to Daniel Brown for 5 yards (tackle by Adairius Barnes),1.400,0.150
4,0:31,2,25,CHI 42,17,20,Matt Barkley pass incomplete short left intended for Deonte Thompson (defended by Nevin Lawson),0.150,-0.490
4,0:25,3,25,CHI 42,17,20,Matt Barkley pass complete short middle to Cameron Meredith for 14 yards (tackle by Tavon Wilson),-0.490,0.000
4,0:19,,,,17,20,Timeout #2 by Chicago Bears,0.000,-0.330
4,0:19,4,11,DET 44,17,20,Matt Barkley pass incomplete deep middle intended for Josh Bellamy (defended by Darius Slay),0.330,-1.860
4,0:13,1,10,DET 44,17,20,Matthew Stafford kneels for -1 yards,1.860,1.180
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
