#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,,0,0:05,0,Fumble
2,1,13:23,CHI 9,6,2:17,29,Punt
3,1,9:35,MIN 22,3,0:49,0,Interception
4,1,2:31,CHI 19,5,2:40,29,Interception
5,2,8:54,CHI 34,5,3:16,13,Punt
6,2,2:42,CHI 40,3,0:57,-5,Punt
7,2,0:33,CHI 20,1,0:33,-2,End of Half
8,3,10:07,CHI 36,1,0:12,0,Interception
9,3,9:46,CHI 36,6,2:52,14,Punt
10,3,4:20,MIN 33,4,1:16,33,Touchdown
11,3,0:34,MIN 35,3,1:28,2,Punt
12,4,13:59,MIN 49,3,1:45,2,Punt
13,4,3:37,CHI 34,3,1:17,-19,Punt
14,4,1:12,CHI 27,2,1:12,-4,End of Game
