Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
2,11:09,1,10,CHI 20,0,7,"Brad Johnson pass incomplete short right intended for Jermaine Wiggins (defended by Chris Harris). Penalty on Brian Urlacher: Roughing the Passer, 10 yards (no play)",4.240,4.910
2,11:02,1,10,CHI 10,0,7,Chester Taylor left end for 1 yard (tackle by Hunter Hillenmeyer),4.910,4.380
2,10:25,2,9,CHI 9,0,7,Chester Taylor right guard for 4 yards (tackle by Chris Harris),4.380,4.260
2,9:40,3,5,CHI 5,0,7,Brad Johnson pass complete short middle to Jermaine Wiggins for no gain,4.260,3.010
2,8:58,4,5,CHI 5,3,7,Ryan Longwell 23 yard field goal good,3.010,3.000
2,,,,MIN 30,3,7,"Ryan Longwell kicks off 63 yards, returned by Devin Hester for 27 yards (tackle by Heath Farwell)",0.000,1.200
2,8:47,1,10,CHI 34,3,7,Cedric Benson right tackle for 8 yards (tackle by Ben Leber and Darren Sharper),1.200,1.740
2,8:15,2,2,CHI 42,3,7,Cedric Benson left guard for 3 yards (tackle by Ross Kolodziej and Jayme Mitchell),1.740,1.930
2,7:30,1,10,CHI 45,3,7,"Penalty on Roberto Garza: False Start, 5 yards (no play)",1.930,1.600
2,7:12,1,15,CHI 40,3,7,Cedric Benson right tackle for 10 yards (tackle by Darren Sharper and Dwight Smith),1.600,2.060
2,6:29,2,5,,3,7,Rex Grossman for -3 yards (tackle by Darren Sharper),2.060,0.960
2,5:57,3,8,CHI 47,3,7,Rex Grossman pass incomplete short left intended for Desmond Clark,0.960,-0.260
2,5:50,4,8,CHI 47,3,7,Brad Maynard punts 44 yards,-0.260,0.380
2,5:38,1,10,MIN 9,3,7,Chester Taylor left guard for 4 yards (tackle by Alex Brown),-0.380,-0.480
2,4:57,2,6,MIN 13,3,7,Ciatrick Fason right guard for 1 yard (tackle by Brian Urlacher),-0.480,-0.840
2,4:16,3,5,MIN 14,3,7,Brad Johnson pass complete short right to Mewelde Moore for 4 yards (tackle by Danieal Manning),-0.840,-2.240
2,4:16,4,1,MIN 18,3,7,"Chris Kluwe punts 22 yards, muffed catch by Dante Wesley, recovered by Ben Leber and returned for no gain",-2.240,1.600
2,3:40,1,10,MIN 40,3,7,Chester Taylor left tackle for no gain (tackle by Tommie Harris),1.600,1.050
2,3:03,2,10,MIN 40,3,7,Brad Johnson pass incomplete deep left intended for Marcus Robinson,1.050,0.370
2,2:58,3,10,MIN 40,3,7,Brad Johnson pass incomplete short right intended for Marcus Robinson,0.370,-0.720
2,2:52,4,10,MIN 40,3,7,Chris Kluwe punts 20 yards,-0.720,-1.600
2,2:42,1,10,CHI 40,3,7,Thomas Jones right guard for -2 yards (tackle by E.J. Henderson),1.600,0.780
2,2:10,2,12,CHI 38,3,7,Rex Grossman pass complete short right to Bernard Berrian for 7 yards (tackle by Cedric Griffin),0.780,1.030
2,2:00,3,5,CHI 45,3,7,Rex Grossman sacked by Darrion Scott for -10 yards,1.030,-1.040
2,1:54,,,,3,7,Timeout #1 by Minnesota Vikings,0.000,-1.040
2,1:53,4,15,CHI 35,3,7,"Brad Maynard punts 65 yards, touchback",-1.040,-0.280
2,1:45,1,10,MIN 20,3,7,Brad Johnson pass complete short right to Mewelde Moore for 11 yards (tackle by Lance Briggs),0.280,1.000
2,1:39,1,10,MIN 31,3,7,Brad Johnson pass incomplete short left intended for Marcus Robinson,1.000,0.460
2,1:36,2,10,MIN 31,3,7,"Chester Taylor left guard for -1 yards (tackle by Hunter Hillenmeyer). Penalty on Tommie Harris: Defensive Offside, 5 yards (no play)",0.460,1.140
2,1:32,2,5,MIN 36,3,7,Ciatrick Fason right guard for 10 yards (tackle by Lance Briggs),1.140,1.990
2,1:00,1,10,MIN 46,3,7,Chester Taylor right tackle for 3 yards (tackle by Mark Anderson and Hunter Hillenmeyer),1.990,1.860
2,0:53,,,,3,7,Timeout #2 by Minnesota Vikings,0.000,1.860
2,0:53,2,7,MIN 49,3,7,Brad Johnson pass complete short right to Travis Taylor for 4 yards (tackle by Lance Briggs),1.860,1.690
2,0:47,3,3,CHI 47,3,7,Brad Johnson pass incomplete short left intended for Billy McMullen,1.690,0.130
2,0:47,4,3,CHI 47,3,7,"Chris Kluwe punts 47 yards, touchback",0.130,-0.280
2,0:33,1,10,CHI 20,3,7,Rex Grossman kneels for -2 yards,0.280,-0.630
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,3,7,"Robbie Gould kicks off 55 yards, returned by Bethel Johnson for 15 yards (tackle by Rod Wilson). Penalty on Greg Blue: Offensive Holding, 10 yards",0.000,0.150
3,14:54,1,10,MIN 19,3,7,Brad Johnson pass complete short left to Marcus Robinson for 5 yards (tackle by Nathan Vasher),0.150,0.340
3,14:33,2,5,MIN 24,3,7,Chester Taylor right guard for 6 yards (tackle by Tommie Harris),0.340,0.940
3,14:03,1,10,MIN 30,3,7,Brad Johnson pass complete short right to Travis Taylor for 5 yards (tackle by Charles Tillman),0.940,1.070
3,13:29,2,5,MIN 35,3,7,Brad Johnson pass incomplete short left intended for Jeff Dugan,1.070,0.370
3,13:20,3,5,MIN 35,3,7,"Brad Johnson pass complete short right to Mewelde Moore for 24 yards (tackle by Chris Harris). Penalty on Chris Harris: Personal Foul, 15 yards",0.370,3.840
3,12:57,1,10,CHI 26,3,7,Brad Johnson sacked by Tank Johnson for 0 yards,3.840,3.300
3,12:16,2,10,CHI 26,3,7,Chester Taylor left tackle for 11 yards (tackle by Danieal Manning),3.300,4.580
3,11:38,1,10,CHI 15,3,7,Chester Taylor left tackle for 2 yards (tackle by Alfonso Boone),4.580,4.280
3,10:58,2,8,CHI 13,3,7,Chester Taylor left guard for 1 yard (tackle by Alfonso Boone),4.280,3.580
3,10:15,3,7,CHI 12,3,7,Brad Johnson pass incomplete short left intended for Jim Kleinsasser,3.580,2.630
3,10:10,4,7,CHI 12,6,7,Ryan Longwell 30 yard field goal good,2.630,3.000
3,,,,MIN 30,6,7,"Ryan Longwell kicks off 54 yards, returned by Devin Hester for 20 yards (tackle by Ronyell Whitaker)",0.000,1.330
3,10:02,1,10,CHI 36,6,7,Rex Grossman pass incomplete intended for Muhsin Muhammad is intercepted by Ben Leber at CHI-46,1.330,-2.520
3,9:55,1,10,CHI 46,6,7,Brad Johnson pass incomplete short left intended for Jeff Dugan is intercepted by Lance Briggs at CHI-36,2.520,-1.330
3,9:46,1,10,CHI 36,6,7,Thomas Jones left end for 2 yards (tackle by Dwight Smith),1.330,1.060
3,9:09,2,8,CHI 38,6,7,"Penalty on Napoleon Harris: Encroachment, 5 yards (no play)",1.060,1.740
3,8:54,2,3,CHI 43,6,7,Thomas Jones left end for 2 yards (tackle by Darren Sharper),1.740,1.290
3,8:26,3,1,CHI 45,6,7,Thomas Jones right end for 5 yards (tackle by Darrion Scott),1.290,2.260
3,7:53,1,10,,6,7,Rex Grossman pass incomplete intended for Jason McKie,2.260,1.710
3,7:48,2,10,,6,7,Thomas Jones left tackle for no gain (tackle by Ross Kolodziej and Napoleon Harris),1.710,1.030
3,7:07,3,10,,6,7,Rex Grossman pass incomplete short right intended for Desmond Clark,1.030,-0.060
3,7:01,4,10,,6,7,Brad Maynard punts 28 yards,-0.060,-0.410
3,6:54,1,10,MIN 22,6,7,Ciatrick Fason right guard for 13 yards (tackle by Chris Harris),0.410,1.270
3,6:07,1,10,MIN 35,6,7,Ciatrick Fason right guard for 13 yards (tackle by Chris Harris and Danieal Manning),1.270,2.130
3,5:28,1,10,MIN 48,6,7,Mewelde Moore right guard for 6 yards (tackle by Chris Harris),2.130,2.390
3,4:49,2,4,CHI 46,6,7,Brad Johnson pass incomplete short right intended for Travis Taylor,2.390,1.680
3,4:43,3,4,CHI 46,6,7,"Penalty on Ryan Cook: False Start, 5 yards (no play)",1.680,1.020
3,4:43,3,9,MIN 49,6,13,"Brad Johnson pass incomplete short left intended for Marcus Robinson is intercepted by Ricky Manning at CHI-46 and returned for 54 yards, touchdown",1.020,-7.000
3,,,,MIN 2,6,14,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,6,14,"Robbie Gould kicks off 56 yards, returned by Bethel Johnson for 19 yards (tackle by Chris Harris)",0.000,1.140
3,4:28,1,10,MIN 33,6,14,Brad Johnson pass incomplete short right intended for Chester Taylor is intercepted by Brian Urlacher at MIN-35 and returned for 2 yards,1.140,-3.380
3,4:20,1,10,MIN 33,6,14,Cedric Benson right tackle for 1 yard (tackle by Pat Williams),3.380,2.970
3,3:45,2,9,MIN 32,6,14,Rex Grossman pass complete short right to Jason McKie for 8 yards (tackle by Antoine Winfield),2.970,3.340
3,3:16,3,1,MIN 24,6,14,Rex Grossman pass incomplete short right intended for Jason McKie (defended by Ben Leber),3.340,2.020
3,3:12,4,1,MIN 24,6,20,"Cedric Benson right end for 24 yards, touchdown",2.020,7.000
3,,,,MIN 2,6,21,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,6,21,"Robbie Gould kicks off 58 yards, muffed catch by Bethel Johnson, recovered by Bethel Johnson at MIN-12, and returned for 4 yards",0.000,-0.140
3,2:57,1,10,MIN 16,6,21,Ciatrick Fason right tackle for 14 yards (tackle by Brian Urlacher),-0.140,0.940
3,2:31,1,10,MIN 30,6,21,Brooks Bollinger sacked by Tank Johnson for -5 yards,0.940,-0.280
3,1:49,2,15,MIN 25,6,21,Mewelde Moore left tackle for 5 yards (tackle by Alex Brown),-0.280,-0.300
3,1:09,3,10,MIN 30,6,21,Brooks Bollinger sacked by Alex Brown for -7 yards,-0.300,-1.830
3,1:09,4,17,MIN 23,6,21,"Chris Kluwe punts 37 yards, returned by Devin Hester for 25 yards (tackle by Greg Blue)",-1.830,-3.250
3,0:34,1,10,MIN 35,6,21,Cedric Benson left end for 1 yard (tackle by E.J. Henderson),3.250,2.840
3,0:07,2,9,MIN 34,6,21,Rex Grossman pass incomplete short right intended for Jason McKie. Penalty on Fred Miller: Illegal Touch Pass (Declined),2.840,2.150
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,9,MIN 34,6,21,Rex Grossman pass complete short left to Bernard Berrian for 1 yard (tackle by Fred Smoot),2.150,1.150
4,14:13,4,8,MIN 33,6,21,Brad Maynard punts 31 yards,1.150,0.380
4,14:06,1,10,MIN 2,6,23,"Ciatrick Fason for -2 yards, safety",-0.380,-2.000
4,,,,MIN 20,6,23,"Chris Kluwe kicks off 50 yards, returned by Devin Hester for 21 yards (tackle by Antoine Winfield)",0.000,2.320
4,13:52,1,10,MIN 49,6,23,Rex Grossman pass incomplete intended for Bernard Berrian,2.320,1.780
4,13:47,2,10,MIN 49,6,23,Thomas Jones left tackle for -1 yards (tackle by Spencer Johnson),1.780,0.960
4,13:08,3,11,,6,23,Rex Grossman pass complete short right to Bernard Berrian for 3 yards (tackle by Fred Smoot),0.960,0.130
4,13:08,4,8,MIN 47,6,23,"Brad Maynard punts 40 yards, returned by Mewelde Moore for 4 yards (tackle by Darrell McClover)",0.130,0.370
4,12:14,1,10,MIN 11,6,23,Brooks Bollinger pass complete short middle to Jermaine Wiggins for 6 yards (tackle by Hunter Hillenmeyer),-0.370,-0.160
4,11:41,2,4,MIN 17,6,23,"Penalty on Adewale Ogunleye: Defensive Offside, 5 yards (no play)",-0.160,0.410
4,11:23,1,10,MIN 22,6,23,Brooks Bollinger pass complete short left to Marcus Robinson for 11 yards (tackle by Brian Urlacher),0.410,1.140
4,10:38,1,10,MIN 33,6,23,Brooks Bollinger pass complete short right to Billy McMullen for 16 yards (tackle by Charles Tillman),1.140,2.190
4,10:04,1,10,MIN 49,6,23,Ciatrick Fason left tackle for 2 yards (tackle by Ian Scott),2.190,1.920
4,9:20,2,8,CHI 49,6,23,Brooks Bollinger pass complete short right to Ciatrick Fason for 3 yards (tackle by Brian Urlacher),1.920,1.620
4,8:35,3,5,CHI 46,6,23,Brooks Bollinger pass complete short right to Mewelde Moore for 8 yards (tackle by Brian Urlacher and Charles Tillman),1.620,3.050
4,7:48,1,10,CHI 38,6,23,Brooks Bollinger pass incomplete deep left intended for Marcus Robinson,3.050,2.510
4,7:42,2,10,CHI 38,6,23,Ciatrick Fason right end for 8 yards (tackle by Chris Harris),2.510,2.870
4,6:59,3,2,CHI 30,6,23,Brooks Bollinger pass complete short left to Billy McMullen for 19 yards (tackle by Danieal Manning),2.870,4.840
4,6:28,1,10,CHI 11,6,23,Brooks Bollinger pass complete short left to Marcus Robinson for 7 yards (tackle by Ricky Manning),4.840,5.470
4,5:45,2,3,CHI 4,12,23,"Ciatrick Fason right guard for 4 yards, touchdown",5.470,7.000
4,,,,CHI 2,13,23,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,MIN 30,13,23,Ryan Longwell kicks onside 14 yards (onside kick successful),0.000,1.860
4,5:39,1,10,MIN 44,13,23,"Brooks Bollinger pass complete short middle to Marcus Robinson for 6 yards (tackle by Ricky Manning and Brian Urlacher). Penalty on Alex Brown: Defensive Offside, 5 yards (no play)",1.860,2.590
4,5:39,1,5,MIN 49,13,23,"Penalty on Jason Whittle: False Start, 5 yards (no play)",2.590,1.860
4,5:06,1,10,MIN 44,13,23,Ciatrick Fason right guard for 8 yards (tackle by Alfonso Boone),1.860,2.400
4,4:32,2,2,CHI 48,13,23,Brooks Bollinger pass incomplete intended for Billy McMullen,2.400,1.690
4,4:25,,,,13,23,Timeout #1 by Minnesota Vikings,0.000,1.690
4,4:25,3,2,CHI 48,13,23,"Penalty on Mike Rosenthal: False Start, 5 yards (no play)",1.690,1.030
4,4:24,3,7,MIN 47,13,23,Brooks Bollinger sacked by Adewale Ogunleye for -10 yards,1.030,-0.910
4,4:24,4,17,MIN 37,13,23,"Penalty on Brooks Bollinger: Delay of Game, 5 yards (no play)",-0.910,-1.240
4,3:43,4,22,MIN 32,13,23,Chris Kluwe punts 34 yards,-1.240,-1.200
4,3:37,1,10,CHI 34,13,23,Thomas Jones right tackle for -5 yards (tackle by Kevin Williams),1.200,-0.020
4,3:37,2,15,CHI 29,13,23,"Penalty on Roberto Garza: False Start, 5 yards (no play)",-0.020,-0.690
4,2:53,2,20,CHI 24,13,23,Thomas Jones right tackle for 1 yard (tackle by Kenechi Udeze),-0.690,-1.220
4,2:48,,,,13,23,Timeout #2 by Minnesota Vikings,0.000,-1.220
4,2:48,3,19,CHI 25,13,23,Rex Grossman pass incomplete deep right intended for Bernard Berrian,-1.220,-1.700
4,2:48,4,19,CHI 25,13,23,"Brad Maynard punts 36 yards, returned by Mewelde Moore for -1 yards (tackle by Dante Wesley). Penalty on Darrell McClover: Offensive Holding, 10 yards (no play)",-1.700,-2.440
4,2:31,4,29,CHI 15,13,23,"Brad Maynard punts 47 yards, returned by Mewelde Moore for 3 yards (tackle by Brendon Ayanbadejo)",-2.440,-1.660
4,2:20,1,10,MIN 41,13,23,Tarvaris Jackson pass complete short right to Ciatrick Fason for 4 yards (tackle by Lance Briggs),1.660,1.660
4,2:00,2,6,MIN 45,13,23,"Penalty on Jermaine Wiggins: False Start, 5 yards (no play)",1.660,0.990
4,2:00,2,11,MIN 40,13,23,Tarvaris Jackson pass incomplete intended for Ciatrick Fason (defended by Israel Idonije),0.990,0.300
4,1:56,3,11,MIN 40,13,23,Tarvaris Jackson pass complete short left to Billy McMullen for 7 yards (tackle by Ricky Manning),0.300,-0.260
4,1:31,4,4,MIN 47,13,23,Tarvaris Jackson pass complete deep middle to Jermaine Wiggins for 24 yards (tackle by Chris Harris),-0.260,3.640
4,1:20,,,,13,23,Timeout #3 by Minnesota Vikings,0.000,3.640
4,1:20,1,10,CHI 29,13,23,"Tarvaris Jackson sacked by Adewale Ogunleye for 0 yards. Tarvaris Jackson fumbles (forced by Adewale Ogunleye), recovered by Hunter Hillenmeyer at CHI-27 (tackle by Ciatrick Fason)",3.640,-0.740
4,1:12,1,10,CHI 27,13,23,Rex Grossman kneels for -2 yards,0.740,-0.070
4,0:35,2,12,CHI 25,13,23,Rex Grossman kneels for -2 yards,-0.070,-1.020
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
