Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
3,7:31,3,5,NYG 49,0,7,"Penalty on Lane Johnson: False Start, 5 yards (no play)",1.420,0.760
3,7:06,3,10,PHI 46,0,7,Carson Wentz pass complete short middle to Zach Ertz for 9 yards (tackle by Keenan Robinson),0.760,0.270
3,6:37,4,1,NYG 45,0,7,Carson Wentz middle for 1 yard,0.270,2.650
3,6:11,1,10,NYG 44,0,7,"Carson Wentz pass incomplete deep right intended for Alshon Jeffery. Penalty on Eli Apple: Defensive Pass Interference, 41 yards (no play)",2.650,6.510
3,6:02,1,3,NYG 3,0,7,LeGarrette Blount middle for no gain (tackle by Ross Cockrell),6.510,5.530
3,5:23,2,3,NYG 3,0,7,Carson Wentz pass incomplete short middle intended for Zach Ertz,5.530,4.720
3,5:19,3,3,NYG 3,0,13,"Carson Wentz pass complete short middle to Zach Ertz for 3 yards, touchdown",4.720,7.000
3,5:15,,,NYG 15,0,14,Jake Elliott kicks extra point good,0.000,0.000
3,5:15,,,PHI 35,0,14,"Jake Elliott kicks off 58 yards, returned by Dwayne Harris for 17 yards (tackle by Trae Elston)",0.000,-0.540
3,5:10,1,10,NYG 24,0,14,Paul Perkins middle for 7 yards (tackle by Chris Maragos),0.540,0.940
3,4:43,2,3,NYG 31,0,14,Eli Manning pass complete short right to Odell Beckham for 13 yards,0.940,1.860
3,4:29,1,10,NYG 44,0,14,Eli Manning pass complete short right to Odell Beckham for 6 yards (tackle by Jalen Mills),1.860,2.130
3,4:09,2,4,,0,14,Eli Manning pass incomplete short right intended for Odell Beckham,2.130,1.420
3,4:06,3,4,,0,14,Eli Manning pass complete short right to Odell Beckham for 13 yards (tackle by Jalen Mills),1.420,3.120
3,3:29,1,10,PHI 37,0,14,Eli Manning pass complete short right to Evan Engram for 9 yards (tackle by Nigel Bradham),3.120,3.790
3,3:08,2,1,PHI 28,0,14,Paul Perkins middle for 7 yards (tackle by Chris Maragos and Malcolm Jenkins),3.790,4.170
3,2:35,1,10,PHI 21,0,14,Paul Perkins left tackle for 1 yard (tackle by Vinny Curry and Timmy Jernigan),4.170,3.760
3,2:05,2,9,PHI 20,0,14,"Eli Manning pass incomplete short left intended for Paul Perkins. Penalty on Elijah Qualls: Defensive Offside, 5 yards (no play)",3.760,4.550
3,2:00,2,4,PHI 15,0,14,Paul Perkins middle for 2 yards (tackle by Malcolm Jenkins),4.550,4.240
3,1:26,3,2,PHI 13,0,14,Eli Manning pass incomplete short right intended for Sterling Shepard (defended by Jalen Mills),4.240,2.690
3,1:22,4,2,PHI 13,0,14,Eli Manning pass incomplete short middle intended for Sterling Shepard (defended by Patrick Robinson),2.690,0.320
3,1:17,1,10,PHI 13,0,14,Corey Clement left end for 2 yards (tackle by Damon Harrison),-0.320,-0.570
3,0:37,2,8,PHI 15,0,14,Wendell Smallwood left end for 4 yards (tackle by Jonathan Casillas),-0.570,-0.710
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,PHI 19,0,14,Carson Wentz pass incomplete short left intended for Alshon Jeffery (defended by Janoris Jenkins),-0.710,-2.140
4,14:56,4,4,PHI 19,0,14,"Donnie Jones punts 36 yards, out of bounds",-2.140,-1.930
4,14:49,1,10,NYG 45,0,14,Eli Manning pass complete short left to Orleans Darkwa for 11 yards (tackle by Mychal Kendricks),1.930,2.650
4,14:15,1,10,PHI 44,0,14,Eli Manning pass complete short left to Brandon Marshall for 2 yards (tackle by Rasul Douglas),2.650,2.380
4,13:41,2,8,PHI 42,0,14,Eli Manning pass complete short left to Brandon Marshall for 14 yards (tackle by Rasul Douglas),2.380,3.710
4,13:07,1,10,PHI 28,0,14,Eli Manning pass complete short left to Brandon Marshall for 18 yards (tackle by Malcolm Jenkins),3.710,4.910
4,12:45,1,10,PHI 10,6,14,"Eli Manning pass complete short right to Odell Beckham for 10 yards, touchdown. Penalty on Rasul Douglas: Illegal Use of Hands (Declined), Penalty on Odell Beckham: Unsportsmanlike Conduct, 15 yards",4.910,7.000
4,12:39,,,PHI 15,7,14,Aldrick Rosas kicks extra point good,0.000,0.000
4,12:39,,,NYG 20,7,14,"Aldrick Rosas kicks off 74 yards, returned by Wendell Smallwood for 23 yards (tackle by Kerry Wynn)",0.000,-0.870
4,12:31,1,10,PHI 29,7,14,"Carson Wentz pass complete short right to Zach Ertz for 4 yards (tackle by Landon Collins). Zach Ertz fumbles (forced by Landon Collins), recovered by Eli Apple at PHI-33 (tackle by Zach Ertz)",0.870,-3.380
4,12:13,1,10,PHI 33,7,14,Eli Manning pass complete short middle to Brandon Marshall for 7 yards (tackle by Jalen Mills),3.380,3.780
4,11:53,2,3,PHI 26,7,14,Orleans Darkwa middle for 20 yards (tackle by Chris Maragos),3.780,5.830
4,11:26,1,6,PHI 6,7,14,Orleans Darkwa left tackle for 2 yards (tackle by Mychal Kendricks),5.830,5.340
4,10:53,2,4,PHI 4,13,14,"Eli Manning pass complete short left to Odell Beckham for 4 yards, touchdown",5.340,7.000
4,10:53,,,PHI 15,14,14,Aldrick Rosas kicks extra point good,0.000,0.000
4,10:53,,,NYG 35,14,14,"Aldrick Rosas kicks off 63 yards, returned by Wendell Smallwood for 15 yards (tackle by Andrew Adams)",0.000,0.060
4,10:47,1,10,PHI 17,14,14,Corey Clement middle for 7 yards (tackle by Landon Collins),-0.060,0.480
4,10:11,2,3,PHI 24,14,14,Corey Clement right end for -3 yards (tackle by Calvin Munson and Landon Collins),0.480,-0.750
4,9:24,3,6,PHI 21,14,14,Carson Wentz pass complete short left to Nelson Agholor for 9 yards (tackle by Janoris Jenkins),-0.750,0.940
4,8:48,1,10,PHI 30,14,14,Carson Wentz pass incomplete short right intended for Trey Burton,0.940,0.390
4,8:44,2,10,PHI 30,14,14,Wendell Smallwood left end for 2 yards (tackle by Jason Pierre-Paul),0.390,-0.030
4,8:07,3,8,PHI 32,14,14,Carson Wentz pass incomplete short left intended for Alshon Jeffery (defended by Janoris Jenkins). Penalty on Alshon Jeffery: Offensive Pass Interference (Declined),-0.030,-1.240
4,8:02,4,8,PHI 32,14,14,"Donnie Jones punts 41 yards, returned by Dwayne Harris for no gain. Penalty on Dwayne Harris: Invalid Fair Catch Signal, 5 yards",-1.240,-0.410
4,7:52,1,10,NYG 22,14,14,Orleans Darkwa left tackle for 1 yard (tackle by Nigel Bradham),0.410,0.000
4,7:24,2,9,NYG 23,20,14,"Eli Manning pass complete short middle to Sterling Shepard for 77 yards, touchdown",0.000,7.000
4,7:12,,,PHI 15,21,14,Aldrick Rosas kicks extra point good,0.000,0.000
4,7:12,,,NYG 35,21,14,"Aldrick Rosas kicks off 65 yards, touchback",0.000,-0.610
4,7:12,1,10,PHI 25,21,14,Carson Wentz pass complete short middle to Torrey Smith for 8 yards (tackle by Keenan Robinson),0.610,1.140
4,6:48,2,2,PHI 33,21,14,Carson Wentz pass complete short right to Torrey Smith for 14 yards (tackle by Eli Apple),1.140,2.060
4,6:23,1,10,PHI 47,21,14,Wendell Smallwood left end for 2 yards (tackle by Romeo Okwara),2.060,1.790
4,5:53,2,8,PHI 49,21,14,"Carson Wentz pass incomplete deep right intended for Torrey Smith (defended by Eli Apple). Penalty on Eli Apple: Defensive Pass Interference, 36 yards (no play)",1.790,4.580
4,5:46,1,10,NYG 15,21,20,"Corey Clement left end for 15 yards, touchdown",4.580,7.000
4,5:40,,,NYG 15,21,21,Jake Elliott kicks extra point good,0.000,0.000
4,5:40,,,PHI 35,21,21,"Jake Elliott kicks off 65 yards, touchback",0.000,-0.610
4,5:40,1,10,NYG 25,21,21,Eli Manning pass complete short left to Shane Vereen for 15 yards (tackle by Patrick Robinson),0.610,1.600
4,5:16,1,10,NYG 40,21,21,"Eli Manning pass incomplete deep middle intended for Odell Beckham. Penalty on Odell Beckham: Offensive Pass Interference, 10 yards (no play)",1.600,0.940
4,5:10,1,20,NYG 30,21,21,Paul Perkins right tackle for no gain (tackle by Mychal Kendricks),0.940,-0.300
4,4:38,2,20,NYG 30,21,21,Eli Manning pass complete deep middle to Sterling Shepard for 16 yards (tackle by Chris Maragos),-0.300,1.160
4,4:15,3,4,NYG 46,21,21,"Eli Manning pass incomplete deep right intended for Odell Beckham. Penalty on Malcolm Jenkins: Defensive Pass Interference, 28 yards (no play)",1.160,3.840
4,4:13,1,10,PHI 26,21,21,Eli Manning pass complete short right to Roger Lewis for 6 yards (tackle by Jalen Mills),3.840,4.110
4,3:41,2,4,PHI 20,21,21,Paul Perkins middle for 2 yards (tackle by Nigel Bradham and Vinny Curry),4.110,3.750
4,3:18,3,2,PHI 18,21,21,"Eli Manning pass complete short left to Paul Perkins for 7 yards (tackle by Rasul Douglas). Penalty on John Jerry: Delay of Game, 5 yards (no play)",3.750,3.010
4,3:15,3,7,PHI 23,21,21,Eli Manning pass incomplete short right intended for Odell Beckham (defended by Jalen Mills),3.010,1.930
4,3:11,4,7,PHI 23,24,21,Aldrick Rosas 41 yard field goal good,1.930,3.000
4,3:08,,,NYG 35,24,21,"Aldrick Rosas kicks off 65 yards, touchback",0.000,-0.610
4,3:08,1,10,PHI 25,24,21,Carson Wentz pass complete short left to Wendell Smallwood for 9 yards (tackle by Jonathan Casillas),0.610,1.280
4,3:02,2,1,PHI 34,24,21,Wendell Smallwood left end for 20 yards (tackle by Darian Thompson),1.280,2.520
4,2:56,1,10,NYG 46,24,21,Wendell Smallwood right tackle for 9 yards (tackle by Jonathan Casillas),2.520,3.190
4,2:17,2,1,NYG 37,24,21,LeGarrette Blount middle for 6 yards (tackle by Keenan Robinson),3.190,3.510
4,2:00,1,10,NYG 31,24,21,"Wendell Smallwood right end for no gain (tackle by Dalvin Tomlinson). Penalty on Alshon Jeffery: Face Mask (15 Yards), 15 yards (no play)",3.510,2.520
4,1:54,1,25,NYG 46,24,21,Carson Wentz pass complete short middle to Zach Ertz for 12 yards (tackle by Keenan Robinson),2.520,2.560
4,1:14,2,13,NYG 34,24,21,Carson Wentz pass complete short left to Zach Ertz for 6 yards (tackle by Keenan Robinson),2.560,0.000
4,1:01,,,,,,Timeout #1 by Philadelphia Eagles,0.000,-2.680
4,1:01,3,7,NYG 28,24,21,Carson Wentz pass incomplete short right intended for Alshon Jeffery,2.680,1.590
4,0:56,4,7,NYG 28,24,24,Jake Elliott 46 yard field goal good,1.590,3.000
4,0:51,,,PHI 35,24,24,"Jake Elliott kicks off 65 yards, touchback",0.000,-0.610
4,0:51,1,10,NYG 25,24,24,Eli Manning pass complete short right to Evan Engram for 7 yards (tackle by Jalen Mills),0.610,1.010
4,0:39,2,3,NYG 32,24,24,"Penalty on Ereck Flowers: Illegal Shift, 5 yards (no play)",1.010,0.000
4,0:37,,,,,,Timeout #1 by New York Giants,0.000,-0.330
4,0:37,2,8,NYG 27,24,24,"Eli Manning pass incomplete short right intended for Evan Engram. Penalty on Ereck Flowers: Offensive Holding, 10 yards (no play)",0.330,-1.150
4,0:32,2,18,NYG 17,24,24,Eli Manning pass complete short right to Shane Vereen for 3 yards (tackle by Jalen Mills),-1.150,-1.290
4,0:28,3,15,NYG 20,24,24,Eli Manning pass complete short middle to Evan Engram for 14 yards (tackle by Mychal Kendricks),-1.290,0.000
4,0:19,,,,,,Timeout #2 by Philadelphia Eagles,0.000,1.110
4,0:19,4,1,NYG 34,24,24,"Brad Wing punts 28 yards, out of bounds",-1.110,-1.470
4,0:13,1,10,PHI 38,24,24,Carson Wentz pass incomplete short right intended for Wendell Smallwood,1.470,0.000
4,0:07,,,,,,Timeout #2 by New York Giants,0.000,-0.920
4,0:07,2,10,PHI 38,24,24,Carson Wentz pass complete deep right to Alshon Jeffery for 19 yards,0.920,2.720
4,0:01,1,10,NYG 43,24,27,Jake Elliott 61 yard field goal good,2.720,3.000
4,0:01,,,,,,Timeout #3 by New York Giants,0.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
