Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Martinas Rankin,T,68,100%,0,0%,4,15%
Nick Martin,C,68,100%,0,0%,4,15%
Greg Mancz,C,68,100%,0,0%,4,15%
Zach Fulton,G,68,100%,0,0%,4,15%
Julie'n Davenport,T,68,100%,0,0%,4,15%
Will Fuller,WR,68,100%,0,0%,0,0%
DeAndre Hopkins,WR,68,100%,0,0%,0,0%
Deshaun Watson,QB,68,100%,0,0%,0,0%
Ryan Griffin,TE,52,76%,0,0%,10,37%
Lamar Miller,RB,52,76%,0,0%,0,0%
Vyncint Smith,WR,41,60%,0,0%,0,0%
Jordan Akins,TE,25,37%,0,0%,6,22%
Alfred Blue,RB,16,24%,0,0%,18,67%
Jordan Thomas,TE,15,22%,0,0%,4,15%
Bruce Ellington,WR,3,4%,0,0%,0,0%
Tyrann Mathieu,FS,0,0%,62,100%,0,0%
Kareem Jackson,CB,0,0%,61,98%,0,0%
Johnathan Joseph,CB,0,0%,60,97%,5,19%
Benardrick McKinney,LB,0,0%,54,87%,5,19%
Aaron Colvin,CB,0,0%,54,87%,0,0%
Jadeveon Clowney,LB,0,0%,54,87%,0,0%
J.J. Watt,DE,0,0%,52,84%,4,15%
Zach Cunningham,LB,0,0%,45,73%,3,11%
Whitney Mercilus,LB,0,0%,41,66%,5,19%
Shareece Wright,CB,0,0%,40,65%,4,15%
D.J. Reader,NT,0,0%,39,63%,5,19%
Angelo Blackson,DE,0,0%,30,48%,5,19%
Christian Covington,DE,0,0%,24,39%,5,19%
Justin Reid,SS,0,0%,21,34%,17,63%
Dylan Cole,LB,0,0%,19,31%,18,67%
Brandon Dunn,NT,0,0%,16,26%,1,4%
Duke Ejiofor,LB,0,0%,9,15%,6,22%
Johnson Bademosi,CB,0,0%,1,2%,17,63%
Brian Peters,LB,0,0%,0,0%,23,85%
A.J. Moore,FS,0,0%,0,0%,23,85%
Brennan Scarlett,LB,0,0%,0,0%,18,67%
Joe Webb,QB,0,0%,0,0%,18,67%
Buddy Howell,RB,0,0%,0,0%,15,56%
Tyler Ervin,RB,0,0%,0,0%,10,37%
Ka'imi Fairbairn,K,0,0%,0,0%,9,33%
Jon Weeks,LS,0,0%,0,0%,7,26%
Trevor Daniel,P,0,0%,0,0%,7,26%
Natrell Jamerson,FS,0,0%,0,0%,5,19%
Kendall Lamm,T,0,0%,0,0%,4,15%
