#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:04,PHI 37,3,2:06,-2,Punt
2,1,11:03,PHI 35,3,1:20,3,Punt
3,1,3:58,PHI 29,7,3:33,26,Fumble
4,2,14:53,PHI 20,3,2:10,6,Punt
5,2,10:21,PHI 16,5,2:01,32,Interception
6,2,4:44,PHI 21,9,3:28,79,Touchdown
7,2,0:49,PHI 27,7,0:49,30,End of Half
8,3,15:00,PHI 20,15,6:37,72,Field Goal
9,3,7:19,PHI 36,10,3:40,50,Field Goal
10,3,1:50,PHI 34,9,3:11,35,Field Goal
11,4,10:30,PHI 20,1,0:09,0,Interception
12,4,6:47,PHI 24,3,1:29,76,Touchdown
13,4,3:32,PHI 12,3,1:05,6,Punt
14,4,0:03,,0,0:03,0,End of Half
15,5,15:00,PHI 25,3,1:38,-21,Punt
