Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
2,12:36,4,2,HOU 46,10,3,A.J. McCarron pass complete deep right to Steven Mitchell for 20 yards (tackle by Kalif Raymond),-0.320,3.310
2,11:47,1,10,TEN 34,10,3,David Johnson left guard for 6 yards (tackle by David Long and Larrell Murchison),3.310,3.580
2,11:11,2,4,TEN 28,10,3,David Johnson left end for 10 yards (tackle by Kenny Vaccaro),3.580,4.370
2,10:28,1,10,TEN 18,10,3,Deshaun Watson sacked by Brooks Reed for -7 yards,4.370,2.880
2,9:43,2,17,TEN 25,10,3,Deshaun Watson pass complete short left to Brandin Cooks for 7 yards (tackle by Rashaan Evans),2.880,3.050
2,9:03,3,10,TEN 18,10,3,Deshaun Watson sacked by Harold Landry for -7 yards,3.050,1.800
2,8:19,4,17,TEN 25,10,6,Ka'imi Fairbairn 43 yard field goal good,1.800,3.000
2,8:15,,,HOU 35,10,6,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
2,8:15,1,10,TEN 25,10,6,Ryan Tannehill pass complete short left to Corey Davis for 1 yard (tackle by Zach Cunningham and Jonathan Greenard),0.610,0.200
2,7:34,2,9,TEN 26,10,6,Ryan Tannehill left end for 10 yards (tackle by Jonathan Greenard),0.200,1.330
2,6:59,1,10,TEN 36,10,6,Derrick Henry right end for 16 yards (tackle by A.J. Moore),1.330,2.390
2,6:23,1,10,HOU 48,10,6,Ryan Tannehill pass complete short right to Corey Davis for 19 yards (tackle by Jonathan Greenard),2.390,3.640
2,5:48,1,10,HOU 29,10,6,Derrick Henry left guard for 28 yards (tackle by A.J. Moore),3.640,6.970
2,5:16,1,1,HOU 1,10,6,Derrick Henry right tackle for -3 yards (tackle by Zach Cunningham),6.970,5.340
2,4:35,2,4,HOU 4,16,6,"Ryan Tannehill pass complete short right to A.J. Brown for 4 yards, touchdown",5.340,7.000
2,4:29,,,HOU 15,17,6,Sam Sloman kicks extra point good,0.000,0.000
2,4:29,,,TEN 35,17,6,"Sam Sloman kicks off 25 yards, out of bounds",0.000,1.600
2,4:29,1,10,HOU 40,17,6,Deshaun Watson pass complete short right to Chad Hansen for 12 yards (tackle by Kevin Byard),1.600,2.390
2,4:01,1,10,TEN 48,17,6,Deshaun Watson sacked by Desmond King for -2 yards,2.390,1.580
2,3:21,2,12,HOU 50,17,6,Deshaun Watson pass complete short left to Keke Coutee for 8 yards (tackle by Malcolm Butler),1.580,1.950
2,2:40,3,4,TEN 42,17,6,"Penalty on Pharaoh Brown: False Start, 5 yards (no play)",1.950,1.290
2,2:19,3,9,TEN 47,17,6,Deshaun Watson pass complete short left to Brandin Cooks for 14 yards (tackle by Amani Hooker and Kenny Vaccaro),1.290,3.380
2,2:00,1,10,TEN 33,17,6,Deshaun Watson pass complete short left to Pharaoh Brown for 6 yards (tackle by Desmond King),3.380,3.650
2,1:30,2,4,TEN 27,17,6,David Johnson right guard for 5 yards (tackle by DaQuan Jones and Brooks Reed),3.650,4.110
2,1:05,,,,,,Timeout #1 by Houston Texans,,
2,1:05,1,10,TEN 22,17,6,David Johnson left guard for 3 yards (tackle by Kenny Vaccaro and David Long),4.110,3.970
2,0:34,2,7,TEN 19,17,6,Deshaun Watson pass complete short left to Pharaoh Brown for 7 yards (tackle by Rashaan Evans),3.970,4.780
2,0:27,1,10,TEN 12,17,6,Deshaun Watson pass incomplete short right intended for Keke Coutee,4.780,4.100
2,0:23,,,,,,Timeout #2 by Houston Texans,,
2,0:23,2,10,TEN 12,17,6,Deshaun Watson pass complete short right to Keke Coutee for 2 yards (tackle by Adoree' Jackson),4.100,3.480
2,0:19,,,,,,Timeout #3 by Houston Texans,,
2,0:19,3,8,TEN 10,17,6,Deshaun Watson pass incomplete short left intended for Brandin Cooks,3.480,2.760
2,0:13,4,8,TEN 10,17,9,Ka'imi Fairbairn 28 yard field goal good,2.760,3.000
2,0:10,,,HOU 35,17,9,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
2,0:10,1,10,TEN 25,17,9,Ryan Tannehill kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,17,9,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,TEN 25,17,9,Derrick Henry left guard for 4 yards (tackle by Zach Cunningham),0.610,0.600
3,14:33,2,6,TEN 29,17,9,Derrick Henry left end for 14 yards (tackle by Lonnie Johnson),0.600,1.800
3,13:57,1,10,TEN 43,17,9,Derrick Henry left end for -2 yards (tackle by Jonathan Greenard),1.800,0.980
3,13:20,2,12,TEN 41,17,9,Ryan Tannehill pass complete short left to Corey Davis for 4 yards (tackle by Tyrell Adams),0.980,0.830
3,12:39,3,8,TEN 45,17,9,Ryan Tannehill pass complete short right to A.J. Brown for 29 yards (tackle by Vernon Hargreaves and A.J. Moore),0.830,3.840
3,11:58,1,10,HOU 26,17,9,Derrick Henry left tackle for no gain (tackle by Zach Cunningham),3.840,3.300
3,11:13,2,10,HOU 26,17,9,Ryan Tannehill pass incomplete short middle intended for Corey Davis,3.300,2.610
3,11:10,3,10,HOU 26,17,9,Ryan Tannehill pass complete short right to Anthony Firkser for 12 yards (tackle by A.J. Moore),2.610,4.650
3,10:25,1,10,HOU 14,17,9,Ryan Tannehill pass complete short left to Jonnu Smith for 8 yards (tackle by Brennan Scarlett),4.650,5.470
3,9:57,2,2,HOU 6,23,9,"Derrick Henry left end for 6 yards, touchdown",5.470,7.000
3,9:53,,,HOU 15,24,9,Sam Sloman kicks extra point good,0.000,0.000
3,9:53,,,TEN 35,24,9,"Sam Sloman kicks off 65 yards, touchback.",0.000,0.610
3,9:53,1,10,HOU 25,24,9,Deshaun Watson pass complete short right to Brandin Cooks for 11 yards,0.610,1.330
3,9:25,1,10,HOU 36,24,9,David Johnson right guard for 1 yard (tackle by Kevin Byard),1.330,0.930
3,8:57,2,9,HOU 37,24,9,Deshaun Watson pass complete short right to Pharaoh Brown for 14 yards (tackle by David Long),0.930,2.320
3,8:19,1,10,TEN 49,24,9,"Deshaun Watson pass incomplete short middle intended for Brandin Cooks. Penalty on Adoree' Jackson: Defensive Pass Interference, 11 yards (no play)",2.320,3.050
3,8:15,1,10,TEN 38,24,15,"Deshaun Watson pass complete deep middle to Brandin Cooks for 38 yards, touchdown",3.050,7.000
3,8:08,,,TEN 15,24,15,Ka'imi Fairbairn kicks extra point no good wide right,0.000,-1.000
3,8:08,,,HOU 35,24,15,"Ka'imi Fairbairn kicks off 58 yards, returned by Darrynton Evans for 16 yards (tackle by Mark Fields)",0.000,0.480
3,8:03,1,10,TEN 23,24,15,Ryan Tannehill pass complete short middle to Corey Davis for 6 yards (tackle by Vernon Hargreaves and A.J. Moore),0.480,0.740
3,7:22,2,4,TEN 29,24,15,Derrick Henry right tackle for 8 yards (tackle by Zach Cunningham),0.740,1.400
3,6:44,1,10,TEN 37,24,15,Derrick Henry right tackle for 9 yards (tackle by Jonathan Greenard and Keion Crossen),1.400,2.070
3,6:12,2,1,TEN 46,24,15,Derrick Henry right tackle for 4 yards (tackle by Jonathan Greenard),2.070,2.260
3,5:46,1,10,TEN 50,24,15,Ryan Tannehill pass incomplete deep right intended for Corey Davis,2.260,1.710
3,5:41,2,10,TEN 50,24,15,Derrick Henry right tackle for 45 yards (tackle by Zach Cunningham),1.710,6.060
3,5:04,1,5,HOU 5,24,15,Derrick Henry left tackle for no gain (tackle by Brennan Scarlett),6.060,5.150
3,4:36,2,5,HOU 5,30,15,"Ryan Tannehill right end for 5 yards, touchdown",5.150,7.000
3,4:29,,,HOU 15,31,15,Sam Sloman kicks extra point good,0.000,0.000
3,4:29,,,TEN 35,31,15,"Sam Sloman kicks off 64 yards, returned by Dontrell Hilliard for 8 yards, lateral to Amani Hooker for 26 yards, lateral to Jonathan Owens for 26 yards",0.000,1.270
3,4:18,1,10,HOU 35,31,15,David Johnson left tackle for 19 yards (tackle by Malcolm Butler),1.270,2.520
3,3:42,1,10,TEN 46,31,15,David Johnson left guard for 26 yards (tackle by Kevin Byard),2.520,4.240
3,3:06,1,10,TEN 20,31,21,"Deshaun Watson pass complete deep right to Brandin Cooks for 20 yards, touchdown",4.240,7.000
3,2:59,,,TEN 2,31,21,"Two Point Attempt: Deshaun Watson pass complete to Chad Hansen, conversion fails",1.000,-1.000
3,2:59,,,HOU 35,31,21,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,2:59,1,10,TEN 25,31,21,"Derrick Henry right guard for 3 yards (tackle by Zach Cunningham). Derrick Henry fumbles (forced by Zach Cunningham), recovered by Carlos Watkins at TEN-28",0.610,-3.710
3,2:52,1,10,TEN 28,31,21,Deshaun Watson pass complete deep left to Brandin Cooks for 27 yards (tackle by Kevin Byard),3.710,6.970
3,2:03,1,1,TEN 1,31,21,Deshaun Watson pass complete short middle to David Johnson for no gain (tackle by David Long and DaQuan Jones),6.970,5.910
3,1:24,2,1,TEN 1,31,27,"David Johnson right guard for 1 yard, touchdown",5.910,7.000
3,1:20,,,TEN 15,31,28,Ka'imi Fairbairn kicks extra point good,0.000,0.000
3,1:20,,,HOU 35,31,28,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,1:20,1,10,TEN 25,31,28,Derrick Henry right end for 1 yard (tackle by Carlos Watkins),0.610,0.200
3,0:44,2,9,TEN 26,31,28,Ryan Tannehill sacked by Carlos Watkins for -1 yards,0.200,-0.620
3,0:03,3,10,TEN 25,31,28,"Ryan Tannehill pass complete short right to A.J. Brown for 11 yards (tackle by Vernon Hargreaves). Penalty on Charles Omenihu: Roughing the Passer, 15 yards",-0.620,2.320
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,HOU 49,31,28,Derrick Henry right tackle for 6 yards (tackle by Keion Crossen),2.320,2.590
4,14:39,2,4,HOU 43,31,28,"Derrick Henry right tackle for 6 yards (tackle by Ross Blacklock and A.J. Moore). Derrick Henry fumbles (forced by A.J. Moore), recovered by Dennis Kelly at HOU-36",2.590,3.180
4,14:11,1,10,HOU 36,31,28,Derrick Henry right end for -1 yards (tackle by J.J. Watt and Charles Omenihu),3.180,2.500
4,13:31,2,11,HOU 37,31,28,Ryan Tannehill pass incomplete deep left intended for Corey Davis (defended by Vernon Hargreaves),2.500,1.820
4,13:23,3,11,HOU 37,31,28,Ryan Tannehill pass incomplete short middle intended for Nick Westbrook-Ikhine,1.820,0.790
4,13:17,4,11,HOU 37,31,28,Ryan Tannehill sacked by Charles Omenihu for -11 yards,0.790,-2.130
4,13:13,1,10,HOU 48,31,28,"Deshaun Watson up the middle for 7 yards (tackle by Harold Landry). Penalty on David Long: Unnecessary Roughness, 15 yards",2.130,3.580
4,12:51,1,10,TEN 30,31,28,Deshaun Watson pass complete short left to David Johnson for 4 yards (tackle by Kenny Vaccaro),3.580,3.570
4,12:13,2,6,TEN 26,31,28,David Johnson left tackle for 3 yards (tackle by DaQuan Jones),3.570,3.270
4,11:29,3,3,TEN 23,31,28,Deshaun Watson pass complete short left to Jordan Akins for 9 yards (tackle by Amani Hooker),3.270,4.650
4,10:54,1,10,TEN 14,31,28,Deshaun Watson pass complete short right to Brandin Cooks for 7 yards (tackle by Adoree' Jackson),4.650,5.280
4,10:20,2,3,TEN 7,31,34,"Deshaun Watson pass complete short right to Pharaoh Brown for 7 yards, touchdown",5.280,7.000
4,10:14,,,TEN 15,31,35,Ka'imi Fairbairn kicks extra point good,0.000,0.000
4,10:14,,,HOU 35,31,35,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,10:14,1,10,TEN 25,31,35,Derrick Henry left tackle for 1 yard (tackle by Charles Omenihu),0.610,0.200
4,9:47,2,9,TEN 26,31,35,Derrick Henry left tackle for 3 yards (tackle by Zach Cunningham and Carlos Watkins),0.200,-0.100
4,9:03,3,6,TEN 29,31,35,Ryan Tannehill pass complete short right to A.J. Brown for 11 yards (tackle by Keion Crossen),-0.100,1.600
4,8:32,1,10,TEN 40,31,35,Ryan Tannehill right end for 5 yards (tackle by Jonathan Greenard and Zach Cunningham),1.600,1.730
4,7:46,2,5,TEN 45,31,35,Derrick Henry right tackle for 6 yards (tackle by Andrew Brown and Jonathan Greenard),1.730,2.320
4,7:06,1,10,HOU 49,31,35,Derrick Henry right end for 1 yard (tackle by Tyrell Adams),2.320,1.920
4,6:27,2,9,HOU 48,31,35,Ryan Tannehill pass complete short left to A.J. Brown for 5 yards (tackle by Vernon Hargreaves and Tyrell Adams),1.920,1.880
4,5:45,3,4,HOU 43,31,35,Ryan Tannehill pass complete short left to A.J. Brown for 5 yards (tackle by Vernon Hargreaves),1.880,3.050
4,5:11,1,10,HOU 38,31,35,Derrick Henry right guard for 4 yards (tackle by Ross Blacklock),3.050,3.050
4,4:33,2,6,HOU 34,31,35,Ryan Tannehill left end for 11 yards (tackle by A.J. Moore),3.050,4.040
4,4:28,1,10,HOU 23,31,35,"Derrick Henry left tackle for 7 yards. Penalty on Aaron Brewer: Offensive Holding, 10 yards",4.040,3.840
4,4:20,1,13,HOU 26,31,35,Ryan Tannehill pass incomplete short middle intended for A.J. Brown,3.840,3.090
4,4:17,2,13,HOU 26,31,35,Ryan Tannehill pass complete short right to A.J. Brown for 5 yards (tackle by Tyrell Adams),3.090,3.070
4,3:34,3,8,HOU 21,31,35,Ryan Tannehill pass complete short left to Corey Davis for 9 yards (tackle by Lonnie Johnson and A.J. Moore),3.070,4.780
4,2:53,1,10,HOU 12,31,35,Derrick Henry up the middle for 7 yards (tackle by Tyrell Adams),4.780,5.410
4,2:15,2,3,HOU 5,31,35,Derrick Henry up the middle for 1 yard (tackle by Ross Blacklock),5.410,4.840
4,2:00,3,2,HOU 4,31,35,Ryan Tannehill left end for 3 yards (tackle by Lonnie Johnson and Tyrell Adams),4.840,6.970
4,1:53,,,,,,Timeout #1 by Houston Texans,,
4,1:53,1,1,HOU 1,31,35,"Ryan Tannehill up the middle for 1 yard. Penalty on Marshall Newhouse: Illegal Formation, 4 yards (no play)",6.970,6.060
4,1:50,1,5,HOU 5,31,35,Ryan Tannehill pass incomplete short left intended for Jonnu Smith (defended by Tyrell Adams),6.060,5.150
4,1:47,2,5,HOU 5,37,35,"Ryan Tannehill left end for 5 yards, touchdown",5.150,7.000
4,1:42,,,HOU 15,38,35,"Sam Sloman kicks extra point good Penalty on HOU: Illegal Formation, 5 yards",0.000,0.000
4,1:42,,,TEN 40,38,35,"Sam Sloman kicks off 58 yards, returned by Dontrell Hilliard for 16 yards (tackle by Brooks Reed). Penalty on Pharaoh Brown: Offensive Holding, 9 yards",0.000,-0.380
4,1:38,1,10,HOU 9,38,35,Deshaun Watson pass complete short left to David Johnson for 32 yards (tackle by Adoree' Jackson),-0.380,1.660
4,1:07,1,10,HOU 41,38,35,Deshaun Watson pass complete short right to Brandin Cooks for 5 yards (tackle by Malcolm Butler),1.660,1.800
4,0:47,2,5,HOU 46,38,35,Deshaun Watson sacked by Jack Crawford for -8 yards,1.800,0.040
4,0:42,,,,,,Timeout #2 by Houston Texans,,
4,0:42,3,13,HOU 38,38,35,Deshaun Watson pass complete deep left to Keke Coutee for 29 yards,0.040,3.380
4,0:36,1,10,TEN 33,38,35,Deshaun Watson pass incomplete short middle intended for Brandin Cooks,3.380,2.840
4,0:32,2,10,TEN 33,38,35,Deshaun Watson pass incomplete deep middle intended for Brandin Cooks,2.840,2.150
4,0:26,3,10,TEN 33,38,35,Deshaun Watson pass incomplete short left intended for Chad Hansen,2.150,1.150
4,0:22,4,10,TEN 33,38,38,Ka'imi Fairbairn 51 yard field goal good,1.150,3.000
4,0:18,,,HOU 35,38,38,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,0:18,1,10,TEN 25,38,38,Ryan Tannehill pass complete deep right to A.J. Brown for 52 yards (tackle by Keion Crossen),0.610,4.040
4,0:10,,,,,,Timeout #1 by Tennessee Titans,,
4,0:10,1,10,HOU 23,38,38,Derrick Henry right end for 4 yards (tackle by Zach Cunningham and A.J. Moore),4.040,4.050
4,0:04,,,,,,Timeout #2 by Tennessee Titans,,
4,0:04,,,,,,Timeout #3 by Houston Texans,,
4,0:04,2,6,HOU 19,41,38,Sam Sloman 37 yard field goal good,4.050,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
