Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Andrus Peat,T,77,100%,0,0%,5,21%
Ryan Ramczyk,T,77,100%,0,0%,5,21%
Max Unger,C,77,100%,0,0%,5,21%
Larry Warford,G,77,100%,0,0%,5,21%
Terron Armstead,T,77,100%,0,0%,0,0%
Drew Brees,QB,76,99%,0,0%,0,0%
Michael Thomas,WR,67,87%,0,0%,0,0%
Alvin Kamara,RB,53,69%,0,0%,3,12%
Keith Kirkwood,WR,53,69%,0,0%,0,0%
Josh Hill,TE,48,62%,0,0%,0,0%
Ted Ginn Jr.,WR,40,52%,0,0%,0,0%
Mark Ingram,RB,31,40%,0,0%,0,0%
Ben Watson,TE,26,34%,0,0%,0,0%
Tre'Quan Smith,WR,23,30%,0,0%,0,0%
Taysom Hill,QB,19,25%,0,0%,19,79%
Garrett Griffin,TE,15,19%,0,0%,3,12%
Zach Line,FB,5,6%,0,0%,17,71%
Tommylee Lewis,WR,5,6%,0,0%,5,21%
Marcus Williams,FS,1,1%,51,100%,7,29%
Vonn Bell,SS,0,0%,51,100%,8,33%
Cameron Jordan,DE,0,0%,51,100%,2,8%
Demario Davis,LB,0,0%,51,100%,0,0%
P.J. Williams,CB,0,0%,51,100%,0,0%
Marshon Lattimore,CB,0,0%,50,98%,2,8%
Eli Apple,CB,0,0%,50,98%,0,0%
David Onyemata,DT,0,0%,38,75%,7,29%
Tyeler Davison,NT,0,0%,33,65%,7,29%
Alex Anzalone,LB,0,0%,31,61%,7,29%
Alex Okafor,DE,0,0%,29,57%,7,29%
Marcus Davenport,DE,0,0%,25,49%,12,50%
A.J. Klein,LB,0,0%,23,45%,9,38%
Taylor Stallworth,NT,0,0%,20,39%,0,0%
Sheldon Rankins,DT,0,0%,6,12%,0,0%
Ken Crawley,CB,0,0%,1,2%,0,0%
Craig Robertson,LB,0,0%,0,0%,19,79%
Josh Robinson,FS,0,0%,0,0%,19,79%
Justin Hardee,CB,0,0%,0,0%,17,71%
Chris Banjo,FS,0,0%,0,0%,17,71%
Vince Biegel,LB,0,0%,0,0%,13,54%
Wil Lutz,K,0,0%,0,0%,10,42%
Thomas Morstead,P,0,0%,0,0%,9,38%
Zach Wood,LS,0,0%,0,0%,9,38%
Kurt Coleman,SS,0,0%,0,0%,6,25%
Cameron Tom,C,0,0%,0,0%,5,21%
Jermon Bushrod,G,0,0%,0,0%,5,21%
