Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Lane Johnson,T,51,100%,0,0%,2,8%
Isaac Seumalo,G,51,100%,0,0%,2,8%
Jason Kelce,C,51,100%,0,0%,0,0%
Nick Foles,QB,51,100%,0,0%,0,0%
Nelson Agholor,WR,46,90%,0,0%,0,0%
Zach Ertz,TE,46,90%,0,0%,0,0%
Alshon Jeffery,WR,45,88%,0,0%,0,0%
Stefen Wisniewski,G,37,73%,0,0%,2,8%
Jason Peters,T,37,73%,0,0%,0,0%
Darren Sproles,RB,27,53%,0,0%,4,17%
Golden Tate,WR,24,47%,0,0%,0,0%
Wendell Smallwood,RB,23,45%,0,0%,13,54%
Dallas Goedert,TE,20,39%,0,0%,12,50%
Jordan Matthews,WR,18,35%,0,0%,0,0%
Halapoulivaati Vaitai,T,16,31%,0,0%,2,8%
Brandon Brooks,G,14,27%,0,0%,1,4%
Boston Scott,RB,2,4%,0,0%,8,33%
Richard Rodgers,TE,2,4%,0,0%,7,29%
Malcolm Jenkins,SS,0,0%,77,100%,9,38%
Corey Graham,FS,0,0%,77,100%,1,4%
Avonte Maddox,CB,0,0%,71,92%,9,38%
Nigel Bradham,LB,0,0%,71,92%,1,4%
Brandon Graham,DE,0,0%,65,84%,6,25%
Michael Bennett,DE,0,0%,62,81%,1,4%
Cre'von LeBlanc,CB,0,0%,57,74%,11,46%
Rasul Douglas,CB,0,0%,54,70%,0,0%
Jordan Hicks,LB,0,0%,48,62%,1,4%
Fletcher Cox,DT,0,0%,42,55%,1,4%
Tre Sullivan,SS,0,0%,39,51%,16,67%
Chris Long,DE,0,0%,37,48%,5,21%
Timmy Jernigan,DT,0,0%,36,47%,0,0%
Haloti Ngata,DT,0,0%,35,45%,6,25%
Treyvon Hester,DT,0,0%,24,31%,7,29%
Josh Hawkins,CB,0,0%,21,27%,4,17%
Kamu Grugier-Hill,LB,0,0%,15,19%,21,88%
Daeshon Hall,DE,0,0%,7,9%,13,54%
Nathan Gerry,LB,0,0%,5,6%,21,88%
LaRoy Reynolds,LB,0,0%,4,5%,21,88%
D.J. Alexander,LB,0,0%,0,0%,17,71%
Deiondre' Hall,CB,0,0%,0,0%,16,67%
Cameron Johnston,P,0,0%,0,0%,7,29%
Rick Lovato,LS,0,0%,0,0%,7,29%
Jake Elliott,K,0,0%,0,0%,5,21%
Shelton Gibson,WR,0,0%,0,0%,5,21%
