Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
2,11:15,1,10,NYJ 38,0,14,Matt Forte middle for 7 yards (tackle by Devin McCourty and Patrick Chung),1.470,1.870
2,10:37,2,3,NYJ 45,0,14,Josh McCown pass incomplete deep right intended for Robby Anderson (defended by Malcolm Butler),1.870,1.160
2,10:31,3,3,NYJ 45,0,14,Josh McCown pass complete short right to Austin Seferian-Jenkins for no gain,1.160,-0.390
2,9:53,4,3,NYJ 45,0,14,Lac Edwards punts 48 yards,-0.390,0.380
2,9:43,1,10,NWE 7,0,14,Dion Lewis left tackle for 3 yards (tackle by Darron Lee and Demario Davis),-0.380,-0.560
2,9:09,2,7,NWE 10,0,14,Tom Brady pass complete deep right to Rob Gronkowski for 25 yards (tackle by Marcus Maye),-0.560,1.270
2,8:37,1,10,NWE 35,0,14,Tom Brady pass incomplete short right intended for Rob Gronkowski (defended by Buster Skrine),1.270,0.720
2,8:32,2,10,NWE 35,0,14,Tom Brady pass complete short left to Brandin Cooks for 3 yards (tackle by Morris Claiborne),0.720,0.430
2,7:50,3,7,NWE 38,0,14,Tom Brady pass complete short left to Danny Amendola for 17 yards (tackle by Buster Skrine),0.430,2.590
2,7:22,1,10,NYJ 45,0,14,Dion Lewis right tackle for 9 yards (tackle by Marcus Maye),2.590,3.260
2,6:47,2,1,NYJ 36,0,14,Dion Lewis middle for 9 yards (tackle by Jamal Adams),3.260,3.780
2,6:13,1,10,NYJ 27,0,14,Dion Lewis middle for 2 yards (tackle by David Bass and Darron Lee),3.780,3.500
2,5:30,2,8,NYJ 25,0,14,"Tom Brady pass incomplete deep left intended for Rob Gronkowski (defended by Jamal Adams). Penalty on Jamal Adams: Defensive Pass Interference, 24 yards (no play)",3.500,6.970
2,5:25,1,1,NYJ 1,6,14,"Dion Lewis right tackle for 1 yard, touchdown",6.970,7.000
2,5:19,,,NYJ 15,7,14,Stephen Gostkowski kicks extra point good,0.000,0.000
2,5:19,,,NWE 35,7,14,"Stephen Gostkowski kicks off 61 yards, returned by ArDarius Stewart for 23 yards (tackle by Patrick Chung)",0.000,-0.740
2,5:13,1,10,NYJ 27,7,14,Matt Forte right tackle for 7 yards (tackle by Cassius Marsh),0.740,1.140
2,4:42,2,3,NYJ 34,7,14,Matt Forte right tackle for 2 yards (tackle by Malcom Brown),1.140,0.700
2,4:01,3,1,NYJ 36,7,14,Elijah McGuire middle for -1 yards,0.700,-1.040
2,3:26,4,2,NYJ 35,7,14,"Lac Edwards punts 51 yards, returned by Danny Amendola for 7 yards (tackle by Julian Stanford)",-1.040,-0.340
2,3:17,1,10,NWE 21,7,14,Tom Brady pass incomplete short middle intended for Chris Hogan,0.340,-0.200
2,3:13,2,10,NWE 21,7,14,Tom Brady pass incomplete deep middle intended for Phillip Dorsett is intercepted by Buster Skrine at NYJ-22,-0.200,-0.410
2,3:02,1,10,NYJ 22,7,14,Josh McCown pass complete short left to Jermaine Kearse for 9 yards (tackle by Patrick Chung),0.410,1.080
2,2:32,2,1,NYJ 31,7,14,Elijah McGuire right tackle for -1 yards (tackle by Malcom Brown),1.080,0.230
2,2:00,3,2,NYJ 30,7,14,Josh McCown sacked for -6 yards,0.230,0.000
2,1:49,,,,,,Timeout #1 by New England Patriots,0.000,1.770
2,1:49,4,8,NYJ 24,7,14,"Lac Edwards punts 47 yards, returned by Danny Amendola for 14 yards (tackle by Rontez Miles)",-1.770,-1.800
2,1:38,1,10,NWE 43,7,14,"Tom Brady pass complete short middle to Danny Amendola for 13 yards (tackle by Buster Skrine). Penalty on Jordan Jenkins: Unnecessary Roughness, 15 yards",1.800,3.640
2,1:25,1,10,NYJ 29,7,14,Tom Brady pass incomplete deep right intended for Chris Hogan,3.640,3.100
2,1:21,2,10,NYJ 29,7,14,Tom Brady pass incomplete deep right intended for Rob Gronkowski (defended by Darron Lee),3.100,2.410
2,1:13,3,10,NYJ 29,7,14,Tom Brady pass incomplete short left intended for Brandin Cooks (defended by Kony Ealy),2.410,1.500
2,1:11,4,10,NYJ 29,7,14,Stephen Gostkowski 47 yard field goal no good,1.500,-1.400
2,1:07,1,10,NYJ 37,7,14,Josh McCown pass complete short right to Austin Seferian-Jenkins for 6 yards (tackle by Jordan Richards),1.400,1.670
2,1:02,2,4,NYJ 43,7,14,Josh McCown pass incomplete short right intended for Robby Anderson,1.670,0.960
2,0:57,3,4,NYJ 43,7,14,Josh McCown pass complete short right to Austin Seferian-Jenkins for 10 yards,0.960,2.460
2,0:53,1,10,NWE 47,7,14,"Josh McCown pass complete short left to Jermaine Kearse for 9 yards (tackle by Johnson Bademosi). Penalty on Brandon Shell: Illegal Use of Hands, 10 yards (no play)",2.460,1.800
2,0:46,1,20,NYJ 43,7,14,Josh McCown pass complete short middle to Matt Forte for 8 yards (tackle by Devin McCourty),1.800,1.640
2,0:40,2,12,NWE 49,7,14,Josh McCown pass incomplete short right intended for Robby Anderson is intercepted by Malcolm Butler at NWE-36 and returned for 1 yard,1.640,0.000
2,0:40,,,,,,Timeout #2 by New York Jets,0.000,-1.400
2,0:35,1,10,NWE 37,7,14,Tom Brady pass incomplete short left intended for James White (defended by Kony Ealy),1.400,0.860
2,0:30,2,10,NWE 37,7,14,James White middle for 9 yards (tackle by Darron Lee),0.860,0.000
2,0:26,,,,,,Timeout #2 by New England Patriots,0.000,-1.360
2,0:26,3,1,NWE 46,7,14,Tom Brady pass complete short right to Danny Amendola for 10 yards,1.360,2.650
2,0:22,1,10,NYJ 44,7,14,Tom Brady pass complete deep left to Brandin Cooks for 42 yards,2.650,6.740
2,0:15,1,2,NYJ 2,7,14,Tom Brady pass incomplete short left intended for Rob Gronkowski,6.740,5.720
2,0:12,2,2,NYJ 2,13,14,"Tom Brady pass complete short left to Rob Gronkowski for 2 yards, touchdown",5.720,7.000
2,0:09,,,NYJ 15,14,14,Stephen Gostkowski kicks extra point good,0.000,0.000
2,0:09,,,NWE 35,14,14,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
2,0:09,1,10,NYJ 25,14,14,Josh McCown kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,14,14,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,NWE 25,14,14,Dion Lewis for 11 yards (tackle by Morris Claiborne),0.610,1.330
3,14:31,1,10,NWE 36,14,14,Tom Brady pass complete deep left to Brandin Cooks for 16 yards (tackle by Morris Claiborne),1.330,2.390
3,13:55,1,10,NYJ 48,14,14,Dion Lewis right tackle for 7 yards (tackle by Demario Davis),2.390,2.790
3,13:21,2,3,NYJ 41,14,14,"Tom Brady pass complete short left to Brandin Cooks for 17 yards (tackle by Marcus Maye). Penalty on Chris Hogan: Offensive Pass Interference, 10 yards (no play)",2.790,1.440
3,12:51,2,13,NWE 49,14,14,Tom Brady pass incomplete short right intended for Phillip Dorsett (defended by Darryl Roberts),1.440,0.760
3,12:45,3,13,NWE 49,14,14,Tom Brady pass complete deep middle to Brandin Cooks for 19 yards (tackle by Darryl Roberts),0.760,3.450
3,12:09,1,10,NYJ 32,14,14,Dion Lewis right end for -1 yards (tackle by Jordan Jenkins and Steve McLendon),3.450,2.770
3,11:37,2,11,NYJ 33,14,14,Tom Brady pass incomplete deep left intended for Phillip Dorsett (defended by Buster Skrine),2.770,2.080
3,11:30,3,11,NYJ 33,20,14,"Tom Brady pass complete short right to Rob Gronkowski for 33 yards, touchdown. Penalty on Morris Claiborne: Defensive Holding (Declined)",2.080,7.000
3,11:22,,,NYJ 15,21,14,Stephen Gostkowski kicks extra point good,0.000,0.000
3,11:22,,,NWE 35,21,14,"Stephen Gostkowski kicks off 68 yards, returned by ArDarius Stewart for 17 yards (tackle by Brandon King)",0.000,0.280
3,11:17,1,10,NYJ 14,21,14,Josh McCown pass incomplete short right intended for ArDarius Stewart,-0.280,-0.750
3,11:14,2,10,NYJ 14,21,14,Josh McCown pass complete short right to Robby Anderson for 16 yards (tackle by Malcolm Butler),-0.750,0.940
3,10:46,1,10,NYJ 30,21,14,Matt Forte right tackle for 1 yard (tackle by Malcom Brown),0.940,0.000
3,10:01,,,,,,Timeout #1 by New York Jets,0.000,-0.530
3,10:01,2,9,NYJ 31,21,14,Josh McCown pass complete short left to Travaris Cadet for 7 yards (tackle by Johnson Bademosi),0.530,0.000
3,9:37,,,,,,Timeout #1 by New England Patriots,0.000,-0.760
3,9:37,3,2,NYJ 38,21,14,Josh McCown middle for 6 yards (tackle by Cassius Marsh),0.760,1.860
3,8:55,1,10,NYJ 44,21,14,Matt Forte right guard for 1 yard,1.860,1.450
3,8:11,2,9,NYJ 45,21,14,Josh McCown sacked by Malcom Brown for -1 yards,1.450,0.000
3,7:21,,,,,,Timeout #2 by New York Jets,0.000,-0.630
3,7:21,3,10,NYJ 44,21,14,Josh McCown pass complete short left to Travaris Cadet for 13 yards,0.630,2.720
3,6:46,1,10,NWE 43,21,14,Travaris Cadet right tackle for 3 yards (tackle by Dont'a Hightower),2.720,2.580
3,6:09,2,7,NWE 40,21,14,Josh McCown pass complete short right to Travaris Cadet for 6 yards (tackle by Devin McCourty),2.580,2.680
3,5:33,3,1,NWE 34,21,14,Matt Forte left tackle for no gain (tackle by Deatrich Wise Jr. and Lawrence Guy),2.680,1.100
3,4:49,4,1,NWE 34,21,14,Josh McCown pass incomplete short left intended for Eric Tomlinson is intercepted by Devin McCourty at NWE-28,1.100,-0.810
3,4:41,1,10,NWE 28,21,14,Tom Brady pass complete short middle to Rob Gronkowski for 14 yards (tackle by Marcus Maye),0.810,1.730
3,4:08,1,10,NWE 42,21,14,Mike Gillislee left tackle for 2 yards (tackle by Demario Davis),1.730,1.460
3,3:38,2,8,NWE 44,21,14,"Tom Brady pass incomplete short middle intended for Chris Hogan. Penalty on Buster Skrine: Defensive Holding, 5 yards (no play)",1.460,2.190
3,3:34,1,10,NWE 49,21,14,Mike Gillislee right guard for 4 yards (tackle by Steve McLendon and Demario Davis),2.190,2.190
3,2:58,2,6,NYJ 47,21,14,Mike Gillislee right end for 3 yards (tackle by Leonard Williams and Marcus Maye),2.190,1.880
3,2:19,3,3,NYJ 44,21,14,Tom Brady pass complete short left to James White for 16 yards (tackle by Morris Claiborne),1.880,3.710
3,1:42,1,10,NYJ 28,21,14,Mike Gillislee middle for 7 yards (tackle by Marcus Maye and Leonard Williams),3.710,4.110
3,1:14,2,3,NYJ 21,21,14,"Mike Gillislee right tackle for 5 yards (tackle by Mike Pennel). Penalty on Darron Lee: Illegal Use of Hands, 5 yards",4.110,4.840
3,0:39,1,10,NYJ 11,21,14,Tom Brady pass complete short right to Rob Gronkowski for 5 yards (tackle by David Bass),4.840,5.080
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,NYJ 6,21,14,"Tom Brady pass incomplete short right intended for Chris Hogan. Penalty on Brandin Cooks: Offensive Pass Interference, 10 yards (no play)",5.080,3.440
4,14:56,2,15,NYJ 16,21,14,Tom Brady pass incomplete short right intended for James White,3.440,2.890
4,14:53,3,15,NYJ 16,21,14,James White right guard for 7 yards (tackle by Morris Claiborne),2.890,2.830
4,14:13,4,8,NYJ 9,24,14,Stephen Gostkowski 28 yard field goal good,2.830,3.000
4,14:10,,,NWE 35,24,14,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
4,14:10,1,10,NYJ 25,24,14,Elijah McGuire right tackle for 3 yards (tackle by Adam Butler),0.610,0.470
4,13:32,2,7,NYJ 28,24,14,Josh McCown pass complete short left to Austin Seferian-Jenkins for 12 yards (tackle by Duron Harmon),0.470,1.600
4,12:59,1,10,NYJ 40,24,14,"Elijah McGuire right guard for 12 yards (tackle by Devin McCourty). Penalty on Alan Branch: Defensive Holding, 5 yards",1.600,2.720
4,12:31,1,10,NWE 43,24,14,Josh McCown pass complete short right to Lawrence Thomas for 5 yards (tackle by Jordan Richards),2.720,2.850
4,11:53,2,5,NWE 38,24,14,ArDarius Stewart right end for 6 yards (tackle by Patrick Chung),2.850,3.450
4,11:16,1,10,NWE 32,24,14,Elijah McGuire right end for 2 yards (tackle by Johnson Bademosi and Duron Harmon),3.450,3.170
4,10:35,2,8,NWE 30,24,14,Josh McCown pass complete short right to Matt Forte for 9 yards,3.170,4.170
4,9:51,1,10,NWE 21,24,14,Josh McCown pass complete short left to Matt Forte for 9 yards (tackle by Johnson Bademosi and Trey Flowers),4.170,5.160
4,9:07,2,1,NWE 12,24,14,Josh McCown pass incomplete,5.160,4.490
4,8:59,3,1,NWE 12,24,14,"Elijah McGuire right tackle for 3 yards (tackle by Trey Flowers). Penalty on Malcom Brown: Defensive Holding, 5 yards",4.490,6.280
4,8:35,1,4,NWE 4,24,14,Josh McCown pass incomplete short left intended for Robby Anderson,6.280,5.340
4,8:31,2,4,NWE 4,24,14,Josh McCown pass complete short left to Austin Seferian-Jenkins for 3 yards (tackle by Malcolm Butler). Austin Seferian-Jenkins fumbles (forced by Malcolm Butler),5.340,-0.280
4,8:24,1,10,NWE 20,24,14,"Dion Lewis middle for 18 yards (tackle by Jordan Jenkins). Penalty on Marcus Cannon: Offensive Holding, 10 yards, Penalty on Chris Hogan: Offensive Holding (Declined) (no play)",0.280,-0.760
4,7:58,1,20,NWE 10,24,14,Tom Brady pass complete short right to Brandin Cooks for 6 yards (tackle by Morris Claiborne),-0.760,-0.940
4,7:30,2,14,NWE 16,24,14,James White middle for 7 yards (tackle by Demario Davis and Marcus Maye),-0.940,-0.560
4,6:45,3,7,NWE 23,24,14,Tom Brady pass incomplete deep right intended for James White,-0.560,-1.830
4,6:41,4,7,NWE 23,24,14,"Ryan Allen punts 40 yards, returned by Jeremy Kerley for -2 yards (tackle by Jonathan Jones)",-1.830,-1.270
4,6:32,1,10,NYJ 35,24,14,Josh McCown pass complete deep right to Jermaine Kearse for 44 yards (tackle by Patrick Chung),1.270,4.170
4,5:55,1,10,NWE 21,24,14,Josh McCown pass complete short middle to Jermaine Kearse for 10 yards (tackle by Dont'a Hightower),4.170,4.840
4,5:13,1,10,NWE 11,24,14,Josh McCown pass complete short right to Matt Forte for 4 yards (tackle by Deatrich Wise Jr. and Lawrence Guy),4.840,4.890
4,4:33,2,6,NWE 7,24,14,Josh McCown pass incomplete short left intended for Robby Anderson,4.890,3.980
4,4:28,3,6,NWE 7,24,14,Josh McCown pass complete short left to Matt Forte for -3 yards (tackle by Patrick Chung),3.980,2.760
4,3:43,4,9,NWE 10,24,17,Chandler Catanzaro 28 yard field goal good,2.760,3.000
4,3:40,,,NYJ 35,24,17,"Chandler Catanzaro kicks off 65 yards, returned by Dion Lewis for 17 yards (tackle by Julian Stanford)",0.000,0.060
4,3:34,1,10,NWE 17,24,17,Mike Gillislee right tackle for no gain (tackle by Steve McLendon),-0.060,-0.580
4,2:58,2,10,NWE 17,24,17,Tom Brady pass complete short right to James White for 3 yards (tackle by Muhammad Wilkerson),-0.580,0.000
4,2:10,,,,,,Timeout #2 by New England Patriots,0.000,0.870
4,2:10,3,7,NWE 20,24,17,Tom Brady pass incomplete short left intended for Danny Amendola,-0.870,-2.030
4,2:05,4,7,NWE 20,24,17,"Penalty on Joe Cardona: False Start, 5 yards (no play)",-2.030,-2.440
4,2:05,4,12,NWE 15,24,17,"Ryan Allen punts 48 yards, returned by Jeremy Kerley for no gain. Penalty on Xavier Coleman: Illegal Block Above the Waist, 10 yards",-2.440,-0.740
4,1:53,1,10,NYJ 27,24,17,Josh McCown pass incomplete short right intended for Austin Seferian-Jenkins,0.740,0.200
4,1:49,2,10,NYJ 27,24,17,Josh McCown sacked by Dont'a Hightower for -7 yards,0.200,0.000
4,1:38,,,,,,Timeout #3 by New York Jets,0.000,1.420
4,1:38,3,17,NYJ 20,24,17,Josh McCown pass complete short right to Robby Anderson for 5 yards (tackle by Jonathan Jones),-1.420,-1.700
4,1:12,4,12,NYJ 25,24,17,Josh McCown pass complete deep middle to Robby Anderson for 32 yards (tackle by Duron Harmon),-1.700,2.720
4,0:53,1,10,NWE 43,24,17,Josh McCown spiked the ball,2.720,2.180
4,0:52,2,10,NWE 43,24,17,Josh McCown pass incomplete deep left intended for Austin Seferian-Jenkins (defended by Duron Harmon),2.180,1.490
4,0:44,3,10,NWE 43,24,17,Josh McCown sacked for -6 yards,1.490,0.000
4,0:20,4,16,NWE 49,24,17,Josh McCown pass incomplete deep right intended for Jeremy Kerley,0.000,-2.190
4,0:12,1,10,NWE 49,24,17,Tom Brady kneels for -1 yards,2.190,1.510
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
