Quarter,Time,Down,ToGo,Location,DEN,IND,Detail,EPB,EPA
1,4:11,4,9,DEN 9,7,3,Adam Vinatieri 27 yard field goal good,2.830,3.000
1,4:11,,,IND 35,7,3,"Pat McAfee kicks off 73 yards, returned by Trindon Holliday for 21 yards (tackle by Sergio Brown)",0.000,0.320
1,4:00,1,10,DEN 13,7,3,Knowshon Moreno up the middle for 9 yards (tackle by LaRon Landry and Erik Walden),-0.320,0.490
1,3:38,2,1,DEN 22,7,3,Peyton Manning pass incomplete short right intended for Knowshon Moreno,0.490,-0.350
1,3:32,3,1,DEN 22,7,3,Knowshon Moreno up the middle for no gain (tackle by Robert Mathis and Pat Angerer),-0.350,-1.900
1,3:10,4,1,DEN 22,7,3,"Britton Colquitt punts 50 yards, returned by T.Y. Hilton for 11 yards (tackle by Nate Irving)",-1.900,-1.530
1,2:58,1,10,IND 39,7,3,"Penalty on Gosder Cherilus: False Start, 5 yards (no play)",1.530,1.200
1,2:58,1,15,IND 34,7,3,Trent Richardson right end for 2 yards (tackle by Von Miller),1.200,0.580
1,2:25,2,13,IND 36,7,3,Andrew Luck pass incomplete short right intended for T.Y. Hilton,0.580,-0.100
1,2:18,3,13,IND 36,7,3,Andrew Luck pass complete short left to Coby Fleener for 3 yards (tackle by Chris Harris),-0.100,-0.780
1,1:42,4,10,IND 39,7,3,"Pat McAfee punts 54 yards, returned by Trindon Holliday for 7 yards (tackle by Stanley Havili). Trindon Holliday fumbles (forced by Stanley Havili), recovered by Sergio Brown at DEN-11",-0.780,4.840
,,,,,,,"IND challenged the fumble ruling, and the original play was overturned.",,
1,1:27,1,10,DEN 11,7,9,"Andrew Luck pass complete short left to Darrius Heyward-Bey for 11 yards, touchdown",4.840,7.000
1,1:27,,,DEN 2,7,10,Adam Vinatieri kicks extra point good,0.000,0.000
1,1:27,,,IND 35,7,10,"Pat McAfee kicks off 72 yards, returned by Trindon Holliday for 56 yards (tackle by Pat McAfee)",0.000,-2.190
1,1:12,1,10,DEN 49,7,10,"Peyton Manning pass incomplete deep left intended for Demaryius Thomas. Penalty on Darius Butler: Defensive Holding, 5 yards (no play)",2.190,2.520
1,1:04,1,10,IND 46,7,10,Knowshon Moreno up the middle for 7 yards (tackle by LaRon Landry and Antoine Bethea),2.520,2.920
1,0:41,2,3,IND 39,7,10,Knowshon Moreno left tackle for 2 yards (tackle by Pat Angerer),2.920,2.480
Quarter,Time,Down,ToGo,Location,DEN,IND,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,IND 37,7,10,Peyton Manning pass complete short right to Jacob Tamme for 7 yards (tackle by Antoine Bethea),2.480,3.580
2,14:19,1,10,IND 30,7,10,Knowshon Moreno up the middle for 1 yard (tackle by Robert Mathis),3.580,3.170
2,13:49,2,9,IND 29,7,10,Peyton Manning pass complete short left to Eric Decker for 13 yards (tackle by LaRon Landry),3.170,4.510
2,13:20,1,10,IND 16,7,10,Peyton Manning pass complete short left to Ronnie Hillman for 1 yard (tackle by LaRon Landry),4.510,4.050
2,12:37,2,9,IND 15,7,10,Peyton Manning pass complete short middle to Wes Welker for 3 yards (tackle by Pat Angerer),4.050,3.730
2,12:01,3,6,IND 12,13,10,"Peyton Manning pass complete short middle to Julius Thomas for 12 yards, touchdown",3.730,7.000
2,12:01,,,IND 2,14,10,Matt Prater kicks extra point good,0.000,0.000
2,12:01,,,DEN 35,14,10,"Matt Prater kicks off 71 yards, returned by Cassius Vaughn for 32 yards (tackle by Kayvon Webster)",0.000,-0.670
2,11:50,1,10,IND 26,14,10,Andrew Luck pass complete short left to Donald Brown for 8 yards (tackle by Chris Harris),0.670,1.210
2,11:18,2,2,IND 34,14,10,Donald Brown up the middle for 1 yard (tackle by Danny Trevathan),1.210,0.630
2,10:36,3,1,IND 35,14,10,Trent Richardson up the middle for -2 yards (tackle by Von Miller),0.630,-1.180
2,9:52,4,3,IND 33,14,10,"Pat McAfee punts 56 yards. Penalty on Mario Harvey: Illegal Formation, 5 yards (no play)",-1.180,-1.500
2,9:41,4,8,IND 28,14,10,"Pat McAfee punts 60 yards, returned by Trindon Holliday for 17 yards (tackle by Donald Brown). Penalty on Andre Caldwell: Offensive Holding, 6 yards",-1.500,0.380
2,9:33,1,10,DEN 6,14,10,Knowshon Moreno up the middle for 3 yards (tackle by Fili Moala and Jerrell Freeman),-0.380,-0.560
2,9:06,2,7,DEN 9,14,10,Peyton Manning pass incomplete short right intended for Eric Decker,-0.560,-1.070
2,9:01,3,7,DEN 9,14,12,"Peyton Manning sacked by Robert Mathis for -9 yards. Peyton Manning fumbles (forced by Robert Mathis), safety",-1.070,-2.000
,,,,,,,"Replay Assistant challenged the safety ruling, and the play was upheld.",,
2,9:01,,,DEN 20,14,12,"Britton Colquitt kicks off 62 yards, returned by LaVon Brazill for 16 yards (tackle by Joel Dreessen)",0.000,-1.200
2,8:45,1,10,IND 34,14,12,Andrew Luck pass complete short left to Donald Brown for 28 yards (tackle by Duke Ihenacho). Penalty on Chris Harris: Illegal Contact (Declined),1.200,3.050
2,8:14,1,10,DEN 38,14,12,Donald Brown right end for -1 yards (tackle by Chris Harris),3.050,2.370
2,7:37,2,11,DEN 39,14,12,Andrew Luck pass incomplete deep middle intended for Reggie Wayne,2.370,1.680
2,7:32,3,11,DEN 39,14,12,Andrew Luck left tackle for 11 yards (tackle by Chris Harris),1.680,3.710
2,6:46,1,10,DEN 28,14,12,Andrew Luck pass incomplete short left intended for T.Y. Hilton (defended by Danny Trevathan),3.710,3.170
2,6:41,2,10,DEN 28,14,12,Trent Richardson up the middle for 8 yards (tackle by Champ Bailey and Sylvester Williams),3.170,3.530
2,5:57,3,2,DEN 20,14,18,"Andrew Luck pass complete short right to Stanley Havili for 20 yards, touchdown",3.530,7.000
2,5:57,,,DEN 2,14,19,Adam Vinatieri kicks extra point good,0.000,0.000
2,5:57,,,IND 35,14,19,"Pat McAfee kicks off 73 yards, touchback",0.000,-0.280
2,5:50,1,10,DEN 20,14,19,Knowshon Moreno right end for -2 yards (tackle by Cory Redding and Erik Walden),0.280,-0.630
2,5:30,2,12,DEN 18,14,19,Peyton Manning pass complete short left to Knowshon Moreno for 2 yards (tackle by Vontae Davis and Pat Angerer),-0.630,-0.960
2,5:08,3,10,DEN 20,14,19,Peyton Manning pass incomplete deep left intended for Demaryius Thomas,-0.960,-2.030
2,5:02,4,10,DEN 20,14,19,"Britton Colquitt punts 37 yards, fair catch by T.Y. Hilton",-2.030,-1.800
2,4:54,1,10,IND 43,14,19,Trent Richardson right end for 8 yards (tackle by Duke Ihenacho and Paris Lenon),1.800,2.330
2,4:24,2,2,DEN 49,14,19,Andrew Luck pass incomplete deep right intended for Darrius Heyward-Bey,2.330,1.620
2,4:17,3,2,DEN 49,14,19,Andrew Luck pass incomplete short middle intended for T.Y. Hilton (defended by Paris Lenon),1.620,0.000
2,4:13,4,2,DEN 49,14,19,Pat McAfee punts 47 yards,0.000,0.380
2,4:04,1,10,DEN 2,14,19,Knowshon Moreno up the middle for 4 yards (tackle by Antoine Bethea),-0.380,-0.490
2,3:40,2,6,DEN 6,14,19,Knowshon Moreno up the middle for 1 yard (tackle by Aubrayo Franklin),-0.490,-0.840
2,3:03,3,5,DEN 7,14,19,"Peyton Manning pass complete short left to Knowshon Moreno for 15 yards (tackle by Kavell Conner). Penalty on Knowshon Moreno: Offensive Pass Interference, 3 yards (no play)",-0.840,-1.190
2,2:32,3,8,DEN 4,14,19,Peyton Manning pass complete short right to Demaryius Thomas for 16 yards (tackle by Vontae Davis),-1.190,0.280
2,2:00,1,10,DEN 20,14,19,Peyton Manning pass incomplete deep left intended for Demaryius Thomas,0.280,-0.270
2,1:55,2,10,DEN 20,14,19,Peyton Manning pass incomplete short right intended for Eric Decker (defended by Jerrell Freeman),-0.270,-0.960
2,1:50,3,10,DEN 20,14,19,Peyton Manning pass incomplete deep left intended for Demaryius Thomas,-0.960,-2.030
2,1:44,4,10,DEN 20,14,19,"Britton Colquitt punts 39 yards, returned by T.Y. Hilton for 9 yards (tackle by Jacob Tamme)",-2.030,-2.260
2,1:35,1,10,,14,19,Andrew Luck pass complete short left to Reggie Wayne for 6 yards (tackle by Chris Harris),2.260,2.520
2,1:12,2,4,DEN 44,14,19,Andrew Luck pass complete short left to Donald Brown for 6 yards (tackle by Paris Lenon),2.520,2.520
2,1:06,2,4,DEN 44,14,19,Timeout #1 by Indianapolis Colts,2.520,3.050
2,1:06,1,10,DEN 38,14,19,Andrew Luck pass complete short middle to Coby Fleener for 21 yards (tackle by Kayvon Webster),3.050,4.440
2,0:37,1,10,DEN 17,14,19,Andrew Luck pass complete short right to Coby Fleener for 2 yards (tackle by Dominique Rodgers-Cromartie),4.440,4.440
2,0:32,1,10,DEN 17,14,19,Timeout #2 by Indianapolis Colts,4.440,4.150
2,0:32,2,8,DEN 15,14,19,Andrew Luck pass complete short right to Reggie Wayne for 7 yards (tackle by Duke Ihenacho),4.150,4.800
2,0:15,3,1,DEN 8,14,25,"Andrew Luck pass complete short right to Coby Fleener for 8 yards, touchdown",4.800,7.000
2,0:15,,,DEN 2,14,26,Adam Vinatieri kicks extra point good,0.000,0.000
2,0:15,,,IND 35,14,26,"Pat McAfee kicks off 72 yards, returned by Trindon Holliday for 27 yards (tackle by Mario Harvey)",0.000,-0.280
2,0:06,1,10,DEN 20,14,26,Peyton Manning kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,DEN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,14,26,"Pat McAfee kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,DEN 20,14,26,"Knowshon Moreno up the middle for 4 yards (tackle by Jerrell Freeman). Penalty on Manuel Ramirez: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,14:45,1,20,DEN 10,14,26,Peyton Manning pass complete short right to Julius Thomas for 7 yards (tackle by Jerrell Freeman),-0.760,-0.790
3,14:28,2,13,DEN 17,14,26,Knowshon Moreno up the middle for 2 yards (tackle by Ricky Jean-Francois),-0.790,-1.140
3,13:54,3,11,DEN 19,14,26,Peyton Manning pass incomplete deep right intended for Eric Decker,-1.140,-2.140
3,13:48,4,11,DEN 19,14,26,"Britton Colquitt punts 51 yards, fair catch by T.Y. Hilton",-2.140,-0.940
3,13:40,1,10,IND 30,14,26,Donald Brown up the middle for -2 yards (tackle by Kevin Vickerson),0.940,0.120
3,12:56,2,12,IND 28,14,26,Andrew Luck pass incomplete short right intended for T.Y. Hilton,0.120,-0.560
3,12:53,3,12,IND 28,14,26,Andrew Luck pass complete short right to T.Y. Hilton for 8 yards (tackle by Dominique Rodgers-Cromartie),-0.560,-0.980
3,12:23,4,4,IND 36,14,26,"Pat McAfee punts 48 yards, fair catch by Trindon Holliday",-0.980,0.140
3,12:15,1,10,DEN 16,14,26,Peyton Manning pass complete short left to Knowshon Moreno for 3 yards (tackle by Jerrell Freeman),-0.140,-0.180
3,11:50,2,7,DEN 19,14,26,Knowshon Moreno up the middle for 2 yards (tackle by Antoine Bethea),-0.180,-0.700
3,11:10,3,5,DEN 21,14,26,Peyton Manning pass incomplete short left intended for Knowshon Moreno,-0.700,-1.960
3,11:06,4,5,DEN 21,14,26,"Britton Colquitt punts 50 yards, fair catch by T.Y. Hilton",-1.960,-0.870
3,10:58,1,10,IND 29,14,26,Andrew Luck pass complete short right to Jack Doyle for 7 yards (tackle by Danny Trevathan),0.870,1.270
3,10:23,2,3,IND 36,14,26,Trent Richardson left tackle for 1 yard (tackle by Kevin Vickerson and Danny Trevathan),1.270,0.700
3,9:42,3,2,IND 37,14,26,Trent Richardson up the middle for 6 yards (tackle by Malik Jackson and Paris Lenon),0.700,1.800
3,9:08,1,10,IND 43,14,26,Trent Richardson up the middle for -1 yards (tackle by Nate Irving),1.800,1.120
3,8:28,2,11,IND 42,14,26,Andrew Luck pass incomplete short left intended for Darrius Heyward-Bey,1.120,0.430
3,8:24,3,11,IND 42,14,26,Andrew Luck pass incomplete deep middle intended for T.Y. Hilton (defended by Dominique Rodgers-Cromartie),0.430,-0.590
3,8:17,4,11,IND 42,14,26,"Penalty on Mario Harvey: False Start, 5 yards (no play)",-0.590,-0.910
3,8:17,4,16,IND 37,14,26,"Pat McAfee punts 52 yards, muffed catch by Trindon Holliday, recovered by Trindon Holliday and returned for no gain",-0.910,0.380
3,8:08,1,10,DEN 10,14,26,Ronnie Hillman up the middle for 4 yards (tackle by Jerrell Freeman),-0.380,-0.460
3,7:45,2,6,DEN 14,14,26,Peyton Manning pass incomplete deep right intended for Wes Welker (defended by Darius Butler),-0.460,-0.950
3,7:40,3,6,DEN 14,14,26,Peyton Manning pass complete short left to Knowshon Moreno for 4 yards (tackle by LaRon Landry),-0.950,-2.240
3,7:00,4,2,DEN 18,14,26,"Britton Colquitt punts 53 yards, returned by T.Y. Hilton for 15 yards (tackle by Montee Ball). Penalty on Virgil Green: Unnecessary Roughness, 15 yards",-2.240,-2.850
3,6:49,1,10,DEN 41,14,26,Trent Richardson left end for 2 yards (tackle by Danny Trevathan and Kayvon Webster),2.850,2.580
3,6:13,2,8,DEN 39,14,26,"Andrew Luck pass complete short right to Reggie Wayne for 11 yards (tackle by Paris Lenon). Penalty on Kevin Vickerson: Unsportsmanlike Conduct, 14 yards",2.580,2.580
3,5:40,2,8,DEN 39,14,26,Timeout #1 by Indianapolis Colts,2.580,4.650
3,5:40,1,10,DEN 14,14,26,Andrew Luck pass complete short left to Coby Fleener for 4 yards (tackle by Chris Harris and Duke Ihenacho),4.650,4.710
3,5:08,2,6,DEN 10,14,32,"Andrew Luck right end for 10 yards, touchdown. Penalty on Duke Ihenacho: Defensive Holding (Declined)",4.710,7.000
3,5:08,,,DEN 2,14,33,"Adam Vinatieri kicks extra point good. Penalty on Terrance Knighton: Unsportsmanlike Conduct, 15 yards, Penalty on Kevin Vickerson: Unsportsmanlike Conduct (Declined)",0.000,0.000
3,5:08,,,IND 50,14,33,"Pat McAfee kicks off 50 yards, touchback",0.000,-0.280
3,5:00,1,10,DEN 20,14,33,Peyton Manning sacked by Robert Mathis for -5 yards. Penalty on Chris Clark: Offensive Holding (Declined),0.280,-1.070
3,4:35,2,15,DEN 15,14,33,Peyton Manning pass complete deep middle to Wes Welker for 18 yards (tackle by Josh Gordy),-1.070,1.140
3,4:07,1,10,DEN 33,14,33,"Peyton Manning pass incomplete deep right intended for Eric Decker. Penalty on Cassius Vaughn: Defensive Pass Interference, 22 yards (no play)",1.140,2.590
3,4:02,1,10,IND 45,14,33,Ronnie Hillman left end for 14 yards (tackle by Jerrell Freeman),2.590,3.510
3,3:39,1,10,IND 31,14,33,Ronnie Hillman right end for 8 yards (tackle by Antoine Bethea and Pat Angerer),3.510,4.050
3,3:10,2,2,IND 23,14,33,Peyton Manning pass complete short right to Julius Thomas for 6 yards (tackle by Jerrell Freeman),4.050,4.440
3,2:39,1,10,IND 17,14,33,Peyton Manning pass complete short right to Wes Welker for 11 yards (tackle by Sergio Brown),4.440,5.830
3,2:05,1,6,IND 6,14,33,"Penalty on Louis Vasquez: False Start, 5 yards (no play)",5.830,4.770
3,1:42,1,11,IND 11,14,33,Peyton Manning pass incomplete short right intended for Eric Decker,4.770,4.020
3,1:35,2,11,IND 11,14,33,"Penalty on Peyton Manning: Delay of Game, 5 yards (no play)",4.020,3.340
3,1:35,2,16,IND 16,14,33,Peyton Manning pass complete short left to Julius Thomas for 3 yards (tackle by Vontae Davis and Darius Butler),3.340,3.060
3,0:53,3,13,IND 13,14,33,Peyton Manning pass incomplete short right intended for Julius Thomas,3.060,2.570
3,0:47,4,13,IND 13,17,33,Matt Prater 31 yard field goal good,2.570,3.000
3,0:47,,,DEN 35,17,33,"Matt Prater kicks off 65 yards, touchback",0.000,-0.280
3,0:42,1,10,IND 20,17,33,Andrew Luck right end for 9 yards (tackle by Nate Irving and Danny Trevathan),0.280,0.950
Quarter,Time,Down,ToGo,Location,DEN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,IND 29,17,33,Trent Richardson up the middle for 2 yards (tackle by Duke Ihenacho and Danny Trevathan),0.950,1.000
4,14:19,1,10,IND 31,17,33,Darrius Heyward-Bey right end for 30 yards (tackle by Duke Ihenacho),1.000,2.980
4,13:50,1,10,DEN 39,17,33,Andrew Luck pass incomplete deep left intended for T.Y. Hilton (defended by Kayvon Webster),2.980,2.440
4,13:43,2,10,DEN 39,17,33,Donald Brown up the middle for 5 yards (tackle by Paris Lenon and Rahim Moore),2.440,2.410
4,13:09,3,5,DEN 34,17,33,Andrew Luck pass incomplete short left intended for Reggie Wayne (defended by Malik Jackson),2.410,1.070
4,13:04,4,5,DEN 34,17,36,Adam Vinatieri 52 yard field goal good,1.070,3.000
4,13:04,,,IND 35,17,36,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
4,12:59,1,10,DEN 20,17,36,Peyton Manning pass complete deep middle to Eric Decker for 49 yards (tackle by Cassius Vaughn),0.280,3.510
4,12:25,1,10,IND 31,17,36,Peyton Manning pass incomplete deep left intended for Demaryius Thomas (defended by Vontae Davis),3.510,2.970
4,12:19,2,10,IND 31,23,36,"Peyton Manning pass complete deep middle to Demaryius Thomas for 31 yards, touchdown",2.970,7.000
4,12:19,,,,23,36,"Two Point Attempt: Peyton Manning pass incomplete intended for Demaryius Thomas, conversion fails",0.000,-1.000
4,12:19,,,DEN 35,23,36,"Matt Prater kicks off 65 yards, touchback",0.000,-0.280
4,12:11,1,10,IND 20,23,36,Andrew Luck pass complete short right to Darrius Heyward-Bey for -1 yards (tackle by Dominique Rodgers-Cromartie),0.280,-0.460
4,11:35,2,11,IND 19,23,36,"Trent Richardson right end for 2 yards. Trent Richardson fumbles, recovered by Duke Ihenacho at IND-23 (tackle by T.Y. Hilton)",-0.460,-4.040
4,11:26,1,10,IND 23,23,36,Peyton Manning pass incomplete deep middle intended for Demaryius Thomas,4.040,3.500
4,11:20,2,10,IND 23,23,36,Peyton Manning pass complete short left to Demaryius Thomas for 8 yards (tackle by Vontae Davis),3.500,4.050
4,10:54,3,2,IND 15,23,36,Knowshon Moreno right guard for 1 yard (tackle by Antoine Bethea),4.050,2.660
4,10:22,4,1,IND 14,23,36,Peyton Manning pass complete short right to Wes Welker for 2 yards (tackle by Darius Butler),2.660,4.780
4,9:49,1,10,IND 12,23,36,Peyton Manning pass complete short left to Eric Decker for 4 yards (tackle by Darius Butler),4.780,4.830
4,9:20,2,6,IND 8,23,36,Peyton Manning pass incomplete short left intended for Wes Welker (defended by Darius Butler),4.830,3.930
4,9:15,3,6,IND 8,23,36,Peyton Manning pass complete short right to Eric Decker for 7 yards (tackle by Cassius Vaughn and Jerrell Freeman),3.930,6.970
4,8:49,1,1,IND 1,29,36,"Knowshon Moreno up the middle for 1 yard, touchdown",6.970,7.000
4,8:49,,,IND 2,30,36,Matt Prater kicks extra point good,0.000,0.000
4,8:49,,,DEN 35,30,36,"Matt Prater kicks off 70 yards, touchback",0.000,-0.280
4,8:44,1,10,IND 20,30,36,"Andrew Luck pass incomplete short right intended for Donald Brown. Penalty on Paris Lenon: Defensive Holding, 5 yards (no play)",0.280,0.610
4,8:40,1,10,IND 25,30,36,Donald Brown up the middle for 6 yards (tackle by Duke Ihenacho),0.610,0.870
4,8:04,2,4,IND 31,30,36,Donald Brown up the middle for 3 yards (tackle by Paris Lenon),0.870,0.560
4,7:21,3,1,IND 34,30,36,Andrew Luck pass incomplete short left intended for Reggie Wayne,0.560,-1.110
4,7:15,4,1,IND 34,30,36,"Pat McAfee punts 51 yards, fair catch by Trindon Holliday",-1.110,0.220
4,7:07,1,10,DEN 15,30,36,Peyton Manning pass incomplete short middle intended for Wes Welker is intercepted by Pat Angerer at DEN-24 and returned for 4 yards (tackle by Knowshon Moreno),-0.220,-4.240
4,6:59,1,10,DEN 20,30,36,Donald Brown right end for -3 yards (tackle by Kevin Vickerson),4.240,3.290
4,6:17,2,13,DEN 23,30,36,Andrew Luck pass incomplete deep left intended for Darrius Heyward-Bey,3.290,2.610
4,6:11,3,13,DEN 23,30,36,Andrew Luck pass incomplete short left intended for T.Y. Hilton (defended by Paris Lenon),2.610,1.930
4,6:02,4,13,DEN 23,30,39,Adam Vinatieri 42 yard field goal good,1.930,3.000
4,,,,IND 35,,,"Pat McAfee kicks off 69 yards, returned by Trindon Holliday for 19 yards (tackle by LaVon Brazill)",,
4,5:52,1,10,DEN 15,30,39,Peyton Manning sacked by Jerrell Freeman and Ricky Jean-Francois for -7 yards,-0.220,-1.290
4,5:26,2,17,DEN 8,30,39,Peyton Manning pass complete short left to Eric Decker for 1 yard (tackle by Vontae Davis),-1.290,-2.120
4,4:45,3,16,DEN 9,30,39,Peyton Manning pass complete deep right to Wes Welker for 24 yards (tackle by Darius Butler),-2.120,1.140
4,4:19,1,10,DEN 33,30,39,Peyton Manning pass complete deep right to Demaryius Thomas for 27 yards (tackle by Cassius Vaughn),1.140,2.920
4,3:54,1,10,IND 40,30,39,Peyton Manning pass incomplete short left intended for Eric Decker (defended by Vontae Davis),2.920,2.370
4,3:50,2,10,IND 40,30,39,Peyton Manning pass complete short left to Wes Welker for 13 yards (tackle by Pat Angerer),2.370,3.780
4,3:22,1,10,IND 27,30,39,Peyton Manning pass complete short left to Wes Welker for 25 yards (tackle by Darius Butler),3.780,6.740
4,3:15,1,2,IND 2,30,39,"Ronnie Hillman up the middle for -1 yards (tackle by Erik Walden). Ronnie Hillman fumbles (forced by Erik Walden), recovered by Antoine Bethea at IND-3 (tackle by Manuel Ramirez)",6.740,0.380
4,3:03,1,10,IND 3,30,39,Stanley Havili up the middle for 2 yards (tackle by Terrance Knighton and Mitch Unrein),-0.380,-0.380
4,2:55,1,10,IND 3,30,39,Timeout #1 by Denver Broncos,-0.380,-0.630
4,2:55,2,8,IND 5,30,39,"Andrew Luck pass incomplete short right intended for Stanley Havili. Penalty on Kevin Vickerson: Roughing the Passer, 15 yards (no play)",-0.630,0.280
4,2:51,1,10,IND 20,30,39,Trent Richardson right tackle for 1 yard (tackle by Sylvester Williams and Robert Ayers),0.280,0.280
4,2:43,1,10,IND 20,30,39,Timeout #2 by Denver Broncos,0.280,-0.130
4,2:43,2,9,IND 21,30,39,Trent Richardson up the middle for no gain (tackle by Rahim Moore and Paris Lenon),-0.130,-0.130
4,2:38,2,9,IND 21,30,39,Timeout #3 by Denver Broncos,-0.130,-0.820
4,2:38,3,9,IND 21,30,39,Donald Brown left end for 1 yard (tackle by Malik Jackson and Danny Trevathan),-0.820,-1.900
4,2:00,4,8,IND 22,30,39,"Pat McAfee punts 56 yards, fair catch by Trindon Holliday. Penalty on Matt Overton: Offensive Holding, 10 yards (no play)",-1.900,-2.490
4,1:52,4,18,IND 12,30,39,"Pat McAfee punts 44 yards, returned by Trindon Holliday for 11 yards (tackle by Dan Herron). Penalty on Stanley Havili: Offensive Holding (Offsetting), Penalty on Andre Caldwell: Defensive Holding (Offsetting), Penalty on Steven Johnson: Illegal Block Above the Waist (Declined) (no play)",-2.490,-2.490
4,1:42,4,18,IND 12,30,39,Timeout #2 by Indianapolis Colts,-2.490,-2.490
4,1:42,4,18,IND 12,30,39,Pat McAfee punts 50 yards,-2.490,-1.470
