Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Courtland Sutton,DEN,11,8,91,1,4,57,7.1,34,4.3,10.0,0,,0,0.0,0,127.5
Jerry Jeudy,DEN,7,5,81,0,4,69,13.8,12,2.4,17.4,0,,0,0.0,0,109.8
Marvin Mims,DEN,5,3,73,0,2,51,17.0,22,7.3,25.4,0,,0,0.0,0,104.2
Brandon Johnson,DEN,3,2,12,0,1,1,0.5,11,5.5,7.0,1,2.0,0,0.0,0,74.3
Javonte Williams,DEN,3,2,23,0,1,2,1.0,21,10.5,-0.3,1,2.0,0,0.0,0,89.6
Samaje Perine,DEN,3,2,15,0,,2,1.0,13,6.5,0.7,0,,0,0.0,0,78.5
Nate Adkins,DEN,1,1,11,0,1,1,1.0,10,10.0,1.0,0,,0,0.0,0,112.5
Chris Manhertz,DEN,1,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6
Adam Trautman,DEN,2,0,0,0,,0,,0,,-0.5,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,MIA,11,9,157,1,7,103,11.4,54,6.0,11.5,0,,0,0.0,0,149.1
Raheem Mostert,MIA,7,7,60,1,1,-11,-1.6,71,10.1,-1.6,3,2.3,0,0.0,0,142.0
De'Von Achane,MIA,4,4,30,2,3,-13,-3.3,43,10.8,-3.3,0,,0,0.0,0,137.5
Braxton Berrios,MIA,2,2,33,0,2,17,8.5,16,8.0,8.5,0,,0,0.0,0,118.7
River Cracraft,MIA,1,1,13,0,1,10,10.0,3,3.0,10.0,0,,0,0.0,0,118.7
Durham Smythe,MIA,1,1,15,0,1,10,10.0,5,5.0,10.0,0,,0,0.0,0,118.7
Robbie Chosen,MIA,1,1,68,1,1,41,41.0,27,27.0,41.0,0,,0,0.0,0,158.3
Julian Hill,MIA,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
