Player,Pos
Jeff Garcia,QB
Earnest Graham,RB
B.J. Askew,FB
Antonio Bryant,WR
Michael Clayton,WR
John Gilmore,TE
Donald Penn,LT
Arron Sears,LG
Jeff Faine,C
Davin Joseph,RG
Jeremy Trueblood,RT
Kevin Carter,LDE
Jovan Haye,DT
Chris Hovan,DT
Gaines Adams,RDE
Cato June,SLB
Barrett Ruud,MLB
Derrick Brooks,WLB
Phillip Buchanon,LCB
Ronde Barber,RCB
Sabby Piscitelli,SS
Tanard Jackson,FS
