Player,Pos
Eli Manning,QB
Rashad Jennings,RB
Odell Beckham Jr.,WR
Sterling Shepard,WR
Victor Cruz,WR
Larry Donnell,TE
Ereck Flowers,LT
Justin Pugh,LG
Weston Richburg,C
John Jerry,RG
Bobby Hart,RT
Jason Pierre-Paul,LDE
Damon Harrison,LDT
Johnathan Hankins,RDT
Olivier Vernon,RDE
Jonathan Casillas,WLB
Keenan Robinson,LB
Dominique Rodgers-Cromartie,LCB
Eli Apple,CB
Jackrabbit Jenkins,RCB
Landon Collins,SS
Andrew Adams,FS
