Quarter,Time,Down,ToGo,Location,PIT,JAX,Detail,EPB,EPA
1,6:38,1,10,PIT 42,0,0,Byron Leftwich sacked by Larry Foote for -8 yards,2.790,1.160
1,6:03,2,18,JAX 50,0,0,Byron Leftwich pass complete short left to Reggie Williams for 3 yards (tackle by Deshea Townsend),1.160,0.890
1,5:23,3,15,PIT 47,0,0,Byron Leftwich pass incomplete short right intended for Reggie Williams is intercepted by Clark Haggans at PIT-37,0.890,-1.400
1,5:16,1,10,PIT 37,0,0,"Penalty on Kendall Simmons: False Start, 5 yards (no play)",1.400,1.070
1,5:16,1,15,PIT 32,0,0,Ben Roethlisberger pass complete short left to Willie Parker for 4 yards (tackle by Mike Peterson),1.070,0.720
1,4:31,2,11,PIT 36,0,0,Ben Roethlisberger pass incomplete short middle intended for Heath Miller (defended by Deon Grant),0.720,0.040
1,4:27,3,11,PIT 36,0,0,Ben Roethlisberger pass complete short right to Nate Washington for 16 yards (tackle by Rashean Mathis),0.040,2.390
1,3:41,1,10,JAX 48,0,0,Ben Roethlisberger pass incomplete deep middle intended for Hines Ward,2.390,1.850
1,3:33,2,10,JAX 48,0,0,Willie Parker left tackle for 2 yards (tackle by Rashean Mathis),1.850,1.420
1,2:53,3,8,JAX 46,0,0,Ben Roethlisberger pass incomplete short left intended for Hines Ward,1.420,0.200
1,2:48,4,8,JAX 46,0,0,"Chris Gardocki punts 34 yards, returned by Chad Owens for 4 yards (tackle by James Harrison)",0.200,0.140
1,2:39,1,10,JAX 16,0,0,Fred Taylor left guard for 3 yards (tackle by Ryan Clark),-0.140,-0.180
1,2:00,2,7,JAX 19,0,0,Byron Leftwich pass complete short right to Reggie Williams for 12 yards (tackle by Ike Taylor),-0.180,1.000
1,1:19,1,10,JAX 31,0,0,Fred Taylor right guard for no gain (tackle by Larry Foote),1.000,0.460
1,0:38,2,10,JAX 31,0,0,Byron Leftwich pass complete short right to Ernest Wilford for 1 yard (tackle by Ike Taylor),0.460,-0.100
Quarter,Time,Down,ToGo,Location,PIT,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,9,JAX 32,0,0,Byron Leftwich pass incomplete deep right intended for Matt Jones,-0.100,-1.240
2,14:54,4,9,JAX 32,0,0,"Chris Hanson punts 46 yards, returned by Ricardo Colclough for 3 yards (tackle by Montell Owens)",-1.240,-0.610
2,14:43,1,10,PIT 25,0,0,Willie Parker left tackle for 3 yards (tackle by Brian Williams),0.610,0.470
2,14:08,2,7,PIT 28,0,0,Willie Parker right tackle for 1 yard (tackle by Donovin Darius and Rashean Mathis),0.470,-0.100
2,13:22,3,6,PIT 29,0,0,"Ben Roethlisberger pass incomplete deep right intended for Nate Washington. Penalty on Paul Spicer: Defensive Offside (Declined), Penalty on Donovin Darius: Unnecessary Roughness, 15 yards (no play)",-0.100,1.860
2,13:17,1,10,PIT 44,0,0,Willie Parker middle for 1 yard (tackle by Mike Peterson and Donovin Darius),1.860,1.450
2,12:35,2,9,PIT 45,0,0,Willie Parker left tackle for 1 yard (tackle by Donovin Darius and Tony McDaniel),1.450,0.890
2,11:49,3,8,PIT 46,0,0,Ben Roethlisberger pass complete short left to Verron Haynes for no gain,0.890,-0.320
2,11:03,4,8,PIT 46,0,0,"Chris Gardocki punts 41 yards, fair catch by Chad Owens. Penalty on Clint Kriewaldt: Illegal Formation, 5 yards",-0.320,-0.040
2,10:57,1,10,JAX 18,0,0,Byron Leftwich pass incomplete short left intended for Matt Jones,0.040,-0.490
2,10:51,2,10,JAX 18,0,0,"Byron Leftwich pass complete short middle to Fred Taylor for 20 yards (tackle by Troy Polamalu). Penalty on Brett Keisel: Roughing the Passer, 15 yards",-0.490,2.460
2,10:22,1,10,PIT 47,0,0,Fred Taylor left end for 1 yard (tackle by Chris Hoke),2.460,2.050
2,9:41,2,9,PIT 46,0,0,"Penalty on Matt Jones: False Start, 5 yards (no play)",2.050,1.370
2,9:18,2,14,JAX 49,0,0,Fred Taylor left tackle for 7 yards (tackle by Bryant McFadden and James Farrior),1.370,1.620
2,8:35,3,7,PIT 44,0,0,Byron Leftwich pass complete short left to Maurice Jones-Drew for 5 yards (tackle by Bryant McFadden),1.620,0.660
2,8:35,4,2,PIT 39,0,0,"Penalty on Byron Leftwich: Delay of Game, 5 yards (no play)",0.660,0.330
2,7:34,4,7,PIT 44,0,0,Chris Hanson punts 38 yards,0.330,0.380
2,7:25,1,10,PIT 6,0,0,Verron Haynes middle for 2 yards (tackle by Mike Peterson),-0.380,-0.630
2,6:45,2,8,PIT 8,0,0,Ben Roethlisberger pass incomplete short left intended for Verron Haynes (defended by Brian Williams),-0.630,-1.190
2,6:39,3,8,PIT 8,0,0,Ben Roethlisberger pass complete short right to Verron Haynes for 7 yards (tackle by Mike Peterson and Daryl Smith),-1.190,-2.440
2,5:30,4,1,PIT 15,0,0,"Chris Gardocki punts 54 yards, returned by Chad Owens for 4 yards (tackle by Tyrone Carter). Penalty on Bobby McCray: Illegal Block Above the , 10 yards",-2.440,-0.610
2,5:13,1,10,JAX 25,0,0,Byron Leftwich pass complete short left to George Wrighster for 16 yards (tackle by James Farrior),0.610,1.660
2,4:35,1,10,JAX 41,0,0,Fred Taylor right tackle for 2 yards (tackle by Aaron Smith),1.660,1.390
2,3:53,2,8,JAX 43,0,0,Byron Leftwich pass complete short left to Ernest Wilford for 7 yards (tackle by Troy Polamalu),1.390,1.620
2,3:07,3,1,JAX 50,0,0,Fred Taylor middle for no gain (tackle by James Farrior and Joey Porter),1.620,-0.060
2,2:12,4,1,JAX 50,0,0,Chris Hanson punts 47 yards,-0.060,0.380
2,2:03,1,10,PIT 3,0,0,Ben Roethlisberger pass complete short left to Verron Haynes for 14 yards (tackle by Daryl Smith),-0.380,-0.060
2,1:57,1,10,PIT 17,0,0,Ben Roethlisberger pass complete short left to Willie Parker for -2 yards (tackle by Nick Greisen),-0.060,-0.850
2,1:12,2,12,PIT 15,0,0,Willie Parker right tackle for -4 yards (tackle by Marcus Stroud),-0.850,-2.120
2,1:06,,,,0,0,Timeout #1 by Jacksonville Jaguars,0.000,-2.120
2,1:06,3,16,PIT 11,0,0,Verron Haynes left tackle for 4 yards (tackle by Daryl Smith),-2.120,-2.440
2,0:58,,,,0,0,Timeout #2 by Jacksonville Jaguars,0.000,-2.440
2,0:58,4,12,PIT 15,0,0,"Chris Gardocki punts 47 yards, returned by Alvin Pearman for 8 yards (tackle by James Harrison)",-2.440,-1.990
2,0:48,1,10,JAX 46,0,0,"Penalty on Brad Meester: False Start, 5 yards (no play)",1.990,1.660
2,0:48,1,15,JAX 41,0,0,Byron Leftwich pass complete short left to George Wrighster for 4 yards (tackle by Deshea Townsend),1.660,1.320
2,0:41,2,11,JAX 45,0,0,Byron Leftwich pass incomplete deep right intended for Ernest Wilford,1.320,0.630
2,0:36,3,11,JAX 45,0,0,Alvin Pearman middle for 10 yards (tackle by Ike Taylor),0.630,0.270
2,0:04,,,,0,0,Timeout #3 by Jacksonville Jaguars,0.000,0.270
2,0:04,4,1,PIT 45,0,0,Byron Leftwich pass incomplete deep right intended for Matt Jones (defended by Tyrone Carter),0.270,1.930
Quarter,Time,Down,ToGo,Location,PIT,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,0,0,"Jeff Reed kicks off 70 yards, muffed catch by Maurice Jones-Drew, recovered by Maurice Jones-Drew at JAX-0, and returned for 21 yards",0.000,0.340
3,14:55,1,10,JAX 21,0,0,Fred Taylor left tackle for 25 yards (tackle by Ryan Clark and James Farrior),0.340,1.990
3,14:07,1,10,JAX 46,0,0,Byron Leftwich pass incomplete deep left intended for Reggie Williams,1.990,1.450
3,14:01,2,10,JAX 46,0,0,Byron Leftwich pass complete short middle to Fred Taylor for 6 yards (tackle by Aaron Smith),1.450,1.550
3,13:17,3,4,PIT 48,0,0,Byron Leftwich pass incomplete short middle intended for George Wrighster (defended by Deshea Townsend),1.550,0.070
3,13:13,4,4,PIT 48,0,0,"Chris Hanson punts 48 yards, touchback",0.070,-0.280
3,13:00,1,10,PIT 20,0,0,"Ben Roethlisberger for no gain. Ben Roethlisberger fumbles, recovered by Alan Faneca at PIT-19",0.280,-0.460
3,12:19,2,11,PIT 19,0,0,Ben Roethlisberger sacked by John Henderson for -9 yards,-0.460,-2.590
3,11:45,3,20,PIT 10,0,0,Ben Roethlisberger pass complete deep middle to Hines Ward for 18 yards (tackle by Donovin Darius),-2.590,-1.500
3,11:03,4,2,PIT 28,0,0,"Chris Gardocki punts 50 yards, returned by Alvin Pearman for 5 yards (tackle by Clint Kriewaldt)",-1.500,-0.740
3,10:53,1,10,JAX 27,0,0,Byron Leftwich pass complete short right to Reggie Williams for 11 yards (tackle by Ike Taylor),0.740,1.470
3,10:26,1,10,JAX 38,0,0,Byron Leftwich pass complete short left to Reggie Williams for 8 yards (tackle by James Farrior),1.470,2.000
3,9:55,2,2,JAX 46,0,0,Fred Taylor middle for 4 yards (tackle by Troy Polamalu),2.000,2.260
3,9:11,1,10,JAX 50,0,0,Fred Taylor left tackle for 14 yards (tackle by Deshea Townsend),2.260,3.180
3,8:28,1,10,PIT 36,0,0,Maurice Jones-Drew middle for -3 yards (tackle by Larry Foote),3.180,2.230
3,7:50,2,13,PIT 39,0,0,Maurice Jones-Drew left guard for 7 yards (tackle by Ryan Clark and Ricardo Colclough),2.230,2.480
3,7:06,3,6,PIT 32,0,0,Byron Leftwich pass complete short left to Matt Jones for 13 yards (tackle by Ricardo Colclough),2.480,4.310
,,,,,,,"PIT challenged the ruling, and the play was upheld.",,
3,6:54,1,10,PIT 19,0,0,Fred Taylor middle for 5 yards (tackle by Larry Foote),4.310,4.530
3,6:16,2,5,PIT 14,0,0,"Byron Leftwich for 2 yards. Byron Leftwich fumbles, recovered by Byron Leftwich at PIT-15",4.530,3.960
3,5:31,3,4,PIT 13,0,0,Byron Leftwich pass incomplete short left intended for Reggie Williams (defended by Troy Polamalu),3.960,2.640
3,5:28,4,4,PIT 13,0,3,Josh Scobee 31 yard field goal good,2.640,3.000
3,,,,JAX 30,0,3,"Josh Scobee kicks off 74 yards, returned by Santonio Holmes for 18 yards (tackle by Montell Owens)",0.000,-0.280
3,5:20,1,10,PIT 14,0,3,Ben Roethlisberger pass incomplete short left intended for Heath Miller,-0.280,-0.750
3,5:15,2,10,PIT 14,0,3,"Ben Roethlisberger pass incomplete deep right intended for Cedrick Wilson. Penalty on Rashean Mathis: Defensive Pass Interfere, 18 yards (no play)",-0.750,1.070
3,5:10,1,10,PIT 32,0,3,Ben Roethlisberger pass incomplete deep left intended for Hines Ward,1.070,0.530
3,5:03,2,10,PIT 32,0,3,Ben Roethlisberger pass complete short right to Willie Parker for 4 yards (tackle by Donovin Darius),0.530,0.370
3,4:30,3,6,PIT 36,0,3,Ben Roethlisberger pass complete short left to Verron Haynes for 3 yards (tackle by Terry Cousin and Mike Peterson),0.370,-0.780
3,3:43,4,3,PIT 39,0,3,"Chris Gardocki punts 46 yards, fair catch by Alvin Pearman",-0.780,0.220
3,3:37,1,10,JAX 15,0,3,Fred Taylor left tackle for 1 yard (tackle by Aaron Smith),-0.220,-0.580
3,2:58,2,9,JAX 16,0,3,Byron Leftwich pass complete short right to Reggie Williams for -1 yards (tackle by Clark Haggans),-0.580,-1.370
3,2:15,3,10,JAX 15,0,3,Byron Leftwich pass complete short right to Matt Jones for 14 yards (tackle by Ryan Clark),-1.370,0.870
3,1:46,1,10,JAX 29,0,3,Byron Leftwich pass complete deep right to Matt Jones for 18 yards (tackle by Ike Taylor),0.870,2.060
3,1:06,1,10,JAX 47,0,3,Fred Taylor middle for 3 yards (tackle by Casey Hampton),2.060,1.920
3,0:26,2,7,JAX 50,0,3,Byron Leftwich pass complete short left to Matt Jones for 9 yards (tackle by Deshea Townsend),1.920,2.850
Quarter,Time,Down,ToGo,Location,PIT,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PIT 41,0,3,Fred Taylor middle for 1 yard (tackle by Chris Hoke),2.850,2.440
4,14:24,2,9,PIT 40,0,3,Fred Taylor left tackle for 3 yards (tackle by James Farrior),2.440,2.150
4,13:40,3,6,PIT 37,0,3,Byron Leftwich pass incomplete deep right intended for Ernest Wilford,2.150,0.790
4,13:35,4,6,PIT 37,0,3,"Chris Hanson punts 37 yards, touchback",0.790,-0.280
4,13:26,1,10,PIT 20,0,3,Willie Parker right tackle for 2 yards (tackle by Nick Greisen),0.280,0.000
4,12:50,2,8,PIT 22,0,3,Willie Parker left tackle for 1 yard (tackle by John Henderson),0.000,-0.560
4,12:09,3,7,PIT 23,0,3,Ben Roethlisberger pass complete short left to Hines Ward for 11 yards (tackle by Brian Williams),-0.560,1.200
4,11:38,1,10,PIT 34,0,3,Ben Roethlisberger pass incomplete short right intended for Hines Ward (defended by Rashean Mathis),1.200,0.660
4,11:31,2,10,PIT 34,0,3,Willie Parker right end for 8 yards (tackle by Deon Grant),0.660,1.030
4,10:53,,,,0,3,Timeout #1 by Jacksonville Jaguars,0.000,1.030
4,10:53,3,2,PIT 42,0,3,Ben Roethlisberger pass incomplete deep right intended for Cedrick Wilson (defended by Rashean Mathis),1.030,-0.590
4,10:47,4,2,PIT 42,0,3,"Chris Gardocki punts 48 yards, returned by Alvin Pearman for 6 yards (tackle by James Harrison). Penalty on Jorge Cordova: Illegal Block Above the , 8 yards",-0.590,0.380
4,10:36,1,10,JAX 8,0,3,Fred Taylor right tackle for 5 yards (tackle by Clark Haggans),-0.380,-0.410
4,10:00,2,5,JAX 13,0,3,Byron Leftwich pass incomplete short left intended for Reggie Williams (defended by Troy Polamalu),-0.410,-0.840
4,9:54,3,5,JAX 13,0,3,Byron Leftwich pass complete short left to George Wrighster for 10 yards (tackle by Bryant McFadden),-0.840,0.480
4,9:12,1,10,JAX 23,0,3,Byron Leftwich for 6 yards (tackle by James Farrior),0.480,0.740
4,8:36,2,4,JAX 29,0,3,Byron Leftwich pass incomplete short left intended for Matt Jones,0.740,0.040
4,8:31,3,4,JAX 29,0,3,Byron Leftwich pass complete short left to Reggie Williams for 48 yards (tackle by Ryan Clark),0.040,4.040
4,7:53,1,10,PIT 23,0,3,Byron Leftwich pass complete short middle to Matt Jones for 8 yards (tackle by James Farrior),4.040,4.750
4,7:53,2,2,PIT 15,0,3,Byron Leftwich pass incomplete short right intended for Matt Jones,4.750,4.050
4,7:04,3,2,PIT 15,0,3,Byron Leftwich pass complete short left to Maurice Jones-Drew for 1 yard (tackle by Ryan Clark),4.050,2.660
4,6:18,4,1,PIT 14,0,6,Josh Scobee 32 yard field goal good,2.660,3.000
4,,,,JAX 30,0,6,"Josh Scobee kicks off 64 yards, returned by Santonio Holmes for 18 yards (tackle by Tony Gilbert)",0.000,0.540
4,6:08,1,10,PIT 24,0,6,Ben Roethlisberger pass complete short right to Nate Washington for 5 yards (tackle by Daryl Smith),0.540,0.670
4,5:42,2,5,PIT 29,0,6,Ben Roethlisberger pass incomplete short left intended for Hines Ward (defended by Terry Cousin),0.670,-0.030
4,5:38,3,5,PIT 29,0,6,Ben Roethlisberger pass complete short right to Nate Washington for 11 yards (tackle by Terry Cousin),-0.030,1.600
4,5:02,1,10,PIT 40,0,6,Ben Roethlisberger pass incomplete short right intended for Santonio Holmes is intercepted by Rashean Mathis at PIT-48 and returned for 19 yards,1.600,-3.640
4,4:53,1,10,PIT 29,0,6,"Fred Taylor middle for no gain. Penalty on Reggie Williams: Illegal Motion, 5 yards (no play)",3.640,3.310
4,4:49,1,15,PIT 34,0,6,Byron Leftwich pass complete short left to Ernest Wilford for 3 yards (tackle by Deshea Townsend),3.310,2.830
4,4:43,2,12,PIT 31,0,6,Fred Taylor left tackle for 7 yards (tackle by Clark Haggans),2.830,3.070
4,4:37,3,5,PIT 24,0,6,Byron Leftwich pass incomplete deep left intended for Matt Jones,3.070,1.920
4,4:31,4,5,PIT 24,0,9,Josh Scobee 42 yard field goal good,1.920,3.000
4,,,,JAX 30,0,9,"Josh Scobee kicks off 70 yards, touchback",0.000,0.280
4,4:26,1,10,PIT 20,0,9,Ben Roethlisberger pass complete short left to Santonio Holmes for 15 yards (tackle by Brian Williams and Mike Peterson),0.280,1.270
4,4:00,1,10,PIT 35,0,9,Ben Roethlisberger sacked by Bobby McCray for -5 yards,1.270,0.050
4,3:41,2,15,PIT 30,0,9,Ben Roethlisberger pass complete short left to Cedrick Wilson for 12 yards,0.050,0.960
4,3:37,3,3,PIT 42,0,9,Ben Roethlisberger pass incomplete short middle intended for Santonio Holmes,0.960,-0.590
4,3:33,4,3,PIT 42,0,9,Ben Roethlisberger pass incomplete deep left intended for Santonio Holmes,-0.590,-2.790
4,3:25,1,10,PIT 42,0,9,Fred Taylor middle for 2 yards (tackle by Mike Logan),2.790,2.510
4,3:18,,,,0,9,Timeout #2 by Pittsburgh Steelers,0.000,2.510
4,3:18,2,8,PIT 40,0,9,"Fred Taylor middle for 2 yards (tackle by Brett Keisel). Penalty on Marcedes Lewis: Offensive Holding, 10 yards",2.510,1.430
4,3:11,2,16,PIT 48,0,9,Fred Taylor left end for 3 yards (tackle by Casey Hampton),1.430,1.160
4,3:05,,,,0,9,Timeout #3 by Pittsburgh Steelers,0.000,1.160
4,3:05,3,13,PIT 45,0,9,Fred Taylor middle for 1 yard (tackle by Brett Keisel),1.160,0.330
4,2:19,4,12,PIT 44,0,9,"Chris Hanson punts 35 yards, fair catch by Santonio Holmes",0.330,0.380
4,2:13,1,10,PIT 9,0,9,Ben Roethlisberger pass complete short right to Verron Haynes for 2 yards (tackle by Scott Starks and Mike Peterson),-0.380,-0.630
4,2:00,2,8,PIT 11,0,9,Ben Roethlisberger pass incomplete short middle intended for Hines Ward,-0.630,-1.190
4,1:53,3,8,PIT 11,0,9,Ben Roethlisberger pass incomplete short right intended for Cedrick Wilson is intercepted by Rashean Mathis at PIT-23 and returned for 21 yards,-1.190,-6.740
4,1:42,1,2,PIT 2,0,9,Byron Leftwich kneels for no gain,6.740,5.720
4,1:04,2,2,PIT 2,0,9,Byron Leftwich kneels for -2 yards,5.720,4.490
4,0:24,3,4,PIT 4,0,9,Byron Leftwich kneels for -1 yards,4.490,3.010
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
